Phi[deg],Theta[deg],dB(GainLHCP),dB(GainRHCP)
51,10,-3.04646,-14.9477
52,10,-3.02534,-14.9605
53,10,-3.00475,-14.9732
54,10,-2.98471,-14.9857
55,10,-2.96521,-14.998
56,10,-2.94626,-15.0101
57,10,-2.92785,-15.022
58,10,-2.90999,-15.0336
59,10,-2.89268,-15.0449
60,10,-2.87593,-15.0559
61,10,-2.85973,-15.0667
62,10,-2.84409,-15.0771
63,10,-2.82901,-15.0871
64,10,-2.81448,-15.0968
65,10,-2.80052,-15.1062
66,10,-2.78712,-15.1151
67,10,-2.77429,-15.1237
68,10,-2.76203,-15.1318
69,10,-2.75033,-15.1396
70,10,-2.7392,-15.1469
71,10,-2.72864,-15.1538
72,10,-2.71865,-15.1602
73,10,-2.70924,-15.1661
74,10,-2.70039,-15.1717
75,10,-2.69213,-15.1767
76,10,-2.68443,-15.1813
77,10,-2.67732,-15.1853
78,10,-2.67078,-15.189
79,10,-2.66482,-15.1921
80,10,-2.65944,-15.1947
81,10,-2.65463,-15.1969
82,10,-2.65041,-15.1985
83,10,-2.64677,-15.1997
84,10,-2.64371,-15.2004
85,10,-2.64124,-15.2006
86,10,-2.63934,-15.2004
87,10,-2.63803,-15.1996
88,10,-2.63731,-15.1984
89,10,-2.63716,-15.1967
90,10,-2.63761,-15.1946
91,10,-2.63864,-15.192
92,10,-2.64025,-15.189
93,10,-2.64245,-15.1856
94,10,-2.64523,-15.1817
95,10,-2.64861,-15.1774
96,10,-2.65256,-15.1727
97,10,-2.65711,-15.1676
98,10,-2.66224,-15.1621
99,10,-2.66795,-15.1563
100,10,-2.67426,-15.1501
101,10,-2.68115,-15.1435
102,10,-2.68862,-15.1366
103,10,-2.69668,-15.1294
104,10,-2.70533,-15.1219
105,10,-2.71456,-15.1141
106,10,-2.72438,-15.106
107,10,-2.73478,-15.0977
108,10,-2.74576,-15.0891
109,10,-2.75733,-15.0803
110,10,-2.76948,-15.0713
111,10,-2.78221,-15.0621
112,10,-2.79552,-15.0527
113,10,-2.8094,-15.0431
114,10,-2.82387,-15.0334
115,10,-2.83892,-15.0236
116,10,-2.85454,-15.0137
117,10,-2.87073,-15.0036
118,10,-2.8875,-14.9935
119,10,-2.90484,-14.9833
120,10,-2.92275,-14.9731
121,10,-2.94122,-14.9628
122,10,-2.96026,-14.9525
123,10,-2.97987,-14.9423
124,10,-3.00004,-14.932
125,10,-3.02076,-14.9218
126,10,-3.04204,-14.9117
127,10,-3.06388,-14.9016
128,10,-3.08626,-14.8916
129,10,-3.10919,-14.8816
130,10,-3.13267,-14.8719
131,10,-3.15669,-14.8622
132,10,-3.18125,-14.8527
133,10,-3.20634,-14.8433
134,10,-3.23195,-14.8341
135,10,-3.2581,-14.8252
136,10,-3.28477,-14.8164
137,10,-3.31195,-14.8078
138,10,-3.33965,-14.7994
139,10,-3.36785,-14.7913
140,10,-3.39655,-14.7835
141,10,-3.42575,-14.7759
142,10,-3.45544,-14.7686
143,10,-3.48562,-14.7616
144,10,-3.51628,-14.7548
145,10,-3.5474,-14.7484
146,10,-3.579,-14.7423
147,10,-3.61105,-14.7365
148,10,-3.64355,-14.7311
149,10,-3.6765,-14.726
150,10,-3.70988,-14.7212
151,10,-3.74369,-14.7168
152,10,-3.77792,-14.7128
153,10,-3.81256,-14.7091
154,10,-3.8476,-14.7058
155,10,-3.88304,-14.7029
156,10,-3.91885,-14.7004
157,10,-3.95504,-14.6982
158,10,-3.9916,-14.6964
159,10,-4.0285,-14.695
160,10,-4.06575,-14.694
161,10,-4.10332,-14.6934
162,10,-4.14122,-14.6932
163,10,-4.17942,-14.6934
164,10,-4.21792,-14.6939
165,10,-4.2567,-14.6949
166,10,-4.29575,-14.6962
167,10,-4.33505,-14.6978
168,10,-4.3746,-14.6999
169,10,-4.41438,-14.7023
170,10,-4.45437,-14.7051
171,10,-4.49456,-14.7082
172,10,-4.53494,-14.7117
173,10,-4.5755,-14.7155
174,10,-4.6162,-14.7197
175,10,-4.65705,-14.7241
176,10,-4.69803,-14.7289
177,10,-4.73912,-14.7339
178,10,-4.78029,-14.7393
179,10,-4.82155,-14.7449
180,10,-4.86287,-14.7508
-180,11,-4.8767,-14.7726
-179,11,-4.9223,-14.7798
-178,11,-4.96794,-14.7873
-177,11,-5.0136,-14.7951
-176,11,-5.05925,-14.8031
-175,11,-5.10488,-14.8113
-174,11,-5.15047,-14.8197
-173,11,-5.19599,-14.8283
-172,11,-5.24144,-14.8371
-171,11,-5.28677,-14.846
-170,11,-5.33198,-14.855
-169,11,-5.37705,-14.8641
-168,11,-5.42195,-14.8733
-167,11,-5.46666,-14.8825
-166,11,-5.51117,-14.8918
-165,11,-5.55545,-14.901
-164,11,-5.59948,-14.9102
-163,11,-5.64324,-14.9194
-162,11,-5.68672,-14.9285
-161,11,-5.72988,-14.9375
-160,11,-5.77273,-14.9464
-159,11,-5.81522,-14.9552
-158,11,-5.85735,-14.9638
-157,11,-5.8991,-14.9723
-156,11,-5.94044,-14.9805
-155,11,-5.98137,-14.9886
-154,11,-6.02186,-14.9964
-153,11,-6.0619,-15.004
-152,11,-6.10147,-15.0113
-151,11,-6.14055,-15.0183
-150,11,-6.17913,-15.0251
-149,11,-6.21719,-15.0315
-148,11,-6.25473,-15.0376
-147,11,-6.29172,-15.0434
-146,11,-6.32815,-15.0489
-145,11,-6.36402,-15.054
-144,11,-6.3993,-15.0588
-143,11,-6.43399,-15.0632
-142,11,-6.46807,-15.0672
-141,11,-6.50154,-15.0709
-140,11,-6.53439,-15.0742
-139,11,-6.5666,-15.0772
-138,11,-6.59818,-15.0798
-137,11,-6.6291,-15.082
-136,11,-6.65937,-15.0839
-135,11,-6.68897,-15.0855
-134,11,-6.71791,-15.0866
-133,11,-6.74617,-15.0875
-132,11,-6.77376,-15.088
-131,11,-6.80066,-15.0882
-130,11,-6.82687,-15.088
-129,11,-6.8524,-15.0876
-128,11,-6.87723,-15.0869
-127,11,-6.90137,-15.0859
-126,11,-6.92481,-15.0846
-125,11,-6.94756,-15.0831
-124,11,-6.9696,-15.0813
-123,11,-6.99095,-15.0793
-122,11,-7.01159,-15.0771
-121,11,-7.03154,-15.0747
-120,11,-7.05078,-15.0721
-119,11,-7.06933,-15.0694
-118,11,-7.08718,-15.0665
-117,11,-7.10434,-15.0635
-116,11,-7.1208,-15.0603
-115,11,-7.13656,-15.0571
-114,11,-7.15164,-15.0537
-113,11,-7.16602,-15.0503
-112,11,-7.17971,-15.0468
-111,11,-7.19272,-15.0433
-110,11,-7.20505,-15.0398
-109,11,-7.21669,-15.0362
-108,11,-7.22765,-15.0327
-107,11,-7.23793,-15.0291
-106,11,-7.24754,-15.0256
-105,11,-7.25648,-15.0221
-104,11,-7.26474,-15.0186
-103,11,-7.27233,-15.0152
-102,11,-7.27925,-15.0119
-101,11,-7.2855,-15.0086
-100,11,-7.29109,-15.0054
-99,11,-7.29601,-15.0023
-98,11,-7.30027,-14.9993
-97,11,-7.30387,-14.9964
-96,11,-7.3068,-14.9936
-95,11,-7.30908,-14.9909
-94,11,-7.31069,-14.9883
-93,11,-7.31165,-14.9858
-92,11,-7.31194,-14.9834
-91,11,-7.31158,-14.9811
-90,11,-7.31055,-14.9789
-89,11,-7.30887,-14.9768
-88,11,-7.30652,-14.9748
-87,11,-7.30351,-14.973
-86,11,-7.29984,-14.9712
-85,11,-7.29551,-14.9695
-84,11,-7.29051,-14.9679
-83,11,-7.28484,-14.9664
-82,11,-7.27851,-14.9649
-81,11,-7.27151,-14.9635
-80,11,-7.26384,-14.9622
-79,11,-7.2555,-14.9609
-78,11,-7.24648,-14.9597
-77,11,-7.23679,-14.9584
-76,11,-7.22643,-14.9572
-75,11,-7.21538,-14.956
-74,11,-7.20365,-14.9547
-73,11,-7.19124,-14.9535
-72,11,-7.17815,-14.9522
-71,11,-7.16438,-14.9509
-70,11,-7.14991,-14.9495
-69,11,-7.13476,-14.948
-68,11,-7.11892,-14.9464
-67,11,-7.10239,-14.9448
-66,11,-7.08516,-14.943
-65,11,-7.06725,-14.9411
-64,11,-7.04864,-14.939
-63,11,-7.02934,-14.9368
-62,11,-7.00935,-14.9344
-61,11,-6.98867,-14.9319
-60,11,-6.96729,-14.9291
-59,11,-6.94523,-14.9262
-58,11,-6.92248,-14.923
-57,11,-6.89903,-14.9197
-56,11,-6.87491,-14.9161
-55,11,-6.8501,-14.9122
-54,11,-6.82461,-14.9081
-53,11,-6.79845,-14.9037
-52,11,-6.77162,-14.8991
-51,11,-6.74411,-14.8942
-50,11,-6.71595,-14.8891
-49,11,-6.68713,-14.8837
-48,11,-6.65765,-14.878
-47,11,-6.62754,-14.872
-46,11,-6.59678,-14.8657
-45,11,-6.5654,-14.8592
-44,11,-6.53339,-14.8524
-43,11,-6.50077,-14.8453
-42,11,-6.46754,-14.838
-41,11,-6.43372,-14.8304
-40,11,-6.39932,-14.8226
-39,11,-6.36434,-14.8145
-38,11,-6.3288,-14.8062
-37,11,-6.29271,-14.7977
-36,11,-6.25608,-14.789
-35,11,-6.21893,-14.7801
-34,11,-6.18127,-14.7711
-33,11,-6.14311,-14.7618
-32,11,-6.10446,-14.7525
-31,11,-6.06535,-14.743
-30,11,-6.02579,-14.7334
-29,11,-5.98579,-14.7237
-28,11,-5.94537,-14.714
-27,11,-5.90454,-14.7042
-26,11,-5.86333,-14.6944
-25,11,-5.82175,-14.6846
-24,11,-5.77981,-14.6749
-23,11,-5.73755,-14.6652
-22,11,-5.69496,-14.6555
-21,11,-5.65208,-14.646
-20,11,-5.60893,-14.6366
-19,11,-5.56551,-14.6273
-18,11,-5.52185,-14.6182
-17,11,-5.47797,-14.6093
-16,11,-5.43389,-14.6007
-15,11,-5.38963,-14.5922
-14,11,-5.3452,-14.5841
-13,11,-5.30064,-14.5762
-12,11,-5.25594,-14.5686
-11,11,-5.21115,-14.5614
-10,11,-5.16627,-14.5546
-9,11,-5.12132,-14.5481
-8,11,-5.07634,-14.542
-7,11,-5.03132,-14.5363
-6,11,-4.9863,-14.5311
-5,11,-4.94129,-14.5263
-4,11,-4.89631,-14.522
-3,11,-4.85139,-14.5182
-2,11,-4.80653,-14.5149
-1,11,-4.76175,-14.5121
0,11,-4.71709,-14.5098
1,11,-4.67254,-14.5081
2,11,-4.62814,-14.507
3,11,-4.58389,-14.5064
4,11,-4.53982,-14.5064
5,11,-4.49593,-14.5069
6,11,-4.45226,-14.5081
7,11,-4.4088,-14.5098
8,11,-4.36559,-14.5121
9,11,-4.32263,-14.5151
10,11,-4.27993,-14.5186
11,11,-4.23752,-14.5227
12,11,-4.19541,-14.5274
13,11,-4.1536,-14.5327
14,11,-4.11212,-14.5386
15,11,-4.07098,-14.5451
16,11,-4.03018,-14.5522
17,11,-3.98975,-14.5598
18,11,-3.94969,-14.5681
19,11,-3.91001,-14.5768
20,11,-3.87073,-14.5861
21,11,-3.83186,-14.596
22,11,-3.7934,-14.6063
23,11,-3.75536,-14.6172
24,11,-3.71776,-14.6285
25,11,-3.68061,-14.6403
26,11,-3.64391,-14.6526
27,11,-3.60767,-14.6653
28,11,-3.5719,-14.6785
29,11,-3.53661,-14.692
30,11,-3.5018,-14.7059
31,11,-3.46749,-14.7202
32,11,-3.43367,-14.7348
33,11,-3.40036,-14.7497
34,11,-3.36757,-14.7649
35,11,-3.33528,-14.7804
36,11,-3.30353,-14.7961
37,11,-3.2723,-14.8121
38,11,-3.2416,-14.8282
39,11,-3.21144,-14.8445
40,11,-3.18183,-14.8609
41,11,-3.15276,-14.8775
42,11,-3.12425,-14.8941
43,11,-3.09629,-14.9108
44,11,-3.06889,-14.9275
45,11,-3.04205,-14.9443
46,11,-3.01578,-14.961
47,11,-2.99008,-14.9777
48,11,-2.96495,-14.9942
49,11,-2.9404,-15.0107
50,11,-2.91643,-15.0271
51,11,-2.89303,-15.0433
52,11,-2.87022,-15.0593
53,11,-2.848,-15.0751
54,11,-2.82637,-15.0907
55,11,-2.80532,-15.106
56,11,-2.78487,-15.1211
57,11,-2.76501,-15.1358
58,11,-2.74575,-15.1502
59,11,-2.72708,-15.1643
60,11,-2.70902,-15.178
61,11,-2.69156,-15.1913
62,11,-2.67469,-15.2042
63,11,-2.65844,-15.2166
64,11,-2.64278,-15.2286
65,11,-2.62774,-15.2401
66,11,-2.6133,-15.2512
67,11,-2.59947,-15.2617
68,11,-2.58626,-15.2717
69,11,-2.57365,-15.2812
70,11,-2.56166,-15.2902
71,11,-2.55028,-15.2986
72,11,-2.53951,-15.3064
73,11,-2.52936,-15.3136
74,11,-2.51983,-15.3203
75,11,-2.51091,-15.3264
76,11,-2.50261,-15.3319
77,11,-2.49493,-15.3367
78,11,-2.48788,-15.341
79,11,-2.48144,-15.3447
80,11,-2.47562,-15.3477
81,11,-2.47043,-15.3502
82,11,-2.46586,-15.352
83,11,-2.46191,-15.3532
84,11,-2.45859,-15.3538
85,11,-2.45589,-15.3539
86,11,-2.45382,-15.3533
87,11,-2.45237,-15.3521
88,11,-2.45155,-15.3503
89,11,-2.45136,-15.348
90,11,-2.4518,-15.345
91,11,-2.45286,-15.3416
92,11,-2.45455,-15.3375
93,11,-2.45687,-15.333
94,11,-2.45983,-15.3279
95,11,-2.46341,-15.3223
96,11,-2.46762,-15.3161
97,11,-2.47246,-15.3095
98,11,-2.47793,-15.3025
99,11,-2.48404,-15.2949
100,11,-2.49077,-15.2869
101,11,-2.49814,-15.2785
102,11,-2.50613,-15.2697
103,11,-2.51476,-15.2605
104,11,-2.52402,-15.2509
105,11,-2.53391,-15.241
106,11,-2.54443,-15.2307
107,11,-2.55558,-15.2202
108,11,-2.56736,-15.2093
109,11,-2.57977,-15.1981
110,11,-2.59281,-15.1867
111,11,-2.60648,-15.175
112,11,-2.62077,-15.1632
113,11,-2.6357,-15.1511
114,11,-2.65125,-15.1388
115,11,-2.66743,-15.1264
116,11,-2.68423,-15.1139
117,11,-2.70165,-15.1012
118,11,-2.7197,-15.0885
119,11,-2.73837,-15.0756
120,11,-2.75766,-15.0628
121,11,-2.77757,-15.0499
122,11,-2.79809,-15.0369
123,11,-2.81924,-15.024
124,11,-2.84099,-15.0111
125,11,-2.86335,-14.9983
126,11,-2.88633,-14.9855
127,11,-2.90991,-14.9728
128,11,-2.93409,-14.9602
129,11,-2.95887,-14.9478
130,11,-2.98426,-14.9355
131,11,-3.01023,-14.9233
132,11,-3.03681,-14.9113
133,11,-3.06396,-14.8996
134,11,-3.09171,-14.888
135,11,-3.12003,-14.8767
136,11,-3.14893,-14.8656
137,11,-3.17841,-14.8548
138,11,-3.20845,-14.8443
139,11,-3.23906,-14.834
140,11,-3.27022,-14.8241
141,11,-3.30193,-14.8145
142,11,-3.3342,-14.8052
143,11,-3.367,-14.7963
144,11,-3.40034,-14.7878
145,11,-3.43421,-14.7796
146,11,-3.4686,-14.7718
147,11,-3.5035,-14.7644
148,11,-3.53892,-14.7575
149,11,-3.57483,-14.7509
150,11,-3.61123,-14.7448
151,11,-3.64812,-14.7391
152,11,-3.68548,-14.7338
153,11,-3.7233,-14.729
154,11,-3.76158,-14.7247
155,11,-3.80031,-14.7208
156,11,-3.83947,-14.7174
157,11,-3.87906,-14.7145
158,11,-3.91906,-14.712
159,11,-3.95947,-14.71
160,11,-4.00026,-14.7085
161,11,-4.04144,-14.7075
162,11,-4.08298,-14.7069
163,11,-4.12487,-14.7068
164,11,-4.16711,-14.7072
165,11,-4.20967,-14.7081
166,11,-4.25254,-14.7094
167,11,-4.29571,-14.7112
168,11,-4.33916,-14.7135
169,11,-4.38288,-14.7162
170,11,-4.42685,-14.7193
171,11,-4.47106,-14.7229
172,11,-4.51548,-14.7269
173,11,-4.56011,-14.7313
174,11,-4.60493,-14.7361
175,11,-4.64991,-14.7413
176,11,-4.69504,-14.7468
177,11,-4.7403,-14.7528
178,11,-4.78568,-14.759
179,11,-4.83115,-14.7657
180,11,-4.8767,-14.7726
-180,12,-4.89082,-14.797
-179,12,-4.94069,-14.8054
-178,12,-4.9906,-14.8142
-177,12,-5.04053,-14.8232
-176,12,-5.09047,-14.8326
-175,12,-5.14039,-14.8422
-174,12,-5.19026,-14.8521
-173,12,-5.24006,-14.8621
-172,12,-5.28977,-14.8723
-171,12,-5.33936,-14.8827
-170,12,-5.38882,-14.8932
-169,12,-5.43811,-14.9038
-168,12,-5.48721,-14.9144
-167,12,-5.5361,-14.9251
-166,12,-5.58475,-14.9358
-165,12,-5.63314,-14.9465
-164,12,-5.68125,-14.957
-163,12,-5.72905,-14.9676
-162,12,-5.77652,-14.9779
-161,12,-5.82364,-14.9882
-160,12,-5.87038,-14.9983
-159,12,-5.91673,-15.0081
-158,12,-5.96265,-15.0178
-157,12,-6.00814,-15.0272
-156,12,-6.05316,-15.0363
-155,12,-6.0977,-15.0451
-154,12,-6.14174,-15.0536
-153,12,-6.18525,-15.0618
-152,12,-6.22822,-15.0696
-151,12,-6.27064,-15.077
-150,12,-6.31248,-15.084
-149,12,-6.35373,-15.0906
-148,12,-6.39436,-15.0968
-147,12,-6.43438,-15.1025
-146,12,-6.47375,-15.1078
-145,12,-6.51247,-15.1126
-144,12,-6.55053,-15.1169
-143,12,-6.58791,-15.1208
-142,12,-6.6246,-15.1242
-141,12,-6.66059,-15.1271
-140,12,-6.69588,-15.1296
-139,12,-6.73044,-15.1315
-138,12,-6.76428,-15.133
-137,12,-6.79738,-15.1341
-136,12,-6.82975,-15.1346
-135,12,-6.86137,-15.1348
-134,12,-6.89223,-15.1344
-133,12,-6.92234,-15.1337
-132,12,-6.9517,-15.1325
-131,12,-6.98029,-15.131
-130,12,-7.00811,-15.129
-129,12,-7.03517,-15.1267
-128,12,-7.06146,-15.1241
-127,12,-7.08699,-15.1211
-126,12,-7.11174,-15.1178
-125,12,-7.13573,-15.1142
-124,12,-7.15895,-15.1103
-123,12,-7.18141,-15.1061
-122,12,-7.20311,-15.1018
-121,12,-7.22404,-15.0972
-120,12,-7.24422,-15.0925
-119,12,-7.26364,-15.0875
-118,12,-7.28231,-15.0825
-117,12,-7.30023,-15.0773
-116,12,-7.31741,-15.072
-115,12,-7.33384,-15.0666
-114,12,-7.34954,-15.0612
-113,12,-7.3645,-15.0557
-112,12,-7.37874,-15.0503
-111,12,-7.39225,-15.0448
-110,12,-7.40503,-15.0393
-109,12,-7.4171,-15.0339
-108,12,-7.42846,-15.0286
-107,12,-7.43911,-15.0233
-106,12,-7.44904,-15.0181
-105,12,-7.45828,-15.0131
-104,12,-7.46682,-15.0081
-103,12,-7.47466,-15.0033
-102,12,-7.48181,-14.9986
-101,12,-7.48826,-14.9941
-100,12,-7.49403,-14.9897
-99,12,-7.49912,-14.9856
-98,12,-7.50351,-14.9816
-97,12,-7.50723,-14.9778
-96,12,-7.51027,-14.9741
-95,12,-7.51262,-14.9707
-94,12,-7.5143,-14.9675
-93,12,-7.51529,-14.9645
-92,12,-7.51561,-14.9617
-91,12,-7.51525,-14.9591
-90,12,-7.51422,-14.9567
-89,12,-7.5125,-14.9546
-88,12,-7.5101,-14.9526
-87,12,-7.50702,-14.9508
-86,12,-7.50326,-14.9492
-85,12,-7.49881,-14.9477
-84,12,-7.49367,-14.9465
-83,12,-7.48785,-14.9454
-82,12,-7.48133,-14.9445
-81,12,-7.47412,-14.9437
-80,12,-7.46621,-14.943
-79,12,-7.4576,-14.9425
-78,12,-7.44829,-14.942
-77,12,-7.43827,-14.9417
-76,12,-7.42754,-14.9414
-75,12,-7.4161,-14.9412
-74,12,-7.40394,-14.9411
-73,12,-7.39106,-14.9409
-72,12,-7.37746,-14.9408
-71,12,-7.36313,-14.9407
-70,12,-7.34806,-14.9405
-69,12,-7.33227,-14.9403
-68,12,-7.31573,-14.9401
-67,12,-7.29846,-14.9397
-66,12,-7.28044,-14.9393
-65,12,-7.26168,-14.9387
-64,12,-7.24216,-14.938
-63,12,-7.2219,-14.9372
-62,12,-7.20089,-14.9361
-61,12,-7.17912,-14.9349
-60,12,-7.15659,-14.9335
-59,12,-7.13331,-14.9318
-58,12,-7.10928,-14.9299
-57,12,-7.08449,-14.9277
-56,12,-7.05894,-14.9253
-55,12,-7.03264,-14.9226
-54,12,-7.00558,-14.9195
-53,12,-6.97778,-14.9162
-52,12,-6.94923,-14.9125
-51,12,-6.91993,-14.9085
-50,12,-6.88989,-14.9042
-49,12,-6.85912,-14.8995
-48,12,-6.82761,-14.8944
-47,12,-6.79538,-14.889
-46,12,-6.76244,-14.8833
-45,12,-6.72878,-14.8771
-44,12,-6.69442,-14.8707
-43,12,-6.65936,-14.8638
-42,12,-6.62362,-14.8566
-41,12,-6.58721,-14.8491
-40,12,-6.55013,-14.8412
-39,12,-6.5124,-14.833
-38,12,-6.47403,-14.8245
-37,12,-6.43503,-14.8157
-36,12,-6.39541,-14.8066
-35,12,-6.3552,-14.7972
-34,12,-6.3144,-14.7876
-33,12,-6.27303,-14.7777
-32,12,-6.23111,-14.7676
-31,12,-6.18865,-14.7573
-30,12,-6.14567,-14.7468
-29,12,-6.1022,-14.7362
-28,12,-6.05824,-14.7255
-27,12,-6.01381,-14.7147
-26,12,-5.96894,-14.7038
-25,12,-5.92365,-14.6928
-24,12,-5.87795,-14.6819
-23,12,-5.83187,-14.671
-22,12,-5.78543,-14.6601
-21,12,-5.73865,-14.6493
-20,12,-5.69155,-14.6386
-19,12,-5.64415,-14.6281
-18,12,-5.59648,-14.6177
-17,12,-5.54855,-14.6075
-16,12,-5.5004,-14.5976
-15,12,-5.45203,-14.5879
-14,12,-5.40349,-14.5786
-13,12,-5.35478,-14.5695
-12,12,-5.30593,-14.5608
-11,12,-5.25697,-14.5525
-10,12,-5.20792,-14.5446
-9,12,-5.15879,-14.5371
-8,12,-5.10962,-14.5301
-7,12,-5.06042,-14.5236
-6,12,-5.01121,-14.5176
-5,12,-4.96203,-14.5122
-4,12,-4.91289,-14.5073
-3,12,-4.8638,-14.5029
-2,12,-4.8148,-14.4992
-1,12,-4.76591,-14.4961
0,12,-4.71714,-14.4937
1,12,-4.66852,-14.4918
2,12,-4.62006,-14.4907
3,12,-4.57178,-14.4902
4,12,-4.52371,-14.4904
5,12,-4.47586,-14.4913
6,12,-4.42825,-14.4929
7,12,-4.3809,-14.4953
8,12,-4.33383,-14.4983
9,12,-4.28705,-14.5021
10,12,-4.24057,-14.5065
11,12,-4.19443,-14.5118
12,12,-4.14862,-14.5177
13,12,-4.10317,-14.5243
14,12,-4.05809,-14.5317
15,12,-4.01339,-14.5398
16,12,-3.96909,-14.5486
17,12,-3.9252,-14.5581
18,12,-3.88174,-14.5682
19,12,-3.83871,-14.5791
20,12,-3.79613,-14.5906
21,12,-3.754,-14.6027
22,12,-3.71235,-14.6155
23,12,-3.67118,-14.6289
24,12,-3.63049,-14.6428
25,12,-3.59031,-14.6574
26,12,-3.55063,-14.6725
27,12,-3.51147,-14.6882
28,12,-3.47283,-14.7043
29,12,-3.43473,-14.721
30,12,-3.39717,-14.7381
31,12,-3.36015,-14.7556
32,12,-3.32369,-14.7735
33,12,-3.28779,-14.7919
34,12,-3.25246,-14.8106
35,12,-3.21769,-14.8296
36,12,-3.18351,-14.8489
37,12,-3.14991,-14.8684
38,12,-3.11689,-14.8882
39,12,-3.08447,-14.9082
40,12,-3.05264,-14.9283
41,12,-3.02141,-14.9486
42,12,-2.99079,-14.969
43,12,-2.96077,-14.9895
44,12,-2.93136,-15.01
45,12,-2.90257,-15.0305
46,12,-2.8744,-15.0509
47,12,-2.84684,-15.0714
48,12,-2.81991,-15.0917
49,12,-2.7936,-15.1118
50,12,-2.76791,-15.1318
51,12,-2.74286,-15.1517
52,12,-2.71844,-15.1712
53,12,-2.69465,-15.1906
54,12,-2.67149,-15.2096
55,12,-2.64898,-15.2283
56,12,-2.6271,-15.2467
57,12,-2.60585,-15.2646
58,12,-2.58525,-15.2822
59,12,-2.5653,-15.2993
60,12,-2.54598,-15.316
61,12,-2.52731,-15.3322
62,12,-2.50929,-15.3478
63,12,-2.49191,-15.363
64,12,-2.47519,-15.3775
65,12,-2.45911,-15.3915
66,12,-2.44368,-15.4049
67,12,-2.4289,-15.4176
68,12,-2.41478,-15.4297
69,12,-2.4013,-15.4411
70,12,-2.38849,-15.4519
71,12,-2.37632,-15.462
72,12,-2.36481,-15.4714
73,12,-2.35396,-15.48
74,12,-2.34377,-15.488
75,12,-2.33423,-15.4952
76,12,-2.32535,-15.5017
77,12,-2.31713,-15.5074
78,12,-2.30958,-15.5124
79,12,-2.30268,-15.5166
80,12,-2.29644,-15.5201
81,12,-2.29087,-15.5228
82,12,-2.28596,-15.5248
83,12,-2.28172,-15.526
84,12,-2.27813,-15.5265
85,12,-2.27522,-15.5262
86,12,-2.27297,-15.5252
87,12,-2.27138,-15.5235
88,12,-2.27047,-15.5211
89,12,-2.27022,-15.5179
90,12,-2.27064,-15.5141
91,12,-2.27173,-15.5095
92,12,-2.27349,-15.5043
93,12,-2.27591,-15.4985
94,12,-2.27901,-15.492
95,12,-2.28278,-15.4848
96,12,-2.28723,-15.4771
97,12,-2.29234,-15.4687
98,12,-2.29813,-15.4598
99,12,-2.30459,-15.4504
100,12,-2.31172,-15.4404
101,12,-2.31953,-15.4299
102,12,-2.32801,-15.4189
103,12,-2.33717,-15.4074
104,12,-2.347,-15.3955
105,12,-2.3575,-15.3831
106,12,-2.36868,-15.3704
107,12,-2.38053,-15.3573
108,12,-2.39306,-15.3438
109,12,-2.40627,-15.33
110,12,-2.42014,-15.3158
111,12,-2.4347,-15.3014
112,12,-2.44992,-15.2868
113,12,-2.46582,-15.2719
114,12,-2.4824,-15.2568
115,12,-2.49964,-15.2415
116,12,-2.51756,-15.226
117,12,-2.53615,-15.2105
118,12,-2.55541,-15.1948
119,12,-2.57535,-15.179
120,12,-2.59595,-15.1632
121,12,-2.61722,-15.1473
122,12,-2.63915,-15.1314
123,12,-2.66175,-15.1156
124,12,-2.68502,-15.0997
125,12,-2.70894,-15.084
126,12,-2.73353,-15.0683
127,12,-2.75877,-15.0527
128,12,-2.78468,-15.0373
129,12,-2.81123,-15.022
130,12,-2.83844,-15.0069
131,12,-2.8663,-14.9919
132,12,-2.8948,-14.9772
133,12,-2.92394,-14.9628
134,12,-2.95373,-14.9486
135,12,-2.98415,-14.9346
136,12,-3.0152,-14.921
137,12,-3.04688,-14.9077
138,12,-3.07919,-14.8948
139,12,-3.11211,-14.8821
140,12,-3.14565,-14.8699
141,12,-3.1798,-14.8581
142,12,-3.21456,-14.8466
143,12,-3.24991,-14.8356
144,12,-3.28586,-14.825
145,12,-3.32239,-14.8149
146,12,-3.3595,-14.8053
147,12,-3.39718,-14.7961
148,12,-3.43543,-14.7874
149,12,-3.47423,-14.7792
150,12,-3.51359,-14.7715
151,12,-3.55348,-14.7644
152,12,-3.59391,-14.7578
153,12,-3.63486,-14.7517
154,12,-3.67632,-14.7462
155,12,-3.71828,-14.7413
156,12,-3.76073,-14.7369
157,12,-3.80367,-14.733
158,12,-3.84707,-14.7298
159,12,-3.89093,-14.7271
160,12,-3.93523,-14.725
161,12,-3.97996,-14.7235
162,12,-4.02511,-14.7225
163,12,-4.07067,-14.7222
164,12,-4.11661,-14.7224
165,12,-4.16293,-14.7231
166,12,-4.2096,-14.7245
167,12,-4.25662,-14.7263
168,12,-4.30396,-14.7288
169,12,-4.35161,-14.7318
170,12,-4.39955,-14.7353
171,12,-4.44777,-14.7393
172,12,-4.49624,-14.7439
173,12,-4.54494,-14.7489
174,12,-4.59387,-14.7545
175,12,-4.64299,-14.7605
176,12,-4.69228,-14.767
177,12,-4.74174,-14.7739
178,12,-4.79133,-14.7812
179,12,-4.84103,-14.7889
180,12,-4.89082,-14.797
-180,13,-4.90514,-14.824
-179,13,-4.95928,-14.8338
-178,13,-5.01349,-14.8439
