Phi[deg],Theta[deg],re(rEPhi)[mV]
35,-29,1307.11
36,-29,1252.06
37,-29,1198.54
38,-29,1146.64
39,-29,1096.43
40,-29,1048
41,-29,1001.42
42,-29,956.736
43,-29,914.019
44,-29,873.315
45,-29,834.665
46,-29,798.106
47,-29,763.663
48,-29,731.359
49,-29,701.205
50,-29,673.207
51,-29,647.362
52,-29,623.661
53,-29,602.087
54,-29,582.616
55,-29,565.217
56,-29,549.852
57,-29,536.475
58,-29,525.036
59,-29,515.478
60,-29,507.736
61,-29,501.743
62,-29,497.422
63,-29,494.695
64,-29,493.477
65,-29,493.68
66,-29,495.209
67,-29,497.97
68,-29,501.86
69,-29,506.777
70,-29,512.616
71,-29,519.267
72,-29,526.621
73,-29,534.565
74,-29,542.986
75,-29,551.77
76,-29,560.803
77,-29,569.97
78,-29,579.155
79,-29,588.245
80,-29,597.126
81,-29,605.685
82,-29,613.812
83,-29,621.397
84,-29,628.332
85,-29,634.513
86,-29,639.837
87,-29,644.204
88,-29,647.517
89,-29,649.682
90,-29,650.609
91,-29,650.213
92,-29,648.409
93,-29,645.119
94,-29,640.269
95,-29,633.788
96,-29,625.611
97,-29,615.677
98,-29,603.928
99,-29,590.314
100,-29,574.787
101,-29,557.306
102,-29,537.833
103,-29,516.338
104,-29,492.792
105,-29,467.176
106,-29,439.472
107,-29,409.67
108,-29,377.763
109,-29,343.75
110,-29,307.636
111,-29,269.43
112,-29,229.147
113,-29,186.806
114,-29,142.432
115,-29,96.0536
116,-29,47.7061
117,-29,-2.57143
118,-29,-54.7351
119,-29,-108.736
120,-29,-164.521
121,-29,-222.032
122,-29,-281.206
123,-29,-341.977
124,-29,-404.272
125,-29,-468.017
126,-29,-533.132
127,-29,-599.532
128,-29,-667.128
129,-29,-735.83
130,-29,-805.54
131,-29,-876.159
132,-29,-947.582
133,-29,-1019.7
134,-29,-1092.41
135,-29,-1165.58
136,-29,-1239.11
137,-29,-1312.87
138,-29,-1386.73
139,-29,-1460.56
140,-29,-1534.24
141,-29,-1607.63
142,-29,-1680.59
143,-29,-1752.98
144,-29,-1824.66
145,-29,-1895.48
146,-29,-1965.3
147,-29,-2033.96
148,-29,-2101.31
149,-29,-2167.2
150,-29,-2231.47
151,-29,-2293.96
152,-29,-2354.53
153,-29,-2413.01
154,-29,-2469.24
155,-29,-2523.06
156,-29,-2574.32
157,-29,-2622.86
158,-29,-2668.53
159,-29,-2711.16
160,-29,-2750.61
161,-29,-2786.72
162,-29,-2819.35
163,-29,-2848.36
164,-29,-2873.6
165,-29,-2894.94
166,-29,-2912.25
167,-29,-2925.4
168,-29,-2934.27
169,-29,-2938.75
170,-29,-2938.73
171,-29,-2934.11
172,-29,-2924.8
173,-29,-2910.72
174,-29,-2891.78
175,-29,-2867.94
176,-29,-2839.12
177,-29,-2805.29
178,-29,-2766.41
179,-29,-2722.44
180,-29,-2673.39
-180,-28,-2723.71
-179,-28,-2672.99
-178,-28,-2617.34
-177,-28,-2556.77
-176,-28,-2491.32
-175,-28,-2421.03
-174,-28,-2345.94
-173,-28,-2266.12
-172,-28,-2181.65
-171,-28,-2092.61
-170,-28,-1999.1
-169,-28,-1901.23
-168,-28,-1799.12
-167,-28,-1692.9
-166,-28,-1582.7
-165,-28,-1468.68
-164,-28,-1351
-163,-28,-1229.83
-162,-28,-1105.33
-161,-28,-977.702
-160,-28,-847.131
-159,-28,-713.817
-158,-28,-577.966
-157,-28,-439.788
-156,-28,-299.5
-155,-28,-157.323
-154,-28,-13.4785
-153,-28,131.805
-152,-28,278.298
-151,-28,425.772
-150,-28,573.993
-149,-28,722.732
-148,-28,871.756
-147,-28,1020.84
-146,-28,1169.75
-145,-28,1318.27
-144,-28,1466.17
-143,-28,1613.24
-142,-28,1759.27
-141,-28,1904.04
-140,-28,2047.36
-139,-28,2189.04
-138,-28,2328.88
-137,-28,2466.7
-136,-28,2602.34
-135,-28,2735.62
-134,-28,2866.4
-133,-28,2994.52
-132,-28,3119.84
-131,-28,3242.24
-130,-28,3361.6
-129,-28,3477.8
-128,-28,3590.75
-127,-28,3700.36
-126,-28,3806.53
-125,-28,3909.21
-124,-28,4008.34
-123,-28,4103.85
-122,-28,4195.7
-121,-28,4283.87
-120,-28,4368.32
-119,-28,4449.04
-118,-28,4526.03
-117,-28,4599.29
-116,-28,4668.81
-115,-28,4734.63
-114,-28,4796.76
-113,-28,4855.24
-112,-28,4910.1
-111,-28,4961.39
-110,-28,5009.15
-109,-28,5053.45
-108,-28,5094.35
-107,-28,5131.9
-106,-28,5166.18
-105,-28,5197.27
-104,-28,5225.24
-103,-28,5250.17
-102,-28,5272.15
-101,-28,5291.26
-100,-28,5307.59
-99,-28,5321.23
-98,-28,5332.28
-97,-28,5340.82
-96,-28,5346.96
-95,-28,5350.79
-94,-28,5352.4
-93,-28,5351.88
-92,-28,5349.34
-91,-28,5344.87
-90,-28,5338.57
-89,-28,5330.52
-88,-28,5320.82
-87,-28,5309.56
-86,-28,5296.83
-85,-28,5282.73
-84,-28,5267.33
-83,-28,5250.73
-82,-28,5233.01
-81,-28,5214.25
-80,-28,5194.53
-79,-28,5173.92
-78,-28,5152.52
-77,-28,5130.38
-76,-28,5107.59
-75,-28,5084.21
-74,-28,5060.31
-73,-28,5035.95
-72,-28,5011.2
-71,-28,4986.12
-70,-28,4960.76
-69,-28,4935.19
-68,-28,4909.45
-67,-28,4883.6
-66,-28,4857.69
-65,-28,4831.77
-64,-28,4805.87
-63,-28,4780.04
-62,-28,4754.33
-61,-28,4728.76
-60,-28,4703.38
-59,-28,4678.22
-58,-28,4653.31
-57,-28,4628.67
-56,-28,4604.34
-55,-28,4580.33
-54,-28,4556.68
-53,-28,4533.38
-52,-28,4510.48
-51,-28,4487.97
-50,-28,4465.87
-49,-28,4444.18
-48,-28,4422.92
-47,-28,4402.09
-46,-28,4381.69
-45,-28,4361.71
-44,-28,4342.15
-43,-28,4323.01
-42,-28,4304.28
-41,-28,4285.94
-40,-28,4267.97
-39,-28,4250.37
-38,-28,4233.09
-37,-28,4216.14
-36,-28,4199.46
-35,-28,4183.05
-34,-28,4166.85
-33,-28,4150.85
-32,-28,4134.99
-31,-28,4119.24
-30,-28,4103.56
-29,-28,4087.89
-28,-28,4072.2
-27,-28,4056.43
-26,-28,4040.52
-25,-28,4024.43
-24,-28,4008.1
-23,-28,3991.47
-22,-28,3974.48
-21,-28,3957.07
-20,-28,3939.18
-19,-28,3920.75
-18,-28,3901.72
-17,-28,3882.03
-16,-28,3861.61
-15,-28,3840.41
-14,-28,3818.36
-13,-28,3795.4
-12,-28,3771.49
-11,-28,3746.56
-10,-28,3720.56
-9,-28,3693.44
-8,-28,3665.16
-7,-28,3635.67
-6,-28,3604.93
-5,-28,3572.9
-4,-28,3539.56
-3,-28,3504.88
-2,-28,3468.82
-1,-28,3431.39
0,-28,3392.55
1,-28,3352.32
2,-28,3310.68
3,-28,3267.65
4,-28,3223.22
5,-28,3177.43
6,-28,3130.3
7,-28,3081.84
8,-28,3032.11
9,-28,2981.14
10,-28,2928.98
11,-28,2875.68
12,-28,2821.31
13,-28,2765.92
14,-28,2709.6
15,-28,2652.41
16,-28,2594.44
17,-28,2535.77
18,-28,2476.49
19,-28,2416.7
20,-28,2356.5
21,-28,2295.97
22,-28,2235.24
23,-28,2174.4
24,-28,2113.56
25,-28,2052.82
26,-28,1992.31
27,-28,1932.12
28,-28,1872.36
29,-28,1813.15
30,-28,1754.6
31,-28,1696.8
32,-28,1639.86
33,-28,1583.88
34,-28,1528.97
35,-28,1475.21
36,-28,1422.7
37,-28,1371.52
38,-28,1321.75
39,-28,1273.48
40,-28,1226.77
41,-28,1181.69
42,-28,1138.3
43,-28,1096.65
44,-28,1056.79
45,-28,1018.77
46,-28,982.616
47,-28,948.357
48,-28,916.015
49,-28,885.604
50,-28,857.132
51,-28,830.599
52,-28,806
53,-28,783.321
54,-28,762.542
55,-28,743.638
56,-28,726.576
57,-28,711.316
58,-28,697.815
59,-28,686.021
60,-28,675.877
61,-28,667.323
62,-28,660.291
63,-28,654.709
64,-28,650.501
65,-28,647.587
66,-28,645.882
67,-28,645.297
68,-28,645.742
69,-28,647.122
70,-28,649.339
71,-28,652.295
72,-28,655.888
73,-28,660.013
74,-28,664.568
75,-28,669.447
76,-28,674.543
77,-28,679.75
78,-28,684.961
79,-28,690.07
80,-28,694.972
81,-28,699.56
82,-28,703.733
83,-28,707.388
84,-28,710.423
85,-28,712.741
86,-28,714.246
87,-28,714.843
88,-28,714.441
89,-28,712.952
90,-28,710.292
91,-28,706.378
92,-28,701.131
93,-28,694.479
94,-28,686.349
95,-28,676.676
96,-28,665.396
97,-28,652.451
98,-28,637.787
99,-28,621.355
100,-28,603.11
101,-28,583.01
102,-28,561.022
103,-28,537.114
104,-28,511.259
105,-28,483.437
106,-28,453.631
107,-28,421.83
108,-28,388.027
109,-28,352.22
110,-28,314.414
111,-28,274.615
112,-28,232.837
113,-28,189.098
114,-28,143.42
115,-28,95.831
116,-28,46.3628
117,-28,-4.94789
118,-28,-58.0595
119,-28,-112.926
120,-28,-169.497
121,-28,-227.717
122,-28,-287.527
123,-28,-348.863
124,-28,-411.656
125,-28,-475.835
126,-28,-541.324
127,-28,-608.04
128,-28,-675.9
129,-28,-744.814
130,-28,-814.691
131,-28,-885.433
132,-28,-956.94
133,-28,-1029.11
134,-28,-1101.83
135,-28,-1174.99
136,-28,-1248.48
137,-28,-1322.18
138,-28,-1395.97
139,-28,-1469.72
140,-28,-1543.3
141,-28,-1616.59
142,-28,-1689.45
143,-28,-1761.74
144,-28,-1833.33
145,-28,-1904.07
146,-28,-1973.82
147,-28,-2042.44
148,-28,-2109.77
149,-28,-2175.67
150,-28,-2239.98
151,-28,-2302.56
152,-28,-2363.26
153,-28,-2421.91
154,-28,-2478.37
155,-28,-2532.49
156,-28,-2584.1
157,-28,-2633.06
158,-28,-2679.22
159,-28,-2722.43
160,-28,-2762.54
161,-28,-2799.41
162,-28,-2832.89
163,-28,-2862.85
164,-28,-2889.15
165,-28,-2911.65
166,-28,-2930.25
167,-28,-2944.8
168,-28,-2955.2
169,-28,-2961.34
170,-28,-2963.11
171,-28,-2960.42
172,-28,-2953.18
173,-28,-2941.32
174,-28,-2924.75
175,-28,-2903.41
176,-28,-2877.26
177,-28,-2846.24
178,-28,-2810.33
179,-28,-2769.49
180,-28,-2723.71
-180,-27,-2772.95
-179,-27,-2725.61
-178,-27,-2673.5
-177,-27,-2616.63
-176,-27,-2555.02
-175,-27,-2488.72
-174,-27,-2417.76
-173,-27,-2342.22
-172,-27,-2262.15
-171,-27,-2177.65
-170,-27,-2088.8
-169,-27,-1995.71
-168,-27,-1898.48
-167,-27,-1797.23
-166,-27,-1692.11
-165,-27,-1583.24
-164,-27,-1470.78
-163,-27,-1354.89
-162,-27,-1235.72
-161,-27,-1113.47
-160,-27,-988.294
-159,-27,-860.395
-158,-27,-729.963
-157,-27,-597.195
-156,-27,-462.295
-155,-27,-325.471
-154,-27,-186.935
-153,-27,-46.9007
-152,-27,94.4156
-151,-27,236.796
-150,-27,380.02
-149,-27,523.87
-148,-27,668.126
-147,-27,812.571
-146,-27,956.987
-145,-27,1101.16
-144,-27,1244.89
-143,-27,1387.95
-142,-27,1530.15
-141,-27,1671.29
-140,-27,1811.17
-139,-27,1949.61
-138,-27,2086.42
-137,-27,2221.44
-136,-27,2354.49
-135,-27,2485.41
-134,-27,2614.05
-133,-27,2740.26
-132,-27,2863.91
-131,-27,2984.87
-130,-27,3103.03
-129,-27,3218.26
-128,-27,3330.46
-127,-27,3439.56
-126,-27,3545.45
-125,-27,3648.07
-124,-27,3747.34
-123,-27,3843.22
-122,-27,3935.66
-121,-27,4024.61
-120,-27,4110.04
-119,-27,4191.93
-118,-27,4270.28
-117,-27,4345.06
-116,-27,4416.28
-115,-27,4483.95
-114,-27,4548.09
-113,-27,4608.71
-112,-27,4665.85
-111,-27,4719.55
-110,-27,4769.83
-109,-27,4816.75
-108,-27,4860.37
-107,-27,4900.73
-106,-27,4937.9
-105,-27,4971.94
-104,-27,5002.93
-103,-27,5030.93
-102,-27,5056.02
-101,-27,5078.28
-100,-27,5097.79
-99,-27,5114.63
-98,-27,5128.88
-97,-27,5140.64
-96,-27,5150
-95,-27,5157.03
-94,-27,5161.83
-93,-27,5164.49
-92,-27,5165.1
-91,-27,5163.75
-90,-27,5160.52
-89,-27,5155.52
-88,-27,5148.83
-87,-27,5140.53
-86,-27,5130.72
-85,-27,5119.48
-84,-27,5106.89
-83,-27,5093.05
-82,-27,5078.03
-81,-27,5061.91
-80,-27,5044.77
-79,-27,5026.7
-78,-27,5007.76
-77,-27,4988.04
-76,-27,4967.59
-75,-27,4946.5
-74,-27,4924.84
-73,-27,4902.66
-72,-27,4880.03
-71,-27,4857.02
-70,-27,4833.69
-69,-27,4810.09
-68,-27,4786.27
-67,-27,4762.3
-66,-27,4738.22
-65,-27,4714.09
-64,-27,4689.95
-63,-27,4665.84
-62,-27,4641.81
-61,-27,4617.89
-60,-27,4594.14
-59,-27,4570.57
-58,-27,4547.23
-57,-27,4524.14
-56,-27,4501.34
-55,-27,4478.85
-54,-27,4456.7
-53,-27,4434.9
-52,-27,4413.47
-51,-27,4392.44
-50,-27,4371.81
-49,-27,4351.6
-48,-27,4331.81
-47,-27,4312.45
-46,-27,4293.53
-45,-27,4275.04
-44,-27,4256.98
-43,-27,4239.35
-42,-27,4222.14
-41,-27,4205.33
-40,-27,4188.92
-39,-27,4172.89
-38,-27,4157.21
-37,-27,4141.87
-36,-27,4126.84
-35,-27,4112.09
-34,-27,4097.6
-33,-27,4083.32
-32,-27,4069.23
-31,-27,4055.28
-30,-27,4041.43
-29,-27,4027.64
-28,-27,4013.87
-27,-27,4000.05
-26,-27,3986.16
-25,-27,3972.12
-24,-27,3957.9
-23,-27,3943.42
-22,-27,3928.65
-21,-27,3913.51
-20,-27,3897.96
-19,-27,3881.92
-18,-27,3865.35
-17,-27,3848.18
-16,-27,3830.36
-15,-27,3811.82
-14,-27,3792.52
-13,-27,3772.38
-12,-27,3751.36
-11,-27,3729.4
-10,-27,3706.46
-9,-27,3682.48
-8,-27,3657.42
-7,-27,3631.23
-6,-27,3603.88
-5,-27,3575.33
-4,-27,3545.54
-3,-27,3514.5
-2,-27,3482.18
-1,-27,3448.55
0,-27,3413.61
1,-27,3377.34
2,-27,3339.75
3,-27,3300.84
4,-27,3260.61
5,-27,3219.07
6,-27,3176.25
7,-27,3132.18
8,-27,3086.87
9,-27,3040.38
10,-27,2992.73
11,-27,2943.98
12,-27,2894.18
13,-27,2843.39
14,-27,2791.67
15,-27,2739.09
16,-27,2685.72
17,-27,2631.64
18,-27,2576.93
19,-27,2521.67
20,-27,2465.95
21,-27,2409.87
22,-27,2353.52
23,-27,2296.98
24,-27,2240.37
25,-27,2183.77
26,-27,2127.29
27,-27,2071.03
28,-27,2015.08
29,-27,1959.55
30,-27,1904.54
31,-27,1850.13
32,-27,1796.44
33,-27,1743.55
34,-27,1691.55
35,-27,1640.53
36,-27,1590.58
37,-27,1541.77
38,-27,1494.18
39,-27,1447.88
40,-27,1402.95
41,-27,1359.44
42,-27,1317.4
43,-27,1276.9
44,-27,1237.98
45,-27,1200.68
46,-27,1165.03
47,-27,1131.06
48,-27,1098.79
49,-27,1068.23
50,-27,1039.41
51,-27,1012.31
52,-27,986.943
53,-27,963.29
54,-27,941.338
55,-27,921.066
56,-27,902.445
57,-27,885.442
58,-27,870.018
59,-27,856.129
60,-27,843.724
61,-27,832.749
62,-27,823.144
63,-27,814.844
64,-27,807.782
65,-27,801.883
66,-27,797.073
67,-27,793.27
68,-27,790.392
69,-27,788.353
70,-27,787.064
71,-27,786.433
72,-27,786.369
73,-27,786.776
74,-27,787.558
75,-27,788.619
76,-27,789.859
77,-27,791.182
78,-27,792.489
79,-27,793.68
80,-27,794.659
81,-27,795.328
82,-27,795.59
83,-27,795.35
84,-27,794.516
85,-27,792.994
86,-27,790.695
87,-27,787.532
88,-27,783.419
89,-27,778.273
90,-27,772.014
91,-27,764.566
92,-27,755.855
93,-27,745.811
94,-27,734.367
95,-27,721.46
96,-27,707.031
97,-27,691.025
98,-27,673.39
99,-27,654.079
100,-27,633.049
101,-27,610.262
102,-27,585.684
103,-27,559.284
104,-27,531.039
105,-27,500.926
106,-27,468.931
107,-27,435.041
108,-27,399.251
109,-27,361.557
110,-27,321.963
111,-27,280.475
112,-27,237.106
113,-27,191.871
114,-27,144.793
115,-27,95.8963
116,-27,45.2113
117,-27,-7.22709
118,-27,-61.3797
119,-27,-117.203
120,-27,-174.649
121,-27,-233.665
122,-27,-294.194
123,-27,-356.176
124,-27,-419.545
125,-27,-484.232
126,-27,-550.163
127,-27,-617.261
128,-27,-685.444
129,-27,-754.628
130,-27,-824.722
131,-27,-895.633
132,-27,-967.266
133,-27,-1039.52
134,-27,-1112.29
135,-27,-1185.46
136,-27,-1258.94
137,-27,-1332.59
138,-27,-1406.31
139,-27,-1479.98
140,-27,-1553.47
141,-27,-1626.65
142,-27,-1699.39
143,-27,-1771.57
144,-27,-1843.04
145,-27,-1913.67
146,-27,-1983.33
147,-27,-2051.86
148,-27,-2119.14
149,-27,-2185
150,-27,-2249.32
151,-27,-2311.93
152,-27,-2372.7
153,-27,-2431.47
154,-27,-2488.1
155,-27,-2542.44
156,-27,-2594.35
157,-27,-2643.67
158,-27,-2690.26
159,-27,-2733.97
160,-27,-2774.68
161,-27,-2812.23
162,-27,-2846.49
163,-27,-2877.32
164,-27,-2904.6
165,-27,-2928.2
166,-27,-2948.01
167,-27,-2963.89
168,-27,-2975.75
169,-27,-2983.48
170,-27,-2986.98
171,-27,-2986.15
172,-27,-2980.92
173,-27,-2971.21
174,-27,-2956.94
175,-27,-2938.06
176,-27,-2914.51
177,-27,-2886.26
178,-27,-2853.26
179,-27,-2815.49
180,-27,-2772.95
-180,-26,-2821.09
-179,-26,-2777.1
-178,-26,-2728.48
-177,-26,-2675.26
-176,-26,-2617.46
-175,-26,-2555.11
-174,-26,-2488.26
-173,-26,-2416.97
-172,-26,-2341.29
-171,-26,-2261.3
-170,-26,-2177.09
-169,-26,-2088.76
-168,-26,-1996.41
-167,-26,-1900.14
-166,-26,-1800.09
-165,-26,-1696.38
-164,-26,-1589.16
-163,-26,-1478.58
-162,-26,-1364.78
-161,-26,-1247.93
-160,-26,-1128.2
-159,-26,-1005.76
-158,-26,-880.806
-157,-26,-753.513
-156,-26,-624.076
-155,-26,-492.689
-154,-26,-359.552
-153,-26,-224.867
-152,-26,-88.8369
-151,-26,48.3315
-150,-26,186.431
-149,-26,325.255
-148,-26,464.596
-147,-26,604.246
-146,-26,744.002
-145,-26,883.659
-144,-26,1023.02
-143,-26,1161.88
-142,-26,1300.05
-141,-26,1437.34
-140,-26,1573.56
-139,-26,1708.53
-138,-26,1842.08
-137,-26,1974.04
-136,-26,2104.25
-135,-26,2232.55
-134,-26,2358.78
-133,-26,2482.82
-132,-26,2604.52
-131,-26,2723.76
-130,-26,2840.41
-129,-26,2954.38
-128,-26,3065.55
-127,-26,3173.83
-126,-26,3279.14
-125,-26,3381.4
-124,-26,3480.53
-123,-26,3576.49
-122,-26,3669.21
-121,-26,3758.65
-120,-26,3844.77
-119,-26,3927.55
-118,-26,4006.97
-117,-26,4083
-116,-26,4155.65
-115,-26,4224.92
-114,-26,4290.81
-113,-26,4353.34
-112,-26,4412.53
-111,-26,4468.4
-110,-26,4520.99
-109,-26,4570.34
-108,-26,4616.49
-107,-26,4659.48
-106,-26,4699.37
-105,-26,4736.22
-104,-26,4770.09
-103,-26,4801.04
-102,-26,4829.13
-101,-26,4854.44
-100,-26,4877.05
-99,-26,4897.02
-98,-26,4914.44
-97,-26,4929.38
-96,-26,4941.92
-95,-26,4952.15
-94,-26,4960.16
-93,-26,4966.02
-92,-26,4969.81
-91,-26,4971.64
-90,-26,4971.57
-89,-26,4969.7
-88,-26,4966.11
-87,-26,4960.88
-86,-26,4954.11
-85,-26,4945.87
-84,-26,4936.24
-83,-26,4925.31
-82,-26,4913.16
-81,-26,4899.86
-80,-26,4885.51
-79,-26,4870.16
-78,-26,4853.9
-77,-26,4836.8
-76,-26,4818.94
-75,-26,4800.38
-74,-26,4781.19
-73,-26,4761.44
-72,-26,4741.19
-71,-26,4720.51
-70,-26,4699.46
-69,-26,4678.1
-68,-26,4656.48
-67,-26,4634.66
-66,-26,4612.69
-65,-26,4590.63
-64,-26,4568.51
-63,-26,4546.4
-62,-26,4524.33
-61,-26,4502.34
-60,-26,4480.48
-59,-26,4458.79
-58,-26,4437.29
-57,-26,4416.02
-56,-26,4395.02
-55,-26,4374.3
-54,-26,4353.91
-53,-26,4333.85
-52,-26,4314.15
-51,-26,4294.84
-50,-26,4275.91
-49,-26,4257.4
-48,-26,4239.3
-47,-26,4221.63
-46,-26,4204.4
-45,-26,4187.59
-44,-26,4171.22
-43,-26,4155.28
-42,-26,4139.76
-41,-26,4124.66
-40,-26,4109.96
-39,-26,4095.65
-38,-26,4081.71
-37,-26,4068.12
-36,-26,4054.85
-35,-26,4041.89
-34,-26,4029.2
-33,-26,4016.75
-32,-26,4004.51
-31,-26,3992.43
-30,-26,3980.49
-29,-26,3968.64
-28,-26,3956.83
-27,-26,3945.03
-26,-26,3933.17
-25,-26,3921.22
-24,-26,3909.12
-23,-26,3896.82
-22,-26,3884.27
-21,-26,3871.4
-20,-26,3858.17
-19,-26,3844.51
-18,-26,3830.38
-17,-26,3815.71
-16,-26,3800.44
-15,-26,3784.53
-14,-26,3767.91
-13,-26,3750.54
-12,-26,3732.35
-11,-26,3713.3
-10,-26,3693.34
-9,-26,3672.42
-8,-26,3650.5
-7,-26,3627.53
-6,-26,3603.48
-5,-26,3578.3
-4,-26,3551.98
-3,-26,3524.47
-2,-26,3495.77
-1,-26,3465.84
0,-26,3434.67
1,-26,3402.26
2,-26,3368.59
3,-26,3333.67
4,-26,3297.51
5,-26,3260.1
6,-26,3221.47
7,-26,3181.64
8,-26,3140.63
9,-26,3098.48
10,-26,3055.21
11,-26,3010.88
12,-26,2965.52
13,-26,2919.19
14,-26,2871.95
15,-26,2823.85
16,-26,2774.96
17,-26,2725.35
18,-26,2675.08
19,-26,2624.24
20,-26,2572.91
21,-26,2521.16
22,-26,2469.09
23,-26,2416.77
24,-26,2364.29
25,-26,2311.75
26,-26,2259.23
27,-26,2206.82
28,-26,2154.62
29,-26,2102.72
30,-26,2051.21
31,-26,2000.17
32,-26,1949.69
33,-26,1899.86
34,-26,1850.77
35,-26,1802.49
36,-26,1755.09
37,-26,1708.67
38,-26,1663.28
39,-26,1618.99
40,-26,1575.87
41,-26,1533.98
42,-26,1493.36
43,-26,1454.08
44,-26,1416.16
45,-26,1379.65
46,-26,1344.59
47,-26,1311
48,-26,1278.9
49,-26,1248.31
50,-26,1219.24
51,-26,1191.7
52,-26,1165.68
53,-26,1141.17
54,-26,1118.17
55,-26,1096.66
56,-26,1076.62
57,-26,1058
58,-26,1040.79
59,-26,1024.95
60,-26,1010.42
61,-26,997.16
62,-26,985.119
63,-26,974.238
64,-26,964.456
65,-26,955.707
66,-26,947.923
67,-26,941.031
68,-26,934.955
69,-26,929.62
70,-26,924.942
71,-26,920.84
72,-26,917.229
73,-26,914.023
74,-26,911.134
75,-26,908.472
76,-26,905.948
77,-26,903.471
78,-26,900.952
79,-26,898.298
80,-26,895.421
81,-26,892.23
82,-26,888.636
83,-26,884.55
84,-26,879.887
85,-26,874.561
86,-26,868.487
87,-26,861.586
88,-26,853.777
89,-26,844.983
90,-26,835.129
91,-26,824.145
92,-26,811.96
93,-26,798.51
94,-26,783.731
95,-26,767.565
96,-26,749.956
97,-26,730.851
98,-26,710.203
99,-26,687.966
100,-26,664.101
101,-26,638.571
102,-26,611.344
103,-26,582.391
104,-26,551.688
105,-26,519.216
106,-26,484.959
107,-26,448.907
108,-26,411.052
109,-26,371.393
110,-26,329.931
111,-26,286.673
112,-26,241.631
113,-26,194.819
114,-26,146.258
115,-26,95.9719
116,-26,43.9891
117,-26,-9.65729
118,-26,-64.9299
119,-26,-121.787
120,-26,-180.183
121,-26,-240.068
122,-26,-301.387
123,-26,-364.082
124,-26,-428.09
125,-26,-493.346
126,-26,-559.777
127,-26,-627.31
128,-26,-695.867
129,-26,-765.364
130,-26,-835.716
131,-26,-906.833
132,-26,-978.622
133,-26,-1050.98
134,-26,-1123.82
135,-26,-1197.03
136,-26,-1270.5
137,-26,-1344.12
138,-26,-1417.77
139,-26,-1491.35
140,-26,-1564.73
141,-26,-1637.79
142,-26,-1710.41
143,-26,-1782.44
144,-26,-1853.78
145,-26,-1924.28
146,-26,-1993.8
147,-26,-2062.22
148,-26,-2129.39
149,-26,-2195.18
150,-26,-2259.44
151,-26,-2322.03
152,-26,-2382.82
153,-26,-2441.66
154,-26,-2498.4
155,-26,-2552.91
156,-26,-2605.04
157,-26,-2654.65
158,-26,-2701.6
159,-26,-2745.76
160,-26,-2786.99
161,-26,-2825.15
162,-26,-2860.12
163,-26,-2891.76
164,-26,-2919.96
165,-26,-2944.58
166,-26,-2965.53
167,-26,-2982.68
168,-26,-2995.93
169,-26,-3005.18
170,-26,-3010.34
171,-26,-3011.31
172,-26,-3008.02
173,-26,-3000.4
174,-26,-2988.37
175,-26,-2971.88
176,-26,-2950.88
177,-26,-2925.33
178,-26,-2895.2
179,-26,-2860.45
180,-26,-2821.09
-180,-25,-2868.14
-179,-25,-2827.44
-178,-25,-2782.27
-177,-25,-2732.66
-176,-25,-2678.62
-175,-25,-2620.19
-174,-25,-2557.4
-173,-25,-2490.32
-172,-25,-2418.99
-171,-25,-2343.49
-170,-25,-2263.91
-169,-25,-2180.32
-168,-25,-2092.82
-167,-25,-2001.52
-166,-25,-1906.54
-165,-25,-1807.99
-164,-25,-1706.01
-163,-25,-1600.74
-162,-25,-1492.31
-161,-25,-1380.89
-160,-25,-1266.63
-159,-25,-1149.7
-158,-25,-1030.26
-157,-25,-908.493
-156,-25,-784.575
-155,-25,-658.69
-154,-25,-531.026
-153,-25,-401.771
-152,-25,-271.118
-151,-25,-139.261
-150,-25,-6.39516
-149,-25,127.285
-148,-25,261.582
-147,-25,396.301
-146,-25,531.249
-145,-25,666.232
-144,-25,801.059
-143,-25,935.543
-142,-25,1069.5
-141,-25,1202.74
-140,-25,1335.1
-139,-25,1466.4
-138,-25,1596.46
-137,-25,1725.14
-136,-25,1852.27
-135,-25,1977.7
-134,-25,2101.28
-133,-25,2222.88
-132,-25,2342.37
-131,-25,2459.62
-130,-25,2574.51
-129,-25,2686.93
-128,-25,2796.79
-127,-25,2903.98
-126,-25,3008.42
-125,-25,3110.03
-124,-25,3208.74
-123,-25,3304.48
-122,-25,3397.2
-121,-25,3486.84
-120,-25,3573.38
-119,-25,3656.77
-118,-25,3736.98
-117,-25,3814.01
-116,-25,3887.82
-115,-25,3958.43
-114,-25,4025.83
-113,-25,4090.02
-112,-25,4151.02
-111,-25,4208.86
-110,-25,4263.54
-109,-25,4315.11
-108,-25,4363.6
-107,-25,4409.05
-106,-25,4451.5
-105,-25,4491
-104,-25,4527.6
-103,-25,4561.37
-102,-25,4592.35
-101,-25,4620.62
-100,-25,4646.24
-99,-25,4669.27
-98,-25,4689.78
-97,-25,4707.86
-96,-25,4723.57
-95,-25,4736.99
-94,-25,4748.2
-93,-25,4757.27
-92,-25,4764.28
-91,-25,4769.32
-90,-25,4772.47
-89,-25,4773.8
-88,-25,4773.4
-87,-25,4771.34
-86,-25,4767.71
-85,-25,4762.59
-84,-25,4756.05
-83,-25,4748.19
-82,-25,4739.06
-81,-25,4728.76
-80,-25,4717.36
-79,-25,4704.93
-78,-25,4691.54
-77,-25,4677.28
-76,-25,4662.21
