Phi[deg],Theta[deg],im(rETheta)[mV]
75,-73,2123.59
76,-73,2146.18
77,-73,2164.2
78,-73,2177.54
79,-73,2186.12
80,-73,2189.86
81,-73,2188.7
82,-73,2182.63
83,-73,2171.62
84,-73,2155.67
85,-73,2134.82
86,-73,2109.1
87,-73,2078.58
88,-73,2043.32
89,-73,2003.42
90,-73,1958.98
91,-73,1910.14
92,-73,1857.02
93,-73,1799.79
94,-73,1738.61
95,-73,1673.66
96,-73,1605.14
97,-73,1533.26
98,-73,1458.24
99,-73,1380.31
100,-73,1299.74
101,-73,1216.77
102,-73,1131.69
103,-73,1044.77
104,-73,956.325
105,-73,866.654
106,-73,776.077
107,-73,684.924
108,-73,593.531
109,-73,502.243
110,-73,411.414
111,-73,321.401
112,-73,232.566
113,-73,145.276
114,-73,59.8966
115,-73,-23.2037
116,-73,-103.659
117,-73,-181.109
118,-73,-255.194
119,-73,-325.566
120,-73,-391.884
121,-73,-453.819
122,-73,-511.055
123,-73,-563.291
124,-73,-610.243
125,-73,-651.648
126,-73,-687.262
127,-73,-716.866
128,-73,-740.263
129,-73,-757.286
130,-73,-767.793
131,-73,-771.673
132,-73,-768.845
133,-73,-759.261
134,-73,-742.904
135,-73,-719.793
136,-73,-689.978
137,-73,-653.548
138,-73,-610.625
139,-73,-561.365
140,-73,-505.963
141,-73,-444.647
142,-73,-377.681
143,-73,-305.362
144,-73,-228.023
145,-73,-146.03
146,-73,-59.7799
147,-73,30.298
148,-73,123.745
149,-73,220.072
150,-73,318.766
151,-73,419.285
152,-73,521.065
153,-73,623.522
154,-73,726.048
155,-73,828.023
156,-73,928.809
157,-73,1027.76
158,-73,1124.2
159,-73,1217.49
160,-73,1306.95
161,-73,1391.9
162,-73,1471.69
163,-73,1545.66
164,-73,1613.16
165,-73,1673.56
166,-73,1726.24
167,-73,1770.61
168,-73,1806.1
169,-73,1832.19
170,-73,1848.36
171,-73,1854.15
172,-73,1849.15
173,-73,1832.98
174,-73,1805.32
175,-73,1765.88
176,-73,1714.47
177,-73,1650.91
178,-73,1575.11
179,-73,1487.05
180,-73,1386.76
-180,-72,1431.8
-179,-72,1321.65
-178,-72,1199.5
-177,-72,1065.58
-176,-72,920.187
-175,-72,763.693
-174,-72,596.525
-173,-72,419.179
-172,-72,232.214
-171,-72,36.2477
-170,-72,-168.045
-169,-72,-379.938
-168,-72,-598.653
-167,-72,-823.37
-166,-72,-1053.23
-165,-72,-1287.33
-164,-72,-1524.76
-163,-72,-1764.57
-162,-72,-2005.79
-161,-72,-2247.45
-160,-72,-2488.58
-159,-72,-2728.19
-158,-72,-2965.31
-157,-72,-3199
-156,-72,-3428.31
-155,-72,-3652.34
-154,-72,-3870.21
-153,-72,-4081.07
-152,-72,-4284.13
-151,-72,-4478.63
-150,-72,-4663.86
-149,-72,-4839.18
-148,-72,-5003.99
-147,-72,-5157.75
-146,-72,-5299.98
-145,-72,-5430.29
-144,-72,-5548.33
-143,-72,-5653.81
-142,-72,-5746.52
-141,-72,-5826.31
-140,-72,-5893.1
-139,-72,-5946.87
-138,-72,-5987.67
-137,-72,-6015.59
-136,-72,-6030.81
-135,-72,-6033.53
-134,-72,-6024.03
-133,-72,-6002.64
-132,-72,-5969.72
-131,-72,-5925.69
-130,-72,-5871
-129,-72,-5806.14
-128,-72,-5731.64
-127,-72,-5648.06
-126,-72,-5555.96
-125,-72,-5455.95
-124,-72,-5348.66
-123,-72,-5234.71
-122,-72,-5114.75
-121,-72,-4989.43
-120,-72,-4859.41
-119,-72,-4725.35
-118,-72,-4587.91
-117,-72,-4447.73
-116,-72,-4305.47
-115,-72,-4161.75
-114,-72,-4017.2
-113,-72,-3872.43
-112,-72,-3728.04
-111,-72,-3584.59
-110,-72,-3442.64
-109,-72,-3302.74
-108,-72,-3165.39
-107,-72,-3031.08
-106,-72,-2900.29
-105,-72,-2773.46
-104,-72,-2651.01
-103,-72,-2533.34
-102,-72,-2420.82
-101,-72,-2313.79
-100,-72,-2212.57
-99,-72,-2117.46
-98,-72,-2028.74
-97,-72,-1946.64
-96,-72,-1871.39
-95,-72,-1803.19
-94,-72,-1742.21
-93,-72,-1688.6
-92,-72,-1642.49
-91,-72,-1603.99
-90,-72,-1573.18
-89,-72,-1550.11
-88,-72,-1534.83
-87,-72,-1527.35
-86,-72,-1527.68
-85,-72,-1535.77
-84,-72,-1551.6
-83,-72,-1575.09
-82,-72,-1606.16
-81,-72,-1644.7
-80,-72,-1690.58
-79,-72,-1743.66
-78,-72,-1803.78
-77,-72,-1870.74
-76,-72,-1944.34
-75,-72,-2024.36
-74,-72,-2110.54
-73,-72,-2202.63
-72,-72,-2300.34
-71,-72,-2403.35
-70,-72,-2511.34
-69,-72,-2623.97
-68,-72,-2740.86
-67,-72,-2861.63
-66,-72,-2985.86
-65,-72,-3113.12
-64,-72,-3242.97
-63,-72,-3374.93
-62,-72,-3508.51
-61,-72,-3643.2
-60,-72,-3778.48
-59,-72,-3913.81
-58,-72,-4048.61
-57,-72,-4182.34
-56,-72,-4314.39
-55,-72,-4444.17
-54,-72,-4571.07
-53,-72,-4694.5
-52,-72,-4813.83
-51,-72,-4928.46
-50,-72,-5037.77
-49,-72,-5141.15
-48,-72,-5238.03
-47,-72,-5327.8
-46,-72,-5409.91
-45,-72,-5483.82
-44,-72,-5549.01
-43,-72,-5604.99
-42,-72,-5651.29
-41,-72,-5687.5
-40,-72,-5713.24
-39,-72,-5728.18
-38,-72,-5732.01
-37,-72,-5724.5
-36,-72,-5705.46
-35,-72,-5674.77
-34,-72,-5632.34
-33,-72,-5578.17
-32,-72,-5512.3
-31,-72,-5434.84
-30,-72,-5345.96
-29,-72,-5245.9
-28,-72,-5134.95
-27,-72,-5013.47
-26,-72,-4881.88
-25,-72,-4740.65
-24,-72,-4590.31
-23,-72,-4431.45
-22,-72,-4264.7
-21,-72,-4090.73
-20,-72,-3910.27
-19,-72,-3724.07
-18,-72,-3532.92
-17,-72,-3337.63
-16,-72,-3139.05
-15,-72,-2938.01
-14,-72,-2735.4
-13,-72,-2532.07
-12,-72,-2328.88
-11,-72,-2126.7
-10,-72,-1926.37
-9,-72,-1728.71
-8,-72,-1534.52
-7,-72,-1344.56
-6,-72,-1159.58
-5,-72,-980.257
-4,-72,-807.238
-3,-72,-641.117
-2,-72,-482.437
-1,-72,-331.679
0,-72,-189.266
1,-72,-55.5587
2,-72,69.1481
3,-72,184.626
4,-72,290.712
5,-72,387.312
6,-72,474.397
7,-72,552.007
8,-72,620.242
9,-72,679.269
10,-72,729.312
11,-72,770.654
12,-72,803.63
13,-72,828.626
14,-72,846.073
15,-72,856.443
16,-72,860.246
17,-72,858.022
18,-72,850.336
19,-72,837.775
20,-72,820.943
21,-72,800.451
22,-72,776.918
23,-72,750.961
24,-72,723.192
25,-72,694.213
26,-72,664.612
27,-72,634.956
28,-72,605.792
29,-72,577.638
30,-72,550.983
31,-72,526.283
32,-72,503.959
33,-72,484.393
34,-72,467.931
35,-72,454.875
36,-72,445.487
37,-72,439.988
38,-72,438.553
39,-72,441.32
40,-72,448.381
41,-72,459.788
42,-72,475.555
43,-72,495.654
44,-72,520.023
45,-72,548.563
46,-72,581.14
47,-72,617.591
48,-72,657.723
49,-72,701.314
50,-72,748.12
51,-72,797.872
52,-72,850.283
53,-72,905.048
54,-72,961.848
55,-72,1020.35
56,-72,1080.21
57,-72,1141.09
58,-72,1202.62
59,-72,1264.45
60,-72,1326.22
61,-72,1387.59
62,-72,1448.19
63,-72,1507.68
64,-72,1565.73
65,-72,1622.01
66,-72,1676.19
67,-72,1727.98
68,-72,1777.09
69,-72,1823.24
70,-72,1866.17
71,-72,1905.65
72,-72,1941.45
73,-72,1973.36
74,-72,2001.21
75,-72,2024.82
76,-72,2044.06
77,-72,2058.79
78,-72,2068.92
79,-72,2074.36
80,-72,2075.04
81,-72,2070.92
82,-72,2061.97
83,-72,2048.18
84,-72,2029.57
85,-72,2006.17
86,-72,1978.02
87,-72,1945.19
88,-72,1907.76
89,-72,1865.82
90,-72,1819.49
91,-72,1768.9
92,-72,1714.19
93,-72,1655.53
94,-72,1593.07
95,-72,1527.02
96,-72,1457.57
97,-72,1384.93
98,-72,1309.33
99,-72,1231.01
100,-72,1150.23
101,-72,1067.24
102,-72,982.327
103,-72,895.773
104,-72,807.877
105,-72,718.946
106,-72,629.299
107,-72,539.263
108,-72,449.17
109,-72,359.364
110,-72,270.192
111,-72,182.007
112,-72,95.1643
113,-72,10.0232
114,-72,-73.0568
115,-72,-153.717
116,-72,-231.6
117,-72,-306.354
118,-72,-377.632
119,-72,-445.094
120,-72,-508.411
121,-72,-567.265
122,-72,-621.35
123,-72,-670.377
124,-72,-714.073
125,-72,-752.184
126,-72,-784.479
127,-72,-810.747
128,-72,-830.802
129,-72,-844.484
130,-72,-851.661
131,-72,-852.23
132,-72,-846.115
133,-72,-833.275
134,-72,-813.699
135,-72,-787.409
136,-72,-754.46
137,-72,-714.943
138,-72,-668.983
139,-72,-616.737
140,-72,-558.401
141,-72,-494.202
142,-72,-424.405
143,-72,-349.305
144,-72,-269.233
145,-72,-184.554
146,-72,-95.6618
147,-72,-2.98383
148,-72,93.0239
149,-72,191.877
150,-72,293.063
151,-72,396.044
152,-72,500.261
153,-72,605.13
154,-72,710.049
155,-72,814.399
156,-72,917.546
157,-72,1018.84
158,-72,1117.63
159,-72,1213.25
160,-72,1305.04
161,-72,1392.32
162,-72,1474.44
163,-72,1550.73
164,-72,1620.56
165,-72,1683.29
166,-72,1738.31
167,-72,1785.03
168,-72,1822.87
169,-72,1851.31
170,-72,1869.85
171,-72,1878.01
172,-72,1875.38
173,-72,1861.58
174,-72,1836.29
175,-72,1799.23
176,-72,1750.18
177,-72,1688.98
178,-72,1615.53
179,-72,1529.79
180,-72,1431.8
-180,-71,1476.23
-179,-71,1368.42
-178,-71,1248.58
-177,-71,1116.94
-176,-71,973.779
-175,-71,819.462
-174,-71,654.407
-173,-71,479.101
-172,-71,294.092
-171,-71,99.9848
-170,-71,-102.556
-169,-71,-312.816
-168,-71,-530.03
-167,-71,-753.391
-166,-71,-982.049
-165,-71,-1215.12
-164,-71,-1451.7
-163,-71,-1690.86
-162,-71,-1931.63
-161,-71,-2173.05
-160,-71,-2414.17
-159,-71,-2654
-158,-71,-2891.6
-157,-71,-3126.01
-156,-71,-3356.3
-155,-71,-3581.58
-154,-71,-3800.96
-153,-71,-4013.61
-152,-71,-4218.72
-151,-71,-4415.55
-150,-71,-4603.38
-149,-71,-4781.56
-148,-71,-4949.49
-147,-71,-5106.64
-146,-71,-5252.51
-145,-71,-5386.7
-144,-71,-5508.84
-143,-71,-5618.64
-142,-71,-5715.88
-141,-71,-5800.4
-140,-71,-5872.09
-139,-71,-5930.92
-138,-71,-5976.92
-137,-71,-6010.18
-136,-71,-6030.83
-135,-71,-6039.08
-134,-71,-6035.19
-133,-71,-6019.45
-132,-71,-5992.22
-131,-71,-5953.89
-130,-71,-5904.9
-129,-71,-5845.73
-128,-71,-5776.86
-127,-71,-5698.86
-126,-71,-5612.26
-125,-71,-5517.67
-124,-71,-5415.69
-123,-71,-5306.93
-122,-71,-5192.02
-121,-71,-5071.62
-120,-71,-4946.35
-119,-71,-4816.88
-118,-71,-4683.84
-117,-71,-4547.89
-116,-71,-4409.66
-115,-71,-4269.77
-114,-71,-4128.85
-113,-71,-3987.5
-112,-71,-3846.31
-111,-71,-3705.85
-110,-71,-3566.68
-109,-71,-3429.33
-108,-71,-3294.31
-107,-71,-3162.13
-106,-71,-3033.24
-105,-71,-2908.1
-104,-71,-2787.12
-103,-71,-2670.71
-102,-71,-2559.24
-101,-71,-2453.05
-100,-71,-2352.48
-99,-71,-2257.82
-98,-71,-2169.35
-97,-71,-2087.31
-96,-71,-2011.94
-95,-71,-1943.43
-94,-71,-1881.97
-93,-71,-1827.71
-92,-71,-1780.78
-91,-71,-1741.29
-90,-71,-1709.33
-89,-71,-1684.96
-88,-71,-1668.23
-87,-71,-1659.16
-86,-71,-1657.74
-85,-71,-1663.97
-84,-71,-1677.79
-83,-71,-1699.14
-82,-71,-1727.95
-81,-71,-1764.12
-80,-71,-1807.51
-79,-71,-1857.99
-78,-71,-1915.4
-77,-71,-1979.55
-76,-71,-2050.25
-75,-71,-2127.27
-74,-71,-2210.37
-73,-71,-2299.29
-72,-71,-2393.75
-71,-71,-2493.44
-70,-71,-2598.05
-69,-71,-2707.23
-68,-71,-2820.61
-67,-71,-2937.82
-66,-71,-3058.45
-65,-71,-3182.08
-64,-71,-3308.26
-63,-71,-3436.53
-62,-71,-3566.41
-61,-71,-3697.4
-60,-71,-3828.98
-59,-71,-3960.62
-58,-71,-4091.77
-57,-71,-4221.86
-56,-71,-4350.33
-55,-71,-4476.6
-54,-71,-4600.06
-53,-71,-4720.12
-52,-71,-4836.19
-51,-71,-4947.65
-50,-71,-5053.92
-49,-71,-5154.41
-48,-71,-5248.52
-47,-71,-5335.69
-46,-71,-5415.37
-45,-71,-5487.03
-44,-71,-5550.15
-43,-71,-5604.26
-42,-71,-5648.91
-41,-71,-5683.67
-40,-71,-5708.19
-39,-71,-5722.12
-38,-71,-5725.18
-37,-71,-5717.13
-36,-71,-5697.78
-35,-71,-5667
-34,-71,-5624.71
-33,-71,-5570.9
-32,-71,-5505.6
-31,-71,-5428.93
-30,-71,-5341.03
-29,-71,-5242.14
-28,-71,-5132.53
-27,-71,-5012.56
-26,-71,-4882.63
-25,-71,-4743.19
-24,-71,-4594.76
-23,-71,-4437.92
-22,-71,-4273.26
-21,-71,-4101.47
-20,-71,-3923.23
-19,-71,-3739.28
-18,-71,-3550.4
-17,-71,-3357.38
-16,-71,-3161.05
-15,-71,-2962.23
-14,-71,-2761.78
-13,-71,-2560.54
-12,-71,-2359.38
-11,-71,-2159.12
-10,-71,-1960.6
-9,-71,-1764.64
-8,-71,-1572.02
-7,-71,-1383.5
-6,-71,-1199.81
-5,-71,-1021.63
-4,-71,-849.597
-3,-71,-684.307
-2,-71,-526.297
-1,-71,-376.048
0,-71,-233.985
1,-71,-100.468
2,-71,24.2051
3,-71,139.801
4,-71,246.152
5,-71,343.159
6,-71,430.787
7,-71,509.066
8,-71,578.091
9,-71,638.017
10,-71,689.061
11,-71,731.495
12,-71,765.645
13,-71,791.885
14,-71,810.637
15,-71,822.363
16,-71,827.56
17,-71,826.757
18,-71,820.51
19,-71,809.395
20,-71,794.004
21,-71,774.941
22,-71,752.811
23,-71,728.223
24,-71,701.78
25,-71,674.073
26,-71,645.682
27,-71,617.166
28,-71,589.062
29,-71,561.88
30,-71,536.102
31,-71,512.176
32,-71,490.517
33,-71,471.5
34,-71,455.463
35,-71,442.704
36,-71,433.479
37,-71,428.002
38,-71,426.448
39,-71,428.946
40,-71,435.587
41,-71,446.419
42,-71,461.454
43,-71,480.664
44,-71,503.982
45,-71,531.31
46,-71,562.516
47,-71,597.436
48,-71,635.878
49,-71,677.623
50,-71,722.43
51,-71,770.034
52,-71,820.152
53,-71,872.485
54,-71,926.718
55,-71,982.525
56,-71,1039.57
57,-71,1097.52
58,-71,1156.02
59,-71,1214.72
60,-71,1273.28
61,-71,1331.35
62,-71,1388.58
63,-71,1444.65
64,-71,1499.23
65,-71,1551.99
66,-71,1602.64
67,-71,1650.87
68,-71,1696.4
69,-71,1738.98
70,-71,1778.36
71,-71,1814.3
72,-71,1846.58
73,-71,1875.02
74,-71,1899.44
75,-71,1919.67
76,-71,1935.6
77,-71,1947.09
78,-71,1954.04
79,-71,1956.39
80,-71,1954.08
81,-71,1947.05
82,-71,1935.31
83,-71,1918.84
84,-71,1897.65
85,-71,1871.8
86,-71,1841.33
87,-71,1806.3
88,-71,1766.81
89,-71,1722.97
90,-71,1674.87
91,-71,1622.68
92,-71,1566.52
93,-71,1506.56
94,-71,1442.98
95,-71,1375.98
96,-71,1305.75
97,-71,1232.52
98,-71,1156.5
99,-71,1077.96
100,-71,997.132
101,-71,914.292
102,-71,829.715
103,-71,743.688
104,-71,656.51
105,-71,568.487
106,-71,479.936
107,-71,391.18
108,-71,302.551
109,-71,214.386
110,-71,127.028
111,-71,40.8245
112,-71,-43.8756
113,-71,-126.721
114,-71,-207.359
115,-71,-285.44
116,-71,-360.618
117,-71,-432.548
118,-71,-500.894
119,-71,-565.329
120,-71,-625.532
121,-71,-681.197
122,-71,-732.03
123,-71,-777.752
124,-71,-818.102
125,-71,-852.837
126,-71,-881.735
127,-71,-904.595
128,-71,-921.242
129,-71,-931.525
130,-71,-935.319
131,-71,-932.528
132,-71,-923.086
133,-71,-906.955
134,-71,-884.13
135,-71,-854.639
136,-71,-818.539
137,-71,-775.925
138,-71,-726.922
139,-71,-671.69
140,-71,-610.426
141,-71,-543.356
142,-71,-470.743
143,-71,-392.883
144,-71,-310.105
145,-71,-222.771
146,-71,-131.272
147,-71,-36.0338
148,-71,62.4919
149,-71,163.823
150,-71,267.452
151,-71,372.843
152,-71,479.442
153,-71,586.667
154,-71,693.92
155,-71,800.586
156,-71,906.034
157,-71,1009.62
158,-71,1110.69
159,-71,1208.58
160,-71,1302.64
161,-71,1392.2
162,-71,1476.59
163,-71,1555.17
164,-71,1627.28
165,-71,1692.3
166,-71,1749.63
167,-71,1798.65
168,-71,1838.82
169,-71,1869.6
170,-71,1890.48
171,-71,1901
172,-71,1900.74
173,-71,1889.32
174,-71,1866.42
175,-71,1831.75
176,-71,1785.09
177,-71,1726.28
178,-71,1655.22
179,-71,1571.86
180,-71,1476.23
-180,-70,1520.03
-179,-70,1414.62
-178,-70,1297.17
-177,-70,1167.88
-176,-70,1027.04
-175,-70,874.99
-174,-70,712.15
-173,-70,538.993
-172,-70,356.053
-171,-70,163.927
-170,-70,-36.7362
-169,-70,-245.232
-168,-70,-460.81
-167,-70,-682.675
-166,-70,-909.992
-165,-70,-1141.89
-164,-70,-1377.48
-163,-70,-1615.82
-162,-70,-1856
-161,-70,-2097.04
-160,-70,-2338
-159,-70,-2577.92
-158,-70,-2815.85
-157,-70,-3050.84
-156,-70,-3281.98
-155,-70,-3508.37
-154,-70,-3729.14
-153,-70,-3943.46
-152,-70,-4150.52
-151,-70,-4349.57
-150,-70,-4539.91
-149,-70,-4720.87
-148,-70,-4891.86
-147,-70,-5052.32
-146,-70,-5201.78
-145,-70,-5339.79
-144,-70,-5466.01
-143,-70,-5580.11
-142,-70,-5681.87
-141,-70,-5771.11
-140,-70,-5847.71
-139,-70,-5911.63
-138,-70,-5962.87
-137,-70,-6001.5
-136,-70,-6027.65
-135,-70,-6041.51
-134,-70,-6043.3
-133,-70,-6033.31
-132,-70,-6011.87
-131,-70,-5979.36
-130,-70,-5936.2
-129,-70,-5882.83
-128,-70,-5819.75
-127,-70,-5747.47
-126,-70,-5666.55
-125,-70,-5577.54
-124,-70,-5481.04
-123,-70,-5377.65
-122,-70,-5268
-121,-70,-5152.69
-120,-70,-5032.38
-119,-70,-4907.7
-118,-70,-4779.28
-117,-70,-4647.75
-116,-70,-4513.76
-115,-70,-4377.92
-114,-70,-4240.83
-113,-70,-4103.11
-112,-70,-3965.34
-111,-70,-3828.08
-110,-70,-3691.88
-109,-70,-3557.29
-108,-70,-3424.82
-107,-70,-3294.95
-106,-70,-3168.16
-105,-70,-3044.89
-104,-70,-2925.57
-103,-70,-2810.6
-102,-70,-2700.35
-101,-70,-2595.18
-100,-70,-2495.42
-99,-70,-2401.36
-98,-70,-2313.29
-97,-70,-2231.46
-96,-70,-2156.1
-95,-70,-2087.41
-94,-70,-2025.59
-93,-70,-1970.79
-92,-70,-1923.14
-91,-70,-1882.76
-90,-70,-1849.74
-89,-70,-1824.16
-88,-70,-1806.05
-87,-70,-1795.44
-86,-70,-1792.35
-85,-70,-1796.75
-84,-70,-1808.61
-83,-70,-1827.87
-82,-70,-1854.45
-81,-70,-1888.25
-80,-70,-1929.17
-79,-70,-1977.05
-78,-70,-2031.75
-77,-70,-2093.09
-76,-70,-2160.86
-75,-70,-2234.86
-74,-70,-2314.84
-73,-70,-2400.55
-72,-70,-2491.72
-71,-70,-2588.04
-70,-70,-2689.19
-69,-70,-2794.85
-68,-70,-2904.66
-67,-70,-3018.23
-66,-70,-3135.17
-65,-70,-3255.06
-64,-70,-3377.48
-63,-70,-3501.96
-62,-70,-3628.02
-61,-70,-3755.19
-60,-70,-3882.95
-59,-70,-4010.77
-58,-70,-4138.13
-57,-70,-4264.47
-56,-70,-4389.23
-55,-70,-4511.83
-54,-70,-4631.7
-53,-70,-4748.25
-52,-70,-4860.89
-51,-70,-4969.04
-50,-70,-5072.12
-49,-70,-5169.53
-48,-70,-5260.73
-47,-70,-5345.14
-46,-70,-5422.22
-45,-70,-5491.46
-44,-70,-5552.36
-43,-70,-5604.44
-42,-70,-5647.27
-41,-70,-5680.43
-40,-70,-5703.57
-39,-70,-5716.35
-38,-70,-5718.48
-37,-70,-5709.74
-36,-70,-5689.94
-35,-70,-5658.94
-34,-70,-5616.66
-33,-70,-5563.09
-32,-70,-5498.25
-31,-70,-5422.25
-30,-70,-5335.24
-29,-70,-5237.42
-28,-70,-5129.09
-27,-70,-5010.55
-26,-70,-4882.22
-25,-70,-4744.53
-24,-70,-4597.98
-23,-70,-4443.12
-22,-70,-4280.55
-21,-70,-4110.92
-20,-70,-3934.9
-19,-70,-3753.23
-18,-70,-3566.64
-17,-70,-3375.93
-16,-70,-3181.89
-15,-70,-2985.34
-14,-70,-2787.11
-13,-70,-2588.04
-12,-70,-2388.97
-11,-70,-2190.71
-10,-70,-1994.1
-9,-70,-1799.93
-8,-70,-1608.98
-7,-70,-1421.99
-6,-70,-1239.7
-5,-70,-1062.76
-4,-70,-891.815
-3,-70,-727.455
-2,-70,-570.212
-1,-70,-420.569
0,-70,-278.946
1,-70,-145.707
2,-70,-21.1519
3,-70,94.4836
4,-70,201.028
5,-70,298.375
6,-70,386.484
7,-70,465.377
8,-70,535.141
9,-70,595.923
10,-70,647.93
11,-70,691.424
12,-70,726.719
13,-70,754.181
14,-70,774.218
15,-70,787.281
16,-70,793.857
17,-70,794.462
18,-70,789.641
19,-70,779.959
20,-70,765.996
21,-70,748.344
22,-70,727.598
23,-70,704.357
24,-70,679.211
25,-70,652.744
26,-70,625.523
27,-70,598.1
28,-70,571.003
29,-70,544.733
30,-70,519.763
31,-70,496.535
32,-70,475.455
33,-70,456.892
34,-70,441.179
35,-70,428.606
36,-70,419.425
37,-70,413.847
38,-70,412.039
39,-70,414.129
40,-70,420.204
41,-70,430.312
42,-70,444.46
43,-70,462.62
44,-70,484.726
45,-70,510.679
46,-70,540.348
47,-70,573.571
48,-70,610.158
49,-70,649.893
50,-70,692.54
51,-70,737.836
52,-70,785.506
53,-70,835.254
54,-70,886.774
55,-70,939.746
56,-70,993.844
57,-70,1048.73
58,-70,1104.08
59,-70,1159.54
60,-70,1214.77
61,-70,1269.45
62,-70,1323.23
63,-70,1375.8
64,-70,1426.83
65,-70,1476.02
66,-70,1523.07
67,-70,1567.7
68,-70,1609.63
69,-70,1648.62
70,-70,1684.41
71,-70,1716.8
72,-70,1745.58
73,-70,1770.55
74,-70,1791.56
75,-70,1808.44
76,-70,1821.09
77,-70,1829.38
78,-70,1833.22
79,-70,1832.54
80,-70,1827.3
81,-70,1817.45
82,-70,1802.99
83,-70,1783.93
84,-70,1760.27
85,-70,1732.07
86,-70,1699.39
87,-70,1662.29
88,-70,1620.87
89,-70,1575.24
90,-70,1525.53
91,-70,1471.86
92,-70,1414.39
93,-70,1353.3
94,-70,1288.75
95,-70,1220.96
96,-70,1150.11
97,-70,1076.44
98,-70,1000.18
99,-70,921.574
100,-70,840.874
101,-70,758.349
102,-70,674.277
103,-70,588.946
104,-70,502.653
105,-70,415.704
106,-70,328.412
107,-70,241.1
108,-70,154.094
109,-70,67.7271
110,-70,-17.6627
111,-70,-101.735
112,-70,-184.146
113,-70,-264.553
114,-70,-342.613
115,-70,-417.984
116,-70,-490.327
117,-70,-559.312
118,-70,-624.61
119,-70,-685.905
120,-70,-742.889
121,-70,-795.265
122,-70,-842.752
123,-70,-885.081
124,-70,-922.003
125,-70,-953.285
126,-70,-978.715
127,-70,-998.104
128,-70,-1011.28
129,-70,-1018.12
130,-70,-1018.48
131,-70,-1012.29
132,-70,-999.485
133,-70,-980.034
134,-70,-953.938
135,-70,-921.228
136,-70,-881.966
137,-70,-836.248
138,-70,-784.203
139,-70,-725.991
140,-70,-661.809
141,-70,-591.884
142,-70,-516.478
143,-70,-435.885
144,-70,-350.432
145,-70,-260.479
146,-70,-166.415
147,-70,-68.6606
148,-70,32.3341
149,-70,136.091
150,-70,242.107
151,-70,349.85
152,-70,458.768
153,-70,568.286
154,-70,677.809
155,-70,786.725
156,-70,894.407
157,-70,1000.21
158,-70,1103.5
159,-70,1203.6
160,-70,1299.87
161,-70,1391.64
162,-70,1478.24
163,-70,1559.04
164,-70,1633.39
165,-70,1700.65
166,-70,1760.23
167,-70,1811.53
168,-70,1853.99
169,-70,1887.07
170,-70,1910.28
171,-70,1923.15
172,-70,1925.25
173,-70,1916.21
174,-70,1895.7
175,-70,1863.43
176,-70,1819.19
177,-70,1762.81
178,-70,1694.17
179,-70,1613.24
180,-70,1520.03
-180,-69,1563.17
-179,-69,1460.22
-178,-69,1345.22
-177,-69,1218.36
-176,-69,1079.92
-175,-69,930.237
-174,-69,769.712
-173,-69,598.81
-172,-69,418.054
-171,-69,228.028
-170,-69,29.369
-169,-69,-177.232
-168,-69,-391.039
-167,-69,-611.268
-166,-69,-837.099
-165,-69,-1067.68
-164,-69,-1302.12
-163,-69,-1539.51
-162,-69,-1778.93
-161,-69,-2019.45
-160,-69,-2260.1
-159,-69,-2499.95
-158,-69,-2738.06
-157,-69,-2973.5
-156,-69,-3205.35
-155,-69,-3432.72
-154,-69,-3654.75
-153,-69,-3870.61
-152,-69,-4079.5
-151,-69,-4280.67
-150,-69,-4473.41
-149,-69,-4657.06
-148,-69,-4831.01
-147,-69,-4994.72
-146,-69,-5147.69
-145,-69,-5289.48
-144,-69,-5419.72
-143,-69,-5538.09
-142,-69,-5644.34
-141,-69,-5738.29
-140,-69,-5819.8
-139,-69,-5888.81
-138,-69,-5945.32
-137,-69,-5989.36
-136,-69,-6021.06
-135,-69,-6040.57
-134,-69,-6048.11
-133,-69,-6043.95
-132,-69,-6028.4
-131,-69,-6001.81
-130,-69,-5964.58
-129,-69,-5917.15
-128,-69,-5859.98
-127,-69,-5793.58
-126,-69,-5718.47
-125,-69,-5635.21
-124,-69,-5544.36
-123,-69,-5446.52
-122,-69,-5342.29
-121,-69,-5232.27
-120,-69,-5117.11
-119,-69,-4997.4
-118,-69,-4873.8
-117,-69,-4746.91
-116,-69,-4617.36
-115,-69,-4485.76
-114,-69,-4352.73
-113,-69,-4218.84
-112,-69,-4084.69
-111,-69,-3950.83
-110,-69,-3817.83
-109,-69,-3686.2
-108,-69,-3556.46
-107,-69,-3429.11
-106,-69,-3304.6
-105,-69,-3183.4
-104,-69,-3065.92
-103,-69,-2952.57
-102,-69,-2843.73
-101,-69,-2739.74
-100,-69,-2640.95
-99,-69,-2547.65
-98,-69,-2460.13
-97,-69,-2378.65
-96,-69,-2303.44
-95,-69,-2234.71
-94,-69,-2172.65
-93,-69,-2117.42
-92,-69,-2069.16
-91,-69,-2028
-90,-69,-1994.02
-89,-69,-1967.3
-88,-69,-1947.9
-87,-69,-1935.84
-86,-69,-1931.13
-85,-69,-1933.76
-84,-69,-1943.71
-83,-69,-1960.91
-82,-69,-1985.29
-81,-69,-2016.77
-80,-69,-2055.22
-79,-69,-2100.52
-78,-69,-2152.51
-77,-69,-2211.02
-76,-69,-2275.86
-75,-69,-2346.81
-74,-69,-2423.65
-73,-69,-2506.11
-72,-69,-2593.94
-71,-69,-2686.84
-70,-69,-2784.49
