Phi[deg],Theta[deg],re(rEPhi)[mV]
-12,-172,-5123.87
-11,-172,-5157.9
-10,-172,-5189.66
-9,-172,-5219.12
-8,-172,-5246.27
-7,-172,-5271.08
-6,-172,-5293.52
-5,-172,-5313.59
-4,-172,-5331.25
-3,-172,-5346.49
-2,-172,-5359.31
-1,-172,-5369.68
0,-172,-5377.6
1,-172,-5383.06
2,-172,-5386.05
3,-172,-5386.57
4,-172,-5384.62
5,-172,-5380.19
6,-172,-5373.28
7,-172,-5363.91
8,-172,-5352.08
9,-172,-5337.79
10,-172,-5321.05
11,-172,-5301.88
12,-172,-5280.3
13,-172,-5256.3
14,-172,-5229.93
15,-172,-5201.18
16,-172,-5170.09
17,-172,-5136.68
18,-172,-5100.98
19,-172,-5063
20,-172,-5022.79
21,-172,-4980.36
22,-172,-4935.76
23,-172,-4889.02
24,-172,-4840.17
25,-172,-4789.25
26,-172,-4736.29
27,-172,-4681.35
28,-172,-4624.45
29,-172,-4565.65
30,-172,-4504.98
31,-172,-4442.49
32,-172,-4378.22
33,-172,-4312.23
34,-172,-4244.56
35,-172,-4175.26
36,-172,-4104.38
37,-172,-4031.97
38,-172,-3958.07
39,-172,-3882.75
40,-172,-3806.06
41,-172,-3728.04
42,-172,-3648.75
43,-172,-3568.24
44,-172,-3486.57
45,-172,-3403.79
46,-172,-3319.95
47,-172,-3235.11
48,-172,-3149.32
49,-172,-3062.63
50,-172,-2975.1
51,-172,-2886.78
52,-172,-2797.72
53,-172,-2707.98
54,-172,-2617.6
55,-172,-2526.64
56,-172,-2435.15
57,-172,-2343.18
58,-172,-2250.77
59,-172,-2157.99
60,-172,-2064.86
61,-172,-1971.45
62,-172,-1877.8
63,-172,-1783.95
64,-172,-1689.94
65,-172,-1595.83
66,-172,-1501.65
67,-172,-1407.44
68,-172,-1313.24
69,-172,-1219.1
70,-172,-1125.05
71,-172,-1031.12
72,-172,-937.355
73,-172,-843.786
74,-172,-750.446
75,-172,-657.368
76,-172,-564.58
77,-172,-472.114
78,-172,-379.996
79,-172,-288.254
80,-172,-196.913
81,-172,-105.997
82,-172,-15.5307
83,-172,74.4651
84,-172,163.969
85,-172,252.962
86,-172,341.425
87,-172,429.341
88,-172,516.694
89,-172,603.468
90,-172,689.649
91,-172,775.224
92,-172,860.181
93,-172,944.508
94,-172,1028.2
95,-172,1111.23
96,-172,1193.62
97,-172,1275.33
98,-172,1356.37
99,-172,1436.74
100,-172,1516.42
101,-172,1595.41
102,-172,1673.7
103,-172,1751.3
104,-172,1828.2
105,-172,1904.39
106,-172,1979.88
107,-172,2054.66
108,-172,2128.72
109,-172,2202.08
110,-172,2274.72
111,-172,2346.65
112,-172,2417.86
113,-172,2488.36
114,-172,2558.14
115,-172,2627.2
116,-172,2695.54
117,-172,2763.16
118,-172,2830.07
119,-172,2896.25
120,-172,2961.71
121,-172,3026.44
122,-172,3090.45
123,-172,3153.73
124,-172,3216.29
125,-172,3278.11
126,-172,3339.19
127,-172,3399.54
128,-172,3459.14
129,-172,3518.01
130,-172,3576.12
131,-172,3633.47
132,-172,3690.07
133,-172,3745.9
134,-172,3800.96
135,-172,3855.24
136,-172,3908.74
137,-172,3961.44
138,-172,4013.34
139,-172,4064.44
140,-172,4114.72
141,-172,4164.17
142,-172,4212.78
143,-172,4260.55
144,-172,4307.46
145,-172,4353.5
146,-172,4398.66
147,-172,4442.93
148,-172,4486.29
149,-172,4528.74
150,-172,4570.26
151,-172,4610.84
152,-172,4650.47
153,-172,4689.12
154,-172,4726.8
155,-172,4763.48
156,-172,4799.15
157,-172,4833.79
158,-172,4867.4
159,-172,4899.96
160,-172,4931.45
161,-172,4961.85
162,-172,4991.17
163,-172,5019.37
164,-172,5046.46
165,-172,5072.4
166,-172,5097.2
167,-172,5120.83
168,-172,5143.29
169,-172,5164.56
170,-172,5184.62
171,-172,5203.47
172,-172,5221.1
173,-172,5237.49
174,-172,5252.62
175,-172,5266.5
176,-172,5279.11
177,-172,5290.45
178,-172,5300.49
179,-172,5309.24
180,-172,5316.68
-180,-171,5297.99
-179,-171,5305.78
-178,-171,5312.26
-177,-171,5317.42
-176,-171,5321.25
-175,-171,5323.74
-174,-171,5324.89
-173,-171,5324.69
-172,-171,5323.15
-171,-171,5320.25
-170,-171,5316
-169,-171,5310.38
-168,-171,5303.41
-167,-171,5295.09
-166,-171,5285.4
-165,-171,5274.36
-164,-171,5261.96
-163,-171,5248.21
-162,-171,5233.12
-161,-171,5216.68
-160,-171,5198.91
-159,-171,5179.81
-158,-171,5159.38
-157,-171,5137.63
-156,-171,5114.57
-155,-171,5090.22
-154,-171,5064.57
-153,-171,5037.64
-152,-171,5009.44
-151,-171,4979.97
-150,-171,4949.26
-149,-171,4917.31
-148,-171,4884.13
-147,-171,4849.73
-146,-171,4814.14
-145,-171,4777.36
-144,-171,4739.4
-143,-171,4700.28
-142,-171,4660.01
-141,-171,4618.6
-140,-171,4576.08
-139,-171,4532.45
-138,-171,4487.72
-137,-171,4441.92
-136,-171,4395.05
-135,-171,4347.13
-134,-171,4298.18
-133,-171,4248.21
-132,-171,4197.22
-131,-171,4145.24
-130,-171,4092.29
-129,-171,4038.36
-128,-171,3983.48
-127,-171,3927.66
-126,-171,3870.91
-125,-171,3813.24
-124,-171,3754.67
-123,-171,3695.21
-122,-171,3634.87
-121,-171,3573.66
-120,-171,3511.6
-119,-171,3448.69
-118,-171,3384.94
-117,-171,3320.37
-116,-171,3254.98
-115,-171,3188.79
-114,-171,3121.8
-113,-171,3054.02
-112,-171,2985.46
-111,-171,2916.14
-110,-171,2846.05
-109,-171,2775.21
-108,-171,2703.63
-107,-171,2631.3
-106,-171,2558.25
-105,-171,2484.47
-104,-171,2409.98
-103,-171,2334.78
-102,-171,2258.88
-101,-171,2182.28
-100,-171,2105
-99,-171,2027.03
-98,-171,1948.4
-97,-171,1869.09
-96,-171,1789.13
-95,-171,1708.52
-94,-171,1627.26
-93,-171,1545.36
-92,-171,1462.84
-91,-171,1379.7
-90,-171,1295.95
-89,-171,1211.59
-88,-171,1126.65
-87,-171,1041.12
-86,-171,955.023
-85,-171,868.364
-84,-171,781.157
-83,-171,693.414
-82,-171,605.148
-81,-171,516.373
-80,-171,427.103
-79,-171,337.353
-78,-171,247.139
-77,-171,156.479
-76,-171,65.3897
-75,-171,-26.11
-74,-171,-118.001
-73,-171,-210.261
-72,-171,-302.871
-71,-171,-395.806
-70,-171,-489.044
-69,-171,-582.559
-68,-171,-676.327
-67,-171,-770.319
-66,-171,-864.509
-65,-171,-958.867
-64,-171,-1053.36
-63,-171,-1147.96
-62,-171,-1242.64
-61,-171,-1337.35
-60,-171,-1432.07
-59,-171,-1526.76
-58,-171,-1621.39
-57,-171,-1715.9
-56,-171,-1810.27
-55,-171,-1904.45
-54,-171,-1998.41
-53,-171,-2092.1
-52,-171,-2185.47
-51,-171,-2278.48
-50,-171,-2371.09
-49,-171,-2463.25
-48,-171,-2554.91
-47,-171,-2646.03
-46,-171,-2736.55
-45,-171,-2826.42
-44,-171,-2915.6
-43,-171,-3004.03
-42,-171,-3091.66
-41,-171,-3178.44
-40,-171,-3264.32
-39,-171,-3349.24
-38,-171,-3433.14
-37,-171,-3515.98
-36,-171,-3597.71
-35,-171,-3678.25
-34,-171,-3757.57
-33,-171,-3835.61
-32,-171,-3912.3
-31,-171,-3987.61
-30,-171,-4061.46
-29,-171,-4133.82
-28,-171,-4204.63
-27,-171,-4273.82
-26,-171,-4341.36
-25,-171,-4407.19
-24,-171,-4471.25
-23,-171,-4533.51
-22,-171,-4593.9
-21,-171,-4652.38
-20,-171,-4708.9
-19,-171,-4763.41
-18,-171,-4815.88
-17,-171,-4866.25
-16,-171,-4914.49
-15,-171,-4960.55
-14,-171,-5004.39
-13,-171,-5045.97
-12,-171,-5085.26
-11,-171,-5122.22
-10,-171,-5156.83
-9,-171,-5189.04
-8,-171,-5218.83
-7,-171,-5246.17
-6,-171,-5271.04
-5,-171,-5293.41
-4,-171,-5313.26
-3,-171,-5330.57
-2,-171,-5345.33
-1,-171,-5357.51
0,-171,-5367.12
1,-171,-5374.12
2,-171,-5378.53
3,-171,-5380.33
4,-171,-5379.52
5,-171,-5376.09
6,-171,-5370.06
7,-171,-5361.41
8,-171,-5350.17
9,-171,-5336.33
10,-171,-5319.91
11,-171,-5300.92
12,-171,-5279.37
13,-171,-5255.28
14,-171,-5228.68
15,-171,-5199.58
16,-171,-5168.01
17,-171,-5133.99
18,-171,-5097.55
19,-171,-5058.73
20,-171,-5017.55
21,-171,-4974.05
22,-171,-4928.27
23,-171,-4880.24
24,-171,-4830
25,-171,-4777.6
26,-171,-4723.07
27,-171,-4666.48
28,-171,-4607.85
29,-171,-4547.23
30,-171,-4484.69
31,-171,-4420.26
32,-171,-4354
33,-171,-4285.97
34,-171,-4216.21
35,-171,-4144.78
36,-171,-4071.73
37,-171,-3997.13
38,-171,-3921.03
39,-171,-3843.49
40,-171,-3764.56
41,-171,-3684.31
42,-171,-3602.8
43,-171,-3520.07
44,-171,-3436.2
45,-171,-3351.24
46,-171,-3265.26
47,-171,-3178.3
48,-171,-3090.44
49,-171,-3001.72
50,-171,-2912.22
51,-171,-2821.98
52,-171,-2731.07
53,-171,-2639.54
54,-171,-2547.45
55,-171,-2454.85
56,-171,-2361.81
57,-171,-2268.37
58,-171,-2174.59
59,-171,-2080.51
60,-171,-1986.2
61,-171,-1891.71
62,-171,-1797.07
63,-171,-1702.35
64,-171,-1607.58
65,-171,-1512.81
66,-171,-1418.09
67,-171,-1323.46
68,-171,-1228.97
69,-171,-1134.64
70,-171,-1040.52
71,-171,-946.655
72,-171,-853.07
73,-171,-759.802
74,-171,-666.886
75,-171,-574.352
76,-171,-482.23
77,-171,-390.548
78,-171,-299.334
79,-171,-208.613
80,-171,-118.409
81,-171,-28.7447
82,-171,60.3597
83,-171,148.884
84,-171,236.81
85,-171,324.122
86,-171,410.803
87,-171,496.839
88,-171,582.219
89,-171,666.929
90,-171,750.961
91,-171,834.305
92,-171,916.952
93,-171,998.897
94,-171,1080.13
95,-171,1160.66
96,-171,1240.46
97,-171,1319.55
98,-171,1397.91
99,-171,1475.55
100,-171,1552.46
101,-171,1628.65
102,-171,1704.12
103,-171,1778.87
104,-171,1852.89
105,-171,1926.2
106,-171,1998.8
107,-171,2070.68
108,-171,2141.86
109,-171,2212.33
110,-171,2282.1
111,-171,2351.17
112,-171,2419.55
113,-171,2487.25
114,-171,2554.26
115,-171,2620.59
116,-171,2686.24
117,-171,2751.22
118,-171,2815.53
119,-171,2879.18
120,-171,2942.16
121,-171,3004.48
122,-171,3066.14
123,-171,3127.15
124,-171,3187.5
125,-171,3247.2
126,-171,3306.24
127,-171,3364.62
128,-171,3422.35
129,-171,3479.42
130,-171,3535.84
131,-171,3591.59
132,-171,3646.67
133,-171,3701.08
134,-171,3754.82
135,-171,3807.88
136,-171,3860.25
137,-171,3911.93
138,-171,3962.91
139,-171,4013.17
140,-171,4062.72
141,-171,4111.55
142,-171,4159.63
143,-171,4206.97
144,-171,4253.54
145,-171,4299.35
146,-171,4344.37
147,-171,4388.59
148,-171,4432
149,-171,4474.59
150,-171,4516.34
151,-171,4557.23
152,-171,4597.25
153,-171,4636.39
154,-171,4674.62
155,-171,4711.94
156,-171,4748.32
157,-171,4783.75
158,-171,4818.21
159,-171,4851.69
160,-171,4884.16
161,-171,4915.62
162,-171,4946.04
163,-171,4975.4
164,-171,5003.7
165,-171,5030.91
166,-171,5057.01
167,-171,5081.99
168,-171,5105.84
169,-171,5128.53
170,-171,5150.06
171,-171,5170.4
172,-171,5189.54
173,-171,5207.48
174,-171,5224.18
175,-171,5239.65
176,-171,5253.87
177,-171,5266.82
178,-171,5278.5
179,-171,5288.9
180,-171,5297.99
-180,-170,5277.54
-179,-170,5287.18
-178,-170,5295.5
-177,-170,5302.5
-176,-170,5308.16
-175,-170,5312.48
-174,-170,5315.45
-173,-170,5317.06
-172,-170,5317.31
-171,-170,5316.2
-170,-170,5313.71
-169,-170,5309.86
-168,-170,5304.63
-167,-170,5298.03
-166,-170,5290.05
-165,-170,5280.71
-164,-170,5270
-163,-170,5257.92
-162,-170,5244.48
-161,-170,5229.69
-160,-170,5213.55
-159,-170,5196.06
-158,-170,5177.24
-157,-170,5157.1
-156,-170,5135.63
-155,-170,5112.86
-154,-170,5088.8
-153,-170,5063.44
-152,-170,5036.82
-151,-170,5008.93
-150,-170,4979.79
-149,-170,4949.42
-148,-170,4917.83
-147,-170,4885.03
-146,-170,4851.03
-145,-170,4815.86
-144,-170,4779.52
-143,-170,4742.04
-142,-170,4703.42
-141,-170,4663.69
-140,-170,4622.85
-139,-170,4580.94
-138,-170,4537.95
-137,-170,4493.9
-136,-170,4448.82
-135,-170,4402.72
-134,-170,4355.6
-133,-170,4307.5
-132,-170,4258.42
-131,-170,4208.37
-130,-170,4157.38
-129,-170,4105.46
-128,-170,4052.61
-127,-170,3998.86
-126,-170,3944.22
-125,-170,3888.69
-124,-170,3832.3
-123,-170,3775.05
-122,-170,3716.96
-121,-170,3658.03
-120,-170,3598.28
-119,-170,3537.72
-118,-170,3476.36
-117,-170,3414.2
-116,-170,3351.26
-115,-170,3287.54
-114,-170,3223.05
-113,-170,3157.8
-112,-170,3091.79
-111,-170,3025.04
-110,-170,2957.55
-109,-170,2889.32
-108,-170,2820.35
-107,-170,2750.67
-106,-170,2680.26
-105,-170,2609.13
-104,-170,2537.3
-103,-170,2464.75
-102,-170,2391.5
-101,-170,2317.55
-100,-170,2242.9
-99,-170,2167.55
-98,-170,2091.52
-97,-170,2014.8
-96,-170,1937.39
-95,-170,1859.3
-94,-170,1780.53
-93,-170,1701.09
-92,-170,1620.98
-91,-170,1540.21
-90,-170,1458.77
-89,-170,1376.68
-88,-170,1293.93
-87,-170,1210.54
-86,-170,1126.52
-85,-170,1041.86
-84,-170,956.577
-83,-170,870.679
-82,-170,784.174
-81,-170,697.072
-80,-170,609.384
-79,-170,521.12
-78,-170,432.293
-77,-170,342.917
-76,-170,253.006
-75,-170,162.575
-74,-170,71.6399
-73,-170,-19.7809
-72,-170,-111.669
-71,-170,-204.005
-70,-170,-296.766
-69,-170,-389.932
-68,-170,-483.478
-67,-170,-577.38
-66,-170,-671.61
-65,-170,-766.142
-64,-170,-860.947
-63,-170,-955.993
-62,-170,-1051.25
-61,-170,-1146.68
-60,-170,-1242.26
-59,-170,-1337.94
-58,-170,-1433.7
-57,-170,-1529.48
-56,-170,-1625.25
-55,-170,-1720.98
-54,-170,-1816.61
-53,-170,-1912.1
-52,-170,-2007.4
-51,-170,-2102.48
-50,-170,-2197.28
-49,-170,-2291.75
-48,-170,-2385.85
-47,-170,-2479.51
-46,-170,-2572.69
-45,-170,-2665.34
-44,-170,-2757.4
-43,-170,-2848.81
-42,-170,-2939.53
-41,-170,-3029.48
-40,-170,-3118.62
-39,-170,-3206.88
-38,-170,-3294.21
-37,-170,-3380.54
-36,-170,-3465.83
-35,-170,-3550
-34,-170,-3633
-33,-170,-3714.76
-32,-170,-3795.23
-31,-170,-3874.34
-30,-170,-3952.03
-29,-170,-4028.25
-28,-170,-4102.94
-27,-170,-4176.02
-26,-170,-4247.46
-25,-170,-4317.17
-24,-170,-4385.12
-23,-170,-4451.24
-22,-170,-4515.47
-21,-170,-4577.76
-20,-170,-4638.06
-19,-170,-4696.31
-18,-170,-4752.46
-17,-170,-4806.46
-16,-170,-4858.26
-15,-170,-4907.82
-14,-170,-4955.08
-13,-170,-5000.01
-12,-170,-5042.56
-11,-170,-5082.69
-10,-170,-5120.36
-9,-170,-5155.54
-8,-170,-5188.19
-7,-170,-5218.29
-6,-170,-5245.79
-5,-170,-5270.68
-4,-170,-5292.92
-3,-170,-5312.5
-2,-170,-5329.39
-1,-170,-5343.57
0,-170,-5355.04
1,-170,-5363.78
2,-170,-5369.77
3,-170,-5373.02
4,-170,-5373.51
5,-170,-5371.24
6,-170,-5366.22
7,-170,-5358.44
8,-170,-5347.91
9,-170,-5334.65
10,-170,-5318.65
11,-170,-5299.95
12,-170,-5278.54
13,-170,-5254.45
14,-170,-5227.71
15,-170,-5198.33
16,-170,-5166.35
17,-170,-5131.79
18,-170,-5094.68
19,-170,-5055.06
20,-170,-5012.96
21,-170,-4968.43
22,-170,-4921.49
23,-170,-4872.2
24,-170,-4820.6
25,-170,-4766.74
26,-170,-4710.66
27,-170,-4652.41
28,-170,-4592.06
29,-170,-4529.64
30,-170,-4465.21
31,-170,-4398.84
32,-170,-4330.58
33,-170,-4260.49
34,-170,-4188.62
35,-170,-4115.05
36,-170,-4039.83
37,-170,-3963.02
38,-170,-3884.7
39,-170,-3804.92
40,-170,-3723.74
41,-170,-3641.24
42,-170,-3557.48
43,-170,-3472.53
44,-170,-3386.45
45,-170,-3299.3
46,-170,-3211.16
47,-170,-3122.09
48,-170,-3032.16
49,-170,-2941.42
50,-170,-2849.95
51,-170,-2757.81
52,-170,-2665.06
53,-170,-2571.77
54,-170,-2477.99
55,-170,-2383.8
56,-170,-2289.24
57,-170,-2194.37
58,-170,-2099.26
59,-170,-2003.97
60,-170,-1908.53
61,-170,-1813.02
62,-170,-1717.49
63,-170,-1621.97
64,-170,-1526.53
65,-170,-1431.21
66,-170,-1336.06
67,-170,-1241.13
68,-170,-1146.45
69,-170,-1052.07
70,-170,-958.02
71,-170,-864.351
72,-170,-771.094
73,-170,-678.283
74,-170,-585.951
75,-170,-494.129
76,-170,-402.847
77,-170,-312.131
78,-170,-222.007
79,-170,-132.499
80,-170,-43.629
81,-170,44.5829
82,-170,132.118
83,-170,218.96
84,-170,305.092
85,-170,390.503
86,-170,475.179
87,-170,559.11
88,-170,642.288
89,-170,724.704
90,-170,806.354
91,-170,887.232
92,-170,967.334
93,-170,1046.66
94,-170,1125.21
95,-170,1202.98
96,-170,1279.97
97,-170,1356.19
98,-170,1431.64
99,-170,1506.32
100,-170,1580.25
101,-170,1653.41
102,-170,1725.83
103,-170,1797.51
104,-170,1868.45
105,-170,1938.67
106,-170,2008.17
107,-170,2076.96
108,-170,2145.05
109,-170,2212.45
110,-170,2279.17
111,-170,2345.22
112,-170,2410.61
113,-170,2475.35
114,-170,2539.45
115,-170,2602.91
116,-170,2665.74
117,-170,2727.96
118,-170,2789.57
119,-170,2850.58
120,-170,2911
121,-170,2970.83
122,-170,3030.08
123,-170,3088.76
124,-170,3146.86
125,-170,3204.4
126,-170,3261.37
127,-170,3317.79
128,-170,3373.64
129,-170,3428.94
130,-170,3483.68
131,-170,3537.86
132,-170,3591.48
133,-170,3644.54
134,-170,3697.03
135,-170,3748.95
136,-170,3800.29
137,-170,3851.04
138,-170,3901.21
139,-170,3950.78
140,-170,3999.74
141,-170,4048.08
142,-170,4095.8
143,-170,4142.87
144,-170,4189.29
145,-170,4235.04
146,-170,4280.12
147,-170,4324.5
148,-170,4368.16
149,-170,4411.1
150,-170,4453.3
151,-170,4494.73
152,-170,4535.39
153,-170,4575.25
154,-170,4614.29
155,-170,4652.49
156,-170,4689.84
157,-170,4726.31
158,-170,4761.89
159,-170,4796.55
160,-170,4830.28
161,-170,4863.04
162,-170,4894.83
163,-170,4925.62
164,-170,4955.39
165,-170,4984.12
166,-170,5011.8
167,-170,5038.39
168,-170,5063.88
169,-170,5088.26
170,-170,5111.49
171,-170,5133.57
172,-170,5154.48
173,-170,5174.2
174,-170,5192.71
175,-170,5209.99
176,-170,5226.04
177,-170,5240.83
178,-170,5254.35
179,-170,5266.59
180,-170,5277.54
-180,-169,5255.32
-179,-169,5266.99
-178,-169,5277.34
-177,-169,5286.34
-176,-169,5294
-175,-169,5300.3
-174,-169,5305.23
-173,-169,5308.79
-172,-169,5310.96
-171,-169,5311.75
-170,-169,5311.15
-169,-169,5309.15
-168,-169,5305.76
-167,-169,5300.97
-166,-169,5294.79
-165,-169,5287.21
-164,-169,5278.24
-163,-169,5267.89
-162,-169,5256.15
-161,-169,5243.04
-160,-169,5228.56
-159,-169,5212.72
-158,-169,5195.52
-157,-169,5176.99
-156,-169,5157.12
-155,-169,5135.93
-154,-169,5113.44
-153,-169,5089.65
-152,-169,5064.58
-151,-169,5038.25
-150,-169,5010.66
-149,-169,4981.83
-148,-169,4951.79
-147,-169,4920.54
-146,-169,4888.11
-145,-169,4854.5
-144,-169,4819.74
-143,-169,4783.85
-142,-169,4746.84
-141,-169,4708.73
-140,-169,4669.54
-139,-169,4629.28
-138,-169,4587.97
-137,-169,4545.64
-136,-169,4502.3
-135,-169,4457.96
-134,-169,4412.65
-133,-169,4366.37
-132,-169,4319.16
-131,-169,4271.01
-130,-169,4221.95
-129,-169,4172
-128,-169,4121.17
-127,-169,4069.47
-126,-169,4016.91
-125,-169,3963.52
-124,-169,3909.29
-123,-169,3854.26
-122,-169,3798.42
-121,-169,3741.78
-120,-169,3684.37
-119,-169,3626.18
-118,-169,3567.23
-117,-169,3507.52
-116,-169,3447.06
-115,-169,3385.86
-114,-169,3323.93
-113,-169,3261.27
-112,-169,3197.88
-111,-169,3133.78
-110,-169,3068.96
-109,-169,3003.42
-108,-169,2937.18
-107,-169,2870.23
-106,-169,2802.58
-105,-169,2734.22
-104,-169,2665.16
-103,-169,2595.4
-102,-169,2524.93
-101,-169,2453.77
-100,-169,2381.9
-99,-169,2309.33
-98,-169,2236.05
-97,-169,2162.07
-96,-169,2087.39
-95,-169,2012
-94,-169,1935.9
-93,-169,1859.1
-92,-169,1781.59
-91,-169,1703.37
-90,-169,1624.44
-89,-169,1544.81
-88,-169,1464.47
-87,-169,1383.42
-86,-169,1301.67
-85,-169,1219.22
-84,-169,1136.07
-83,-169,1052.23
-82,-169,967.698
-81,-169,882.481
-80,-169,796.585
-79,-169,710.018
-78,-169,622.788
-77,-169,534.904
-76,-169,446.377
-75,-169,357.219
-74,-169,267.442
-73,-169,177.06
-72,-169,86.0883
-71,-169,-5.45571
-70,-169,-97.5542
-69,-169,-190.188
-68,-169,-283.335
-67,-169,-376.973
-66,-169,-471.078
-65,-169,-565.625
-64,-169,-660.585
-63,-169,-755.93
-62,-169,-851.629
-61,-169,-947.651
-60,-169,-1043.96
-59,-169,-1140.52
-58,-169,-1237.3
-57,-169,-1334.25
-56,-169,-1431.34
-55,-169,-1528.52
-54,-169,-1625.75
-53,-169,-1722.99
-52,-169,-1820.18
-51,-169,-1917.28
-50,-169,-2014.24
-49,-169,-2111
-48,-169,-2207.52
-47,-169,-2303.74
-46,-169,-2399.6
-45,-169,-2495.04
-44,-169,-2590.01
-43,-169,-2684.45
-42,-169,-2778.29
-41,-169,-2871.48
-40,-169,-2963.95
-39,-169,-3055.64
-38,-169,-3146.49
-37,-169,-3236.42
-36,-169,-3325.38
-35,-169,-3413.29
-34,-169,-3500.1
-33,-169,-3585.72
-32,-169,-3670.11
-31,-169,-3753.18
-30,-169,-3834.88
-29,-169,-3915.13
-28,-169,-3993.87
-27,-169,-4071.03
-26,-169,-4146.54
-25,-169,-4220.34
-24,-169,-4292.37
-23,-169,-4362.55
-22,-169,-4430.83
-21,-169,-4497.15
-20,-169,-4561.43
-19,-169,-4623.63
-18,-169,-4683.69
-17,-169,-4741.53
-16,-169,-4797.12
-15,-169,-4850.4
-14,-169,-4901.31
-13,-169,-4949.8
-12,-169,-4995.83
-11,-169,-5039.35
-10,-169,-5080.32
-9,-169,-5118.68
-8,-169,-5154.41
-7,-169,-5187.47
-6,-169,-5217.81
-5,-169,-5245.42
-4,-169,-5270.26
-3,-169,-5292.3
-2,-169,-5311.51
-1,-169,-5327.89
0,-169,-5341.4
1,-169,-5352.04
2,-169,-5359.79
3,-169,-5364.64
4,-169,-5366.59
5,-169,-5365.63
6,-169,-5361.76
7,-169,-5354.99
8,-169,-5345.31
9,-169,-5332.74
10,-169,-5317.29
11,-169,-5298.98
12,-169,-5277.81
13,-169,-5253.82
14,-169,-5227.03
15,-169,-5197.45
16,-169,-5165.13
17,-169,-5130.09
18,-169,-5092.37
19,-169,-5052.01
20,-169,-5009.04
21,-169,-4963.5
22,-169,-4915.45
23,-169,-4864.94
24,-169,-4812
25,-169,-4756.69
26,-169,-4699.06
27,-169,-4639.18
28,-169,-4577.1
29,-169,-4512.88
30,-169,-4446.57
31,-169,-4378.25
32,-169,-4307.98
33,-169,-4235.82
34,-169,-4161.84
35,-169,-4086.11
36,-169,-4008.7
37,-169,-3929.67
38,-169,-3849.1
39,-169,-3767.06
40,-169,-3683.62
41,-169,-3598.86
42,-169,-3512.85
43,-169,-3425.65
44,-169,-3337.35
45,-169,-3248.01
46,-169,-3157.71
47,-169,-3066.52
48,-169,-2974.51
49,-169,-2881.76
50,-169,-2788.33
51,-169,-2694.3
52,-169,-2599.73
53,-169,-2504.69
54,-169,-2409.26
55,-169,-2313.49
56,-169,-2217.45
57,-169,-2121.2
58,-169,-2024.82
59,-169,-1928.35
60,-169,-1831.86
61,-169,-1735.4
62,-169,-1639.03
63,-169,-1542.81
64,-169,-1446.78
65,-169,-1351.01
66,-169,-1255.53
67,-169,-1160.39
68,-169,-1065.64
69,-169,-971.324
70,-169,-877.478
71,-169,-784.142
72,-169,-691.353
73,-169,-599.145
74,-169,-507.551
75,-169,-416.602
76,-169,-326.324
77,-169,-236.745
78,-169,-147.889
79,-169,-59.7765
80,-169,27.5716
81,-169,114.138
82,-169,199.906
83,-169,284.863
84,-169,368.996
85,-169,452.295
86,-169,534.753
87,-169,616.362
88,-169,697.118
89,-169,777.018
90,-169,856.061
91,-169,934.247
92,-169,1011.58
93,-169,1088.06
94,-169,1163.69
95,-169,1238.48
96,-169,1312.43
97,-169,1385.56
98,-169,1457.87
99,-169,1529.37
100,-169,1600.08
101,-169,1670
102,-169,1739.16
103,-169,1807.55
104,-169,1875.2
105,-169,1942.12
106,-169,2008.32
107,-169,2073.83
108,-169,2138.65
109,-169,2202.8
110,-169,2266.3
111,-169,2329.15
112,-169,2391.39
113,-169,2453.02
114,-169,2514.05
115,-169,2574.5
116,-169,2634.39
117,-169,2693.73
118,-169,2752.54
119,-169,2810.81
120,-169,2868.57
121,-169,2925.83
122,-169,2982.6
123,-169,3038.89
124,-169,3094.7
125,-169,3150.04
126,-169,3204.92
127,-169,3259.35
128,-169,3313.33
129,-169,3366.86
130,-169,3419.95
131,-169,3472.59
132,-169,3524.79
133,-169,3576.54
134,-169,3627.85
135,-169,3678.7
136,-169,3729.1
137,-169,3779.04
138,-169,3828.5
139,-169,3877.49
140,-169,3925.99
141,-169,3974
142,-169,4021.49
143,-169,4068.46
144,-169,4114.89
145,-169,4160.77
146,-169,4206.09
147,-169,4250.81
148,-169,4294.94
149,-169,4338.44
150,-169,4381.3
151,-169,4423.5
152,-169,4465.02
153,-169,4505.83
154,-169,4545.92
155,-169,4585.25
156,-169,4623.82
157,-169,4661.58
158,-169,4698.53
159,-169,4734.63
160,-169,4769.86
161,-169,4804.2
162,-169,4837.62
163,-169,4870.09
164,-169,4901.6
165,-169,4932.12
166,-169,4961.62
167,-169,4990.07
168,-169,5017.47
169,-169,5043.77
170,-169,5068.97
171,-169,5093.03
172,-169,5115.94
173,-169,5137.68
174,-169,5158.22
175,-169,5177.54
176,-169,5195.63
177,-169,5212.47
178,-169,5228.04
179,-169,5242.33
180,-169,5255.32
-180,-168,5231.34
-179,-168,5245.23
-178,-168,5257.77
-177,-168,5268.96
-176,-168,5278.77
-175,-168,5287.2
-174,-168,5294.24
-173,-168,5299.88
-172,-168,5304.1
-171,-168,5306.91
-170,-168,5308.3
-169,-168,5308.26
-168,-168,5306.8
-167,-168,5303.91
-166,-168,5299.59
-165,-168,5293.85
-164,-168,5286.68
-163,-168,5278.1
-162,-168,5268.11
-161,-168,5256.72
-160,-168,5243.93
-159,-168,5229.75
-158,-168,5214.2
-157,-168,5197.28
-156,-168,5179.02
