Phi[deg],Theta[deg],im(rETheta)[mV]
-93,-164,-4969.14
-92,-164,-4944.28
-91,-164,-4916.85
-90,-164,-4886.85
-89,-164,-4854.28
-88,-164,-4819.13
-87,-164,-4781.4
-86,-164,-4741.09
-85,-164,-4698.2
-84,-164,-4652.74
-83,-164,-4604.71
-82,-164,-4554.12
-81,-164,-4500.99
-80,-164,-4445.32
-79,-164,-4387.14
-78,-164,-4326.46
-77,-164,-4263.31
-76,-164,-4197.7
-75,-164,-4129.68
-74,-164,-4059.25
-73,-164,-3986.47
-72,-164,-3911.36
-71,-164,-3833.96
-70,-164,-3754.32
-69,-164,-3672.47
-68,-164,-3588.46
-67,-164,-3502.34
-66,-164,-3414.17
-65,-164,-3324
-64,-164,-3231.88
-63,-164,-3137.89
-62,-164,-3042.08
-61,-164,-2944.52
-60,-164,-2845.28
-59,-164,-2744.44
-58,-164,-2642.07
-57,-164,-2538.26
-56,-164,-2433.07
-55,-164,-2326.61
-54,-164,-2218.95
-53,-164,-2110.2
-52,-164,-2000.43
-51,-164,-1889.76
-50,-164,-1778.27
-49,-164,-1666.07
-48,-164,-1553.27
-47,-164,-1439.97
-46,-164,-1326.28
-45,-164,-1212.31
-44,-164,-1098.18
-43,-164,-983.994
-42,-164,-869.877
-41,-164,-755.945
-40,-164,-642.318
-39,-164,-529.119
-38,-164,-416.469
-37,-164,-304.494
-36,-164,-193.317
-35,-164,-83.0632
-34,-164,26.1404
-33,-164,134.168
-32,-164,240.893
-31,-164,346.19
-30,-164,449.932
-29,-164,551.995
-28,-164,652.252
-27,-164,750.581
-26,-164,846.859
-25,-164,940.963
-24,-164,1032.78
-23,-164,1122.18
-22,-164,1209.05
-21,-164,1293.29
-20,-164,1374.78
-19,-164,1453.4
-18,-164,1529.07
-17,-164,1601.66
-16,-164,1671.09
-15,-164,1737.25
-14,-164,1800.07
-13,-164,1859.44
-12,-164,1915.28
-11,-164,1967.53
-10,-164,2016.09
-9,-164,2060.9
-8,-164,2101.9
-7,-164,2139.02
-6,-164,2172.21
-5,-164,2201.42
-4,-164,2226.6
-3,-164,2247.71
-2,-164,2264.73
-1,-164,2277.62
0,-164,2286.36
1,-164,2290.93
2,-164,2291.32
3,-164,2287.53
4,-164,2279.55
5,-164,2267.4
6,-164,2251.09
7,-164,2230.63
8,-164,2206.05
9,-164,2177.38
10,-164,2144.66
11,-164,2107.92
12,-164,2067.22
13,-164,2022.6
14,-164,1974.12
15,-164,1921.86
16,-164,1865.87
17,-164,1806.23
18,-164,1743.02
19,-164,1676.32
20,-164,1606.22
21,-164,1532.81
22,-164,1456.19
23,-164,1376.46
24,-164,1293.73
25,-164,1208.09
26,-164,1119.67
27,-164,1028.58
28,-164,934.938
29,-164,838.861
30,-164,740.475
31,-164,639.905
32,-164,537.28
33,-164,432.729
34,-164,326.384
35,-164,218.377
36,-164,108.843
37,-164,-2.08414
38,-164,-114.268
39,-164,-227.572
40,-164,-341.859
41,-164,-456.994
42,-164,-572.84
43,-164,-689.261
44,-164,-806.121
45,-164,-923.285
46,-164,-1040.62
47,-164,-1157.99
48,-164,-1275.28
49,-164,-1392.33
50,-164,-1509.04
51,-164,-1625.28
52,-164,-1740.91
53,-164,-1855.83
54,-164,-1969.9
55,-164,-2083.01
56,-164,-2195.06
57,-164,-2305.93
58,-164,-2415.5
59,-164,-2523.68
60,-164,-2630.36
61,-164,-2735.45
62,-164,-2838.85
63,-164,-2940.46
64,-164,-3040.2
65,-164,-3137.99
66,-164,-3233.73
67,-164,-3327.36
68,-164,-3418.8
69,-164,-3507.97
70,-164,-3594.82
71,-164,-3679.28
72,-164,-3761.28
73,-164,-3840.78
74,-164,-3917.72
75,-164,-3992.06
76,-164,-4063.74
77,-164,-4132.73
78,-164,-4199
79,-164,-4262.5
80,-164,-4323.21
81,-164,-4381.11
82,-164,-4436.16
83,-164,-4488.36
84,-164,-4537.69
85,-164,-4584.13
86,-164,-4627.68
87,-164,-4668.33
88,-164,-4706.08
89,-164,-4740.93
90,-164,-4772.89
91,-164,-4801.96
92,-164,-4828.16
93,-164,-4851.5
94,-164,-4871.99
95,-164,-4889.67
96,-164,-4904.54
97,-164,-4916.64
98,-164,-4925.99
99,-164,-4932.63
100,-164,-4936.58
101,-164,-4937.89
102,-164,-4936.6
103,-164,-4932.74
104,-164,-4926.35
105,-164,-4917.49
106,-164,-4906.2
107,-164,-4892.54
108,-164,-4876.54
109,-164,-4858.28
110,-164,-4837.8
111,-164,-4815.16
112,-164,-4790.43
113,-164,-4763.66
114,-164,-4734.92
115,-164,-4704.28
116,-164,-4671.79
117,-164,-4637.54
118,-164,-4601.59
119,-164,-4564
120,-164,-4524.87
121,-164,-4484.25
122,-164,-4442.23
123,-164,-4398.87
124,-164,-4354.27
125,-164,-4308.5
126,-164,-4261.63
127,-164,-4213.75
128,-164,-4164.95
129,-164,-4115.3
130,-164,-4064.88
131,-164,-4013.79
132,-164,-3962.1
133,-164,-3909.9
134,-164,-3857.28
135,-164,-3804.31
136,-164,-3751.09
137,-164,-3697.71
138,-164,-3644.23
139,-164,-3590.77
140,-164,-3537.39
141,-164,-3484.18
142,-164,-3431.23
143,-164,-3378.62
144,-164,-3326.44
145,-164,-3274.77
146,-164,-3223.68
147,-164,-3173.26
148,-164,-3123.6
149,-164,-3074.76
150,-164,-3026.83
151,-164,-2979.88
152,-164,-2933.99
153,-164,-2889.23
154,-164,-2845.67
155,-164,-2803.38
156,-164,-2762.42
157,-164,-2722.87
158,-164,-2684.78
159,-164,-2648.21
160,-164,-2613.23
161,-164,-2579.89
162,-164,-2548.25
163,-164,-2518.34
164,-164,-2490.23
165,-164,-2463.95
166,-164,-2439.56
167,-164,-2417.08
168,-164,-2396.55
169,-164,-2378.01
170,-164,-2361.48
171,-164,-2347
172,-164,-2334.58
173,-164,-2324.25
174,-164,-2316.02
175,-164,-2309.91
176,-164,-2305.92
177,-164,-2304.06
178,-164,-2304.33
179,-164,-2306.73
180,-164,-2311.27
-180,-163,-2301.2
-179,-163,-2309.09
-178,-163,-2319.22
-177,-163,-2331.59
-176,-163,-2346.17
-175,-163,-2362.94
-174,-163,-2381.87
-173,-163,-2402.94
-172,-163,-2426.1
-171,-163,-2451.33
-170,-163,-2478.59
-169,-163,-2507.82
-168,-163,-2538.99
-167,-163,-2572.04
-166,-163,-2606.92
-165,-163,-2643.59
-164,-163,-2681.97
-163,-163,-2722.01
-162,-163,-2763.65
-161,-163,-2806.83
-160,-163,-2851.47
-159,-163,-2897.51
-158,-163,-2944.87
-157,-163,-2993.49
-156,-163,-3043.29
-155,-163,-3094.2
-154,-163,-3146.13
-153,-163,-3199
-152,-163,-3252.75
-151,-163,-3307.29
-150,-163,-3362.54
-149,-163,-3418.41
-148,-163,-3474.82
-147,-163,-3531.69
-146,-163,-3588.94
-145,-163,-3646.49
-144,-163,-3704.24
-143,-163,-3762.12
-142,-163,-3820.04
-141,-163,-3877.91
-140,-163,-3935.67
-139,-163,-3993.22
-138,-163,-4050.48
-137,-163,-4107.37
-136,-163,-4163.81
-135,-163,-4219.72
-134,-163,-4275.02
-133,-163,-4329.64
-132,-163,-4383.49
-131,-163,-4436.5
-130,-163,-4488.6
-129,-163,-4539.71
-128,-163,-4589.76
-127,-163,-4638.68
-126,-163,-4686.4
-125,-163,-4732.86
-124,-163,-4777.97
-123,-163,-4821.69
-122,-163,-4863.94
-121,-163,-4904.66
-120,-163,-4943.8
-119,-163,-4981.29
-118,-163,-5017.08
-117,-163,-5051.1
-116,-163,-5083.31
-115,-163,-5113.65
-114,-163,-5142.07
-113,-163,-5168.52
-112,-163,-5192.95
-111,-163,-5215.32
-110,-163,-5235.57
-109,-163,-5253.68
-108,-163,-5269.59
-107,-163,-5283.26
-106,-163,-5294.67
-105,-163,-5303.76
-104,-163,-5310.5
-103,-163,-5314.87
-102,-163,-5316.83
-101,-163,-5316.35
-100,-163,-5313.4
-99,-163,-5307.95
-98,-163,-5299.98
-97,-163,-5289.47
-96,-163,-5276.4
-95,-163,-5260.74
-94,-163,-5242.48
-93,-163,-5221.6
-92,-163,-5198.08
-91,-163,-5171.93
-90,-163,-5143.12
-89,-163,-5111.65
-88,-163,-5077.5
-87,-163,-5040.69
-86,-163,-5001.2
-85,-163,-4959.04
-84,-163,-4914.21
-83,-163,-4866.71
-82,-163,-4816.55
-81,-163,-4763.74
-80,-163,-4708.29
-79,-163,-4650.21
-78,-163,-4589.53
-77,-163,-4526.26
-76,-163,-4460.43
-75,-163,-4392.05
-74,-163,-4321.16
-73,-163,-4247.79
-72,-163,-4171.96
-71,-163,-4093.72
-70,-163,-4013.11
-69,-163,-3930.16
-68,-163,-3844.93
-67,-163,-3757.45
-66,-163,-3667.79
-65,-163,-3575.99
-64,-163,-3482.11
-63,-163,-3386.22
-62,-163,-3288.37
-61,-163,-3188.65
-60,-163,-3087.1
-59,-163,-2983.82
-58,-163,-2878.87
-57,-163,-2772.34
-56,-163,-2664.31
-55,-163,-2554.86
-54,-163,-2444.1
-53,-163,-2332.1
-52,-163,-2218.97
-51,-163,-2104.8
-50,-163,-1989.7
-49,-163,-1873.77
-48,-163,-1757.12
-47,-163,-1639.87
-46,-163,-1522.11
-45,-163,-1403.97
-44,-163,-1285.57
-43,-163,-1167.03
-42,-163,-1048.47
-41,-163,-930.008
-40,-163,-811.778
-39,-163,-693.905
-38,-163,-576.519
-37,-163,-459.751
-36,-163,-343.732
-35,-163,-228.596
-34,-163,-114.474
-33,-163,-1.50276
-32,-163,110.185
-31,-163,220.455
-30,-163,329.172
-29,-163,436.202
-28,-163,541.413
-27,-163,644.672
-26,-163,745.847
-25,-163,844.808
-24,-163,941.426
-23,-163,1035.58
-22,-163,1127.13
-21,-163,1215.97
-20,-163,1301.97
-19,-163,1385.02
-18,-163,1465.01
-17,-163,1541.81
-16,-163,1615.33
-15,-163,1685.46
-14,-163,1752.11
-13,-163,1815.17
-12,-163,1874.55
-11,-163,1930.17
-10,-163,1981.95
-9,-163,2029.82
-8,-163,2073.69
-7,-163,2113.5
-6,-163,2149.19
-5,-163,2180.72
-4,-163,2208.02
-3,-163,2231.05
-2,-163,2249.78
-1,-163,2264.18
0,-163,2274.22
1,-163,2279.88
2,-163,2281.15
3,-163,2278.02
4,-163,2270.49
5,-163,2258.57
6,-163,2242.28
7,-163,2221.62
8,-163,2196.64
9,-163,2167.35
10,-163,2133.79
11,-163,2096.02
12,-163,2054.08
13,-163,2008.03
14,-163,1957.92
15,-163,1903.84
16,-163,1845.84
17,-163,1784.02
18,-163,1718.45
19,-163,1649.22
20,-163,1576.43
21,-163,1500.18
22,-163,1420.57
23,-163,1337.71
24,-163,1251.71
25,-163,1162.68
26,-163,1070.76
27,-163,976.053
28,-163,878.693
29,-163,778.81
30,-163,676.535
31,-163,572.003
32,-163,465.349
33,-163,356.714
34,-163,246.238
35,-163,134.061
36,-163,20.3279
37,-163,-94.8183
38,-163,-211.233
39,-163,-328.771
40,-163,-447.287
41,-163,-566.637
42,-163,-686.675
43,-163,-807.257
44,-163,-928.24
45,-163,-1049.48
46,-163,-1170.84
47,-163,-1292.18
48,-163,-1413.35
49,-163,-1534.23
50,-163,-1654.68
51,-163,-1774.57
52,-163,-1893.76
53,-163,-2012.14
54,-163,-2129.57
55,-163,-2245.93
56,-163,-2361.11
57,-163,-2474.99
58,-163,-2587.46
59,-163,-2698.41
60,-163,-2807.73
61,-163,-2915.33
62,-163,-3021.1
63,-163,-3124.95
64,-163,-3226.79
65,-163,-3326.53
66,-163,-3424.09
67,-163,-3519.38
68,-163,-3612.35
69,-163,-3702.91
70,-163,-3790.99
71,-163,-3876.54
72,-163,-3959.49
73,-163,-4039.79
74,-163,-4117.39
75,-163,-4192.23
76,-163,-4264.29
77,-163,-4333.51
78,-163,-4399.87
79,-163,-4463.33
80,-163,-4523.86
81,-163,-4581.44
82,-163,-4636.05
83,-163,-4687.67
84,-163,-4736.3
85,-163,-4781.91
86,-163,-4824.51
87,-163,-4864.09
88,-163,-4900.66
89,-163,-4934.22
90,-163,-4964.77
91,-163,-4992.33
92,-163,-5016.91
93,-163,-5038.52
94,-163,-5057.2
95,-163,-5072.96
96,-163,-5085.82
97,-163,-5095.82
98,-163,-5102.99
99,-163,-5107.36
100,-163,-5108.96
101,-163,-5107.85
102,-163,-5104.05
103,-163,-5097.62
104,-163,-5088.59
105,-163,-5077.02
106,-163,-5062.96
107,-163,-5046.46
108,-163,-5027.58
109,-163,-5006.38
110,-163,-4982.9
111,-163,-4957.22
112,-163,-4929.4
113,-163,-4899.49
114,-163,-4867.58
115,-163,-4833.72
116,-163,-4797.99
117,-163,-4760.45
118,-163,-4721.19
119,-163,-4680.27
120,-163,-4637.76
121,-163,-4593.76
122,-163,-4548.33
123,-163,-4501.56
124,-163,-4453.53
125,-163,-4404.31
126,-163,-4353.99
127,-163,-4302.66
128,-163,-4250.4
129,-163,-4197.29
130,-163,-4143.42
131,-163,-4088.89
132,-163,-4033.76
133,-163,-3978.15
134,-163,-3922.12
135,-163,-3865.78
136,-163,-3809.21
137,-163,-3752.49
138,-163,-3695.73
139,-163,-3639
140,-163,-3582.4
141,-163,-3526.02
142,-163,-3469.94
143,-163,-3414.26
144,-163,-3359.05
145,-163,-3304.41
146,-163,-3250.42
147,-163,-3197.17
148,-163,-3144.73
149,-163,-3093.2
150,-163,-3042.66
151,-163,-2993.18
152,-163,-2944.84
153,-163,-2897.72
154,-163,-2851.89
155,-163,-2807.43
156,-163,-2764.41
157,-163,-2722.9
158,-163,-2682.95
159,-163,-2644.65
160,-163,-2608.04
161,-163,-2573.19
162,-163,-2540.15
163,-163,-2508.99
164,-163,-2479.74
165,-163,-2452.45
166,-163,-2427.17
167,-163,-2403.95
168,-163,-2382.81
169,-163,-2363.8
170,-163,-2346.94
171,-163,-2332.26
172,-163,-2319.8
173,-163,-2309.55
174,-163,-2301.56
175,-163,-2295.82
176,-163,-2292.35
177,-163,-2291.15
178,-163,-2292.23
179,-163,-2295.58
180,-163,-2301.2
-180,-162,-2290.44
-179,-162,-2299.62
-178,-162,-2311.17
-177,-162,-2325.09
-176,-162,-2341.36
-175,-162,-2359.94
-174,-162,-2380.82
-173,-162,-2403.94
-172,-162,-2429.29
-171,-162,-2456.82
-170,-162,-2486.49
-169,-162,-2518.25
-168,-162,-2552.05
-167,-162,-2587.83
-166,-162,-2625.55
-165,-162,-2665.14
-164,-162,-2706.55
-163,-162,-2749.7
-162,-162,-2794.52
-161,-162,-2840.96
-160,-162,-2888.94
-159,-162,-2938.38
-158,-162,-2989.22
-157,-162,-3041.36
-156,-162,-3094.74
-155,-162,-3149.28
-154,-162,-3204.88
-153,-162,-3261.47
-152,-162,-3318.96
-151,-162,-3377.28
-150,-162,-3436.32
-149,-162,-3496.01
-148,-162,-3556.26
-147,-162,-3616.99
-146,-162,-3678.09
-145,-162,-3739.49
-144,-162,-3801.1
-143,-162,-3862.83
-142,-162,-3924.59
-141,-162,-3986.31
-140,-162,-4047.88
-139,-162,-4109.22
-138,-162,-4170.26
-137,-162,-4230.89
-136,-162,-4291.06
-135,-162,-4350.66
-134,-162,-4409.61
-133,-162,-4467.85
-132,-162,-4525.29
-131,-162,-4581.84
-130,-162,-4637.44
-129,-162,-4692.01
-128,-162,-4745.47
-127,-162,-4797.76
-126,-162,-4848.8
-125,-162,-4898.52
-124,-162,-4946.86
-123,-162,-4993.75
-122,-162,-5039.12
-121,-162,-5082.91
-120,-162,-5125.06
-119,-162,-5165.51
-118,-162,-5204.2
-117,-162,-5241.08
-116,-162,-5276.09
-115,-162,-5309.17
-114,-162,-5340.28
-113,-162,-5369.37
-112,-162,-5396.38
-111,-162,-5421.27
-110,-162,-5443.99
-109,-162,-5464.51
-108,-162,-5482.77
-107,-162,-5498.75
-106,-162,-5512.39
-105,-162,-5523.67
-104,-162,-5532.54
-103,-162,-5538.97
-102,-162,-5542.94
-101,-162,-5544.41
-100,-162,-5543.34
-99,-162,-5539.72
-98,-162,-5533.52
-97,-162,-5524.71
-96,-162,-5513.27
-95,-162,-5499.18
-94,-162,-5482.42
-93,-162,-5462.98
-92,-162,-5440.83
-91,-162,-5415.96
-90,-162,-5388.37
-89,-162,-5358.04
-88,-162,-5324.96
-87,-162,-5289.14
-86,-162,-5250.55
-85,-162,-5209.21
-84,-162,-5165.11
-83,-162,-5118.25
-82,-162,-5068.64
-81,-162,-5016.29
-80,-162,-4961.2
-79,-162,-4903.39
-78,-162,-4842.88
-77,-162,-4779.67
-76,-162,-4713.78
-75,-162,-4645.25
-74,-162,-4574.09
-73,-162,-4500.34
-72,-162,-4424.01
-71,-162,-4345.16
-70,-162,-4263.81
-69,-162,-4180
-68,-162,-4093.78
-67,-162,-4005.19
-66,-162,-3914.28
-65,-162,-3821.11
-64,-162,-3725.73
-63,-162,-3628.2
-62,-162,-3528.59
-61,-162,-3426.95
-60,-162,-3323.37
-59,-162,-3217.91
-58,-162,-3110.65
-57,-162,-3001.67
-56,-162,-2891.06
-55,-162,-2778.9
-54,-162,-2665.28
-53,-162,-2550.3
-52,-162,-2434.06
-51,-162,-2316.65
-50,-162,-2198.19
-49,-162,-2078.77
-48,-162,-1958.52
-47,-162,-1837.53
-46,-162,-1715.94
-45,-162,-1593.86
-44,-162,-1471.41
-43,-162,-1348.71
-42,-162,-1225.91
-41,-162,-1103.11
-40,-162,-980.465
-39,-162,-858.098
-38,-162,-736.147
-37,-162,-614.75
-36,-162,-494.044
-35,-162,-374.171
-34,-162,-255.27
-33,-162,-137.484
-32,-162,-20.9556
-31,-162,94.1738
-30,-162,207.761
-29,-162,319.664
-28,-162,429.74
-27,-162,537.848
-26,-162,643.848
-25,-162,747.601
-24,-162,848.97
-23,-162,947.817
-22,-162,1044.01
-21,-162,1137.42
-20,-162,1227.91
-19,-162,1315.37
-18,-162,1399.66
-17,-162,1480.66
-16,-162,1558.27
-15,-162,1632.37
-14,-162,1702.85
-13,-162,1769.61
-12,-162,1832.56
-11,-162,1891.58
-10,-162,1946.61
-9,-162,1997.55
-8,-162,2044.33
-7,-162,2086.87
-6,-162,2125.12
-5,-162,2159
-4,-162,2188.47
-3,-162,2213.47
-2,-162,2233.97
-1,-162,2249.93
0,-162,2261.33
1,-162,2268.14
2,-162,2270.34
3,-162,2267.94
4,-162,2260.92
5,-162,2249.31
6,-162,2233.1
7,-162,2212.32
8,-162,2186.99
9,-162,2157.16
10,-162,2122.85
11,-162,2084.13
12,-162,2041.03
13,-162,1993.62
14,-162,1941.97
15,-162,1886.15
16,-162,1826.24
17,-162,1762.32
18,-162,1694.48
19,-162,1622.83
20,-162,1547.45
21,-162,1468.46
22,-162,1385.96
23,-162,1300.08
24,-162,1210.93
25,-162,1118.63
26,-162,1023.32
27,-162,925.127
28,-162,824.183
29,-162,720.629
30,-162,614.606
31,-162,506.256
32,-162,395.725
33,-162,283.162
34,-162,168.715
35,-162,52.5354
36,-162,-65.2247
37,-162,-184.413
38,-162,-304.875
39,-162,-426.458
40,-162,-549.008
41,-162,-672.372
42,-162,-796.396
43,-162,-920.929
44,-162,-1045.82
45,-162,-1170.92
46,-162,-1296.07
47,-162,-1421.14
48,-162,-1545.97
49,-162,-1670.43
50,-162,-1794.37
51,-162,-1917.66
52,-162,-2040.16
53,-162,-2161.74
54,-162,-2282.26
55,-162,-2401.61
56,-162,-2519.66
57,-162,-2636.29
58,-162,-2751.38
59,-162,-2864.83
60,-162,-2976.52
61,-162,-3086.35
62,-162,-3194.21
63,-162,-3300.03
64,-162,-3403.69
65,-162,-3505.12
66,-162,-3604.22
67,-162,-3700.92
68,-162,-3795.15
69,-162,-3886.83
70,-162,-3975.89
71,-162,-4062.28
72,-162,-4145.93
73,-162,-4226.78
74,-162,-4304.8
75,-162,-4379.93
76,-162,-4452.14
77,-162,-4521.38
78,-162,-4587.62
79,-162,-4650.83
80,-162,-4710.99
81,-162,-4768.07
82,-162,-4822.06
83,-162,-4872.94
84,-162,-4920.71
85,-162,-4965.36
86,-162,-5006.87
87,-162,-5045.27
88,-162,-5080.54
89,-162,-5112.7
90,-162,-5141.76
91,-162,-5167.72
92,-162,-5190.62
93,-162,-5210.46
94,-162,-5227.28
95,-162,-5241.09
96,-162,-5251.93
97,-162,-5259.83
98,-162,-5264.82
99,-162,-5266.94
100,-162,-5266.23
101,-162,-5262.74
102,-162,-5256.5
103,-162,-5247.56
104,-162,-5235.97
105,-162,-5221.79
106,-162,-5205.06
107,-162,-5185.84
108,-162,-5164.2
109,-162,-5140.18
110,-162,-5113.86
111,-162,-5085.29
112,-162,-5054.54
113,-162,-5021.68
114,-162,-4986.77
115,-162,-4949.89
116,-162,-4911.11
117,-162,-4870.5
118,-162,-4828.14
119,-162,-4784.1
120,-162,-4738.46
121,-162,-4691.3
122,-162,-4642.71
123,-162,-4592.76
124,-162,-4541.53
125,-162,-4489.12
126,-162,-4435.6
127,-162,-4381.07
128,-162,-4325.61
129,-162,-4269.3
130,-162,-4212.25
131,-162,-4154.53
132,-162,-4096.24
133,-162,-4037.46
134,-162,-3978.3
135,-162,-3918.84
136,-162,-3859.18
137,-162,-3799.4
138,-162,-3739.59
139,-162,-3679.87
140,-162,-3620.3
141,-162,-3560.99
142,-162,-3502.03
143,-162,-3443.51
144,-162,-3385.51
145,-162,-3328.14
146,-162,-3271.48
147,-162,-3215.62
148,-162,-3160.64
149,-162,-3106.64
150,-162,-3053.69
151,-162,-3001.89
152,-162,-2951.3
153,-162,-2902.03
154,-162,-2854.13
155,-162,-2807.69
156,-162,-2762.79
157,-162,-2719.49
158,-162,-2677.87
159,-162,-2637.99
160,-162,-2599.92
161,-162,-2563.72
162,-162,-2529.45
163,-162,-2497.17
164,-162,-2466.92
165,-162,-2438.76
166,-162,-2412.74
167,-162,-2388.9
168,-162,-2367.28
169,-162,-2347.91
170,-162,-2330.84
171,-162,-2316.08
172,-162,-2303.66
173,-162,-2293.61
174,-162,-2285.94
175,-162,-2280.66
176,-162,-2277.79
177,-162,-2277.34
178,-162,-2279.3
179,-162,-2283.67
180,-162,-2290.44
-180,-161,-2278.98
-179,-161,-2289.5
-178,-161,-2302.54
-177,-161,-2318.06
-176,-161,-2336.05
-175,-161,-2356.49
-174,-161,-2379.33
-173,-161,-2404.55
-172,-161,-2432.1
-171,-161,-2461.95
-170,-161,-2494.04
-169,-161,-2528.33
-168,-161,-2564.76
-167,-161,-2603.27
-166,-161,-2643.81
-165,-161,-2686.31
-164,-161,-2730.7
-163,-161,-2776.92
-162,-161,-2824.9
-161,-161,-2874.56
-160,-161,-2925.82
-159,-161,-2978.61
-158,-161,-3032.84
-157,-161,-3088.44
-156,-161,-3145.32
-155,-161,-3203.39
-154,-161,-3262.57
-153,-161,-3322.77
-152,-161,-3383.9
-151,-161,-3445.87
-150,-161,-3508.59
-149,-161,-3571.97
-148,-161,-3635.92
-147,-161,-3700.34
-146,-161,-3765.14
-145,-161,-3830.24
-144,-161,-3895.54
-143,-161,-3960.95
-142,-161,-4026.38
-141,-161,-4091.73
-140,-161,-4156.93
-139,-161,-4221.87
-138,-161,-4286.47
-137,-161,-4350.65
-136,-161,-4414.32
-135,-161,-4477.39
-134,-161,-4539.79
-133,-161,-4601.42
-132,-161,-4662.21
-131,-161,-4722.07
-130,-161,-4780.94
-129,-161,-4838.73
-128,-161,-4895.37
-127,-161,-4950.78
-126,-161,-5004.9
-125,-161,-5057.66
-124,-161,-5108.97
-123,-161,-5158.79
-122,-161,-5207.04
-121,-161,-5253.66
-120,-161,-5298.6
-119,-161,-5341.78
-118,-161,-5383.15
-117,-161,-5422.65
-116,-161,-5460.24
-115,-161,-5495.85
-114,-161,-5529.44
-113,-161,-5560.96
-112,-161,-5590.35
-111,-161,-5617.57
-110,-161,-5642.58
-109,-161,-5665.33
-108,-161,-5685.78
-107,-161,-5703.89
-106,-161,-5719.63
-105,-161,-5732.94
-104,-161,-5743.81
-103,-161,-5752.19
-102,-161,-5758.05
-101,-161,-5761.37
-100,-161,-5762.1
-99,-161,-5760.23
-98,-161,-5755.72
-97,-161,-5748.55
-96,-161,-5738.71
-95,-161,-5726.15
-94,-161,-5710.88
-93,-161,-5692.86
-92,-161,-5672.08
-91,-161,-5648.52
-90,-161,-5622.17
-89,-161,-5593.03
-88,-161,-5561.07
-87,-161,-5526.29
-86,-161,-5488.68
-85,-161,-5448.25
-84,-161,-5404.98
-83,-161,-5358.88
-82,-161,-5309.94
-81,-161,-5258.19
-80,-161,-5203.61
-79,-161,-5146.22
-78,-161,-5086.02
-77,-161,-5023.05
-76,-161,-4957.3
-75,-161,-4888.81
-74,-161,-4817.58
-73,-161,-4743.66
-72,-161,-4667.05
-71,-161,-4587.81
-70,-161,-4505.95
-69,-161,-4421.52
-68,-161,-4334.56
-67,-161,-4245.11
-66,-161,-4153.21
-65,-161,-4058.93
-64,-161,-3962.31
-63,-161,-3863.41
-62,-161,-3762.29
-61,-161,-3659.03
-60,-161,-3553.67
-59,-161,-3446.31
-58,-161,-3337.01
-57,-161,-3225.86
-56,-161,-3112.94
-55,-161,-2998.33
-54,-161,-2882.13
-53,-161,-2764.44
-52,-161,-2645.35
-51,-161,-2524.96
-50,-161,-2403.39
-49,-161,-2280.74
-48,-161,-2157.12
-47,-161,-2032.66
-46,-161,-1907.46
-45,-161,-1781.67
-44,-161,-1655.39
-43,-161,-1528.76
-42,-161,-1401.92
-41,-161,-1275
-40,-161,-1148.13
-39,-161,-1021.46
-38,-161,-895.122
-37,-161,-769.268
-36,-161,-644.04
-35,-161,-519.585
-34,-161,-396.053
-33,-161,-273.592
-32,-161,-152.353
-31,-161,-32.4855
-30,-161,85.8586
-29,-161,202.528
-28,-161,317.373
-27,-161,430.243
-26,-161,540.989
-25,-161,649.462
-24,-161,755.516
-23,-161,859.006
-22,-161,959.789
-21,-161,1057.72
-20,-161,1152.67
-19,-161,1244.5
-18,-161,1333.08
-17,-161,1418.27
-16,-161,1499.96
-15,-161,1578.03
-14,-161,1652.35
-13,-161,1722.82
-12,-161,1789.34
-11,-161,1851.79
-10,-161,1910.08
-9,-161,1964.13
-8,-161,2013.85
-7,-161,2059.16
-6,-161,2099.99
-5,-161,2136.27
-4,-161,2167.95
-3,-161,2194.97
-2,-161,2217.29
-1,-161,2234.87
0,-161,2247.68
1,-161,2255.7
2,-161,2258.9
3,-161,2257.28
4,-161,2250.85
5,-161,2239.6
6,-161,2223.54
7,-161,2202.71
8,-161,2177.12
9,-161,2146.81
10,-161,2111.83
11,-161,2072.23
12,-161,2028.06
13,-161,1979.38
14,-161,1926.27
15,-161,1868.8
16,-161,1807.07
17,-161,1741.15
18,-161,1671.14
19,-161,1597.16
20,-161,1519.29
21,-161,1437.67
22,-161,1352.4
23,-161,1263.6
24,-161,1171.42
25,-161,1075.98
26,-161,977.411
27,-161,875.86
28,-161,771.47
29,-161,664.387
30,-161,554.762
31,-161,442.746
32,-161,328.496
33,-161,212.167
34,-161,93.919
35,-161,-26.0891
36,-161,-147.696
37,-161,-270.74
38,-161,-395.058
39,-161,-520.489
40,-161,-646.87
41,-161,-774.039
42,-161,-901.835
43,-161,-1030.1
44,-161,-1158.67
45,-161,-1287.39
46,-161,-1416.1
47,-161,-1544.66
48,-161,-1672.91
49,-161,-1800.69
50,-161,-1927.87
51,-161,-2054.3
52,-161,-2179.84
53,-161,-2304.36
54,-161,-2427.71
55,-161,-2549.77
56,-161,-2670.41
57,-161,-2789.5
58,-161,-2906.94
59,-161,-3022.6
60,-161,-3136.38
61,-161,-3248.16
62,-161,-3357.85
63,-161,-3465.35
64,-161,-3570.56
65,-161,-3673.39
66,-161,-3773.76
67,-161,-3871.6
68,-161,-3966.82
69,-161,-4059.35
70,-161,-4149.13
71,-161,-4236.09
72,-161,-4320.19
73,-161,-4401.36
