Phi[deg],Theta[deg],im(rEPhi)[mV]
125,-137,-3708.85
126,-137,-3795.67
127,-137,-3881.04
128,-137,-3964.89
129,-137,-4047.15
130,-137,-4127.73
131,-137,-4206.53
132,-137,-4283.46
133,-137,-4358.4
134,-137,-4431.25
135,-137,-4501.88
136,-137,-4570.16
137,-137,-4635.97
138,-137,-4699.17
139,-137,-4759.61
140,-137,-4817.16
141,-137,-4871.66
142,-137,-4922.97
143,-137,-4970.93
144,-137,-5015.39
145,-137,-5056.21
146,-137,-5093.24
147,-137,-5126.31
148,-137,-5155.3
149,-137,-5180.06
150,-137,-5200.45
151,-137,-5216.33
152,-137,-5227.6
153,-137,-5234.12
154,-137,-5235.79
155,-137,-5232.51
156,-137,-5224.19
157,-137,-5210.74
158,-137,-5192.1
159,-137,-5168.22
160,-137,-5139.03
161,-137,-5104.52
162,-137,-5064.66
163,-137,-5019.45
164,-137,-4968.89
165,-137,-4913.01
166,-137,-4851.85
167,-137,-4785.46
168,-137,-4713.89
169,-137,-4637.24
170,-137,-4555.6
171,-137,-4469.07
172,-137,-4377.78
173,-137,-4281.87
174,-137,-4181.48
175,-137,-4076.78
176,-137,-3967.93
177,-137,-3855.12
178,-137,-3738.55
179,-137,-3618.43
180,-137,-3494.96
-180,-136,-3556.31
-179,-136,-3429.25
-178,-136,-3299.09
-177,-136,-3166.07
-176,-136,-3030.44
-175,-136,-2892.45
-174,-136,-2752.35
-173,-136,-2610.4
-172,-136,-2466.87
-171,-136,-2322.01
-170,-136,-2176.09
-169,-136,-2029.36
-168,-136,-1882.09
-167,-136,-1734.53
-166,-136,-1586.94
-165,-136,-1439.56
-164,-136,-1292.64
-163,-136,-1146.42
-162,-136,-1001.12
-161,-136,-856.979
-160,-136,-714.204
-159,-136,-573.005
-158,-136,-433.581
-157,-136,-296.122
-156,-136,-160.808
-155,-136,-27.8111
-154,-136,102.71
-153,-136,230.604
-152,-136,355.732
-151,-136,477.965
-150,-136,597.183
-149,-136,713.278
-148,-136,826.151
-147,-136,935.715
-146,-136,1041.89
-145,-136,1144.61
-144,-136,1243.81
-143,-136,1339.45
-142,-136,1431.47
-141,-136,1519.86
-140,-136,1604.57
-139,-136,1685.6
-138,-136,1762.93
-137,-136,1836.56
-136,-136,1906.48
-135,-136,1972.7
-134,-136,2035.24
-133,-136,2094.11
-132,-136,2149.32
-131,-136,2200.9
-130,-136,2248.87
-129,-136,2293.27
-128,-136,2334.12
-127,-136,2371.45
-126,-136,2405.3
-125,-136,2435.69
-124,-136,2462.67
-123,-136,2486.25
-122,-136,2506.48
-121,-136,2523.39
-120,-136,2537
-119,-136,2547.35
-118,-136,2554.47
-117,-136,2558.36
-116,-136,2559.08
-115,-136,2556.62
-114,-136,2551.01
-113,-136,2542.28
-112,-136,2530.42
-111,-136,2515.46
-110,-136,2497.4
-109,-136,2476.25
-108,-136,2452.01
-107,-136,2424.69
-106,-136,2394.28
-105,-136,2360.79
-104,-136,2324.19
-103,-136,2284.5
-102,-136,2241.7
-101,-136,2195.77
-100,-136,2146.72
-99,-136,2094.52
-98,-136,2039.16
-97,-136,1980.63
-96,-136,1918.91
-95,-136,1853.99
-94,-136,1785.85
-93,-136,1714.48
-92,-136,1639.87
-91,-136,1562.01
-90,-136,1480.89
-89,-136,1396.5
-88,-136,1308.83
-87,-136,1217.89
-86,-136,1123.68
-85,-136,1026.2
-84,-136,925.458
-83,-136,821.475
-82,-136,714.267
-81,-136,603.86
-80,-136,490.285
-79,-136,373.577
-78,-136,253.781
-77,-136,130.948
-76,-136,5.13548
-75,-136,-123.591
-74,-136,-255.156
-73,-136,-389.478
-72,-136,-526.465
-71,-136,-666.017
-70,-136,-808.023
-69,-136,-952.363
-68,-136,-1098.91
-67,-136,-1247.52
-66,-136,-1398.04
-65,-136,-1550.32
-64,-136,-1704.18
-63,-136,-1859.44
-62,-136,-2015.91
-61,-136,-2173.38
-60,-136,-2331.65
-59,-136,-2490.48
-58,-136,-2649.65
-57,-136,-2808.9
-56,-136,-2967.99
-55,-136,-3126.65
-54,-136,-3284.6
-53,-136,-3441.57
-52,-136,-3597.27
-51,-136,-3751.39
-50,-136,-3903.64
-49,-136,-4053.7
-48,-136,-4201.25
-47,-136,-4345.98
-46,-136,-4487.55
-45,-136,-4625.64
-44,-136,-4759.91
-43,-136,-4890.03
-42,-136,-5015.66
-41,-136,-5136.47
-40,-136,-5252.13
-39,-136,-5362.3
-38,-136,-5466.66
-37,-136,-5564.9
-36,-136,-5656.68
-35,-136,-5741.72
-34,-136,-5819.7
-33,-136,-5890.33
-32,-136,-5953.35
-31,-136,-6008.48
-30,-136,-6055.47
-29,-136,-6094.09
-28,-136,-6124.11
-27,-136,-6145.34
-26,-136,-6157.57
-25,-136,-6160.65
-24,-136,-6154.44
-23,-136,-6138.8
-22,-136,-6113.64
-21,-136,-6078.88
-20,-136,-6034.46
-19,-136,-5980.34
-18,-136,-5916.54
-17,-136,-5843.05
-16,-136,-5759.94
-15,-136,-5667.28
-14,-136,-5565.15
-13,-136,-5453.7
-12,-136,-5333.06
-11,-136,-5203.42
-10,-136,-5064.98
-9,-136,-4917.98
-8,-136,-4762.66
-7,-136,-4599.31
-6,-136,-4428.22
-5,-136,-4249.74
-4,-136,-4064.2
-3,-136,-3871.98
-2,-136,-3673.46
-1,-136,-3469.05
0,-136,-3259.19
1,-136,-3044.31
2,-136,-2824.87
3,-136,-2601.35
4,-136,-2374.21
5,-136,-2143.97
6,-136,-1911.11
7,-136,-1676.14
8,-136,-1439.59
9,-136,-1201.96
10,-136,-963.766
11,-136,-725.537
12,-136,-487.784
13,-136,-251.02
14,-136,-15.7526
15,-136,217.518
16,-136,448.299
17,-136,676.107
18,-136,900.473
19,-136,1120.94
20,-136,1337.05
21,-136,1548.4
22,-136,1754.56
23,-136,1955.13
24,-136,2149.75
25,-136,2338.06
26,-136,2519.73
27,-136,2694.43
28,-136,2861.89
29,-136,3021.83
30,-136,3174
31,-136,3318.19
32,-136,3454.19
33,-136,3581.84
34,-136,3700.99
35,-136,3811.5
36,-136,3913.28
37,-136,4006.25
38,-136,4090.36
39,-136,4165.58
40,-136,4231.89
41,-136,4289.32
42,-136,4337.9
43,-136,4377.69
44,-136,4408.76
45,-136,4431.23
46,-136,4445.19
47,-136,4450.79
48,-136,4448.18
49,-136,4437.53
50,-136,4419.01
51,-136,4392.84
52,-136,4359.22
53,-136,4318.37
54,-136,4270.52
55,-136,4215.93
56,-136,4154.84
57,-136,4087.52
58,-136,4014.23
59,-136,3935.25
60,-136,3850.85
61,-136,3761.32
62,-136,3666.95
63,-136,3568.01
64,-136,3464.79
65,-136,3357.58
66,-136,3246.68
67,-136,3132.35
68,-136,3014.88
69,-136,2894.54
70,-136,2771.61
71,-136,2646.36
72,-136,2519.04
73,-136,2389.9
74,-136,2259.2
75,-136,2127.17
76,-136,1994.04
77,-136,1860.03
78,-136,1725.35
79,-136,1590.21
80,-136,1454.8
81,-136,1319.29
82,-136,1183.86
83,-136,1048.67
84,-136,913.871
85,-136,779.594
86,-136,645.971
87,-136,513.117
88,-136,381.139
89,-136,250.131
90,-136,120.178
91,-136,-8.64728
92,-136,-136.279
93,-136,-262.665
94,-136,-387.758
95,-136,-511.524
96,-136,-633.935
97,-136,-754.971
98,-136,-874.622
99,-136,-992.881
100,-136,-1109.75
101,-136,-1225.24
102,-136,-1339.36
103,-136,-1452.13
104,-136,-1563.58
105,-136,-1673.71
106,-136,-1782.58
107,-136,-1890.19
108,-136,-1996.59
109,-136,-2101.8
110,-136,-2205.86
111,-136,-2308.79
112,-136,-2410.62
113,-136,-2511.39
114,-136,-2611.11
115,-136,-2709.8
116,-136,-2807.48
117,-136,-2904.17
118,-136,-2999.85
119,-136,-3094.54
120,-136,-3188.23
121,-136,-3280.91
122,-136,-3372.55
123,-136,-3463.12
124,-136,-3552.6
125,-136,-3640.93
126,-136,-3728.07
127,-136,-3813.96
128,-136,-3898.51
129,-136,-3981.67
130,-136,-4063.34
131,-136,-4143.43
132,-136,-4221.84
133,-136,-4298.46
134,-136,-4373.16
135,-136,-4445.83
136,-136,-4516.34
137,-136,-4584.54
138,-136,-4650.3
139,-136,-4713.46
140,-136,-4773.88
141,-136,-4831.39
142,-136,-4885.84
143,-136,-4937.07
144,-136,-4984.92
145,-136,-5029.22
146,-136,-5069.81
147,-136,-5106.53
148,-136,-5139.22
149,-136,-5167.74
150,-136,-5191.92
151,-136,-5211.62
152,-136,-5226.71
153,-136,-5237.05
154,-136,-5242.52
155,-136,-5243.01
156,-136,-5238.4
157,-136,-5228.61
158,-136,-5213.56
159,-136,-5193.17
160,-136,-5167.38
161,-136,-5136.16
162,-136,-5099.46
163,-136,-5057.27
164,-136,-5009.6
165,-136,-4956.45
166,-136,-4897.85
167,-136,-4833.85
168,-136,-4764.49
169,-136,-4689.87
170,-136,-4610.05
171,-136,-4525.16
172,-136,-4435.3
173,-136,-4340.61
174,-136,-4241.23
175,-136,-4137.32
176,-136,-4029.06
177,-136,-3916.63
178,-136,-3800.22
179,-136,-3680.04
180,-136,-3556.31
-180,-135,-3616.62
-179,-135,-3489.28
-178,-135,-3358.63
-177,-135,-3224.92
-176,-135,-3088.39
-175,-135,-2949.3
-174,-135,-2807.91
-173,-135,-2664.49
-172,-135,-2519.3
-171,-135,-2372.61
-170,-135,-2224.69
-169,-135,-2075.81
-168,-135,-1926.23
-167,-135,-1776.22
-166,-135,-1626.04
-165,-135,-1475.94
-164,-135,-1326.18
-163,-135,-1177.01
-162,-135,-1028.65
-161,-135,-881.354
-160,-135,-735.334
-159,-135,-590.809
-158,-135,-447.984
-157,-135,-307.057
-156,-135,-168.215
-155,-135,-31.6357
-154,-135,102.515
-153,-135,234.079
-152,-135,362.913
-151,-135,488.881
-150,-135,611.859
-149,-135,731.734
-148,-135,848.402
-147,-135,961.772
-146,-135,1071.76
-145,-135,1178.3
-144,-135,1281.32
-143,-135,1380.77
-142,-135,1476.61
-141,-135,1568.8
-140,-135,1657.31
-139,-135,1742.12
-138,-135,1823.23
-137,-135,1900.61
-136,-135,1974.28
-135,-135,2044.23
-134,-135,2110.49
-133,-135,2173.05
-132,-135,2231.94
-131,-135,2287.19
-130,-135,2338.82
-129,-135,2386.85
-128,-135,2431.31
-127,-135,2472.24
-126,-135,2509.67
-125,-135,2543.63
-124,-135,2574.15
-123,-135,2601.27
-122,-135,2625.01
-121,-135,2645.41
-120,-135,2662.5
-119,-135,2676.31
-118,-135,2686.87
-117,-135,2694.19
-116,-135,2698.3
-115,-135,2699.23
-114,-135,2696.98
-113,-135,2691.59
-112,-135,2683.05
-111,-135,2671.37
-110,-135,2656.58
-109,-135,2638.66
-108,-135,2617.62
-107,-135,2593.47
-106,-135,2566.2
-105,-135,2535.8
-104,-135,2502.26
-103,-135,2465.58
-102,-135,2425.75
-101,-135,2382.74
-100,-135,2336.55
-99,-135,2287.16
-98,-135,2234.56
-97,-135,2178.71
-96,-135,2119.61
-95,-135,2057.24
-94,-135,1991.57
-93,-135,1922.6
-92,-135,1850.3
-91,-135,1774.65
-90,-135,1695.65
-89,-135,1613.28
-88,-135,1527.53
-87,-135,1438.4
-86,-135,1345.88
-85,-135,1249.97
-84,-135,1150.67
-83,-135,1048
-82,-135,941.974
-81,-135,832.602
-80,-135,719.913
-79,-135,603.939
-78,-135,484.718
-77,-135,362.296
-76,-135,236.726
-75,-135,108.068
-74,-135,-23.6078
-73,-135,-158.224
-72,-135,-295.693
-71,-135,-435.919
-70,-135,-578.796
-69,-135,-724.208
-68,-135,-872.027
-67,-135,-1022.12
-66,-135,-1174.33
-65,-135,-1328.51
-64,-135,-1484.49
-63,-135,-1642.09
-62,-135,-1801.1
-61,-135,-1961.34
-60,-135,-2122.59
-59,-135,-2284.63
-58,-135,-2447.21
-57,-135,-2610.1
-56,-135,-2773.03
-55,-135,-2935.74
-54,-135,-3097.96
-53,-135,-3259.39
-52,-135,-3419.75
-51,-135,-3578.72
-50,-135,-3736.01
-49,-135,-3891.29
-48,-135,-4044.23
-47,-135,-4194.51
-46,-135,-4341.79
-45,-135,-4485.73
-44,-135,-4626
-43,-135,-4762.23
-42,-135,-4894.09
-41,-135,-5021.24
-40,-135,-5143.32
-39,-135,-5259.99
-38,-135,-5370.92
-37,-135,-5475.77
-36,-135,-5574.21
-35,-135,-5665.91
-34,-135,-5750.57
-33,-135,-5827.87
-32,-135,-5897.53
-31,-135,-5959.26
-30,-135,-6012.8
-29,-135,-6057.89
-28,-135,-6094.3
-27,-135,-6121.81
-26,-135,-6140.21
-25,-135,-6149.33
-24,-135,-6149
-23,-135,-6139.09
-22,-135,-6119.48
-21,-135,-6090.08
-20,-135,-6050.81
-19,-135,-6001.65
-18,-135,-5942.56
-17,-135,-5873.56
-16,-135,-5794.69
-15,-135,-5706.01
-14,-135,-5607.61
-13,-135,-5499.61
-12,-135,-5382.15
-11,-135,-5255.42
-10,-135,-5119.6
-9,-135,-4974.93
-8,-135,-4821.65
-7,-135,-4660.06
-6,-135,-4490.44
-5,-135,-4313.14
-4,-135,-4128.5
-3,-135,-3936.9
-2,-135,-3738.73
-1,-135,-3534.41
0,-135,-3324.36
1,-135,-3109.05
2,-135,-2888.93
3,-135,-2664.48
4,-135,-2436.21
5,-135,-2204.61
6,-135,-1970.19
7,-135,-1733.48
8,-135,-1495
9,-135,-1255.28
10,-135,-1014.85
11,-135,-774.253
12,-135,-534.006
13,-135,-294.642
14,-135,-56.6831
15,-135,179.356
16,-135,412.967
17,-135,643.653
18,-135,870.929
19,-135,1094.32
20,-135,1313.37
21,-135,1527.64
22,-135,1736.7
23,-135,1940.15
24,-135,2137.59
25,-135,2328.66
26,-135,2513.02
27,-135,2690.34
28,-135,2860.31
29,-135,3022.68
30,-135,3177.17
31,-135,3323.56
32,-135,3461.65
33,-135,3591.25
34,-135,3712.22
35,-135,3824.42
36,-135,3927.76
37,-135,4022.14
38,-135,4107.51
39,-135,4183.85
40,-135,4251.15
41,-135,4309.42
42,-135,4358.7
43,-135,4399.05
44,-135,4430.55
45,-135,4453.3
46,-135,4467.43
47,-135,4473.08
48,-135,4470.4
49,-135,4459.56
50,-135,4440.76
51,-135,4414.21
52,-135,4380.11
53,-135,4338.71
54,-135,4290.24
55,-135,4234.96
56,-135,4173.12
57,-135,4105
58,-135,4030.88
59,-135,3951.04
60,-135,3865.76
61,-135,3775.33
62,-135,3680.06
63,-135,3580.23
64,-135,3476.14
65,-135,3368.09
66,-135,3256.36
67,-135,3141.26
68,-135,3023.07
69,-135,2902.07
70,-135,2778.54
71,-135,2652.76
72,-135,2524.99
73,-135,2395.49
74,-135,2264.51
75,-135,2132.31
76,-135,1999.1
77,-135,1865.12
78,-135,1730.58
79,-135,1595.69
80,-135,1460.63
81,-135,1325.6
82,-135,1190.77
83,-135,1056.29
84,-135,922.324
85,-135,788.998
86,-135,656.441
87,-135,524.768
88,-135,394.084
89,-135,264.479
90,-135,136.035
91,-135,8.82033
92,-135,-117.104
93,-135,-241.691
94,-135,-364.9
95,-135,-486.702
96,-135,-607.078
97,-135,-726.014
98,-135,-843.508
99,-135,-959.563
100,-135,-1074.19
101,-135,-1187.4
102,-135,-1299.23
103,-135,-1409.7
104,-135,-1518.83
105,-135,-1626.67
106,-135,-1733.26
107,-135,-1838.62
108,-135,-1942.81
109,-135,-2045.87
110,-135,-2147.84
111,-135,-2248.76
112,-135,-2348.66
113,-135,-2447.59
114,-135,-2545.58
115,-135,-2642.65
116,-135,-2738.84
117,-135,-2834.16
118,-135,-2928.64
119,-135,-3022.26
120,-135,-3115.05
121,-135,-3206.99
122,-135,-3298.07
123,-135,-3388.26
124,-135,-3477.55
125,-135,-3565.88
126,-135,-3653.21
127,-135,-3739.48
128,-135,-3824.63
129,-135,-3908.59
130,-135,-3991.26
131,-135,-4072.55
132,-135,-4152.36
133,-135,-4230.58
134,-135,-4307.09
135,-135,-4381.76
136,-135,-4454.46
137,-135,-4525.03
138,-135,-4593.34
139,-135,-4659.23
140,-135,-4722.53
141,-135,-4783.08
142,-135,-4840.72
143,-135,-4895.27
144,-135,-4946.56
145,-135,-4994.42
146,-135,-5038.66
147,-135,-5079.12
148,-135,-5115.64
149,-135,-5148.03
150,-135,-5176.13
151,-135,-5199.79
152,-135,-5218.85
153,-135,-5233.17
154,-135,-5242.61
155,-135,-5247.04
156,-135,-5246.34
157,-135,-5240.4
158,-135,-5229.13
159,-135,-5212.44
160,-135,-5190.26
161,-135,-5162.54
162,-135,-5129.22
163,-135,-5090.29
164,-135,-5045.73
165,-135,-4995.53
166,-135,-4939.73
167,-135,-4878.35
168,-135,-4811.44
169,-135,-4739.06
170,-135,-4661.31
171,-135,-4578.28
172,-135,-4490.07
173,-135,-4396.83
174,-135,-4298.68
175,-135,-4195.8
176,-135,-4088.34
177,-135,-3976.49
178,-135,-3860.45
179,-135,-3740.42
180,-135,-3616.62
-180,-134,-3675.86
-179,-134,-3548.43
-178,-134,-3417.48
-177,-134,-3283.25
-176,-134,-3145.99
-175,-134,-3005.97
-174,-134,-2863.46
-173,-134,-2718.71
-172,-134,-2572.02
-171,-134,-2423.63
-170,-134,-2273.85
-169,-134,-2122.93
-168,-134,-1971.16
-167,-134,-1818.81
-166,-134,-1666.14
-165,-134,-1513.42
-164,-134,-1360.91
-163,-134,-1208.86
-162,-134,-1057.52
-161,-134,-907.138
-160,-134,-757.935
-159,-134,-610.139
-158,-134,-463.963
-157,-134,-319.611
-156,-134,-177.279
-155,-134,-37.1509
-154,-134,100.601
-153,-134,235.812
-152,-134,368.333
-151,-134,498.022
-150,-134,624.749
-149,-134,748.396
-148,-134,868.855
-147,-134,986.031
-146,-134,1099.84
-145,-134,1210.19
-144,-134,1317.04
-143,-134,1420.31
-142,-134,1519.97
-141,-134,1615.98
-140,-134,1708.3
-139,-134,1796.91
-138,-134,1881.8
-137,-134,1962.97
-136,-134,2040.39
-135,-134,2114.1
-134,-134,2184.08
-133,-134,2250.36
-132,-134,2312.96
-131,-134,2371.89
-130,-134,2427.18
-129,-134,2478.86
-128,-134,2526.95
-127,-134,2571.49
-126,-134,2612.52
-125,-134,2650.06
-124,-134,2684.14
-123,-134,2714.8
-122,-134,2742.07
-121,-134,2765.98
-120,-134,2786.56
-119,-134,2803.84
-118,-134,2817.85
-117,-134,2828.6
-116,-134,2836.13
-115,-134,2840.45
-114,-134,2841.58
-113,-134,2839.53
-112,-134,2834.31
-111,-134,2825.94
-110,-134,2814.42
-109,-134,2799.75
-108,-134,2781.93
-107,-134,2760.97
-106,-134,2736.84
-105,-134,2709.56
-104,-134,2679.1
-103,-134,2645.46
-102,-134,2608.62
-101,-134,2568.56
-100,-134,2525.26
-99,-134,2478.72
-98,-134,2428.9
-97,-134,2375.78
-96,-134,2319.34
-95,-134,2259.56
-94,-134,2196.41
-93,-134,2129.88
-92,-134,2059.94
-91,-134,1986.58
-90,-134,1909.76
-89,-134,1829.49
-88,-134,1745.73
-87,-134,1658.48
-86,-134,1567.73
-85,-134,1473.48
-84,-134,1375.73
-83,-134,1274.47
-82,-134,1169.72
-81,-134,1061.49
-80,-134,949.8
-79,-134,834.677
-78,-134,716.154
-77,-134,594.27
-76,-134,469.073
-75,-134,340.62
-74,-134,208.974
-73,-134,74.2078
-72,-134,-63.5955
-71,-134,-204.344
-70,-134,-347.937
-69,-134,-494.261
-68,-134,-643.195
-67,-134,-794.604
-66,-134,-948.345
-65,-134,-1104.26
-64,-134,-1262.19
-63,-134,-1421.95
-62,-134,-1583.34
-61,-134,-1746.18
-60,-134,-1910.25
-59,-134,-2075.31
-58,-134,-2241.15
-57,-134,-2407.5
-56,-134,-2574.11
-55,-134,-2740.72
-54,-134,-2907.04
-53,-134,-3072.78
-52,-134,-3237.65
-51,-134,-3401.34
-50,-134,-3563.52
-49,-134,-3723.89
-48,-134,-3882.1
-47,-134,-4037.81
-46,-134,-4190.7
-45,-134,-4340.39
-44,-134,-4486.55
-43,-134,-4628.82
-42,-134,-4766.84
-41,-134,-4900.25
-40,-134,-5028.7
-39,-134,-5151.83
-38,-134,-5269.29
-37,-134,-5380.73
-36,-134,-5485.8
-35,-134,-5584.18
-34,-134,-5675.52
-33,-134,-5759.51
-32,-134,-5835.84
-31,-134,-5904.22
-30,-134,-5964.36
-29,-134,-6016
-28,-134,-6058.87
-27,-134,-6092.75
-26,-134,-6117.42
-25,-134,-6132.68
-24,-134,-6138.36
-23,-134,-6134.3
-22,-134,-6120.38
-21,-134,-6096.48
-20,-134,-6062.53
-19,-134,-6018.47
-18,-134,-5964.27
-17,-134,-5899.94
-16,-134,-5825.49
-15,-134,-5740.98
-14,-134,-5646.5
-13,-134,-5542.15
-12,-134,-5428.08
-11,-134,-5304.44
-10,-134,-5171.45
-9,-134,-5029.32
-8,-134,-4878.3
-7,-134,-4718.68
-6,-134,-4550.74
-5,-134,-4374.84
-4,-134,-4191.31
-3,-134,-4000.54
-2,-134,-3802.92
-1,-134,-3598.88
0,-134,-3388.85
1,-134,-3173.3
2,-134,-2952.69
3,-134,-2727.52
4,-134,-2498.28
5,-134,-2265.51
6,-134,-2029.7
7,-134,-1791.41
8,-134,-1551.17
9,-134,-1309.52
10,-134,-1067
11,-134,-824.169
12,-134,-581.563
13,-134,-339.727
14,-134,-99.1969
15,-134,139.497
16,-134,375.832
17,-134,609.296
18,-134,839.391
19,-134,1065.63
20,-134,1287.53
21,-134,1504.66
22,-134,1716.55
23,-134,1922.81
24,-134,2123.02
25,-134,2316.8
26,-134,2503.81
27,-134,2683.71
28,-134,2856.18
29,-134,3020.94
30,-134,3177.73
31,-134,3326.31
32,-134,3466.47
33,-134,3598.03
34,-134,3720.82
35,-134,3834.71
36,-134,3939.6
37,-134,4035.4
38,-134,4122.06
39,-134,4199.54
40,-134,4267.84
41,-134,4326.97
42,-134,4376.97
43,-134,4417.91
44,-134,4449.86
45,-134,4472.94
46,-134,4487.27
47,-134,4492.99
48,-134,4490.27
49,-134,4479.29
50,-134,4460.24
51,-134,4433.34
52,-134,4398.82
53,-134,4356.9
54,-134,4307.84
55,-134,4251.91
56,-134,4189.37
57,-134,4120.51
58,-134,4045.6
59,-134,3964.94
60,-134,3878.83
61,-134,3787.56
62,-134,3691.44
63,-134,3590.78
64,-134,3485.88
65,-134,3377.03
66,-134,3264.56
67,-134,3148.74
68,-134,3029.89
69,-134,2908.29
70,-134,2784.23
71,-134,2657.99
72,-134,2529.85
73,-134,2400.06
74,-134,2268.89
75,-134,2136.58
76,-134,2003.38
77,-134,1869.51
78,-134,1735.2
79,-134,1600.65
80,-134,1466.06
81,-134,1331.6
82,-134,1197.47
83,-134,1063.81
84,-134,930.787
85,-134,798.525
86,-134,667.153
87,-134,536.785
88,-134,407.52
89,-134,279.449
90,-134,152.648
91,-134,27.1823
92,-134,-96.8929
93,-134,-219.534
94,-134,-340.709
95,-134,-460.394
96,-134,-578.577
97,-134,-695.252
98,-134,-810.425
99,-134,-924.107
100,-134,-1036.32
101,-134,-1147.08
102,-134,-1256.44
103,-134,-1364.42
104,-134,-1471.06
105,-134,-1576.42
106,-134,-1680.54
107,-134,-1783.48
108,-134,-1885.27
109,-134,-1985.99
110,-134,-2085.68
111,-134,-2184.39
112,-134,-2282.17
113,-134,-2379.07
114,-134,-2475.14
115,-134,-2570.41
116,-134,-2664.92
117,-134,-2758.71
118,-134,-2851.79
119,-134,-2944.18
120,-134,-3035.89
121,-134,-3126.93
122,-134,-3217.28
123,-134,-3306.94
124,-134,-3395.88
125,-134,-3484.07
126,-134,-3571.46
127,-134,-3657.99
128,-134,-3743.62
129,-134,-3828.25
130,-134,-3911.82
131,-134,-3994.22
132,-134,-4075.36
133,-134,-4155.11
134,-134,-4233.36
135,-134,-4309.98
136,-134,-4384.82
137,-134,-4457.74
138,-134,-4528.58
139,-134,-4597.18
140,-134,-4663.38
141,-134,-4726.99
142,-134,-4787.84
143,-134,-4845.75
144,-134,-4900.54
145,-134,-4952.01
146,-134,-4999.99
147,-134,-5044.28
148,-134,-5084.71
149,-134,-5121.08
150,-134,-5153.23
151,-134,-5180.98
152,-134,-5204.16
153,-134,-5222.6
154,-134,-5236.17
155,-134,-5244.71
156,-134,-5248.09
157,-134,-5246.18
158,-134,-5238.89
159,-134,-5226.1
160,-134,-5207.73
161,-134,-5183.71
162,-134,-5153.99
163,-134,-5118.53
164,-134,-5077.29
165,-134,-5030.28
166,-134,-4977.49
167,-134,-4918.96
168,-134,-4854.71
169,-134,-4784.83
170,-134,-4709.36
171,-134,-4628.41
172,-134,-4542.09
173,-134,-4450.52
174,-134,-4353.82
175,-134,-4252.17
176,-134,-4145.73
177,-134,-4034.68
178,-134,-3919.21
179,-134,-3799.53
180,-134,-3675.86
-180,-133,-3734.01
-179,-133,-3606.68
-178,-133,-3475.61
-177,-133,-3341.04
-176,-133,-3203.23
-175,-133,-3062.45
-174,-133,-2918.97
-173,-133,-2773.06
-172,-133,-2624.99
-171,-133,-2475.06
-170,-133,-2323.54
-169,-133,-2170.72
-168,-133,-2016.88
-167,-133,-1862.29
-166,-133,-1707.24
-165,-133,-1551.99
-164,-133,-1396.82
-163,-133,-1241.99
-162,-133,-1087.75
-161,-133,-934.344
-160,-133,-782.024
-159,-133,-631.015
-158,-133,-481.54
-157,-133,-333.81
-156,-133,-188.029
-155,-133,-44.3877
-154,-133,96.9341
-153,-133,235.767
-152,-133,371.952
-151,-133,505.344
-150,-133,635.806
-149,-133,763.216
-148,-133,887.46
-147,-133,1008.44
-146,-133,1126.05
-145,-133,1240.24
-144,-133,1350.91
-143,-133,1458.02
-142,-133,1561.5
-141,-133,1661.33
-140,-133,1757.47
-139,-133,1849.89
-138,-133,1938.59
-137,-133,2023.53
-136,-133,2104.74
-135,-133,2182.2
-134,-133,2255.93
-133,-133,2325.94
-132,-133,2392.24
-131,-133,2454.87
-130,-133,2513.84
-129,-133,2569.17
-128,-133,2620.91
-127,-133,2669.08
-126,-133,2713.71
-125,-133,2754.83
-124,-133,2792.48
-123,-133,2826.69
-122,-133,2857.49
-121,-133,2884.92
-120,-133,2909
-119,-133,2929.75
-118,-133,2947.22
-117,-133,2961.41
-116,-133,2972.35
-115,-133,2980.07
-114,-133,2984.57
-113,-133,2985.87
-112,-133,2983.99
-111,-133,2978.92
-110,-133,2970.68
-109,-133,2959.26
-108,-133,2944.66
-107,-133,2926.89
-106,-133,2905.93
-105,-133,2881.77
-104,-133,2854.4
-103,-133,2823.8
-102,-133,2789.97
-101,-133,2752.87
-100,-133,2712.5
-99,-133,2668.81
-98,-133,2621.8
-97,-133,2571.44
-96,-133,2517.69
-95,-133,2460.54
-94,-133,2399.96
-93,-133,2335.91
-92,-133,2268.38
-91,-133,2197.34
-90,-133,2122.77
-89,-133,2044.65
-88,-133,1962.95
-87,-133,1877.65
-86,-133,1788.76
-85,-133,1696.25
-84,-133,1600.11
-83,-133,1500.36
-82,-133,1396.98
-81,-133,1289.99
-80,-133,1179.41
-79,-133,1065.25
-78,-133,947.539
-77,-133,826.314
-76,-133,701.618
-75,-133,573.5
-74,-133,442.019
-73,-133,307.244
-72,-133,169.251
-71,-133,28.1285
-70,-133,-116.027
-69,-133,-263.108
-68,-133,-412.996
-67,-133,-565.561
-66,-133,-720.662
-65,-133,-878.147
-64,-133,-1037.85
-63,-133,-1199.6
-62,-133,-1363.21
-61,-133,-1528.47
-60,-133,-1695.17
-59,-133,-1863.1
-58,-133,-2032.01
-57,-133,-2201.66
-56,-133,-2371.79
-55,-133,-2542.12
-54,-133,-2712.38
-53,-133,-2882.27
-52,-133,-3051.49
-51,-133,-3219.74
-50,-133,-3386.68
-49,-133,-3551.99
-48,-133,-3715.33
-47,-133,-3876.35
-46,-133,-4034.71
-45,-133,-4190.05
-44,-133,-4342
-43,-133,-4490.2
