Phi[deg],Theta[deg],im(rEPhi)[mV]
166,-61,-2128.12
167,-61,-2068.57
168,-61,-2007.06
169,-61,-1944.07
170,-61,-1880.12
171,-61,-1815.71
172,-61,-1751.36
173,-61,-1687.6
174,-61,-1624.94
175,-61,-1563.88
176,-61,-1504.93
177,-61,-1448.57
178,-61,-1395.27
179,-61,-1345.48
180,-61,-1299.63
-180,-60,-1394.29
-179,-60,-1353.36
-178,-60,-1317.15
-177,-60,-1285.99
-176,-60,-1260.21
-175,-60,-1240.09
-174,-60,-1225.88
-173,-60,-1217.78
-172,-60,-1215.96
-171,-60,-1220.56
-170,-60,-1231.67
-169,-60,-1249.34
-168,-60,-1273.58
-167,-60,-1304.35
-166,-60,-1341.58
-165,-60,-1385.18
-164,-60,-1434.97
-163,-60,-1490.79
-162,-60,-1552.4
-161,-60,-1619.54
-160,-60,-1691.93
-159,-60,-1769.24
-158,-60,-1851.13
-157,-60,-1937.2
-156,-60,-2027.06
-155,-60,-2120.29
-154,-60,-2216.44
-153,-60,-2315.06
-152,-60,-2415.66
-151,-60,-2517.76
-150,-60,-2620.86
-149,-60,-2724.48
-148,-60,-2828.09
-147,-60,-2931.2
-146,-60,-3033.31
-145,-60,-3133.92
-144,-60,-3232.53
-143,-60,-3328.67
-142,-60,-3421.87
-141,-60,-3511.67
-140,-60,-3597.64
-139,-60,-3679.34
-138,-60,-3756.38
-137,-60,-3828.38
-136,-60,-3894.98
-135,-60,-3955.84
-134,-60,-4010.66
-133,-60,-4059.14
-132,-60,-4101.05
-131,-60,-4136.13
-130,-60,-4164.2
-129,-60,-4185.08
-128,-60,-4198.62
-127,-60,-4204.71
-126,-60,-4203.26
-125,-60,-4194.2
-124,-60,-4177.49
-123,-60,-4153.14
-122,-60,-4121.15
-121,-60,-4081.56
-120,-60,-4034.44
-119,-60,-3979.88
-118,-60,-3917.97
-117,-60,-3848.86
-116,-60,-3772.67
-115,-60,-3689.57
-114,-60,-3599.74
-113,-60,-3503.38
-112,-60,-3400.68
-111,-60,-3291.85
-110,-60,-3177.14
-109,-60,-3056.77
-108,-60,-2930.97
-107,-60,-2800.02
-106,-60,-2664.14
-105,-60,-2523.62
-104,-60,-2378.7
-103,-60,-2229.66
-102,-60,-2076.76
-101,-60,-1920.27
-100,-60,-1760.47
-99,-60,-1597.62
-98,-60,-1432
-97,-60,-1263.88
-96,-60,-1093.53
-95,-60,-921.238
-94,-60,-747.268
-93,-60,-571.898
-92,-60,-395.406
-91,-60,-218.069
-90,-60,-40.1677
-89,-60,138.018
-88,-60,316.203
-87,-60,494.102
-86,-60,671.427
-85,-60,847.886
-84,-60,1023.18
-83,-60,1197.03
-82,-60,1369.11
-81,-60,1539.13
-80,-60,1706.77
-79,-60,1871.75
-78,-60,2033.73
-77,-60,2192.4
-76,-60,2347.46
-75,-60,2498.58
-74,-60,2645.46
-73,-60,2787.77
-72,-60,2925.21
-71,-60,3057.47
-70,-60,3184.24
-69,-60,3305.24
-68,-60,3420.17
-67,-60,3528.76
-66,-60,3630.74
-65,-60,3725.84
-64,-60,3813.85
-63,-60,3894.52
-62,-60,3967.65
-61,-60,4033.06
-60,-60,4090.58
-59,-60,4140.08
-58,-60,4181.42
-57,-60,4214.53
-56,-60,4239.34
-55,-60,4255.81
-54,-60,4263.95
-53,-60,4263.76
-52,-60,4255.32
-51,-60,4238.71
-50,-60,4214.05
-49,-60,4181.49
-48,-60,4141.24
-47,-60,4093.5
-46,-60,4038.52
-45,-60,3976.6
-44,-60,3908.05
-43,-60,3833.21
-42,-60,3752.46
-41,-60,3666.2
-40,-60,3574.85
-39,-60,3478.87
-38,-60,3378.73
-37,-60,3274.93
-36,-60,3167.96
-35,-60,3058.37
-34,-60,2946.67
-33,-60,2833.43
-32,-60,2719.2
-31,-60,2604.53
-30,-60,2489.99
-29,-60,2376.13
-28,-60,2263.5
-27,-60,2152.65
-26,-60,2044.12
-25,-60,1938.43
-24,-60,1836.07
-23,-60,1737.53
-22,-60,1643.28
-21,-60,1553.75
-20,-60,1469.35
-19,-60,1390.45
-18,-60,1317.4
-17,-60,1250.52
-16,-60,1190.07
-15,-60,1136.29
-14,-60,1089.37
-13,-60,1049.47
-12,-60,1016.7
-11,-60,991.129
-10,-60,972.777
-9,-60,961.626
-8,-60,957.611
-7,-60,960.624
-6,-60,970.514
-5,-60,987.087
-4,-60,1010.11
-3,-60,1039.3
-2,-60,1074.36
-1,-60,1114.93
0,-60,1160.62
1,-60,1211.03
2,-60,1265.71
3,-60,1324.2
4,-60,1385.99
5,-60,1450.59
6,-60,1517.45
7,-60,1586.05
8,-60,1655.83
9,-60,1726.23
10,-60,1796.7
11,-60,1866.69
12,-60,1935.64
13,-60,2003.02
14,-60,2068.29
15,-60,2130.95
16,-60,2190.5
17,-60,2246.47
18,-60,2298.42
19,-60,2345.93
20,-60,2388.62
21,-60,2426.15
22,-60,2458.18
23,-60,2484.46
24,-60,2504.73
25,-60,2518.8
26,-60,2526.52
27,-60,2527.76
28,-60,2522.47
29,-60,2510.6
30,-60,2492.18
31,-60,2467.26
32,-60,2435.93
33,-60,2398.33
34,-60,2354.64
35,-60,2305.07
36,-60,2249.87
37,-60,2189.32
38,-60,2123.74
39,-60,2053.45
40,-60,1978.84
41,-60,1900.28
42,-60,1818.19
43,-60,1732.99
44,-60,1645.13
45,-60,1555.05
46,-60,1463.21
47,-60,1370.08
48,-60,1276.12
49,-60,1181.78
50,-60,1087.53
51,-60,993.814
52,-60,901.065
53,-60,809.708
54,-60,720.152
55,-60,632.785
56,-60,547.974
57,-60,466.066
58,-60,387.382
59,-60,312.217
60,-60,240.839
61,-60,173.488
62,-60,110.376
63,-60,51.6842
64,-60,-2.43707
65,-60,-51.8663
66,-60,-96.5128
67,-60,-136.316
68,-60,-171.244
69,-60,-201.296
70,-60,-226.497
71,-60,-246.902
72,-60,-262.591
73,-60,-273.669
74,-60,-280.267
75,-60,-282.538
76,-60,-280.656
77,-60,-274.818
78,-60,-265.235
79,-60,-252.141
80,-60,-235.782
81,-60,-216.42
82,-60,-194.331
83,-60,-169.801
84,-60,-143.126
85,-60,-114.614
86,-60,-84.5758
87,-60,-53.332
88,-60,-21.2061
89,-60,11.4747
90,-60,44.3809
91,-60,77.1827
92,-60,109.55
93,-60,141.156
94,-60,171.674
95,-60,200.785
96,-60,228.174
97,-60,253.533
98,-60,276.561
99,-60,296.968
100,-60,314.475
101,-60,328.813
102,-60,339.729
103,-60,346.983
104,-60,350.351
105,-60,349.629
106,-60,344.63
107,-60,335.186
108,-60,321.154
109,-60,302.412
110,-60,278.862
111,-60,250.432
112,-60,217.076
113,-60,178.776
114,-60,135.542
115,-60,87.4145
116,-60,34.4614
117,-60,-23.2176
118,-60,-85.493
119,-60,-152.205
120,-60,-223.163
121,-60,-298.146
122,-60,-376.907
123,-60,-459.167
124,-60,-544.621
125,-60,-632.94
126,-60,-723.768
127,-60,-816.73
128,-60,-911.429
129,-60,-1007.45
130,-60,-1104.36
131,-60,-1201.73
132,-60,-1299.1
133,-60,-1396
134,-60,-1491.99
135,-60,-1586.59
136,-60,-1679.35
137,-60,-1769.82
138,-60,-1857.55
139,-60,-1942.11
140,-60,-2023.08
141,-60,-2100.08
142,-60,-2172.73
143,-60,-2240.67
144,-60,-2303.59
145,-60,-2361.19
146,-60,-2413.21
147,-60,-2459.43
148,-60,-2499.66
149,-60,-2533.73
150,-60,-2561.54
151,-60,-2583.01
152,-60,-2598.11
153,-60,-2606.83
154,-60,-2609.22
155,-60,-2605.37
156,-60,-2595.4
157,-60,-2579.48
158,-60,-2557.81
159,-60,-2530.63
160,-60,-2498.21
161,-60,-2460.87
162,-60,-2418.95
163,-60,-2372.81
164,-60,-2322.87
165,-60,-2269.53
166,-60,-2213.26
167,-60,-2154.51
168,-60,-2093.77
169,-60,-2031.54
170,-60,-1968.32
171,-60,-1904.64
172,-60,-1840.99
173,-60,-1777.91
174,-60,-1715.92
175,-60,-1655.51
176,-60,-1597.19
177,-60,-1541.45
178,-60,-1488.75
179,-60,-1439.56
180,-60,-1394.29
-180,-59,-1492.21
-179,-59,-1452.07
-178,-59,-1416.62
-177,-59,-1386.21
-176,-59,-1361.16
-175,-59,-1341.74
-174,-59,-1328.21
-173,-59,-1320.77
-172,-59,-1319.6
-171,-59,-1324.83
-170,-59,-1336.54
-169,-59,-1354.8
-168,-59,-1379.62
-167,-59,-1410.96
-166,-59,-1448.75
-165,-59,-1492.88
-164,-59,-1543.21
-163,-59,-1599.55
-162,-59,-1661.68
-161,-59,-1729.34
-160,-59,-1802.23
-159,-59,-1880.04
-158,-59,-1962.41
-157,-59,-2048.98
-156,-59,-2139.32
-155,-59,-2233.03
-154,-59,-2329.64
-153,-59,-2428.71
-152,-59,-2529.76
-151,-59,-2632.29
-150,-59,-2735.81
-149,-59,-2839.82
-148,-59,-2943.81
-147,-59,-3047.28
-146,-59,-3149.71
-145,-59,-3250.61
-144,-59,-3349.49
-143,-59,-3445.84
-142,-59,-3539.22
-141,-59,-3629.14
-140,-59,-3715.18
-139,-59,-3796.89
-138,-59,-3873.88
-137,-59,-3945.76
-136,-59,-4012.17
-135,-59,-4072.76
-134,-59,-4127.23
-133,-59,-4175.28
-132,-59,-4216.65
-131,-59,-4251.11
-130,-59,-4278.45
-129,-59,-4298.49
-128,-59,-4311.1
-127,-59,-4316.13
-126,-59,-4313.51
-125,-59,-4303.16
-124,-59,-4285.04
-123,-59,-4259.16
-122,-59,-4225.51
-121,-59,-4184.14
-120,-59,-4135.11
-119,-59,-4078.5
-118,-59,-4014.42
-117,-59,-3943
-116,-59,-3864.39
-115,-59,-3778.74
-114,-59,-3686.23
-113,-59,-3587.06
-112,-59,-3481.44
-111,-59,-3369.58
-110,-59,-3251.71
-109,-59,-3128.08
-108,-59,-2998.92
-107,-59,-2864.49
-106,-59,-2725.05
-105,-59,-2580.88
-104,-59,-2432.22
-103,-59,-2279.36
-102,-59,-2122.57
-101,-59,-1962.13
-100,-59,-1798.32
-99,-59,-1631.4
-98,-59,-1461.68
-97,-59,-1289.41
-96,-59,-1114.89
-95,-59,-938.396
-94,-59,-760.21
-93,-59,-580.615
-92,-59,-399.896
-91,-59,-218.337
-90,-59,-36.2246
-89,-59,146.153
-88,-59,328.506
-87,-59,510.542
-86,-59,691.966
-85,-59,872.481
-84,-59,1051.79
-83,-59,1229.58
-82,-59,1405.55
-81,-59,1579.4
-80,-59,1750.81
-79,-59,1919.47
-78,-59,2085.06
-77,-59,2247.26
-76,-59,2405.77
-75,-59,2560.25
-74,-59,2710.39
-73,-59,2855.88
-72,-59,2996.4
-71,-59,3131.65
-70,-59,3261.31
-69,-59,3385.1
-68,-59,3502.73
-67,-59,3613.91
-66,-59,3718.38
-65,-59,3815.88
-64,-59,3906.19
-63,-59,3989.06
-62,-59,4064.3
-61,-59,4131.72
-60,-59,4191.17
-59,-59,4242.49
-58,-59,4285.58
-57,-59,4320.35
-56,-59,4346.73
-55,-59,4364.69
-54,-59,4374.24
-53,-59,4375.39
-52,-59,4368.21
-51,-59,4352.79
-50,-59,4329.26
-49,-59,4297.77
-48,-59,4258.51
-47,-59,4211.71
-46,-59,4157.62
-45,-59,4096.53
-44,-59,4028.75
-43,-59,3954.64
-42,-59,3874.57
-41,-59,3788.93
-40,-59,3698.17
-39,-59,3602.73
-38,-59,3503.09
-37,-59,3399.73
-36,-59,3293.18
-35,-59,3183.96
-34,-59,3072.6
-33,-59,2959.65
-32,-59,2845.67
-31,-59,2731.21
-30,-59,2616.83
-29,-59,2503.1
-28,-59,2390.56
-27,-59,2279.75
-26,-59,2171.22
-25,-59,2065.48
-24,-59,1963.02
-23,-59,1864.35
-22,-59,1769.9
-21,-59,1680.13
-20,-59,1595.43
-19,-59,1516.19
-18,-59,1442.74
-17,-59,1375.4
-16,-59,1314.43
-15,-59,1260.08
-14,-59,1212.53
-13,-59,1171.94
-12,-59,1138.43
-11,-59,1112.05
-10,-59,1092.83
-9,-59,1080.76
-8,-59,1075.76
-7,-59,1077.74
-6,-59,1086.54
-5,-59,1101.97
-4,-59,1123.79
-3,-59,1151.74
-2,-59,1185.51
-1,-59,1224.74
0,-59,1269.06
1,-59,1318.06
2,-59,1371.3
3,-59,1428.31
4,-59,1488.6
5,-59,1551.68
6,-59,1617.01
7,-59,1684.05
8,-59,1752.27
9,-59,1821.12
10,-59,1890.03
11,-59,1958.46
12,-59,2025.86
13,-59,2091.7
14,-59,2155.45
15,-59,2216.6
16,-59,2274.67
17,-59,2329.18
18,-59,2379.7
19,-59,2425.81
20,-59,2467.14
21,-59,2503.32
22,-59,2534.04
23,-59,2559.04
24,-59,2578.06
25,-59,2590.92
26,-59,2597.45
27,-59,2597.54
28,-59,2591.11
29,-59,2578.14
30,-59,2558.63
31,-59,2532.64
32,-59,2500.27
33,-59,2461.64
34,-59,2416.92
35,-59,2366.33
36,-59,2310.12
37,-59,2248.55
38,-59,2181.93
39,-59,2110.62
40,-59,2034.96
41,-59,1955.34
42,-59,1872.17
43,-59,1785.87
44,-59,1696.88
45,-59,1605.65
46,-59,1512.63
47,-59,1418.29
48,-59,1323.09
49,-59,1227.48
50,-59,1131.92
51,-59,1036.86
52,-59,942.747
53,-59,849.992
54,-59,759.01
55,-59,670.191
56,-59,583.905
57,-59,500.502
58,-59,420.305
59,-59,343.614
60,-59,270.702
61,-59,201.812
62,-59,137.159
63,-59,76.9308
64,-59,21.2818
65,-59,-29.662
66,-59,-75.8051
67,-59,-117.082
68,-59,-153.458
69,-59,-184.926
70,-59,-211.509
71,-59,-233.256
72,-59,-250.246
73,-59,-262.581
74,-59,-270.387
75,-59,-273.818
76,-59,-273.044
77,-59,-268.262
78,-59,-259.683
79,-59,-247.539
80,-59,-232.079
81,-59,-213.565
82,-59,-192.273
83,-59,-168.493
84,-59,-142.523
85,-59,-114.673
86,-59,-85.259
87,-59,-54.6035
88,-59,-23.0348
89,-59,9.11555
90,-59,41.5135
91,-59,73.8242
92,-59,105.713
93,-59,136.847
94,-59,166.896
95,-59,195.535
96,-59,222.444
97,-59,247.309
98,-59,269.826
99,-59,289.7
100,-59,306.647
101,-59,320.396
102,-59,330.688
103,-59,337.281
104,-59,339.95
105,-59,338.486
106,-59,332.7
107,-59,322.426
108,-59,307.518
109,-59,287.853
110,-59,263.335
111,-59,233.891
112,-59,199.478
113,-59,160.078
114,-59,115.704
115,-59,66.3973
116,-59,12.2294
117,-59,-46.6976
118,-59,-110.251
119,-59,-178.267
120,-59,-250.553
121,-59,-326.885
122,-59,-407.01
123,-59,-490.648
124,-59,-577.49
125,-59,-667.204
126,-59,-759.431
127,-59,-853.793
128,-59,-949.89
129,-59,-1047.31
130,-59,-1145.61
131,-59,-1244.35
132,-59,-1343.09
133,-59,-1441.35
134,-59,-1538.69
135,-59,-1634.63
136,-59,-1728.71
137,-59,-1820.49
138,-59,-1909.51
139,-59,-1995.36
140,-59,-2077.6
141,-59,-2155.86
142,-59,-2229.75
143,-59,-2298.93
144,-59,-2363.07
145,-59,-2421.88
146,-59,-2475.11
147,-59,-2522.53
148,-59,-2563.94
149,-59,-2599.2
150,-59,-2628.18
151,-59,-2650.82
152,-59,-2667.07
153,-59,-2676.95
154,-59,-2680.5
155,-59,-2677.79
156,-59,-2668.97
157,-59,-2654.19
158,-59,-2633.65
159,-59,-2607.59
160,-59,-2576.3
161,-59,-2540.07
162,-59,-2499.26
163,-59,-2454.22
164,-59,-2405.36
165,-59,-2353.11
166,-59,-2297.91
167,-59,-2240.22
168,-59,-2180.52
169,-59,-2119.32
170,-59,-2057.12
171,-59,-1994.43
172,-59,-1931.77
173,-59,-1869.66
174,-59,-1808.6
175,-59,-1749.12
176,-59,-1691.7
177,-59,-1636.85
178,-59,-1585.01
179,-59,-1536.66
180,-59,-1492.21
-180,-58,-1593.27
-179,-58,-1554.14
-178,-58,-1519.66
-177,-58,-1490.18
-176,-58,-1466.01
-175,-58,-1447.45
-174,-58,-1434.72
-173,-58,-1428.06
-172,-58,-1427.62
-171,-58,-1433.54
-170,-58,-1445.91
-169,-58,-1464.78
-168,-58,-1490.18
-167,-58,-1522.06
-166,-58,-1560.36
-165,-58,-1604.97
-164,-58,-1655.74
-163,-58,-1712.5
-162,-58,-1775.01
-161,-58,-1843.02
-160,-58,-1916.24
-159,-58,-1994.36
-158,-58,-2077.01
-157,-58,-2163.83
-156,-58,-2254.41
-155,-58,-2348.33
-154,-58,-2445.14
-153,-58,-2544.37
-152,-58,-2645.56
-151,-58,-2748.21
-150,-58,-2851.83
-149,-58,-2955.92
-148,-58,-3059.95
-147,-58,-3163.43
-146,-58,-3265.85
-145,-58,-3366.71
-144,-58,-3465.5
-143,-58,-3561.74
-142,-58,-3654.95
-141,-58,-3744.67
-140,-58,-3830.46
-139,-58,-3911.87
-138,-58,-3988.51
-137,-58,-4059.98
-136,-58,-4125.92
-135,-58,-4185.97
-134,-58,-4239.83
-133,-58,-4287.2
-132,-58,-4327.82
-131,-58,-4361.45
-130,-58,-4387.87
-129,-58,-4406.91
-128,-58,-4418.42
-127,-58,-4422.26
-126,-58,-4418.35
-125,-58,-4406.62
-124,-58,-4387.02
-123,-58,-4359.54
-122,-58,-4324.19
-121,-58,-4281.01
-120,-58,-4230.06
-119,-58,-4171.42
-118,-58,-4105.2
-117,-58,-4031.53
-116,-58,-3950.55
-115,-58,-3862.43
-114,-58,-3767.34
-113,-58,-3665.47
-112,-58,-3557.05
-111,-58,-3442.29
-110,-58,-3321.41
-109,-58,-3194.67
-108,-58,-3062.32
-107,-58,-2924.6
-106,-58,-2781.8
-105,-58,-2634.16
-104,-58,-2481.98
-103,-58,-2325.52
-102,-58,-2165.06
-101,-58,-2000.9
-100,-58,-1833.3
-99,-58,-1662.57
-98,-58,-1488.97
-97,-58,-1312.81
-96,-58,-1134.37
-95,-58,-953.926
-94,-58,-771.783
-93,-58,-588.223
-92,-58,-403.54
-91,-58,-218.023
-90,-58,-31.9652
-89,-58,154.338
-88,-58,340.591
-87,-58,526.496
-86,-58,711.751
-85,-58,896.055
-84,-58,1079.1
-83,-58,1260.58
-82,-58,1440.19
-81,-58,1617.6
-80,-58,1792.52
-79,-58,1964.61
-78,-58,2133.56
-77,-58,2299.05
-76,-58,2460.75
-75,-58,2618.36
-74,-58,2771.55
-73,-58,2919.99
-72,-58,3063.39
-71,-58,3201.42
-70,-58,3333.79
-69,-58,3460.19
-68,-58,3580.35
-67,-58,3693.97
-66,-58,3800.8
-65,-58,3900.58
-64,-58,3993.07
-63,-58,4078.06
-62,-58,4155.33
-61,-58,4224.72
-60,-58,4286.05
-59,-58,4339.19
-58,-58,4384.02
-57,-58,4420.47
-56,-58,4448.46
-55,-58,4467.98
-54,-58,4479.03
-53,-58,4481.62
-52,-58,4475.84
-51,-58,4461.76
-50,-58,4439.52
-49,-58,4409.28
-48,-58,4371.23
-47,-58,4325.59
-46,-58,4272.63
-45,-58,4212.63
-44,-58,4145.9
-43,-58,4072.81
-42,-58,3993.71
-41,-58,3909.03
-40,-58,3819.18
-39,-58,3724.62
-38,-58,3625.82
-37,-58,3523.28
-36,-58,3417.5
-35,-58,3309.02
-34,-58,3198.36
-33,-58,3086.07
-32,-58,2972.71
-31,-58,2858.83
-30,-58,2744.98
-29,-58,2631.73
-28,-58,2519.62
-27,-58,2409.2
-26,-58,2301
-25,-58,2195.52
-24,-58,2093.28
-23,-58,1994.75
-22,-58,1900.39
-21,-58,1810.63
-20,-58,1725.87
-19,-58,1646.5
-18,-58,1572.85
-17,-58,1505.22
-16,-58,1443.9
-15,-58,1389.11
-14,-58,1341.04
-13,-58,1299.85
-12,-58,1265.65
-11,-58,1238.51
-10,-58,1218.44
-9,-58,1205.44
-8,-58,1199.43
-7,-58,1200.31
-6,-58,1207.95
-5,-58,1222.13
-4,-58,1242.64
-3,-58,1269.21
-2,-58,1301.52
-1,-58,1339.25
0,-58,1382
1,-58,1429.38
2,-58,1480.95
3,-58,1536.26
4,-58,1594.81
5,-58,1656.11
6,-58,1719.64
7,-58,1784.87
8,-58,1851.26
9,-58,1918.26
10,-58,1985.33
11,-58,2051.93
12,-58,2117.5
13,-58,2181.53
14,-58,2243.5
15,-58,2302.89
16,-58,2359.22
17,-58,2412.03
18,-58,2460.89
19,-58,2505.38
20,-58,2545.13
21,-58,2579.78
22,-58,2609.02
23,-58,2632.59
24,-58,2650.23
25,-58,2661.75
26,-58,2666.99
27,-58,2665.85
28,-58,2658.23
29,-58,2644.12
30,-58,2623.51
31,-58,2596.45
32,-58,2563.05
33,-58,2523.42
34,-58,2477.74
35,-58,2426.21
36,-58,2369.07
37,-58,2306.59
38,-58,2239.08
39,-58,2166.87
40,-58,2090.32
41,-58,2009.81
42,-58,1925.73
43,-58,1838.52
44,-58,1748.6
45,-58,1656.42
46,-58,1562.43
47,-58,1467.08
48,-58,1370.85
49,-58,1274.17
50,-58,1177.52
51,-58,1081.34
52,-58,986.052
53,-58,892.097
54,-58,799.879
55,-58,709.789
56,-58,622.2
57,-58,537.463
58,-58,455.903
59,-58,377.824
60,-58,303.5
61,-58,233.178
62,-58,167.078
63,-58,105.391
64,-58,48.2747
65,-58,-4.13949
66,-58,-51.7521
67,-58,-94.4936
68,-58,-132.324
69,-58,-165.233
70,-58,-193.239
71,-58,-216.388
72,-58,-234.753
73,-58,-248.434
74,-58,-257.556
75,-58,-262.267
76,-58,-262.738
77,-58,-259.161
78,-58,-251.749
79,-58,-240.731
80,-58,-226.355
81,-58,-208.884
82,-58,-188.595
83,-58,-165.779
84,-58,-140.735
85,-58,-113.775
86,-58,-85.2169
87,-58,-55.3864
88,-58,-24.6145
89,-58,6.76383
90,-58,38.4112
91,-58,69.989
92,-58,101.159
93,-58,131.583
94,-58,160.929
95,-58,188.867
96,-58,215.072
97,-58,239.227
98,-58,261.026
99,-58,280.168
100,-58,296.366
101,-58,309.347
102,-58,318.85
103,-58,324.63
104,-58,326.46
105,-58,324.129
106,-58,317.449
107,-58,306.251
108,-58,290.389
109,-58,269.742
110,-58,244.213
111,-58,213.731
112,-58,178.253
113,-58,137.764
114,-58,92.2781
115,-58,41.8392
116,-58,-13.4788
117,-58,-73.5712
118,-58,-138.303
119,-58,-207.508
120,-58,-280.989
121,-58,-358.522
122,-58,-439.85
123,-58,-524.69
124,-58,-612.732
125,-58,-703.64
126,-58,-797.056
127,-58,-892.599
128,-58,-989.867
129,-58,-1088.44
130,-58,-1187.9
131,-58,-1287.78
132,-58,-1387.64
133,-58,-1487.03
134,-58,-1585.47
135,-58,-1682.5
136,-58,-1777.67
137,-58,-1870.53
138,-58,-1960.63
139,-58,-2047.54
140,-58,-2130.86
141,-58,-2210.18
142,-58,-2285.14
143,-58,-2355.39
144,-58,-2420.61
145,-58,-2480.5
146,-58,-2534.82
147,-58,-2583.34
148,-58,-2625.86
149,-58,-2662.24
150,-58,-2692.36
151,-58,-2716.15
152,-58,-2733.57
153,-58,-2744.63
154,-58,-2749.37
155,-58,-2747.88
156,-58,-2740.29
157,-58,-2726.75
158,-58,-2707.46
159,-58,-2682.68
160,-58,-2652.66
161,-58,-2617.73
162,-58,-2578.21
163,-58,-2534.48
164,-58,-2486.93
165,-58,-2435.99
166,-58,-2382.09
167,-58,-2325.71
168,-58,-2267.32
169,-58,-2207.42
170,-58,-2146.5
171,-58,-2085.08
172,-58,-2023.68
173,-58,-1962.8
174,-58,-1902.96
175,-58,-1844.67
176,-58,-1788.42
177,-58,-1734.7
178,-58,-1683.97
179,-58,-1636.68
180,-58,-1593.27
-180,-57,-1697.39
-179,-57,-1659.47
-178,-57,-1626.14
-177,-57,-1597.76
-176,-57,-1574.64
-175,-57,-1557.06
-174,-57,-1545.27
-173,-57,-1539.48
-172,-57,-1539.85
-171,-57,-1546.53
-170,-57,-1559.59
-169,-57,-1579.1
-168,-57,-1605.07
-167,-57,-1637.47
-166,-57,-1676.24
-165,-57,-1721.26
-164,-57,-1772.38
-163,-57,-1829.44
-162,-57,-1892.21
-161,-57,-1960.42
-160,-57,-2033.81
-159,-57,-2112.03
-158,-57,-2194.76
-157,-57,-2281.61
-156,-57,-2372.18
-155,-57,-2466.05
-154,-57,-2562.77
-153,-57,-2661.89
-152,-57,-2762.93
-151,-57,-2865.39
-150,-57,-2968.79
-149,-57,-3072.63
-148,-57,-3176.38
-147,-57,-3279.54
-146,-57,-3381.62
-145,-57,-3482.09
-144,-57,-3580.46
-143,-57,-3676.25
-142,-57,-3768.98
-141,-57,-3858.17
-140,-57,-3943.39
-139,-57,-4024.2
-138,-57,-4100.18
-137,-57,-4170.95
-136,-57,-4236.14
-135,-57,-4295.39
-134,-57,-4348.4
-133,-57,-4394.85
-132,-57,-4434.5
-131,-57,-4467.08
-130,-57,-4492.4
-129,-57,-4510.27
-128,-57,-4520.53
-127,-57,-4523.05
-126,-57,-4517.74
-125,-57,-4504.52
-124,-57,-4483.35
-123,-57,-4454.21
-122,-57,-4417.12
-121,-57,-4372.11
-120,-57,-4319.24
-119,-57,-4258.59
-118,-57,-4190.26
-117,-57,-4114.38
-116,-57,-4031.1
-115,-57,-3940.58
-114,-57,-3843
-113,-57,-3738.56
-112,-57,-3627.46
-111,-57,-3509.93
-110,-57,-3386.2
-109,-57,-3256.52
-108,-57,-3121.14
-107,-57,-2980.32
-106,-57,-2834.34
-105,-57,-2683.45
-104,-57,-2527.95
-103,-57,-2368.1
-102,-57,-2204.21
-101,-57,-2036.55
-100,-57,-1865.42
-99,-57,-1691.1
-98,-57,-1513.89
-97,-57,-1334.09
-96,-57,-1151.97
-95,-57,-967.851
-94,-57,-782.013
-93,-57,-594.755
-92,-57,-406.374
-91,-57,-217.169
-90,-57,-27.437
-89,-57,162.52
-88,-57,352.402
-87,-57,541.903
-86,-57,730.718
-85,-57,918.54
-84,-57,1105.06
-83,-57,1289.96
-82,-57,1472.93
-81,-57,1653.65
-80,-57,1831.81
-79,-57,2007.08
-78,-57,2179.14
-77,-57,2347.67
-76,-57,2512.34
-75,-57,2672.84
-74,-57,2828.85
-73,-57,2980.03
-72,-57,3126.1
-71,-57,3266.72
-70,-57,3401.6
-69,-57,3530.44
-68,-57,3652.96
-67,-57,3768.88
-66,-57,3877.94
-65,-57,3979.87
-64,-57,4074.45
-63,-57,4161.46
-62,-57,4240.7
-61,-57,4311.99
-60,-57,4375.17
-59,-57,4430.11
-58,-57,4476.7
-57,-57,4514.84
-56,-57,4544.5
-55,-57,4565.64
-54,-57,4578.27
-53,-57,4582.41
-52,-57,4578.14
-51,-57,4565.55
-50,-57,4544.77
-49,-57,4515.96
-48,-57,4479.32
-47,-57,4435.07
-46,-57,4383.47
-45,-57,4324.81
-44,-57,4259.4
-43,-57,4187.61
-42,-57,4109.79
-41,-57,4026.37
-40,-57,3937.75
-39,-57,3844.4
-38,-57,3746.79
-37,-57,3645.41
-36,-57,3540.76
-35,-57,3433.37
-34,-57,3323.77
-33,-57,3212.5
-32,-57,3100.11
-31,-57,2987.17
-30,-57,2874.21
-29,-57,2761.79
-28,-57,2650.45
-27,-57,2540.75
-26,-57,2433.19
-25,-57,2328.29
-24,-57,2226.56
-23,-57,2128.46
-22,-57,2034.44
-21,-57,1944.95
-20,-57,1860.37
-19,-57,1781.08
-18,-57,1707.42
-17,-57,1639.69
-16,-57,1578.16
-15,-57,1523.07
-14,-57,1474.59
-13,-57,1432.89
-12,-57,1398.07
-11,-57,1370.2
-10,-57,1349.31
-9,-57,1335.37
-8,-57,1328.33
-7,-57,1328.08
-6,-57,1334.47
-5,-57,1347.33
-4,-57,1366.42
-3,-57,1391.47
-2,-57,1422.2
-1,-57,1458.25
0,-57,1499.26
1,-57,1544.83
2,-57,1594.52
3,-57,1647.9
4,-57,1704.48
5,-57,1763.77
6,-57,1825.25
7,-57,1888.41
