Phi[deg],Theta[deg],re(rEPhi)[mV]
79,40,-1014.83
80,40,-930.645
81,40,-843.308
82,40,-753.09
83,40,-660.274
84,40,-565.158
85,40,-468.054
86,40,-369.279
87,40,-269.164
88,40,-168.043
89,40,-66.2582
90,40,35.8458
91,40,137.922
92,40,239.623
93,40,340.603
94,40,440.519
95,40,539.034
96,40,635.815
97,40,730.539
98,40,822.894
99,40,912.576
100,40,999.297
101,40,1082.78
102,40,1162.77
103,40,1239.02
104,40,1311.31
105,40,1379.44
106,40,1443.21
107,40,1502.47
108,40,1557.08
109,40,1606.92
110,40,1651.89
111,40,1691.92
112,40,1726.97
113,40,1757.02
114,40,1782.05
115,40,1802.11
116,40,1817.23
117,40,1827.49
118,40,1832.99
119,40,1833.83
120,40,1830.16
121,40,1822.13
122,40,1809.93
123,40,1793.73
124,40,1773.76
125,40,1750.23
126,40,1723.38
127,40,1693.47
128,40,1660.75
129,40,1625.5
130,40,1587.97
131,40,1548.45
132,40,1507.22
133,40,1464.57
134,40,1420.76
135,40,1376.08
136,40,1330.79
137,40,1285.16
138,40,1239.45
139,40,1193.9
140,40,1148.75
141,40,1104.2
142,40,1060.47
143,40,1017.74
144,40,976.193
145,40,935.967
146,40,897.202
147,40,860.008
148,40,824.478
149,40,790.682
150,40,758.671
151,40,728.47
152,40,700.088
153,40,673.507
154,40,648.693
155,40,625.587
156,40,604.113
157,40,584.173
158,40,565.654
159,40,548.423
160,40,532.332
161,40,517.218
162,40,502.902
163,40,489.196
164,40,475.899
165,40,462.803
166,40,449.689
167,40,436.336
168,40,422.516
169,40,407.999
170,40,392.555
171,40,375.955
172,40,357.973
173,40,338.386
174,40,316.978
175,40,293.541
176,40,267.876
177,40,239.796
178,40,209.124
179,40,175.7
180,40,139.376
-180,41,182.736
-179,41,144.824
-178,41,103.586
-177,41,58.9176
-176,41,10.7357
-175,41,-41.022
-174,41,-96.396
-173,41,-155.404
-172,41,-218.043
-171,41,-284.283
-170,41,-354.076
-169,41,-427.347
-168,41,-504
-167,41,-583.916
-166,41,-666.955
-165,41,-752.955
-164,41,-841.731
-163,41,-933.083
-162,41,-1026.79
-161,41,-1122.61
-160,41,-1220.28
-159,41,-1319.55
-158,41,-1420.11
-157,41,-1521.68
-156,41,-1623.94
-155,41,-1726.59
-154,41,-1829.28
-153,41,-1931.7
-152,41,-2033.51
-151,41,-2134.36
-150,41,-2233.92
-149,41,-2331.86
-148,41,-2427.83
-147,41,-2521.51
-146,41,-2612.57
-145,41,-2700.69
-144,41,-2785.57
-143,41,-2866.9
-142,41,-2944.41
-141,41,-3017.81
-140,41,-3086.85
-139,41,-3151.28
-138,41,-3210.88
-137,41,-3265.43
-136,41,-3314.74
-135,41,-3358.64
-134,41,-3396.97
-133,41,-3429.59
-132,41,-3456.39
-131,41,-3477.26
-130,41,-3492.13
-129,41,-3500.93
-128,41,-3503.64
-127,41,-3500.22
-126,41,-3490.67
-125,41,-3475.01
-124,41,-3453.26
-123,41,-3425.49
-122,41,-3391.74
-121,41,-3352.11
-120,41,-3306.68
-119,41,-3255.57
-118,41,-3198.88
-117,41,-3136.76
-116,41,-3069.34
-115,41,-2996.78
-114,41,-2919.23
-113,41,-2836.86
-112,41,-2749.85
-111,41,-2658.37
-110,41,-2562.62
-109,41,-2462.77
-108,41,-2359.03
-107,41,-2251.58
-106,41,-2140.63
-105,41,-2026.37
-104,41,-1909.01
-103,41,-1788.73
-102,41,-1665.75
-101,41,-1540.27
-100,41,-1412.47
-99,41,-1282.57
-98,41,-1150.76
-97,41,-1017.24
-96,41,-882.196
-95,41,-745.836
-94,41,-608.35
-93,41,-469.933
-92,41,-330.779
-91,41,-191.082
-90,41,-51.0353
-89,41,89.1672
-88,41,229.331
-87,41,369.261
-86,41,508.762
-85,41,647.636
-84,41,785.684
-83,41,922.709
-82,41,1058.51
-81,41,1192.88
-80,41,1325.61
-79,41,1456.51
-78,41,1585.35
-77,41,1711.95
-76,41,1836.07
-75,41,1957.51
-74,41,2076.07
-73,41,2191.52
-72,41,2303.66
-71,41,2412.27
-70,41,2517.15
-69,41,2618.09
-68,41,2714.88
-67,41,2807.33
-66,41,2895.24
-65,41,2978.41
-64,41,3056.67
-63,41,3129.84
-62,41,3197.75
-61,41,3260.24
-60,41,3317.16
-59,41,3368.38
-58,41,3413.77
-57,41,3453.23
-56,41,3486.65
-55,41,3513.96
-54,41,3535.09
-53,41,3549.99
-52,41,3558.64
-51,41,3561.02
-50,41,3557.14
-49,41,3547.03
-48,41,3530.74
-47,41,3508.33
-46,41,3479.9
-45,41,3445.55
-44,41,3405.4
-43,41,3359.62
-42,41,3308.37
-41,41,3251.84
-40,41,3190.23
-39,41,3123.78
-38,41,3052.72
-37,41,2977.32
-36,41,2897.84
-35,41,2814.59
-34,41,2727.85
-33,41,2637.95
-32,41,2545.2
-31,41,2449.94
-30,41,2352.5
-29,41,2253.23
-28,41,2152.47
-27,41,2050.57
-26,41,1947.87
-25,41,1844.72
-24,41,1741.47
-23,41,1638.43
-22,41,1535.95
-21,41,1434.34
-20,41,1333.9
-19,41,1234.93
-18,41,1137.7
-17,41,1042.49
-16,41,949.541
-15,41,859.076
-14,41,771.308
-13,41,686.426
-12,41,604.598
-11,41,525.969
-10,41,450.663
-9,41,378.781
-8,41,310.398
-7,41,245.569
-6,41,184.324
-5,41,126.669
-4,41,72.5881
-3,41,22.0419
-2,41,-25.0305
-1,41,-68.7114
0,41,-109.104
1,41,-146.329
2,41,-180.529
3,41,-211.86
4,41,-240.497
5,41,-266.626
6,41,-290.449
7,41,-312.177
8,41,-332.03
9,41,-350.239
10,41,-367.038
11,41,-382.666
12,41,-397.364
13,41,-411.373
14,41,-424.935
15,41,-438.285
16,41,-451.655
17,41,-465.271
18,41,-479.348
19,41,-494.091
20,41,-509.695
21,41,-526.34
22,41,-544.19
23,41,-563.395
24,41,-584.085
25,41,-606.375
26,41,-630.358
27,41,-656.106
28,41,-683.671
29,41,-713.085
30,41,-744.355
31,41,-777.469
32,41,-812.39
33,41,-849.062
34,41,-887.404
35,41,-927.316
36,41,-968.676
37,41,-1011.34
38,41,-1055.16
39,41,-1099.93
40,41,-1145.48
41,41,-1191.59
42,41,-1238.03
43,41,-1284.56
44,41,-1330.93
45,41,-1376.89
46,41,-1422.15
47,41,-1466.45
48,41,-1509.5
49,41,-1551.03
50,41,-1590.75
51,41,-1628.37
52,41,-1663.63
53,41,-1696.23
54,41,-1725.92
55,41,-1752.44
56,41,-1775.53
57,41,-1794.95
58,41,-1810.49
59,41,-1821.94
60,41,-1829.09
61,41,-1831.77
62,41,-1829.84
63,41,-1823.14
64,41,-1811.56
65,41,-1795.01
66,41,-1773.42
67,41,-1746.74
68,41,-1714.94
69,41,-1678.03
70,41,-1636.02
71,41,-1588.97
72,41,-1536.94
73,41,-1480.04
74,41,-1418.38
75,41,-1352.1
76,41,-1281.38
77,41,-1206.39
78,41,-1127.36
79,41,-1044.5
80,41,-958.063
81,41,-868.322
82,41,-775.557
83,41,-680.065
84,41,-582.159
85,41,-482.164
86,41,-380.416
87,41,-277.259
88,41,-173.045
89,41,-68.1336
90,41,37.1143
91,41,142.334
92,41,247.161
93,41,351.233
94,41,454.188
95,41,555.674
96,41,655.341
97,41,752.851
98,41,847.876
99,41,940.097
100,41,1029.21
101,41,1114.94
102,41,1196.99
103,41,1275.13
104,41,1349.12
105,41,1418.75
106,41,1483.81
107,41,1544.16
108,41,1599.63
109,41,1650.1
110,41,1695.49
111,41,1735.72
112,41,1770.74
113,41,1800.53
114,41,1825.1
115,41,1844.47
116,41,1858.7
117,41,1867.87
118,41,1872.08
119,41,1871.46
120,41,1866.16
121,41,1856.34
122,41,1842.19
123,41,1823.93
124,41,1801.77
125,41,1775.96
126,41,1746.75
127,41,1714.41
128,41,1679.2
129,41,1641.43
130,41,1601.37
131,41,1559.33
132,41,1515.6
133,41,1470.48
134,41,1424.27
135,41,1377.25
136,41,1329.72
137,41,1281.96
138,41,1234.23
139,41,1186.8
140,41,1139.91
141,41,1093.79
142,41,1048.65
143,41,1004.7
144,41,962.111
145,41,921.045
146,41,881.641
147,41,844.014
148,41,808.26
149,41,774.451
150,41,742.638
151,41,712.845
152,41,685.078
153,41,659.316
154,41,635.518
155,41,613.621
156,41,593.538
157,41,575.165
158,41,558.378
159,41,543.031
160,41,528.966
161,41,516.006
162,41,503.959
163,41,492.621
164,41,481.778
165,41,471.203
166,41,460.665
167,41,449.923
168,41,438.733
169,41,426.85
170,41,414.026
171,41,400.014
172,41,384.573
173,41,367.463
174,41,348.452
175,41,327.317
176,41,303.844
177,41,277.831
178,41,249.089
179,41,217.444
180,41,182.736
-180,42,226.311
-179,42,189.917
-178,42,150.014
-177,42,106.49
-176,42,59.2544
-175,42,8.23778
-174,42,-46.6051
-173,42,-105.297
-172,42,-167.835
-171,42,-234.193
-170,42,-304.322
-169,42,-378.146
-168,42,-455.568
-167,42,-536.463
-166,42,-620.687
-165,42,-708.071
-164,42,-798.425
-163,42,-891.537
-162,42,-987.178
-161,42,-1085.1
-160,42,-1185.02
-159,42,-1286.68
-158,42,-1389.76
-157,42,-1493.97
-156,42,-1598.97
-155,42,-1704.43
-154,42,-1810.01
-153,42,-1915.38
-152,42,-2020.16
-151,42,-2124.03
-150,42,-2226.61
-149,42,-2327.56
-148,42,-2426.52
-147,42,-2523.15
-146,42,-2617.12
-145,42,-2708.09
-144,42,-2795.74
-143,42,-2879.75
-142,42,-2959.84
-141,42,-3035.72
-140,42,-3107.11
-139,42,-3173.77
-138,42,-3235.46
-137,42,-3291.96
-136,42,-3343.08
-135,42,-3388.63
-134,42,-3428.45
-133,42,-3462.41
-132,42,-3490.38
-131,42,-3512.27
-130,42,-3527.99
-129,42,-3537.5
-128,42,-3540.74
-127,42,-3537.71
-126,42,-3528.4
-125,42,-3512.84
-124,42,-3491.05
-123,42,-3463.11
-122,42,-3429.06
-121,42,-3389.01
-120,42,-3343.05
-119,42,-3291.3
-118,42,-3233.89
-117,42,-3170.95
-116,42,-3102.63
-115,42,-3029.1
-114,42,-2950.51
-113,42,-2867.06
-112,42,-2778.9
-111,42,-2686.24
-110,42,-2589.27
-109,42,-2488.17
-108,42,-2383.15
-107,42,-2274.42
-106,42,-2162.16
-105,42,-2046.59
-104,42,-1927.9
-103,42,-1806.31
-102,42,-1682.01
-101,42,-1555.21
-100,42,-1426.1
-99,42,-1294.89
-98,42,-1161.77
-97,42,-1026.95
-96,42,-890.621
-95,42,-752.972
-94,42,-614.201
-93,42,-474.501
-92,42,-334.063
-91,42,-193.08
-90,42,-51.7439
-89,42,89.7544
-88,42,231.222
-87,42,372.466
-86,42,513.292
-85,42,653.505
-84,42,792.908
-83,42,931.302
-82,42,1068.49
-81,42,1204.26
-80,42,1338.41
-79,42,1470.74
-78,42,1601.04
-77,42,1729.09
-76,42,1854.69
-75,42,1977.61
-74,42,2097.65
-73,42,2214.59
-72,42,2328.2
-71,42,2438.28
-70,42,2544.61
-69,42,2646.98
-68,42,2745.17
-67,42,2838.98
-66,42,2928.2
-65,42,3012.64
-64,42,3092.11
-63,42,3166.41
-62,42,3235.38
-61,42,3298.84
-60,42,3356.64
-59,42,3408.64
-58,42,3454.69
-57,42,3494.69
-56,42,3528.53
-55,42,3556.12
-54,42,3577.4
-53,42,3592.29
-52,42,3600.79
-51,42,3602.85
-50,42,3598.5
-49,42,3587.76
-48,42,3570.66
-47,42,3547.28
-46,42,3517.71
-45,42,3482.06
-44,42,3440.45
-43,42,3393.04
-42,42,3340.01
-41,42,3281.55
-40,42,3217.87
-39,42,3149.2
-38,42,3075.81
-37,42,2997.95
-36,42,2915.91
-35,42,2830
-34,42,2740.53
-33,42,2647.81
-32,42,2552.2
-31,42,2454.03
-30,42,2353.66
-29,42,2251.44
-28,42,2147.74
-27,42,2042.91
-26,42,1937.33
-25,42,1831.35
-24,42,1725.32
-23,42,1619.6
-22,42,1514.53
-21,42,1410.44
-20,42,1307.65
-19,42,1206.47
-18,42,1107.18
-17,42,1010.07
-16,42,915.397
-15,42,823.391
-14,42,734.275
-13,42,648.243
-12,42,565.471
-11,42,486.109
-10,42,410.283
-9,42,338.097
-8,42,269.629
-7,42,204.93
-6,42,144.03
-5,42,86.9328
-4,42,33.6166
-3,42,-15.9629
-2,42,-61.8739
-1,42,-104.207
0,42,-143.074
1,42,-178.607
2,42,-210.96
3,42,-240.302
4,42,-266.819
5,42,-290.715
6,42,-312.203
7,42,-331.512
8,42,-348.879
9,42,-364.549
10,42,-378.774
11,42,-391.81
12,42,-403.915
13,42,-415.349
14,42,-426.367
15,42,-437.225
16,42,-448.17
17,42,-459.443
18,42,-471.276
19,42,-483.888
20,42,-497.489
21,42,-512.27
22,42,-528.411
23,42,-546.07
24,42,-565.39
25,42,-586.494
26,42,-609.481
27,42,-634.432
28,42,-661.405
29,42,-690.433
30,42,-721.529
31,42,-754.679
32,42,-789.849
33,42,-826.978
34,42,-865.984
35,42,-906.763
36,42,-949.187
37,42,-993.107
38,42,-1038.35
39,42,-1084.74
40,42,-1132.06
41,42,-1180.08
42,42,-1228.57
43,42,-1277.28
44,42,-1325.94
45,42,-1374.27
46,42,-1421.99
47,42,-1468.81
48,42,-1514.43
49,42,-1558.55
50,42,-1600.87
51,42,-1641.09
52,42,-1678.91
53,42,-1714.05
54,42,-1746.21
55,42,-1775.13
56,42,-1800.53
57,42,-1822.16
58,42,-1839.78
59,42,-1853.17
60,42,-1862.12
61,42,-1866.45
62,42,-1865.97
63,42,-1860.56
64,42,-1850.08
65,42,-1834.42
66,42,-1813.52
67,42,-1787.31
68,42,-1755.77
69,42,-1718.9
70,42,-1676.71
71,42,-1629.25
72,42,-1576.6
73,42,-1518.85
74,42,-1456.14
75,42,-1388.59
76,42,-1316.4
77,42,-1239.74
78,42,-1158.85
79,42,-1073.96
80,42,-985.325
81,42,-893.228
82,42,-797.962
83,42,-699.841
84,42,-599.191
85,42,-496.352
86,42,-391.675
87,42,-285.522
88,42,-178.26
89,42,-70.2658
90,42,38.0821
91,42,146.402
92,42,254.312
93,42,361.432
94,42,467.385
95,42,571.799
96,42,674.311
97,42,774.564
98,42,872.216
99,42,966.935
100,42,1058.4
101,42,1146.32
102,42,1230.41
103,42,1310.39
104,42,1386.04
105,42,1457.12
106,42,1523.44
107,42,1584.82
108,42,1641.11
109,42,1692.19
110,42,1737.96
111,42,1778.34
112,42,1813.29
113,42,1842.79
114,42,1866.85
115,42,1885.5
116,42,1898.8
117,42,1906.84
118,42,1909.74
119,42,1907.62
120,42,1900.65
121,42,1889.01
122,42,1872.9
123,42,1852.54
124,42,1828.17
125,42,1800.06
126,42,1768.46
127,42,1733.66
128,42,1695.96
129,42,1655.66
130,42,1613.06
131,42,1568.49
132,42,1522.25
133,42,1474.66
134,42,1426.04
135,42,1376.69
136,42,1326.93
137,42,1277.03
138,42,1227.3
139,42,1177.99
140,42,1129.38
141,42,1081.7
142,42,1035.18
143,42,990.024
144,42,946.423
145,42,904.542
146,42,864.526
147,42,826.496
148,42,790.549
149,42,756.761
150,42,725.18
151,42,695.832
152,42,668.718
153,42,643.813
154,42,621.073
155,42,600.425
156,42,581.777
157,42,565.015
158,42,550.004
159,42,536.589
160,42,524.598
161,42,513.84
162,42,504.112
163,42,495.194
164,42,486.857
165,42,478.858
166,42,470.949
167,42,462.874
168,42,454.373
169,42,445.182
170,42,435.038
171,42,423.676
172,42,410.838
173,42,396.269
174,42,379.722
175,42,360.955
176,42,339.743
177,42,315.867
178,42,289.125
179,42,259.33
180,42,226.311
-180,43,269.881
-179,43,235.071
-178,43,196.573
-177,43,154.265
-176,43,108.049
-175,43,57.8498
-174,43,3.61582
-173,43,-54.6787
-172,43,-117.035
-171,43,-183.427
-170,43,-253.807
-169,43,-328.096
-168,43,-406.196
-167,43,-487.979
-166,43,-573.294
-165,43,-661.967
-164,43,-753.801
-163,43,-848.576
-162,43,-946.051
-161,43,-1045.97
-160,43,-1148.04
-159,43,-1251.98
-158,43,-1357.48
-157,43,-1464.21
-156,43,-1571.83
-155,43,-1680
-154,43,-1788.36
-153,43,-1896.55
-152,43,-2004.21
-151,43,-2110.97
-150,43,-2216.45
-149,43,-2320.29
-148,43,-2422.12
-147,43,-2521.6
-146,43,-2618.35
-145,43,-2712.04
-144,43,-2802.34
-143,43,-2888.92
-142,43,-2971.47
-141,43,-3049.7
-140,43,-3123.33
-139,43,-3192.1
-138,43,-3255.77
-137,43,-3314.12
-136,43,-3366.93
-135,43,-3414.02
-134,43,-3455.24
-133,43,-3490.44
-132,43,-3519.5
-131,43,-3542.32
-130,43,-3558.82
-129,43,-3568.95
-128,43,-3572.68
-127,43,-3569.98
-126,43,-3560.86
-125,43,-3545.35
-124,43,-3523.5
-123,43,-3495.35
-122,43,-3460.99
-121,43,-3420.52
-120,43,-3374.04
-119,43,-3321.67
-118,43,-3263.56
-117,43,-3199.84
-116,43,-3130.68
-115,43,-3056.23
-114,43,-2976.69
-113,43,-2892.22
-112,43,-2803.03
-111,43,-2709.29
-110,43,-2611.22
-109,43,-2509.01
-108,43,-2402.86
-107,43,-2292.99
-106,43,-2179.6
-105,43,-2062.9
-104,43,-1943.08
-103,43,-1820.37
-102,43,-1694.96
-101,43,-1567.06
-100,43,-1436.87
-99,43,-1304.59
-98,43,-1170.41
-97,43,-1034.55
-96,43,-897.182
-95,43,-758.51
-94,43,-618.724
-93,43,-478.013
-92,43,-336.569
-91,43,-194.581
-90,43,-52.2361
-89,43,90.2751
-88,43,232.763
-87,43,375.039
-86,43,516.909
-85,43,658.181
-84,43,798.661
-83,43,938.151
-82,43,1076.45
-81,43,1213.36
-80,43,1348.68
-79,43,1482.19
-78,43,1613.69
-77,43,1742.97
-76,43,1869.81
-75,43,1993.99
-74,43,2115.3
-73,43,2233.52
-72,43,2348.42
-71,43,2459.78
-70,43,2567.39
-69,43,2671.02
-68,43,2770.46
-67,43,2865.49
-66,43,2955.91
-65,43,3041.49
-64,43,3122.05
-63,43,3197.4
-62,43,3267.34
-61,43,3331.7
-60,43,3390.31
-59,43,3443.03
-58,43,3489.7
-57,43,3530.22
-56,43,3564.45
-55,43,3592.31
-54,43,3613.72
-53,43,3628.61
-52,43,3636.96
-51,43,3638.73
-50,43,3633.93
-49,43,3622.58
-48,43,3604.72
-47,43,3580.41
-46,43,3549.76
-45,43,3512.86
-44,43,3469.84
-43,43,3420.88
-42,43,3366.13
-41,43,3305.81
-40,43,3240.13
-39,43,3169.33
-38,43,3093.68
-37,43,3013.45
-36,43,2928.94
-35,43,2840.45
-34,43,2748.32
-33,43,2652.89
-32,43,2554.5
-31,43,2453.51
-30,43,2350.3
-29,43,2245.23
-28,43,2138.68
-27,43,2031.03
-26,43,1922.65
-25,43,1813.93
-24,43,1705.23
-23,43,1596.92
-22,43,1489.36
-21,43,1382.89
-20,43,1277.85
-19,43,1174.55
-18,43,1073.3
-17,43,974.394
-16,43,878.092
-15,43,784.644
-14,43,694.277
-13,43,607.195
-12,43,523.578
-11,43,443.58
-10,43,367.333
-9,43,294.942
-8,43,226.485
-7,43,162.016
-6,43,101.559
-5,43,45.1161
-4,43,-7.33822
-3,43,-55.8546
-2,43,-100.508
-1,43,-141.398
0,43,-178.645
1,43,-212.392
2,43,-242.804
3,43,-270.064
4,43,-294.37
5,43,-315.941
6,43,-335.005
7,43,-351.807
8,43,-366.598
9,43,-379.643
10,43,-391.208
11,43,-401.567
12,43,-410.996
13,43,-419.771
14,43,-428.166
15,43,-436.451
16,43,-444.891
17,43,-453.744
18,43,-463.256
19,43,-473.663
20,43,-485.186
21,43,-498.033
22,43,-512.393
23,43,-528.438
24,43,-546.32
25,43,-566.171
26,43,-588.099
27,43,-612.191
28,43,-638.51
29,43,-667.094
30,43,-697.958
31,43,-731.09
32,43,-766.454
33,43,-803.99
34,43,-843.612
35,43,-885.211
36,43,-928.654
37,43,-973.785
38,43,-1020.43
39,43,-1068.38
40,43,-1117.43
41,43,-1167.34
42,43,-1217.86
43,43,-1268.72
44,43,-1319.64
45,43,-1370.33
46,43,-1420.49
47,43,-1469.82
48,43,-1517.99
49,43,-1564.69
50,43,-1609.61
51,43,-1652.43
52,43,-1692.82
53,43,-1730.5
54,43,-1765.14
55,43,-1796.47
56,43,-1824.19
57,43,-1848.04
58,43,-1867.77
59,43,-1883.13
60,43,-1893.91
61,43,-1899.9
62,43,-1900.93
63,43,-1896.83
64,43,-1887.48
65,43,-1872.76
66,43,-1852.58
67,43,-1826.89
68,43,-1795.66
69,43,-1758.87
70,43,-1716.55
71,43,-1668.74
72,43,-1615.51
73,43,-1556.98
74,43,-1493.26
75,43,-1424.5
76,43,-1350.89
77,43,-1272.63
78,43,-1189.94
79,43,-1103.07
80,43,-1012.3
81,43,-917.903
82,43,-820.198
83,43,-719.508
84,43,-616.174
85,43,-510.551
86,43,-403.005
87,43,-293.915
88,43,-183.664
89,43,-72.6464
90,43,38.7429
91,43,150.105
92,43,261.04
93,43,371.151
94,43,480.044
95,43,587.331
96,43,692.631
97,43,795.573
98,43,895.799
99,43,992.961
100,43,1086.73
101,43,1176.79
102,43,1262.85
103,43,1344.64
104,43,1421.89
105,43,1494.38
106,43,1561.9
107,43,1624.28
108,43,1681.35
109,43,1732.99
110,43,1779.09
111,43,1819.58
112,43,1854.42
113,43,1883.6
114,43,1907.11
115,43,1925.01
116,43,1937.35
117,43,1944.24
118,43,1945.79
119,43,1942.15
120,43,1933.49
121,43,1920
122,43,1901.91
123,43,1879.44
124,43,1852.85
125,43,1822.42
126,43,1788.42
127,43,1751.17
128,43,1710.97
129,43,1668.13
130,43,1623
131,43,1575.9
132,43,1527.16
133,43,1477.11
134,43,1426.1
135,43,1374.43
136,43,1322.44
137,43,1270.44
138,43,1218.71
139,43,1167.56
140,43,1117.25
141,43,1068.03
142,43,1020.15
143,43,973.819
144,43,929.233
145,43,886.566
146,43,845.968
147,43,807.565
148,43,771.457
149,43,737.721
150,43,706.405
151,43,677.534
152,43,651.105
153,43,627.092
154,43,605.442
155,43,586.079
156,43,568.9
157,43,553.784
158,43,540.585
159,43,529.136
160,43,519.255
161,43,510.737
162,43,503.365
163,43,496.904
164,43,491.111
165,43,485.728
166,43,480.49
167,43,475.124
168,43,469.355
169,43,462.901
170,43,455.481
171,43,446.818
172,43,436.633
173,43,424.657
174,43,410.625
175,43,394.282
176,43,375.387
177,43,353.706
178,43,329.026
179,43,301.145
180,43,269.881
-180,44,313.22
-179,44,280.055
-178,44,243.025
-177,44,201.999
-176,44,156.872
-175,44,107.561
-174,44,54.0114
-173,44,-3.80792
-172,44,-65.9003
-171,44,-132.243
-170,44,-202.785
-169,44,-277.45
-168,44,-356.135
-167,44,-438.708
-166,44,-525.016
-165,44,-614.877
-164,44,-708.086
-163,44,-804.416
-162,44,-903.616
-161,44,-1005.42
-160,44,-1109.52
-159,44,-1215.64
-158,44,-1323.43
-157,44,-1432.56
-156,44,-1542.68
-155,44,-1653.43
-154,44,-1764.44
-153,44,-1875.33
-152,44,-1985.73
-151,44,-2095.24
-150,44,-2203.49
-149,44,-2310.09
-148,44,-2414.66
-147,44,-2516.84
-146,44,-2616.24
-145,44,-2712.52
-144,44,-2805.33
-143,44,-2894.34
-142,44,-2979.22
-141,44,-3059.68
-140,44,-3135.42
-139,44,-3206.17
-138,44,-3271.7
-137,44,-3331.76
-136,44,-3386.15
-135,44,-3434.68
-134,44,-3477.18
-133,44,-3513.51
-132,44,-3543.56
-131,44,-3567.22
-130,44,-3584.42
-129,44,-3595.1
-128,44,-3599.23
-127,44,-3596.8
-126,44,-3587.82
-125,44,-3572.32
-124,44,-3550.36
-123,44,-3521.99
-122,44,-3487.3
-121,44,-3446.41
-120,44,-3399.41
-119,44,-3346.44
-118,44,-3287.66
-117,44,-3223.2
-116,44,-3153.24
-115,44,-3077.96
-114,44,-2997.53
-113,44,-2912.15
-112,44,-2822.01
-111,44,-2727.32
-110,44,-2628.28
-109,44,-2525.09
-108,44,-2417.97
-107,44,-2307.13
-106,44,-2192.78
-105,44,-2075.13
-104,44,-1954.39
-103,44,-1830.76
-102,44,-1704.46
-101,44,-1575.69
-100,44,-1444.65
-99,44,-1311.55
-98,44,-1176.57
-97,44,-1039.92
-96,44,-901.789
-95,44,-762.367
-94,44,-621.843
-93,44,-480.406
-92,44,-338.242
-91,44,-195.536
-90,44,-52.4752
-89,44,90.7562
-88,44,233.972
-87,44,376.985
-86,44,519.608
-85,44,661.651
-84,44,802.92
-83,44,943.223
-82,44,1082.36
-81,44,1220.14
-80,44,1356.34
-79,44,1490.78
-78,44,1623.23
-77,44,1753.48
-76,44,1881.32
-75,44,2006.53
-74,44,2128.89
-73,44,2248.17
-72,44,2364.16
-71,44,2476.61
-70,44,2585.32
-69,44,2690.05
-68,44,2790.57
-67,44,2886.68
-66,44,2978.14
-65,44,3064.75
-64,44,3146.3
-63,44,3222.58
-62,44,3293.4
-61,44,3358.57
-60,44,3417.93
-59,44,3471.31
-58,44,3518.56
-57,44,3559.55
-56,44,3594.15
-55,44,3622.26
-54,44,3643.8
-53,44,3658.69
-52,44,3666.9
-51,44,3668.4
-50,44,3663.18
-49,44,3651.26
-48,44,3632.67
-47,44,3607.5
-46,44,3575.81
-45,44,3537.72
-44,44,3493.37
-43,44,3442.92
-42,44,3386.54
-41,44,3324.44
-40,44,3256.84
-39,44,3184
-38,44,3106.18
-37,44,3023.67
-36,44,2936.78
-35,44,2845.83
-34,44,2751.15
-33,44,2653.1
-32,44,2552.04
-31,44,2448.34
-30,44,2342.39
-29,44,2234.58
-28,44,2125.29
-27,44,2014.92
-26,44,1903.86
-25,44,1792.51
-24,44,1681.25
-23,44,1570.46
-22,44,1460.52
-21,44,1351.78
-20,44,1244.59
-19,44,1139.28
-18,44,1036.18
-17,44,935.584
-16,44,837.764
-15,44,742.981
-14,44,651.47
-13,44,563.442
-12,44,479.083
-11,44,398.554
-10,44,321.988
-9,44,249.492
-8,44,181.147
-7,44,117.004
-6,44,57.0873
-5,44,1.39494
-4,44,-50.1033
-3,44,-97.4637
-2,44,-140.768
-1,44,-180.124
0,44,-215.663
1,44,-247.538
2,44,-275.924
3,44,-301.017
4,44,-323.031
5,44,-342.195
6,44,-358.756
7,44,-372.972
8,44,-385.112
9,44,-395.456
10,44,-404.287
11,44,-411.897
12,44,-418.578
13,44,-424.624
14,44,-430.326
15,44,-435.971
16,44,-441.84
17,44,-448.206
18,44,-455.332
19,44,-463.468
20,44,-472.851
21,44,-483.699
22,44,-496.217
23,44,-510.586
24,44,-526.969
25,44,-545.506
26,44,-566.315
27,44,-589.489
28,44,-615.096
29,44,-643.179
30,44,-673.754
31,44,-706.812
32,44,-742.316
33,44,-780.205
34,44,-820.39
35,44,-862.758
36,44,-907.17
37,44,-953.464
38,44,-1001.45
39,44,-1050.93
40,44,-1101.67
41,44,-1153.43
42,44,-1205.93
43,44,-1258.9
44,44,-1312.05
45,44,-1365.07
46,44,-1417.64
47,44,-1469.44
48,44,-1520.14
49,44,-1569.41
50,44,-1616.91
51,44,-1662.3
52,44,-1705.27
53,44,-1745.47
54,44,-1782.59
55,44,-1816.32
56,44,-1846.37
57,44,-1872.45
58,44,-1894.29
59,44,-1911.63
60,44,-1924.25
61,44,-1931.94
62,44,-1934.49
63,44,-1931.74
64,44,-1923.55
65,44,-1909.79
66,44,-1890.39
67,44,-1865.26
68,44,-1834.37
69,44,-1797.72
70,44,-1755.32
71,44,-1707.21
72,44,-1653.47
73,44,-1594.2
74,44,-1529.54
75,44,-1459.64
76,44,-1384.68
77,44,-1304.87
78,44,-1220.46
79,44,-1131.68
80,44,-1038.84
81,44,-942.218
82,44,-842.146
83,44,-738.961
84,44,-633.017
85,44,-524.685
86,44,-414.346
87,44,-302.393
88,44,-189.229
