Phi[deg],Theta[deg],re(rETheta)[mV]
-99,-151,10083.9
-98,-151,10123.4
-97,-151,10158.2
-96,-151,10188.4
-95,-151,10213.8
-94,-151,10234.3
-93,-151,10249.9
-92,-151,10260.6
-91,-151,10266.3
-90,-151,10267
-89,-151,10262.7
-88,-151,10253.4
-87,-151,10239.2
-86,-151,10220.1
-85,-151,10196.2
-84,-151,10167.4
-83,-151,10134
-82,-151,10095.9
-81,-151,10053.3
-80,-151,10006.3
-79,-151,9955.04
-78,-151,9899.62
-77,-151,9840.19
-76,-151,9776.91
-75,-151,9709.93
-74,-151,9639.43
-73,-151,9565.57
-72,-151,9488.53
-71,-151,9408.5
-70,-151,9325.66
-69,-151,9240.19
-68,-151,9152.3
-67,-151,9062.18
-66,-151,8970
-65,-151,8875.97
-64,-151,8780.28
-63,-151,8683.11
-62,-151,8584.65
-61,-151,8485.07
-60,-151,8384.56
-59,-151,8283.28
-58,-151,8181.39
-57,-151,8079.05
-56,-151,7976.41
-55,-151,7873.61
-54,-151,7770.79
-53,-151,7668.05
-52,-151,7565.53
-51,-151,7463.32
-50,-151,7361.52
-49,-151,7260.2
-48,-151,7159.45
-47,-151,7059.33
-46,-151,6959.89
-45,-151,6861.18
-44,-151,6763.22
-43,-151,6666.05
-42,-151,6569.66
-41,-151,6474.08
-40,-151,6379.3
-39,-151,6285.29
-38,-151,6192.05
-37,-151,6099.55
-36,-151,6007.75
-35,-151,5916.61
-34,-151,5826.08
-33,-151,5736.13
-32,-151,5646.69
-31,-151,5557.71
-30,-151,5469.13
-29,-151,5380.89
-28,-151,5292.93
-27,-151,5205.19
-26,-151,5117.6
-25,-151,5030.13
-24,-151,4942.7
-23,-151,4855.26
-22,-151,4767.78
-21,-151,4680.2
-20,-151,4592.5
-19,-151,4504.63
-18,-151,4416.58
-17,-151,4328.32
-16,-151,4239.86
-15,-151,4151.18
-14,-151,4062.3
-13,-151,3973.23
-12,-151,3884
-11,-151,3794.64
-10,-151,3705.2
-9,-151,3615.73
-8,-151,3526.29
-7,-151,3436.95
-6,-151,3347.8
-5,-151,3258.93
-4,-151,3170.43
-3,-151,3082.42
-2,-151,2995
-1,-151,2908.31
0,-151,2822.46
1,-151,2737.6
2,-151,2653.87
3,-151,2571.41
4,-151,2490.38
5,-151,2410.93
6,-151,2333.21
7,-151,2257.39
8,-151,2183.62
9,-151,2112.07
10,-151,2042.89
11,-151,1976.25
12,-151,1912.29
13,-151,1851.18
14,-151,1793.05
15,-151,1738.06
16,-151,1686.34
17,-151,1638.02
18,-151,1593.22
19,-151,1552.06
20,-151,1514.65
21,-151,1481.08
22,-151,1451.44
23,-151,1425.81
24,-151,1404.26
25,-151,1386.83
26,-151,1373.58
27,-151,1364.52
28,-151,1359.68
29,-151,1359.07
30,-151,1362.68
31,-151,1370.48
32,-151,1382.44
33,-151,1398.52
34,-151,1418.67
35,-151,1442.8
36,-151,1470.84
37,-151,1502.69
38,-151,1538.25
39,-151,1577.4
40,-151,1620.01
41,-151,1665.94
42,-151,1715.05
43,-151,1767.19
44,-151,1822.18
45,-151,1879.85
46,-151,1940.03
47,-151,2002.54
48,-151,2067.17
49,-151,2133.73
50,-151,2202.02
51,-151,2271.84
52,-151,2342.99
53,-151,2415.24
54,-151,2488.4
55,-151,2562.25
56,-151,2636.58
57,-151,2711.18
58,-151,2785.84
59,-151,2860.35
60,-151,2934.51
61,-151,3008.13
62,-151,3080.99
63,-151,3152.91
64,-151,3223.69
65,-151,3293.16
66,-151,3361.13
67,-151,3427.44
68,-151,3491.91
69,-151,3554.39
70,-151,3614.72
71,-151,3672.75
72,-151,3728.35
73,-151,3781.38
74,-151,3831.72
75,-151,3879.26
76,-151,3923.88
77,-151,3965.49
78,-151,4003.98
79,-151,4039.28
80,-151,4071.31
81,-151,4100
82,-151,4125.29
83,-151,4147.13
84,-151,4165.47
85,-151,4180.27
86,-151,4191.51
87,-151,4199.16
88,-151,4203.22
89,-151,4203.67
90,-151,4200.52
91,-151,4193.78
92,-151,4183.47
93,-151,4169.61
94,-151,4152.23
95,-151,4131.38
96,-151,4107.09
97,-151,4079.44
98,-151,4048.47
99,-151,4014.26
100,-151,3976.88
101,-151,3936.43
102,-151,3892.98
103,-151,3846.63
104,-151,3797.49
105,-151,3745.68
106,-151,3691.3
107,-151,3634.48
108,-151,3575.36
109,-151,3514.06
110,-151,3450.73
111,-151,3385.52
112,-151,3318.59
113,-151,3250.08
114,-151,3180.18
115,-151,3109.04
116,-151,3036.84
117,-151,2963.76
118,-151,2889.97
119,-151,2815.68
120,-151,2741.06
121,-151,2666.31
122,-151,2591.61
123,-151,2517.18
124,-151,2443.19
125,-151,2369.86
126,-151,2297.37
127,-151,2225.93
128,-151,2155.74
129,-151,2086.98
130,-151,2019.85
131,-151,1954.54
132,-151,1891.24
133,-151,1830.13
134,-151,1771.39
135,-151,1715.19
136,-151,1661.7
137,-151,1611.07
138,-151,1563.47
139,-151,1519.04
140,-151,1477.92
141,-151,1440.23
142,-151,1406.09
143,-151,1375.62
144,-151,1348.92
145,-151,1326.07
146,-151,1307.15
147,-151,1292.23
148,-151,1281.37
149,-151,1274.61
150,-151,1271.98
151,-151,1273.5
152,-151,1279.19
153,-151,1289.03
154,-151,1303.01
155,-151,1321.11
156,-151,1343.28
157,-151,1369.48
158,-151,1399.65
159,-151,1433.7
160,-151,1471.57
161,-151,1513.16
162,-151,1558.36
163,-151,1607.08
164,-151,1659.18
165,-151,1714.55
166,-151,1773.05
167,-151,1834.55
168,-151,1898.9
169,-151,1965.95
170,-151,2035.55
171,-151,2107.55
172,-151,2181.8
173,-151,2258.12
174,-151,2336.38
175,-151,2416.4
176,-151,2498.03
177,-151,2581.13
178,-151,2665.53
179,-151,2751.1
180,-151,2837.68
-180,-150,2937.07
-179,-150,3030.31
-178,-150,3124.21
-177,-150,3218.63
-176,-150,3313.44
-175,-150,3408.52
-174,-150,3503.75
-173,-150,3599.04
-172,-150,3694.3
-171,-150,3789.44
-170,-150,3884.38
-169,-150,3979.08
-168,-150,4073.48
-167,-150,4167.54
-166,-150,4261.24
-165,-150,4354.55
-164,-150,4447.46
-163,-150,4539.99
-162,-150,4632.13
-161,-150,4723.92
-160,-150,4815.38
-159,-150,4906.55
-158,-150,4997.47
-157,-150,5088.2
-156,-150,5178.8
-155,-150,5269.32
-154,-150,5359.84
-153,-150,5450.43
-152,-150,5541.15
-151,-150,5632.1
-150,-150,5723.33
-149,-150,5814.94
-148,-150,5906.99
-147,-150,5999.56
-146,-150,6092.72
-145,-150,6186.53
-144,-150,6281.06
-143,-150,6376.36
-142,-150,6472.48
-141,-150,6569.47
-140,-150,6667.35
-139,-150,6766.16
-138,-150,6865.9
-137,-150,6966.59
-136,-150,7068.22
-135,-150,7170.78
-134,-150,7274.24
-133,-150,7378.56
-132,-150,7483.69
-131,-150,7589.57
-130,-150,7696.13
-129,-150,7803.28
-128,-150,7910.92
-127,-150,8018.96
-126,-150,8127.26
-125,-150,8235.7
-124,-150,8344.13
-123,-150,8452.41
-122,-150,8560.37
-121,-150,8667.84
-120,-150,8774.65
-119,-150,8880.62
-118,-150,8985.54
-117,-150,9089.23
-116,-150,9191.48
-115,-150,9292.08
-114,-150,9390.83
-113,-150,9487.51
-112,-150,9581.91
-111,-150,9673.83
-110,-150,9763.04
-109,-150,9849.34
-108,-150,9932.53
-107,-150,10012.4
-106,-150,10088.8
-105,-150,10161.4
-104,-150,10230.2
-103,-150,10294.9
-102,-150,10355.3
-101,-150,10411.4
-100,-150,10462.9
-99,-150,10509.8
-98,-150,10551.8
-97,-150,10589
-96,-150,10621.1
-95,-150,10648.2
-94,-150,10670
-93,-150,10686.7
-92,-150,10698
-91,-150,10704.1
-90,-150,10704.8
-89,-150,10700.2
-88,-150,10690.4
-87,-150,10675.2
-86,-150,10654.8
-85,-150,10629.3
-84,-150,10598.6
-83,-150,10562.9
-82,-150,10522.3
-81,-150,10477
-80,-150,10426.9
-79,-150,10372.3
-78,-150,10313.3
-77,-150,10250
-76,-150,10182.7
-75,-150,10111.5
-74,-150,10036.6
-73,-150,9958.1
-72,-150,9876.3
-71,-150,9791.37
-70,-150,9703.5
-69,-150,9612.91
-68,-150,9519.8
-67,-150,9424.39
-66,-150,9326.87
-65,-150,9227.47
-64,-150,9126.38
-63,-150,9023.82
-62,-150,8919.97
-61,-150,8815.04
-60,-150,8709.22
-59,-150,8602.68
-58,-150,8495.6
-57,-150,8388.16
-56,-150,8280.51
-55,-150,8172.81
-54,-150,8065.18
-53,-150,7957.78
-52,-150,7850.71
-51,-150,7744.08
-50,-150,7638
-49,-150,7532.54
-48,-150,7427.8
-47,-150,7323.82
-46,-150,7220.67
-45,-150,7118.38
-44,-150,7016.99
-43,-150,6916.51
-42,-150,6816.96
-41,-150,6718.32
-40,-150,6620.6
-39,-150,6523.76
-38,-150,6427.79
-37,-150,6332.64
-36,-150,6238.27
-35,-150,6144.63
-34,-150,6051.66
-33,-150,5959.29
-32,-150,5867.48
-31,-150,5776.13
-30,-150,5685.19
-29,-150,5594.58
-28,-150,5504.22
-27,-150,5414.05
-26,-150,5323.98
-25,-150,5233.96
-24,-150,5143.91
-23,-150,5053.77
-22,-150,4963.48
-21,-150,4872.99
-20,-150,4782.25
-19,-150,4691.23
-18,-150,4599.88
-17,-150,4508.19
-16,-150,4416.13
-15,-150,4323.71
-14,-150,4230.93
-13,-150,4137.8
-12,-150,4044.34
-11,-150,3950.59
-10,-150,3856.59
-9,-150,3762.4
-8,-150,3668.08
-7,-150,3573.71
-6,-150,3479.38
-5,-150,3385.19
-4,-150,3291.23
-3,-150,3197.63
-2,-150,3104.51
-1,-150,3012.01
0,-150,2920.26
1,-150,2829.42
2,-150,2739.64
3,-150,2651.07
4,-150,2563.9
5,-150,2478.28
6,-150,2394.39
7,-150,2312.4
8,-150,2232.49
9,-150,2154.84
10,-150,2079.62
11,-150,2007.02
12,-150,1937.19
13,-150,1870.32
14,-150,1806.56
15,-150,1746.07
16,-150,1689.01
17,-150,1635.53
18,-150,1585.76
19,-150,1539.82
20,-150,1497.85
21,-150,1459.95
22,-150,1426.21
23,-150,1396.73
24,-150,1371.58
25,-150,1350.83
26,-150,1334.51
27,-150,1322.68
28,-150,1315.34
29,-150,1312.52
30,-150,1314.2
31,-150,1320.37
32,-150,1330.99
33,-150,1346.02
34,-150,1365.39
35,-150,1389.04
36,-150,1416.87
37,-150,1448.79
38,-150,1484.69
39,-150,1524.43
40,-150,1567.89
41,-150,1614.91
42,-150,1665.35
43,-150,1719.02
44,-150,1775.77
45,-150,1835.4
46,-150,1897.72
47,-150,1962.54
48,-150,2029.65
49,-150,2098.83
50,-150,2169.89
51,-150,2242.59
52,-150,2316.72
53,-150,2392.06
54,-150,2468.38
55,-150,2545.45
56,-150,2623.06
57,-150,2700.98
58,-150,2778.99
59,-150,2856.86
60,-150,2934.39
61,-150,3011.35
62,-150,3087.55
63,-150,3162.77
64,-150,3236.81
65,-150,3309.48
66,-150,3380.6
67,-150,3449.98
68,-150,3517.44
69,-150,3582.82
70,-150,3645.96
71,-150,3706.71
72,-150,3764.91
73,-150,3820.43
74,-150,3873.15
75,-150,3922.93
76,-150,3969.68
77,-150,4013.27
78,-150,4053.62
79,-150,4090.64
80,-150,4124.25
81,-150,4154.37
82,-150,4180.95
83,-150,4203.92
84,-150,4223.26
85,-150,4238.9
86,-150,4250.83
87,-150,4259.03
88,-150,4263.47
89,-150,4264.16
90,-150,4261.09
91,-150,4254.28
92,-150,4243.75
93,-150,4229.51
94,-150,4211.61
95,-150,4190.08
96,-150,4164.98
97,-150,4136.35
98,-150,4104.27
99,-150,4068.8
100,-150,4030.02
101,-150,3988.02
102,-150,3942.89
103,-150,3894.74
104,-150,3843.66
105,-150,3789.77
106,-150,3733.2
107,-150,3674.07
108,-150,3612.52
109,-150,3548.69
110,-150,3482.72
111,-150,3414.78
112,-150,3345.03
113,-150,3273.62
114,-150,3200.73
115,-150,3126.54
116,-150,3051.24
117,-150,2975
118,-150,2898.03
119,-150,2820.51
120,-150,2742.65
121,-150,2664.65
122,-150,2586.71
123,-150,2509.05
124,-150,2431.86
125,-150,2355.36
126,-150,2279.77
127,-150,2205.29
128,-150,2132.13
129,-150,2060.49
130,-150,1990.6
131,-150,1922.64
132,-150,1856.82
133,-150,1793.34
134,-150,1732.38
135,-150,1674.13
136,-150,1618.78
137,-150,1566.48
138,-150,1517.42
139,-150,1471.74
140,-150,1429.59
141,-150,1391.12
142,-150,1356.44
143,-150,1325.69
144,-150,1298.95
145,-150,1276.34
146,-150,1257.93
147,-150,1243.8
148,-150,1234.01
149,-150,1228.59
150,-150,1227.59
151,-150,1231.03
152,-150,1238.9
153,-150,1251.22
154,-150,1267.95
155,-150,1289.06
156,-150,1314.52
157,-150,1344.26
158,-150,1378.22
159,-150,1416.31
160,-150,1458.44
161,-150,1504.52
162,-150,1554.42
163,-150,1608.03
164,-150,1665.2
165,-150,1725.82
166,-150,1789.71
167,-150,1856.75
168,-150,1926.75
169,-150,1999.57
170,-150,2075.03
171,-150,2152.96
172,-150,2233.19
173,-150,2315.55
174,-150,2399.85
175,-150,2485.93
176,-150,2573.62
177,-150,2662.74
178,-150,2753.13
179,-150,2844.62
180,-150,2937.07
-180,-149,3037.12
-179,-149,3136.35
-178,-149,3236.13
-177,-149,3336.3
-176,-149,3436.74
-175,-149,3537.31
-174,-149,3637.89
-173,-149,3738.37
-172,-149,3838.65
-171,-149,3938.65
-170,-149,4038.28
-169,-149,4137.49
-168,-149,4236.22
-167,-149,4334.44
-166,-149,4432.12
-165,-149,4529.24
-164,-149,4625.8
-163,-149,4721.8
-162,-149,4817.27
-161,-149,4912.22
-160,-149,5006.71
-159,-149,5100.78
-158,-149,5194.47
-157,-149,5287.87
-156,-149,5381.03
-155,-149,5474.03
-154,-149,5566.95
-153,-149,5659.89
-152,-149,5752.92
-151,-149,5846.14
-150,-149,5939.64
-149,-149,6033.5
-148,-149,6127.83
-147,-149,6222.7
-146,-149,6318.21
-145,-149,6414.43
-144,-149,6511.43
-143,-149,6609.29
-142,-149,6708.07
-141,-149,6807.82
-140,-149,6908.58
-139,-149,7010.4
-138,-149,7113.28
-137,-149,7217.26
-136,-149,7322.33
-135,-149,7428.47
-134,-149,7535.67
-133,-149,7643.9
-132,-149,7753.09
-131,-149,7863.2
-130,-149,7974.14
-129,-149,8085.83
-128,-149,8198.16
-127,-149,8311.03
-126,-149,8424.3
-125,-149,8537.83
-124,-149,8651.48
-123,-149,8765.08
-122,-149,8878.46
-121,-149,8991.44
-120,-149,9103.82
-119,-149,9215.41
-118,-149,9325.99
-117,-149,9435.36
-116,-149,9543.3
-115,-149,9649.57
-114,-149,9753.96
-113,-149,9856.23
-112,-149,9956.15
-111,-149,10053.5
-110,-149,10148
-109,-149,10239.5
-108,-149,10327.8
-107,-149,10412.5
-106,-149,10493.6
-105,-149,10570.7
-104,-149,10643.8
-103,-149,10712.5
-102,-149,10776.8
-101,-149,10836.4
-100,-149,10891.2
-99,-149,10941.1
-98,-149,10985.8
-97,-149,11025.4
-96,-149,11059.6
-95,-149,11088.3
-94,-149,11111.6
-93,-149,11129.3
-92,-149,11141.4
-91,-149,11147.8
-90,-149,11148.5
-89,-149,11143.6
-88,-149,11133.1
-87,-149,11116.9
-86,-149,11095.2
-85,-149,11068
-84,-149,11035.3
-83,-149,10997.3
-82,-149,10954.1
-81,-149,10905.8
-80,-149,10852.6
-79,-149,10794.5
-78,-149,10731.7
-77,-149,10664.5
-76,-149,10593
-75,-149,10517.3
-74,-149,10437.8
-73,-149,10354.5
-72,-149,10267.8
-71,-149,10177.7
-70,-149,10084.6
-69,-149,9988.71
-68,-149,9890.18
-67,-149,9789.28
-66,-149,9686.22
-65,-149,9581.25
-64,-149,9474.58
-63,-149,9366.43
-62,-149,9257.02
-61,-149,9146.56
-60,-149,9035.26
-59,-149,8923.31
-58,-149,8810.9
-57,-149,8698.22
-56,-149,8585.43
-55,-149,8472.71
-54,-149,8360.19
-53,-149,8248.01
-52,-149,8136.31
-51,-149,8025.21
-50,-149,7914.79
-49,-149,7805.16
-48,-149,7696.39
-47,-149,7588.54
-46,-149,7481.67
-45,-149,7375.82
-44,-149,7271.02
-43,-149,7167.27
-42,-149,7064.58
-41,-149,6962.95
-40,-149,6862.35
-39,-149,6762.76
-38,-149,6664.13
-37,-149,6566.42
-36,-149,6469.57
-35,-149,6373.53
-34,-149,6278.21
-33,-149,6183.54
-32,-149,6089.45
-31,-149,5995.85
-30,-149,5902.66
-29,-149,5809.79
-28,-149,5717.14
-27,-149,5624.64
-26,-149,5532.2
-25,-149,5439.72
-24,-149,5347.14
-23,-149,5254.38
-22,-149,5161.36
-21,-149,5068.02
-20,-149,4974.31
-19,-149,4880.16
-18,-149,4785.56
-17,-149,4690.45
-16,-149,4594.82
-15,-149,4498.65
-14,-149,4401.96
-13,-149,4304.73
-12,-149,4207.01
-11,-149,4108.81
-10,-149,4010.19
-9,-149,3911.2
-8,-149,3811.91
-7,-149,3712.4
-6,-149,3612.76
-5,-149,3513.11
-4,-149,3413.54
-3,-149,3314.2
-2,-149,3215.21
-1,-149,3116.71
0,-149,3018.87
1,-149,2921.84
2,-149,2825.79
3,-149,2730.91
4,-149,2637.36
5,-149,2545.34
6,-149,2455.03
7,-149,2366.63
8,-149,2280.34
9,-149,2196.34
10,-149,2114.83
11,-149,2036.01
12,-149,1960.06
13,-149,1887.17
14,-149,1817.53
15,-149,1751.3
16,-149,1688.67
17,-149,1629.78
18,-149,1574.8
19,-149,1523.87
20,-149,1477.12
21,-149,1434.67
22,-149,1396.64
23,-149,1363.12
24,-149,1334.19
25,-149,1309.93
26,-149,1290.4
27,-149,1275.63
28,-149,1265.66
29,-149,1260.5
30,-149,1260.14
31,-149,1264.57
32,-149,1273.76
33,-149,1287.65
34,-149,1306.18
35,-149,1329.29
36,-149,1356.86
37,-149,1388.81
38,-149,1425.01
39,-149,1465.33
40,-149,1509.62
41,-149,1557.73
42,-149,1609.49
43,-149,1664.73
44,-149,1723.25
45,-149,1784.86
46,-149,1849.35
47,-149,1916.52
48,-149,1986.14
49,-149,2058
50,-149,2131.86
51,-149,2207.49
52,-149,2284.66
53,-149,2363.13
54,-149,2442.66
55,-149,2523.02
56,-149,2603.96
57,-149,2685.25
58,-149,2766.66
59,-149,2847.94
60,-149,2928.88
61,-149,3009.24
62,-149,3088.82
63,-149,3167.38
64,-149,3244.72
65,-149,3320.64
66,-149,3394.93
67,-149,3467.42
68,-149,3537.91
69,-149,3606.23
70,-149,3672.21
71,-149,3735.69
72,-149,3796.52
73,-149,3854.56
74,-149,3909.68
75,-149,3961.73
76,-149,4010.62
77,-149,4056.23
78,-149,4098.46
79,-149,4137.21
80,-149,4172.42
81,-149,4204
82,-149,4231.89
83,-149,4256.03
84,-149,4276.38
85,-149,4292.9
86,-149,4305.55
87,-149,4314.31
88,-149,4319.17
89,-149,4320.13
90,-149,4317.18
91,-149,4310.34
92,-149,4299.62
93,-149,4285.04
94,-149,4266.66
95,-149,4244.49
96,-149,4218.6
97,-149,4189.04
98,-149,4155.88
99,-149,4119.19
100,-149,4079.04
101,-149,4035.53
102,-149,3988.76
103,-149,3938.81
104,-149,3885.82
105,-149,3829.88
106,-149,3771.14
107,-149,3709.71
108,-149,3645.75
109,-149,3579.39
110,-149,3510.79
111,-149,3440.12
112,-149,3367.53
113,-149,3293.2
114,-149,3217.32
115,-149,3140.06
116,-149,3061.62
117,-149,2982.2
118,-149,2901.99
119,-149,2821.21
120,-149,2740.06
121,-149,2658.75
122,-149,2577.51
123,-149,2496.55
124,-149,2416.09
125,-149,2336.37
126,-149,2257.59
127,-149,2179.99
128,-149,2103.78
129,-149,2029.2
130,-149,1956.46
131,-149,1885.77
132,-149,1817.36
133,-149,1751.42
134,-149,1688.18
135,-149,1627.82
136,-149,1570.53
137,-149,1516.51
138,-149,1465.93
139,-149,1418.96
140,-149,1375.75
141,-149,1336.46
142,-149,1301.22
143,-149,1270.17
144,-149,1243.4
145,-149,1221.04
146,-149,1203.16
147,-149,1189.85
148,-149,1181.16
149,-149,1177.15
150,-149,1177.85
151,-149,1183.27
152,-149,1193.44
153,-149,1208.33
154,-149,1227.93
155,-149,1252.19
156,-149,1281.08
157,-149,1314.52
158,-149,1352.44
159,-149,1394.74
160,-149,1441.33
161,-149,1492.09
162,-149,1546.89
163,-149,1605.61
164,-149,1668.08
165,-149,1734.17
166,-149,1803.7
167,-149,1876.51
168,-149,1952.42
169,-149,2031.25
170,-149,2112.82
171,-149,2196.93
172,-149,2283.4
173,-149,2372.03
174,-149,2462.63
175,-149,2555.01
176,-149,2648.99
177,-149,2744.36
178,-149,2840.96
179,-149,2938.61
180,-149,3037.12
-180,-148,3137.91
-179,-148,3243.32
-178,-148,3349.16
-177,-148,3455.28
-176,-148,3561.53
-175,-148,3667.75
-174,-148,3773.82
-173,-148,3879.62
-172,-148,3985.04
-171,-148,4090
-170,-148,4194.41
-169,-148,4298.21
-168,-148,4401.34
-167,-148,4503.77
-166,-148,4605.46
-165,-148,4706.41
-164,-148,4806.62
-163,-148,4906.09
-162,-148,5004.86
-161,-148,5102.95
-160,-148,5200.43
-159,-148,5297.33
-158,-148,5393.74
-157,-148,5489.72
-156,-148,5585.37
-155,-148,5680.76
-154,-148,5776
-153,-148,5871.18
-152,-148,5966.42
-151,-148,6061.8
-150,-148,6157.45
-149,-148,6253.47
-148,-148,6349.97
-147,-148,6447.04
-146,-148,6544.79
-145,-148,6643.31
-144,-148,6742.7
-143,-148,6843.03
-142,-148,6944.39
-141,-148,7046.82
-140,-148,7150.4
-139,-148,7255.17
-138,-148,7361.16
-137,-148,7468.39
-136,-148,7576.86
-135,-148,7686.59
-134,-148,7797.54
-133,-148,7909.68
-132,-148,8022.97
-131,-148,8137.34
-130,-148,8252.72
-129,-148,8369.01
-128,-148,8486.12
-127,-148,8603.91
-126,-148,8722.25
-125,-148,8841
-124,-148,8959.99
-123,-148,9079.06
-122,-148,9198.01
-121,-148,9316.65
-120,-148,9434.77
-119,-148,9552.16
-118,-148,9668.59
-117,-148,9783.83
-116,-148,9897.64
-115,-148,10009.8
-114,-148,10120
-113,-148,10228.1
-112,-148,10333.7
-111,-148,10436.7
-110,-148,10536.8
-109,-148,10633.7
-108,-148,10727.1
-107,-148,10817
-106,-148,10902.9
-105,-148,10984.8
-104,-148,11062.3
-103,-148,11135.3
-102,-148,11203.5
-101,-148,11266.8
-100,-148,11325
-99,-148,11378
-98,-148,11425.5
-97,-148,11467.5
-96,-148,11503.9
-95,-148,11534.4
-94,-148,11559.2
-93,-148,11578
-92,-148,11590.8
-91,-148,11597.6
-90,-148,11598.4
-89,-148,11593.1
-88,-148,11581.9
-87,-148,11564.7
-86,-148,11541.5
-85,-148,11512.6
-84,-148,11477.8
-83,-148,11437.4
-82,-148,11391.5
-81,-148,11340.1
-80,-148,11283.5
-79,-148,11221.8
-78,-148,11155.1
-77,-148,11083.8
-76,-148,11007.9
-75,-148,10927.6
-74,-148,10843.2
-73,-148,10755
-72,-148,10663.1
-71,-148,10567.7
-70,-148,10469.2
-69,-148,10367.8
-68,-148,10263.6
-67,-148,10157
-66,-148,10048.2
-65,-148,9937.46
-64,-148,9825.01
-63,-148,9711.09
-62,-148,9595.93
-61,-148,9479.77
-60,-148,9362.82
-59,-148,9245.3
-58,-148,9127.41
-57,-148,9009.35
-56,-148,8891.3
-55,-148,8773.43
-54,-148,8655.91
-53,-148,8538.88
-52,-148,8422.47
-51,-148,8306.81
-50,-148,8192.01
-49,-148,8078.15
-48,-148,7965.33
-47,-148,7853.6
-46,-148,7743.01
-45,-148,7633.6
-44,-148,7525.4
-43,-148,7418.41
-42,-148,7312.64
-41,-148,7208.06
-40,-148,7104.65
-39,-148,7002.37
-38,-148,6901.16
-37,-148,6800.98
-36,-148,6701.75
-35,-148,6603.4
-34,-148,6505.83
-33,-148,6408.97
-32,-148,6312.72
-31,-148,6216.98
-30,-148,6121.64
-29,-148,6026.62
-28,-148,5931.79
-27,-148,5837.06
-26,-148,5742.34
-25,-148,5647.51
-24,-148,5552.48
-23,-148,5457.18
-22,-148,5361.5
-21,-148,5265.38
-20,-148,5168.75
-19,-148,5071.54
-18,-148,4973.7
-17,-148,4875.2
-16,-148,4776.01
-15,-148,4676.1
-14,-148,4575.47
-13,-148,4474.13
-12,-148,4372.09
-11,-148,4269.39
-10,-148,4166.08
-9,-148,4062.21
-8,-148,3957.85
-7,-148,3853.09
-6,-148,3748.03
-5,-148,3642.78
-4,-148,3537.46
-3,-148,3432.2
-2,-148,3327.16
-1,-148,3222.49
0,-148,3118.36
1,-148,3014.94
2,-148,2912.42
3,-148,2810.98
4,-148,2710.83
5,-148,2612.18
6,-148,2515.21
7,-148,2420.16
8,-148,2327.22
9,-148,2236.62
10,-148,2148.57
11,-148,2063.28
12,-148,1980.95
13,-148,1901.8
14,-148,1826.02
15,-148,1753.81
16,-148,1685.35
17,-148,1620.83
18,-148,1560.41
19,-148,1504.25
20,-148,1452.5
21,-148,1405.3
22,-148,1362.77
23,-148,1325.01
24,-148,1292.13
25,-148,1264.2
26,-148,1241.28
27,-148,1223.44
28,-148,1210.69
29,-148,1203.06
30,-148,1200.54
31,-148,1203.13
32,-148,1210.78
33,-148,1223.46
34,-148,1241.08
35,-148,1263.58
36,-148,1290.85
37,-148,1322.79
38,-148,1359.26
39,-148,1400.14
40,-148,1445.25
41,-148,1494.44
42,-148,1547.54
43,-148,1604.34
44,-148,1664.65
45,-148,1728.26
46,-148,1794.96
47,-148,1864.51
48,-148,1936.69
49,-148,2011.25
50,-148,2087.96
51,-148,2166.56
52,-148,2246.82
53,-148,2328.47
54,-148,2411.26
55,-148,2494.95
56,-148,2579.27
57,-148,2663.98
58,-148,2748.83
59,-148,2833.57
60,-148,2917.96
61,-148,3001.77
62,-148,3084.75
63,-148,3166.7
64,-148,3247.37
65,-148,3326.56
66,-148,3404.07
67,-148,3479.69
68,-148,3553.24
69,-148,3624.52
70,-148,3693.36
71,-148,3759.61
72,-148,3823.09
73,-148,3883.66
74,-148,3941.19
75,-148,3995.54
76,-148,4046.59
77,-148,4094.23
78,-148,4138.35
79,-148,4178.87
80,-148,4215.69
81,-148,4248.75
82,-148,4277.97
83,-148,4303.31
84,-148,4324.7
85,-148,4342.11
86,-148,4355.51
87,-148,4364.87
88,-148,4370.18
89,-148,4371.44
90,-148,4368.64
91,-148,4361.8
92,-148,4350.93
93,-148,4336.06
94,-148,4317.22
95,-148,4294.46
96,-148,4267.83
97,-148,4237.38
98,-148,4203.17
99,-148,4165.3
100,-148,4123.82
101,-148,4078.84
102,-148,4030.46
103,-148,3978.76
104,-148,3923.88
105,-148,3865.93
106,-148,3805.04
107,-148,3741.34
108,-148,3674.98
109,-148,3606.11
110,-148,3534.88
111,-148,3461.48
112,-148,3386.06
113,-148,3308.81
114,-148,3229.91
115,-148,3149.56
116,-148,3067.97
117,-148,2985.32
118,-148,2901.85
119,-148,2817.76
120,-148,2733.26
121,-148,2648.6
122,-148,2564
123,-148,2479.68
124,-148,2395.89
125,-148,2312.86
126,-148,2230.83
127,-148,2150.03
128,-148,2070.71
129,-148,1993.1
130,-148,1917.43
131,-148,1843.94
132,-148,1772.85
133,-148,1704.39
134,-148,1638.78
135,-148,1576.24
136,-148,1516.96
137,-148,1461.15
138,-148,1408.99
139,-148,1360.68
140,-148,1316.37
141,-148,1276.23
142,-148,1240.41
143,-148,1209.03
144,-148,1182.24
145,-148,1160.13
146,-148,1142.8
147,-148,1130.33
148,-148,1122.8
149,-148,1120.24
150,-148,1122.7
151,-148,1130.2
152,-148,1142.75
153,-148,1160.32
154,-148,1182.9
155,-148,1210.45
156,-148,1242.91
