Phi[deg],Theta[deg],im(rETheta)[mV]
36,-95,999.327
37,-95,967.299
38,-95,937.126
39,-95,909.48
40,-95,885.01
41,-95,864.332
42,-95,848.027
43,-95,836.635
44,-95,830.654
45,-95,830.53
46,-95,836.662
47,-95,849.392
48,-95,869.006
49,-95,895.73
50,-95,929.73
51,-95,971.111
52,-95,1019.91
53,-95,1076.12
54,-95,1139.64
55,-95,1210.34
56,-95,1288.02
57,-95,1372.4
58,-95,1463.18
59,-95,1559.99
60,-95,1662.41
61,-95,1769.97
62,-95,1882.17
63,-95,1998.47
64,-95,2118.3
65,-95,2241.03
66,-95,2366.05
67,-95,2492.71
68,-95,2620.34
69,-95,2748.27
70,-95,2875.82
71,-95,3002.3
72,-95,3127.05
73,-95,3249.38
74,-95,3368.66
75,-95,3484.24
76,-95,3595.49
77,-95,3701.83
78,-95,3802.68
79,-95,3897.51
80,-95,3985.82
81,-95,4067.13
82,-95,4141.02
83,-95,4207.09
84,-95,4265.01
85,-95,4314.46
86,-95,4355.19
87,-95,4386.99
88,-95,4409.69
89,-95,4423.2
90,-95,4427.43
91,-95,4422.38
92,-95,4408.08
93,-95,4384.63
94,-95,4352.14
95,-95,4310.81
96,-95,4260.87
97,-95,4202.6
98,-95,4136.31
99,-95,4062.39
100,-95,3981.23
101,-95,3893.29
102,-95,3799.05
103,-95,3699.04
104,-95,3593.8
105,-95,3483.92
106,-95,3369.99
107,-95,3252.66
108,-95,3132.55
109,-95,3010.32
110,-95,2886.63
111,-95,2762.16
112,-95,2637.56
113,-95,2513.5
114,-95,2390.63
115,-95,2269.59
116,-95,2151
117,-95,2035.45
118,-95,1923.5
119,-95,1815.71
120,-95,1712.56
121,-95,1614.53
122,-95,1522.02
123,-95,1435.43
124,-95,1355.08
125,-95,1281.24
126,-95,1214.14
127,-95,1153.94
128,-95,1100.78
129,-95,1054.69
130,-95,1015.69
131,-95,983.718
132,-95,958.659
133,-95,940.344
134,-95,928.546
135,-95,922.984
136,-95,923.326
137,-95,929.185
138,-95,940.129
139,-95,955.68
140,-95,975.316
141,-95,998.476
142,-95,1024.56
143,-95,1052.95
144,-95,1082.97
145,-95,1113.96
146,-95,1145.21
147,-95,1176.01
148,-95,1205.62
149,-95,1233.33
150,-95,1258.41
151,-95,1280.12
152,-95,1297.75
153,-95,1310.6
154,-95,1317.99
155,-95,1319.26
156,-95,1313.77
157,-95,1300.93
158,-95,1280.18
159,-95,1251
160,-95,1212.9
161,-95,1165.46
162,-95,1108.3
163,-95,1041.09
164,-95,963.581
165,-95,875.551
166,-95,776.857
167,-95,667.418
168,-95,547.216
169,-95,416.299
170,-95,274.782
171,-95,122.849
172,-95,-39.2494
173,-95,-211.196
174,-95,-392.606
175,-95,-583.027
176,-95,-781.945
177,-95,-988.78
178,-95,-1202.89
179,-95,-1423.58
180,-95,-1650.1
-180,-94,-1666.13
-179,-94,-1898.17
-178,-94,-2134.26
-177,-94,-2373.48
-176,-94,-2614.9
-175,-94,-2857.53
-174,-94,-3100.36
-173,-94,-3342.35
-172,-94,-3582.44
-171,-94,-3819.55
-170,-94,-4052.59
-169,-94,-4280.48
-168,-94,-4502.12
-167,-94,-4716.44
-166,-94,-4922.36
-165,-94,-5118.85
-164,-94,-5304.88
-163,-94,-5479.48
-162,-94,-5641.68
-161,-94,-5790.59
-160,-94,-5925.37
-159,-94,-6045.21
-158,-94,-6149.38
-157,-94,-6237.21
-156,-94,-6308.1
-155,-94,-6361.52
-154,-94,-6397.03
-153,-94,-6414.24
-152,-94,-6412.88
-151,-94,-6392.73
-150,-94,-6353.67
-149,-94,-6295.67
-148,-94,-6218.75
-147,-94,-6123.06
-146,-94,-6008.81
-145,-94,-5876.27
-144,-94,-5725.82
-143,-94,-5557.9
-142,-94,-5373.02
-141,-94,-5171.76
-140,-94,-4954.76
-139,-94,-4722.72
-138,-94,-4476.4
-137,-94,-4216.58
-136,-94,-3944.12
-135,-94,-3659.9
-134,-94,-3364.83
-133,-94,-3059.85
-132,-94,-2745.92
-131,-94,-2424.01
-130,-94,-2095.11
-129,-94,-1760.22
-128,-94,-1420.32
-127,-94,-1076.41
-126,-94,-729.466
-125,-94,-380.459
-124,-94,-30.3444
-123,-94,319.941
-122,-94,669.482
-121,-94,1017.39
-120,-94,1362.79
-119,-94,1704.86
-118,-94,2042.77
-117,-94,2375.77
-116,-94,2703.09
-115,-94,3024.02
-114,-94,3337.89
-113,-94,3644.04
-112,-94,3941.85
-111,-94,4230.74
-110,-94,4510.16
-109,-94,4779.59
-108,-94,5038.53
-107,-94,5286.52
-106,-94,5523.12
-105,-94,5747.94
-104,-94,5960.59
-103,-94,6160.72
-102,-94,6348
-101,-94,6522.13
-100,-94,6682.82
-99,-94,6829.82
-98,-94,6962.89
-97,-94,7081.8
-96,-94,7186.36
-95,-94,7276.4
-94,-94,7351.74
-93,-94,7412.26
-92,-94,7457.81
-91,-94,7488.31
-90,-94,7503.66
-89,-94,7503.79
-88,-94,7488.65
-87,-94,7458.21
-86,-94,7412.46
-85,-94,7351.41
-84,-94,7275.08
-83,-94,7183.53
-82,-94,7076.84
-81,-94,6955.1
-80,-94,6818.44
-79,-94,6667.01
-78,-94,6500.99
-77,-94,6320.6
-76,-94,6126.08
-75,-94,5917.71
-74,-94,5695.8
-73,-94,5460.7
-72,-94,5212.8
-71,-94,4952.53
-70,-94,4680.34
-69,-94,4396.77
-68,-94,4102.35
-67,-94,3797.69
-66,-94,3483.43
-65,-94,3160.25
-64,-94,2828.9
-63,-94,2490.13
-62,-94,2144.78
-61,-94,1793.71
-60,-94,1437.82
-59,-94,1078.04
-58,-94,715.37
-57,-94,350.809
-56,-94,-14.5977
-55,-94,-379.78
-54,-94,-743.648
-53,-94,-1105.09
-52,-94,-1462.99
-51,-94,-1816.2
-50,-94,-2163.61
-49,-94,-2504.09
-48,-94,-2836.51
-47,-94,-3159.77
-46,-94,-3472.8
-45,-94,-3774.55
-44,-94,-4064
-43,-94,-4340.19
-42,-94,-4602.19
-41,-94,-4849.13
-40,-94,-5080.2
-39,-94,-5294.67
-38,-94,-5491.86
-37,-94,-5671.17
-36,-94,-5832.09
-35,-94,-5974.18
-34,-94,-6097.09
-33,-94,-6200.57
-32,-94,-6284.42
-31,-94,-6348.59
-30,-94,-6393.06
-29,-94,-6417.95
-28,-94,-6423.43
-27,-94,-6409.79
-26,-94,-6377.39
-25,-94,-6326.66
-24,-94,-6258.13
-23,-94,-6172.4
-22,-94,-6070.14
-21,-94,-5952.07
-20,-94,-5819
-19,-94,-5671.77
-18,-94,-5511.29
-17,-94,-5338.5
-16,-94,-5154.37
-15,-94,-4959.94
-14,-94,-4756.22
-13,-94,-4544.29
-12,-94,-4325.21
-11,-94,-4100.06
-10,-94,-3869.92
-9,-94,-3635.86
-8,-94,-3398.95
-7,-94,-3160.25
-6,-94,-2920.77
-5,-94,-2681.52
-4,-94,-2443.48
-3,-94,-2207.58
-2,-94,-1974.73
-1,-94,-1745.79
0,-94,-1521.58
1,-94,-1302.86
2,-94,-1090.36
3,-94,-884.734
4,-94,-686.606
5,-94,-496.529
6,-94,-315.003
7,-94,-142.468
8,-94,20.6932
9,-94,174.159
10,-94,317.667
11,-94,451.018
12,-94,574.068
13,-94,686.738
14,-94,789.006
15,-94,880.908
16,-94,962.539
17,-94,1034.05
18,-94,1095.65
19,-94,1147.6
20,-94,1190.21
21,-94,1223.84
22,-94,1248.9
23,-94,1265.85
24,-94,1275.19
25,-94,1277.46
26,-94,1273.22
27,-94,1263.1
28,-94,1247.72
29,-94,1227.75
30,-94,1203.89
31,-94,1176.83
32,-94,1147.28
33,-94,1115.99
34,-94,1083.68
35,-94,1051.07
36,-94,1018.9
37,-94,987.874
38,-94,958.688
39,-94,932.019
40,-94,908.517
41,-94,888.801
42,-94,873.455
43,-94,863.023
44,-94,858.005
45,-94,858.852
46,-94,865.965
47,-94,879.691
48,-94,900.32
49,-94,928.081
50,-94,963.144
51,-94,1005.62
52,-94,1055.54
53,-94,1112.9
54,-94,1177.62
55,-94,1249.54
56,-94,1328.48
57,-94,1414.16
58,-94,1506.28
59,-94,1604.46
60,-94,1708.27
61,-94,1817.27
62,-94,1930.93
63,-94,2048.71
64,-94,2170.02
65,-94,2294.27
66,-94,2420.81
67,-94,2548.98
68,-94,2678.12
69,-94,2807.55
70,-94,2936.58
71,-94,3064.53
72,-94,3190.71
73,-94,3314.44
74,-94,3435.07
75,-94,3551.95
76,-94,3664.45
77,-94,3771.98
78,-94,3873.96
79,-94,3969.85
80,-94,4059.13
81,-94,4141.34
82,-94,4216.05
83,-94,4282.85
84,-94,4341.4
85,-94,4391.4
86,-94,4432.58
87,-94,4464.73
88,-94,4487.7
89,-94,4501.36
90,-94,4505.65
91,-94,4500.55
92,-94,4486.11
93,-94,4462.41
94,-94,4429.58
95,-94,4387.81
96,-94,4337.33
97,-94,4278.43
98,-94,4211.42
99,-94,4136.69
100,-94,4054.64
101,-94,3965.73
102,-94,3870.45
103,-94,3769.32
104,-94,3662.9
105,-94,3551.77
106,-94,3436.55
107,-94,3317.87
108,-94,3196.37
109,-94,3072.72
110,-94,2947.58
111,-94,2821.64
112,-94,2695.55
113,-94,2570
114,-94,2445.64
115,-94,2323.11
116,-94,2203.05
117,-94,2086.04
118,-94,1972.67
119,-94,1863.48
120,-94,1758.98
121,-94,1659.63
122,-94,1565.87
123,-94,1478.06
124,-94,1396.55
125,-94,1321.6
126,-94,1253.45
127,-94,1192.27
128,-94,1138.17
129,-94,1091.21
130,-94,1051.39
131,-94,1018.65
132,-94,992.871
133,-94,973.879
134,-94,961.444
135,-94,955.279
136,-94,955.044
137,-94,960.347
138,-94,970.749
139,-94,985.763
140,-94,1004.86
141,-94,1027.47
142,-94,1053
143,-94,1080.8
144,-94,1110.2
145,-94,1140.54
146,-94,1171.09
147,-94,1201.13
148,-94,1229.95
149,-94,1256.8
150,-94,1280.95
151,-94,1301.68
152,-94,1318.26
153,-94,1330
154,-94,1336.21
155,-94,1336.24
156,-94,1329.45
157,-94,1315.26
158,-94,1293.1
159,-94,1262.46
160,-94,1222.86
161,-94,1173.89
162,-94,1115.17
163,-94,1046.39
164,-94,967.295
165,-94,877.677
166,-94,777.404
167,-94,666.401
168,-94,544.66
169,-94,412.24
170,-94,269.263
171,-94,115.922
172,-94,-47.5244
173,-94,-220.75
174,-94,-403.363
175,-94,-594.905
176,-94,-794.853
177,-94,-1002.62
178,-94,-1217.57
179,-94,-1438.99
180,-94,-1666.13
-180,-93,-1681.59
-179,-93,-1914.05
-178,-93,-2150.43
-177,-93,-2389.84
-176,-93,-2631.34
-175,-93,-2873.94
-174,-93,-3116.63
-173,-93,-3358.36
-172,-93,-3598.09
-171,-93,-3834.74
-170,-93,-4067.22
-169,-93,-4294.45
-168,-93,-4515.35
-167,-93,-4728.82
-166,-93,-4933.83
-165,-93,-5129.32
-164,-93,-5314.29
-163,-93,-5487.74
-162,-93,-5648.76
-161,-93,-5796.43
-160,-93,-5929.91
-159,-93,-6048.41
-158,-93,-6151.21
-157,-93,-6237.64
-156,-93,-6307.1
-155,-93,-6359.08
-154,-93,-6393.13
-153,-93,-6408.88
-152,-93,-6406.05
-151,-93,-6384.44
-150,-93,-6343.92
-149,-93,-6284.46
-148,-93,-6206.11
-147,-93,-6108.99
-146,-93,-5993.34
-145,-93,-5859.42
-144,-93,-5707.62
-143,-93,-5538.38
-142,-93,-5352.2
-141,-93,-5149.68
-140,-93,-4931.45
-139,-93,-4698.22
-138,-93,-4450.73
-137,-93,-4189.8
-136,-93,-3916.25
-135,-93,-3630.98
-134,-93,-3334.9
-133,-93,-3028.94
-132,-93,-2714.07
-131,-93,-2391.27
-130,-93,-2061.51
-129,-93,-1725.78
-128,-93,-1385.09
-127,-93,-1040.42
-126,-93,-692.756
-125,-93,-343.058
-124,-93,7.71546
-123,-93,358.629
-122,-93,708.768
-121,-93,1057.24
-120,-93,1403.19
-119,-93,1745.77
-118,-93,2084.17
-117,-93,2417.62
-116,-93,2745.38
-115,-93,3066.73
-114,-93,3380.99
-113,-93,3687.51
-112,-93,3985.67
-111,-93,4274.89
-110,-93,4554.62
-109,-93,4824.34
-108,-93,5083.55
-107,-93,5331.79
-106,-93,5568.63
-105,-93,5793.67
-104,-93,6006.53
-103,-93,6206.85
-102,-93,6394.31
-101,-93,6568.6
-100,-93,6729.44
-99,-93,6876.58
-98,-93,7009.76
-97,-93,7128.79
-96,-93,7233.45
-95,-93,7323.56
-94,-93,7398.98
-93,-93,7459.55
-92,-93,7505.15
-91,-93,7535.68
-90,-93,7551.05
-89,-93,7551.18
-88,-93,7536.03
-87,-93,7505.56
-86,-93,7459.77
-85,-93,7398.65
-84,-93,7322.23
-83,-93,7230.57
-82,-93,7123.74
-81,-93,7001.84
-80,-93,6864.99
-79,-93,6713.34
-78,-93,6547.07
-77,-93,6366.4
-76,-93,6171.56
-75,-93,5962.83
-74,-93,5740.53
-73,-93,5504.99
-72,-93,5256.61
-71,-93,4995.81
-70,-93,4723.07
-69,-93,4438.88
-68,-93,4143.81
-67,-93,3838.45
-66,-93,3523.44
-65,-93,3199.48
-64,-93,2867.3
-63,-93,2527.67
-62,-93,2181.41
-61,-93,1829.4
-60,-93,1472.54
-59,-93,1111.77
-58,-93,748.075
-57,-93,382.473
-56,-93,16.0109
-55,-93,-350.239
-54,-93,-715.179
-53,-93,-1077.7
-52,-93,-1436.66
-51,-93,-1790.95
-50,-93,-2139.41
-49,-93,-2480.91
-48,-93,-2814.34
-47,-93,-3138.6
-46,-93,-3452.59
-45,-93,-3755.26
-44,-93,-4045.61
-43,-93,-4322.65
-42,-93,-4585.47
-41,-93,-4833.19
-40,-93,-5065.01
-39,-93,-5280.18
-38,-93,-5478.04
-37,-93,-5657.98
-36,-93,-5819.49
-35,-93,-5962.15
-34,-93,-6085.6
-33,-93,-6189.57
-32,-93,-6273.92
-31,-93,-6338.55
-30,-93,-6383.47
-29,-93,-6408.8
-28,-93,-6414.71
-27,-93,-6401.5
-26,-93,-6369.52
-25,-93,-6319.22
-24,-93,-6251.12
-23,-93,-6165.83
-22,-93,-6064.02
-21,-93,-5946.41
-20,-93,-5813.82
-19,-93,-5667.08
-18,-93,-5507.1
-17,-93,-5334.82
-16,-93,-5151.23
-15,-93,-4957.33
-14,-93,-4754.17
-13,-93,-4542.79
-12,-93,-4324.27
-11,-93,-4099.69
-10,-93,-3870.11
-9,-93,-3636.61
-8,-93,-3400.25
-7,-93,-3162.08
-6,-93,-2923.11
-5,-93,-2684.36
-4,-93,-2446.78
-3,-93,-2211.32
-2,-93,-1978.87
-1,-93,-1750.29
0,-93,-1526.39
1,-93,-1307.95
2,-93,-1095.66
3,-93,-890.202
4,-93,-692.181
5,-93,-502.153
6,-93,-320.613
7,-93,-148.002
8,-93,15.2995
9,-93,168.97
10,-93,312.748
11,-93,446.433
12,-93,569.881
13,-93,683.011
14,-93,785.799
15,-93,878.279
16,-93,960.545
17,-93,1032.74
18,-93,1095.08
19,-93,1147.8
20,-93,1191.23
21,-93,1225.72
22,-93,1251.67
23,-93,1269.53
24,-93,1279.81
25,-93,1283.02
26,-93,1279.75
27,-93,1270.6
28,-93,1256.2
29,-93,1237.21
30,-93,1214.31
31,-93,1188.21
32,-93,1159.62
33,-93,1129.27
34,-93,1097.88
35,-93,1066.17
36,-93,1034.89
37,-93,1004.72
38,-93,976.385
39,-93,950.544
40,-93,927.853
41,-93,908.933
42,-93,894.369
43,-93,884.707
44,-93,880.45
45,-93,882.054
46,-93,889.921
47,-93,904.402
48,-93,925.79
49,-93,954.318
50,-93,990.158
51,-93,1033.42
52,-93,1084.15
53,-93,1142.34
54,-93,1207.9
55,-93,1280.7
56,-93,1360.53
57,-93,1447.13
58,-93,1540.19
59,-93,1639.34
60,-93,1744.14
61,-93,1854.15
62,-93,1968.84
63,-93,2087.66
64,-93,2210.04
65,-93,2335.36
66,-93,2462.97
67,-93,2592.23
68,-93,2722.45
69,-93,2852.95
70,-93,2983.05
71,-93,3112.04
72,-93,3239.24
73,-93,3363.97
74,-93,3485.57
75,-93,3603.38
76,-93,3716.78
77,-93,3825.16
78,-93,3927.94
79,-93,4024.58
80,-93,4114.56
81,-93,4197.4
82,-93,4272.68
83,-93,4339.99
84,-93,4398.99
85,-93,4449.36
86,-93,4490.85
87,-93,4523.23
88,-93,4546.36
89,-93,4560.1
90,-93,4564.41
91,-93,4559.25
92,-93,4544.68
93,-93,4520.77
94,-93,4487.67
95,-93,4445.55
96,-93,4394.66
97,-93,4335.27
98,-93,4267.73
99,-93,4192.39
100,-93,4109.67
101,-93,4020.04
102,-93,3923.98
103,-93,3822.03
104,-93,3714.74
105,-93,3602.71
106,-93,3486.55
107,-93,3366.89
108,-93,3244.39
109,-93,3119.72
110,-93,2993.55
111,-93,2866.56
112,-93,2739.42
113,-93,2612.82
114,-93,2487.41
115,-93,2363.85
116,-93,2242.77
117,-93,2124.77
118,-93,2010.43
119,-93,1900.3
120,-93,1794.89
121,-93,1694.67
122,-93,1600.07
123,-93,1511.48
124,-93,1429.22
125,-93,1353.58
126,-93,1284.77
127,-93,1222.98
128,-93,1168.32
129,-93,1120.84
130,-93,1080.53
131,-93,1047.35
132,-93,1021.16
133,-93,1001.78
134,-93,988.985
135,-93,982.478
136,-93,981.913
137,-93,986.892
138,-93,996.969
139,-93,1011.65
140,-93,1030.4
141,-93,1052.65
142,-93,1077.78
143,-93,1105.14
144,-93,1134.08
145,-93,1163.9
146,-93,1193.88
147,-93,1223.3
148,-93,1251.43
149,-93,1277.54
150,-93,1300.88
151,-93,1320.72
152,-93,1336.36
153,-93,1347.08
154,-93,1352.22
155,-93,1351.1
156,-93,1343.11
157,-93,1327.65
158,-93,1304.18
159,-93,1272.18
160,-93,1231.19
161,-93,1180.79
162,-93,1120.62
163,-93,1050.37
164,-93,969.79
165,-93,878.692
166,-93,776.947
167,-93,664.492
168,-93,541.325
169,-93,407.513
170,-93,263.191
171,-93,108.556
172,-93,-56.1223
173,-93,-230.512
174,-93,-414.213
175,-93,-606.761
176,-93,-807.627
177,-93,-1016.22
178,-93,-1231.9
179,-93,-1453.94
180,-93,-1681.59
-180,-92,-1696.39
-179,-92,-1929.15
-178,-92,-2165.74
-177,-92,-2405.25
-176,-92,-2646.74
-175,-92,-2889.23
-174,-92,-3131.71
-173,-92,-3373.13
-172,-92,-3612.45
-171,-92,-3848.6
-170,-92,-4080.48
-169,-92,-4307.03
-168,-92,-4527.16
-167,-92,-4739.81
-166,-92,-4943.91
-165,-92,-5138.43
-164,-92,-5322.37
-163,-92,-5494.74
-162,-92,-5654.63
-161,-92,-5801.13
-160,-92,-5933.42
-159,-92,-6050.7
-158,-92,-6152.25
-157,-92,-6237.42
-156,-92,-6305.61
-155,-92,-6356.31
-154,-92,-6389.09
-153,-92,-6403.57
-152,-92,-6399.49
-151,-92,-6376.63
-150,-92,-6334.89
-149,-92,-6274.23
-148,-92,-6194.7
-147,-92,-6096.44
-146,-92,-5979.67
-145,-92,-5844.67
-144,-92,-5691.82
-143,-92,-5521.57
-142,-92,-5334.42
-141,-92,-5130.96
-140,-92,-4911.83
-139,-92,-4677.73
-138,-92,-4429.42
-137,-92,-4167.7
-136,-92,-3893.4
-135,-92,-3607.42
-134,-92,-3310.66
-133,-92,-3004.07
-132,-92,-2688.59
-131,-92,-2365.21
-130,-92,-2034.91
-129,-92,-1698.67
-128,-92,-1357.5
-127,-92,-1012.38
-126,-92,-664.281
-125,-92,-314.182
-124,-92,36.9681
-123,-92,388.235
-122,-92,738.706
-121,-92,1087.49
-120,-92,1433.73
-119,-92,1776.58
-118,-92,2115.23
-117,-92,2448.93
-116,-92,2776.9
-115,-92,3098.46
-114,-92,3412.9
-113,-92,3719.6
-112,-92,4017.92
-111,-92,4307.29
-110,-92,4587.16
-109,-92,4857
-108,-92,5116.33
-107,-92,5364.67
-106,-92,5601.61
-105,-92,5826.73
-104,-92,6039.67
-103,-92,6240.05
-102,-92,6427.57
-101,-92,6601.91
-100,-92,6762.8
-99,-92,6909.97
-98,-92,7043.18
-97,-92,7162.23
-96,-92,7266.91
-95,-92,7357.04
-94,-92,7432.46
-93,-92,7493.03
-92,-92,7538.63
-91,-92,7569.15
-90,-92,7584.5
-89,-92,7584.61
-88,-92,7569.42
-87,-92,7538.91
-86,-92,7493.06
-85,-92,7431.88
-84,-92,7355.39
-83,-92,7263.64
-82,-92,7156.71
-81,-92,7034.69
-80,-92,6897.7
-79,-92,6745.89
-78,-92,6579.44
-77,-92,6398.56
-76,-92,6203.49
-75,-92,5994.51
-74,-92,5771.92
-73,-92,5536.07
-72,-92,5287.34
-71,-92,5026.17
-70,-92,4753.01
-69,-92,4468.39
-68,-92,4172.85
-67,-92,3866.98
-66,-92,3551.45
-65,-92,3226.92
-64,-92,2894.15
-63,-92,2553.9
-62,-92,2207.01
-61,-92,1854.34
-60,-92,1496.8
-59,-92,1135.33
-58,-92,770.934
-57,-92,404.617
-56,-92,37.4351
-55,-92,-329.535
-54,-92,-695.193
-53,-92,-1058.42
-52,-92,-1418.09
-51,-92,-1773.06
-50,-92,-2122.19
-49,-92,-2464.34
-48,-92,-2798.4
-47,-92,-3123.25
-46,-92,-3437.81
-45,-92,-3741.03
-44,-92,-4031.88
-43,-92,-4309.41
-42,-92,-4572.67
-41,-92,-4820.81
-40,-92,-5053.02
-39,-92,-5268.55
-38,-92,-5466.74
-37,-92,-5646.99
-36,-92,-5808.79
-35,-92,-5951.72
-34,-92,-6075.42
-33,-92,-6179.64
-32,-92,-6264.22
-31,-92,-6329.08
-30,-92,-6374.24
-29,-92,-6399.81
-28,-92,-6405.97
-27,-92,-6393.01
-26,-92,-6361.3
-25,-92,-6311.29
-24,-92,-6243.51
-23,-92,-6158.55
-22,-92,-6057.09
-21,-92,-5939.87
-20,-92,-5807.69
-19,-92,-5661.38
-18,-92,-5501.86
-17,-92,-5330.07
-16,-92,-5146.99
-15,-92,-4953.62
-14,-92,-4751.01
-13,-92,-4540.19
-12,-92,-4322.25
-11,-92,-4098.25
-10,-92,-3869.27
-9,-92,-3636.36
-8,-92,-3400.59
-7,-92,-3163
-6,-92,-2924.6
-5,-92,-2686.4
-4,-92,-2449.35
-3,-92,-2214.4
-2,-92,-1982.42
-1,-92,-1754.28
0,-92,-1530.78
1,-92,-1312.68
2,-92,-1100.7
3,-92,-895.5
4,-92,-697.682
5,-92,-507.8
6,-92,-326.348
7,-92,-153.765
8,-92,9.5693
9,-92,163.335
10,-92,307.272
11,-92,441.176
12,-92,564.907
13,-92,678.379
14,-92,781.569
15,-92,874.509
16,-92,957.288
17,-92,1030.05
18,-92,1093
19,-92,1146.39
20,-92,1190.51
21,-92,1225.74
22,-92,1252.45
23,-92,1271.12
24,-92,1282.21
25,-92,1286.26
26,-92,1283.84
27,-92,1275.55
28,-92,1262.01
29,-92,1243.88
30,-92,1221.84
31,-92,1196.58
32,-92,1168.82
33,-92,1139.28
34,-92,1108.69
35,-92,1077.76
36,-92,1047.23
37,-92,1017.79
38,-92,990.155
39,-92,964.991
40,-92,942.95
41,-92,924.655
42,-92,910.693
43,-92,901.61
44,-92,897.912
45,-92,900.056
46,-92,908.448
47,-92,923.441
48,-92,945.331
49,-92,974.354
50,-92,1010.69
51,-92,1054.44
52,-92,1105.66
53,-92,1164.35
54,-92,1230.41
55,-92,1303.72
56,-92,1384.08
57,-92,1471.21
58,-92,1564.82
59,-92,1664.52
60,-92,1769.91
61,-92,1880.5
62,-92,1995.79
63,-92,2115.23
64,-92,2238.23
65,-92,2364.18
66,-92,2492.44
67,-92,2622.33
68,-92,2753.2
69,-92,2884.34
70,-92,3015.07
71,-92,3144.68
72,-92,3272.5
73,-92,3397.83
74,-92,3520.01
75,-92,3638.39
76,-92,3752.32
77,-92,3861.2
78,-92,3964.46
79,-92,4061.54
80,-92,4151.92
81,-92,4235.14
82,-92,4310.75
83,-92,4378.35
84,-92,4437.59
85,-92,4488.16
86,-92,4529.81
87,-92,4562.3
88,-92,4585.49
89,-92,4599.26
90,-92,4603.53
91,-92,4598.31
92,-92,4583.61
93,-92,4559.54
94,-92,4526.23
95,-92,4483.86
96,-92,4432.68
97,-92,4372.96
98,-92,4305.05
99,-92,4229.3
100,-92,4146.15
101,-92,4056.05
102,-92,3959.49
103,-92,3857.02
104,-92,3749.18
105,-92,3636.58
106,-92,3519.83
107,-92,3399.58
108,-92,3276.47
109,-92,3151.19
110,-92,3024.4
111,-92,2896.79
112,-92,2769.04
113,-92,2641.84
114,-92,2515.84
115,-92,2391.7
116,-92,2270.06
117,-92,2151.52
118,-92,2036.67
119,-92,1926.05
120,-92,1820.19
121,-92,1719.54
122,-92,1624.55
123,-92,1535.6
124,-92,1453.02
125,-92,1377.08
126,-92,1308.02
127,-92,1246
128,-92,1191.14
129,-92,1143.49
130,-92,1103.04
131,-92,1069.73
132,-92,1043.43
133,-92,1023.96
134,-92,1011.08
135,-92,1004.5
136,-92,1003.84
137,-92,1008.73
138,-92,1018.7
139,-92,1033.25
140,-92,1051.85
141,-92,1073.9
142,-92,1098.8
143,-92,1125.9
144,-92,1154.51
145,-92,1183.95
146,-92,1213.49
147,-92,1242.42
148,-92,1269.98
149,-92,1295.45
150,-92,1318.09
151,-92,1337.17
152,-92,1351.96
153,-92,1361.78
154,-92,1365.93
155,-92,1363.78
156,-92,1354.68
157,-92,1338.07
158,-92,1313.4
159,-92,1280.14
160,-92,1237.86
161,-92,1186.14
162,-92,1124.63
163,-92,1053.02
164,-92,971.075
165,-92,878.614
166,-92,775.517
167,-92,661.728
168,-92,537.255
169,-92,402.175
170,-92,256.629
171,-92,100.823
172,-92,-64.9654
173,-92,-240.397
174,-92,-425.066
175,-92,-618.5
176,-92,-820.167
177,-92,-1029.47
178,-92,-1245.76
179,-92,-1468.32
180,-92,-1696.39
-180,-91,-1710.4
-179,-91,-1943.37
-178,-91,-2180.07
-177,-91,-2419.6
-176,-91,-2661
-175,-91,-2903.31
-174,-91,-3145.51
-173,-91,-3386.56
-172,-91,-3625.43
-171,-91,-3861.03
-170,-91,-4092.3
-169,-91,-4318.16
-168,-91,-4537.52
-167,-91,-4749.34
-166,-91,-4952.55
-165,-91,-5146.14
-164,-91,-5329.1
-163,-91,-5500.46
-162,-91,-5659.29
-161,-91,-5804.72
-160,-91,-5935.91
-159,-91,-6052.08
-158,-91,-6152.52
-157,-91,-6236.57
-156,-91,-6303.66
-155,-91,-6353.27
-154,-91,-6384.96
-153,-91,-6398.38
-152,-91,-6393.26
-151,-91,-6369.39
-150,-91,-6326.67
-149,-91,-6265.07
-148,-91,-6184.64
-147,-91,-6085.51
-146,-91,-5967.91
-145,-91,-5832.13
-144,-91,-5678.54
-143,-91,-5507.59
-142,-91,-5319.78
-141,-91,-5115.71
-140,-91,-4896.01
-139,-91,-4661.38
-138,-91,-4412.58
-137,-91,-4150.41
-136,-91,-3875.71
-135,-91,-3589.35
-134,-91,-3292.25
-133,-91,-2985.34
-132,-91,-2669.59
-131,-91,-2345.96
-130,-91,-2015.43
-129,-91,-1679
-128,-91,-1337.65
-127,-91,-992.378
-126,-91,-644.15
-125,-91,-293.937
-124,-91,57.3116
-123,-91,408.661
-122,-91,759.2
-121,-91,1108.04
-120,-91,1454.32
-119,-91,1797.2
-118,-91,2135.89
-117,-91,2469.59
-116,-91,2797.57
-115,-91,3119.13
-114,-91,3433.57
-113,-91,3740.24
-112,-91,4038.55
-111,-91,4327.89
-110,-91,4607.73
-109,-91,4877.53
-108,-91,5136.81
-107,-91,5385.12
-106,-91,5622
-105,-91,5847.08
-104,-91,6059.95
-103,-91,6260.29
-102,-91,6447.74
-101,-91,6622.03
-100,-91,6782.85
-99,-91,6929.96
-98,-91,7063.12
-97,-91,7182.1
