Phi[deg],Theta[deg],re(rETheta)[mV]
-15,-115,-1690.47
-14,-115,-1871.87
-13,-115,-2037.92
-12,-115,-2188.44
-11,-115,-2323.32
-10,-115,-2442.5
-9,-115,-2546.02
-8,-115,-2633.95
-7,-115,-2706.45
-6,-115,-2763.75
-5,-115,-2806.12
-4,-115,-2833.92
-3,-115,-2847.55
-2,-115,-2847.46
-1,-115,-2834.19
0,-115,-2808.28
1,-115,-2770.35
2,-115,-2721.06
3,-115,-2661.1
4,-115,-2591.19
5,-115,-2512.1
6,-115,-2424.6
7,-115,-2329.51
8,-115,-2227.65
9,-115,-2119.83
10,-115,-2006.92
11,-115,-1889.75
12,-115,-1769.15
13,-115,-1645.97
14,-115,-1521.03
15,-115,-1395.14
16,-115,-1269.08
17,-115,-1143.62
18,-115,-1019.5
19,-115,-897.424
20,-115,-778.074
21,-115,-662.085
22,-115,-550.057
23,-115,-442.548
24,-115,-340.072
25,-115,-243.099
26,-115,-152.052
27,-115,-67.3062
28,-115,10.8112
29,-115,82.0214
30,-115,146.094
31,-115,202.847
32,-115,252.147
33,-115,293.904
34,-115,328.078
35,-115,354.668
36,-115,373.72
37,-115,385.315
38,-115,389.577
39,-115,386.661
40,-115,376.759
41,-115,360.09
42,-115,336.904
43,-115,307.473
44,-115,272.092
45,-115,231.077
46,-115,184.758
47,-115,133.48
48,-115,77.5996
49,-115,17.4797
50,-115,-46.5092
51,-115,-113.994
52,-115,-184.6
53,-115,-257.953
54,-115,-333.683
55,-115,-411.424
56,-115,-490.816
57,-115,-571.509
58,-115,-653.158
59,-115,-735.434
60,-115,-818.014
61,-115,-900.59
62,-115,-982.869
63,-115,-1064.57
64,-115,-1145.42
65,-115,-1225.16
66,-115,-1303.57
67,-115,-1380.41
68,-115,-1455.47
69,-115,-1528.55
70,-115,-1599.48
71,-115,-1668.08
72,-115,-1734.2
73,-115,-1797.69
74,-115,-1858.42
75,-115,-1916.26
76,-115,-1971.12
77,-115,-2022.87
78,-115,-2071.44
79,-115,-2116.74
80,-115,-2158.69
81,-115,-2197.22
82,-115,-2232.27
83,-115,-2263.78
84,-115,-2291.69
85,-115,-2315.96
86,-115,-2336.54
87,-115,-2353.39
88,-115,-2366.48
89,-115,-2375.75
90,-115,-2381.2
91,-115,-2382.77
92,-115,-2380.46
93,-115,-2374.23
94,-115,-2364.07
95,-115,-2349.96
96,-115,-2331.9
97,-115,-2309.89
98,-115,-2283.93
99,-115,-2254.04
100,-115,-2220.23
101,-115,-2182.53
102,-115,-2141
103,-115,-2095.67
104,-115,-2046.63
105,-115,-1993.94
106,-115,-1937.71
107,-115,-1878.05
108,-115,-1815.07
109,-115,-1748.93
110,-115,-1679.79
111,-115,-1607.82
112,-115,-1533.22
113,-115,-1456.21
114,-115,-1377.02
115,-115,-1295.91
116,-115,-1213.14
117,-115,-1128.99
118,-115,-1043.78
119,-115,-957.82
120,-115,-871.444
121,-115,-784.998
122,-115,-698.844
123,-115,-613.35
124,-115,-528.895
125,-115,-445.868
126,-115,-364.66
127,-115,-285.667
128,-115,-209.289
129,-115,-135.923
130,-115,-65.9666
131,-115,0.189876
132,-115,62.1612
133,-115,119.571
134,-115,172.056
135,-115,219.265
136,-115,260.863
137,-115,296.533
138,-115,325.982
139,-115,348.937
140,-115,365.151
141,-115,374.407
142,-115,376.515
143,-115,371.32
144,-115,358.699
145,-115,338.568
146,-115,310.879
147,-115,275.622
148,-115,232.833
149,-115,182.586
150,-115,125
151,-115,60.2385
152,-115,-11.4895
153,-115,-89.9304
154,-115,-174.785
155,-115,-265.709
156,-115,-362.312
157,-115,-464.161
158,-115,-570.779
159,-115,-681.647
160,-115,-796.207
161,-115,-913.863
162,-115,-1033.98
163,-115,-1155.89
164,-115,-1278.9
165,-115,-1402.29
166,-115,-1525.3
167,-115,-1647.16
168,-115,-1767.09
169,-115,-1884.28
170,-115,-1997.93
171,-115,-2107.21
172,-115,-2211.32
173,-115,-2309.45
174,-115,-2400.77
175,-115,-2484.51
176,-115,-2559.89
177,-115,-2626.15
178,-115,-2682.56
179,-115,-2728.44
180,-115,-2763.1
-180,-114,-2786.86
-179,-114,-2808.41
-178,-114,-2817.34
-177,-114,-2813.11
-176,-114,-2795.22
-175,-114,-2763.23
-174,-114,-2716.76
-173,-114,-2655.49
-172,-114,-2579.16
-171,-114,-2487.55
-170,-114,-2380.54
-169,-114,-2258.06
-168,-114,-2120.1
-167,-114,-1966.72
-166,-114,-1798.06
-165,-114,-1614.3
-164,-114,-1415.72
-163,-114,-1202.63
-162,-114,-975.428
-161,-114,-734.56
-160,-114,-480.533
-159,-114,-213.911
-158,-114,64.6929
-157,-114,354.613
-156,-114,655.139
-155,-114,965.521
-154,-114,1284.97
-153,-114,1612.67
-152,-114,1947.76
-151,-114,2289.37
-150,-114,2636.61
-149,-114,2988.58
-148,-114,3344.35
-147,-114,3703.01
-146,-114,4063.65
-145,-114,4425.33
-144,-114,4787.17
-143,-114,5148.28
-142,-114,5507.78
-141,-114,5864.83
-140,-114,6218.61
-139,-114,6568.33
-138,-114,6913.25
-137,-114,7252.65
-136,-114,7585.86
-135,-114,7912.24
-134,-114,8231.22
-133,-114,8542.26
-132,-114,8844.87
-131,-114,9138.62
-130,-114,9423.13
-129,-114,9698.07
-128,-114,9963.16
-127,-114,10218.2
-126,-114,10462.9
-125,-114,10697.3
-124,-114,10921.3
-123,-114,11134.8
-122,-114,11337.8
-121,-114,11530.5
-120,-114,11712.9
-119,-114,11885.2
-118,-114,12047.5
-117,-114,12200.2
-116,-114,12343.4
-115,-114,12477.4
-114,-114,12602.5
-113,-114,12719.1
-112,-114,12827.5
-111,-114,12928.1
-110,-114,13021.2
-109,-114,13107.2
-108,-114,13186.5
-107,-114,13259.5
-106,-114,13326.5
-105,-114,13388
-104,-114,13444.2
-103,-114,13495.5
-102,-114,13542.3
-101,-114,13584.9
-100,-114,13623.6
-99,-114,13658.6
-98,-114,13690.2
-97,-114,13718.6
-96,-114,13744
-95,-114,13766.5
-94,-114,13786.4
-93,-114,13803.7
-92,-114,13818.4
-91,-114,13830.6
-90,-114,13840.3
-89,-114,13847.5
-88,-114,13852.1
-87,-114,13854
-86,-114,13853.1
-85,-114,13849.2
-84,-114,13842.2
-83,-114,13831.8
-82,-114,13817.8
-81,-114,13799.9
-80,-114,13777.9
-79,-114,13751.4
-78,-114,13720.1
-77,-114,13683.8
-76,-114,13642
-75,-114,13594.3
-74,-114,13540.5
-73,-114,13480.1
-72,-114,13412.8
-71,-114,13338.2
-70,-114,13255.9
-69,-114,13165.6
-68,-114,13066.9
-67,-114,12959.4
-66,-114,12842.9
-65,-114,12717.1
-64,-114,12581.6
-63,-114,12436.2
-62,-114,12280.6
-61,-114,12114.7
-60,-114,11938.3
-59,-114,11751.2
-58,-114,11553.4
-57,-114,11344.7
-56,-114,11125.2
-55,-114,10894.9
-54,-114,10653.8
-53,-114,10402
-52,-114,10139.8
-51,-114,9867.31
-50,-114,9584.78
-49,-114,9292.54
-48,-114,8990.95
-47,-114,8680.41
-46,-114,8361.38
-45,-114,8034.38
-44,-114,7699.95
-43,-114,7358.69
-42,-114,7011.26
-41,-114,6658.33
-40,-114,6300.65
-39,-114,5938.97
-38,-114,5574.11
-37,-114,5206.88
-36,-114,4838.16
-35,-114,4468.83
-34,-114,4099.78
-33,-114,3731.95
-32,-114,3366.27
-31,-114,3003.66
-30,-114,2645.06
-29,-114,2291.42
-28,-114,1943.65
-27,-114,1602.66
-26,-114,1269.35
-25,-114,944.579
-24,-114,629.19
-23,-114,323.986
-22,-114,29.7329
-21,-114,-252.845
-20,-114,-523.071
-19,-114,-780.318
-18,-114,-1024.02
-17,-114,-1253.65
-16,-114,-1468.77
-15,-114,-1668.98
-14,-114,-1853.95
-13,-114,-2023.43
-12,-114,-2177.22
-11,-114,-2315.2
-10,-114,-2437.32
-9,-114,-2543.59
-8,-114,-2634.1
-7,-114,-2709
-6,-114,-2768.5
-5,-114,-2812.89
-4,-114,-2842.51
-3,-114,-2857.78
-2,-114,-2859.15
-1,-114,-2847.14
0,-114,-2822.33
1,-114,-2785.32
2,-114,-2736.79
3,-114,-2677.42
4,-114,-2607.96
5,-114,-2529.16
6,-114,-2441.84
7,-114,-2346.79
8,-114,-2244.85
9,-114,-2136.86
10,-114,-2023.68
11,-114,-1906.15
12,-114,-1785.14
13,-114,-1661.49
14,-114,-1536.02
15,-114,-1409.57
16,-114,-1282.94
17,-114,-1156.89
18,-114,-1032.18
19,-114,-909.538
20,-114,-789.639
21,-114,-673.134
22,-114,-560.633
23,-114,-452.704
24,-114,-349.869
25,-114,-252.606
26,-114,-161.345
27,-114,-76.4676
28,-114,1.69429
29,-114,72.8576
30,-114,136.789
31,-114,193.304
32,-114,242.268
33,-114,283.592
34,-114,317.236
35,-114,343.204
36,-114,361.542
37,-114,372.339
38,-114,375.721
39,-114,371.853
40,-114,360.932
41,-114,343.187
42,-114,318.876
43,-114,288.282
44,-114,251.709
45,-114,209.485
46,-114,161.951
47,-114,109.462
48,-114,52.3871
49,-114,-8.89949
50,-114,-74.0164
51,-114,-142.579
52,-114,-214.203
53,-114,-288.505
54,-114,-365.105
55,-114,-443.628
56,-114,-523.708
57,-114,-604.986
58,-114,-687.116
59,-114,-769.759
60,-114,-852.593
61,-114,-935.308
62,-114,-1017.61
63,-114,-1099.21
64,-114,-1179.84
65,-114,-1259.27
66,-114,-1337.24
67,-114,-1413.54
68,-114,-1487.97
69,-114,-1560.33
70,-114,-1630.45
71,-114,-1698.17
72,-114,-1763.34
73,-114,-1825.83
74,-114,-1885.51
75,-114,-1942.27
76,-114,-1996.02
77,-114,-2046.66
78,-114,-2094.11
79,-114,-2138.3
80,-114,-2179.15
81,-114,-2216.62
82,-114,-2250.65
83,-114,-2281.18
84,-114,-2308.17
85,-114,-2331.59
86,-114,-2351.38
87,-114,-2367.52
88,-114,-2379.97
89,-114,-2388.7
90,-114,-2393.68
91,-114,-2394.88
92,-114,-2392.28
93,-114,-2385.86
94,-114,-2375.59
95,-114,-2361.46
96,-114,-2343.46
97,-114,-2321.58
98,-114,-2295.82
99,-114,-2266.19
100,-114,-2232.71
101,-114,-2195.4
102,-114,-2154.29
103,-114,-2109.43
104,-114,-2060.88
105,-114,-2008.72
106,-114,-1953.02
107,-114,-1893.89
108,-114,-1831.45
109,-114,-1765.84
110,-114,-1697.21
111,-114,-1625.73
112,-114,-1551.59
113,-114,-1475.01
114,-114,-1396.21
115,-114,-1315.44
116,-114,-1232.96
117,-114,-1149.06
118,-114,-1064.04
119,-114,-978.215
120,-114,-891.921
121,-114,-805.503
122,-114,-719.322
123,-114,-633.748
124,-114,-549.163
125,-114,-465.957
126,-114,-384.525
127,-114,-305.268
128,-114,-228.589
129,-114,-154.891
130,-114,-84.5763
131,-114,-18.0408
132,-114,44.3241
133,-114,102.137
134,-114,155.026
135,-114,202.635
136,-114,244.622
137,-114,280.666
138,-114,310.465
139,-114,333.74
140,-114,350.241
141,-114,359.742
142,-114,362.051
143,-114,357.006
144,-114,344.483
145,-114,324.391
146,-114,296.68
147,-114,261.34
148,-114,218.403
149,-114,167.943
150,-114,110.079
151,-114,44.9761
152,-114,-27.1564
153,-114,-106.062
154,-114,-191.439
155,-114,-282.937
156,-114,-380.162
157,-114,-482.676
158,-114,-589.994
159,-114,-701.592
160,-114,-816.901
161,-114,-935.317
162,-114,-1056.2
163,-114,-1178.87
164,-114,-1302.61
165,-114,-1426.71
166,-114,-1550.39
167,-114,-1672.87
168,-114,-1793.35
169,-114,-1911.02
170,-114,-2025.06
171,-114,-2134.64
172,-114,-2238.93
173,-114,-2337.11
174,-114,-2428.36
175,-114,-2511.88
176,-114,-2586.88
177,-114,-2652.61
178,-114,-2708.31
179,-114,-2753.28
180,-114,-2786.86
-180,-113,-2810.15
-179,-113,-2830.39
-178,-113,-2837.81
-177,-113,-2831.86
-176,-113,-2812.06
-175,-113,-2777.95
-174,-113,-2729.16
-173,-113,-2665.36
-172,-113,-2586.29
-171,-113,-2491.75
-170,-113,-2381.61
-169,-113,-2255.81
-168,-113,-2114.35
-167,-113,-1957.29
-166,-113,-1784.79
-165,-113,-1597.05
-164,-113,-1394.33
-163,-113,-1176.98
-162,-113,-945.405
-161,-113,-700.062
-160,-113,-441.478
-159,-113,-170.23
-158,-113,113.049
-157,-113,407.676
-156,-113,712.924
-155,-113,1028.02
-154,-113,1352.17
-153,-113,1684.51
-152,-113,2024.2
-151,-113,2370.32
-150,-113,2721.98
-149,-113,3078.24
-148,-113,3438.18
-147,-113,3800.86
-146,-113,4165.34
-145,-113,4530.69
-144,-113,4895.99
-143,-113,5260.35
-142,-113,5622.88
-141,-113,5982.73
-140,-113,6339.06
-139,-113,6691.08
-138,-113,7038.03
-137,-113,7379.19
-136,-113,7713.88
-135,-113,8041.48
-134,-113,8361.39
-133,-113,8673.08
-132,-113,8976.07
-131,-113,9269.92
-130,-113,9554.27
-129,-113,9828.77
-128,-113,10093.2
-127,-113,10347.2
-126,-113,10590.8
-125,-113,10823.8
-124,-113,11046.1
-123,-113,11257.8
-122,-113,11458.8
-121,-113,11649.2
-120,-113,11829.3
-119,-113,11999
-118,-113,12158.7
-117,-113,12308.6
-116,-113,12449
-115,-113,12580.1
-114,-113,12702.3
-113,-113,12815.9
-112,-113,12921.3
-111,-113,13018.9
-110,-113,13109
-109,-113,13192.1
-108,-113,13268.5
-107,-113,13338.7
-106,-113,13403
-105,-113,13461.8
-104,-113,13515.5
-103,-113,13564.5
-102,-113,13609.1
-101,-113,13649.6
-100,-113,13686.4
-99,-113,13719.7
-98,-113,13749.8
-97,-113,13776.9
-96,-113,13801.3
-95,-113,13823
-94,-113,13842.2
-93,-113,13859
-92,-113,13873.5
-91,-113,13885.7
-90,-113,13895.6
-89,-113,13903.3
-88,-113,13908.5
-87,-113,13911.2
-86,-113,13911.4
-85,-113,13908.7
-84,-113,13903.1
-83,-113,13894.3
-82,-113,13882
-81,-113,13866.1
-80,-113,13846.1
-79,-113,13821.8
-78,-113,13792.8
-77,-113,13758.9
-76,-113,13719.5
-75,-113,13674.4
-74,-113,13623.2
-73,-113,13565.4
-72,-113,13500.8
-71,-113,13428.8
-70,-113,13349.2
-69,-113,13261.5
-68,-113,13165.4
-67,-113,13060.5
-66,-113,12946.5
-65,-113,12823.1
-64,-113,12689.9
-63,-113,12546.7
-62,-113,12393.3
-61,-113,12229.4
-60,-113,12054.8
-59,-113,11869.4
-58,-113,11673.1
-57,-113,11465.8
-56,-113,11247.5
-55,-113,11018.1
-54,-113,10777.8
-53,-113,10526.7
-52,-113,10264.9
-51,-113,9992.55
-50,-113,9710
-49,-113,9417.52
-48,-113,9115.47
-47,-113,8804.25
-46,-113,8484.32
-45,-113,8156.19
-44,-113,7820.41
-43,-113,7477.58
-42,-113,7128.36
-41,-113,6773.44
-40,-113,6413.56
-39,-113,6049.48
-38,-113,5682.01
-37,-113,5312
-36,-113,4940.31
-35,-113,4567.85
-34,-113,4195.52
-33,-113,3824.26
-32,-113,3455
-31,-113,3088.71
-30,-113,2726.32
-29,-113,2368.79
-28,-113,2017.06
-27,-113,1672.05
-26,-113,1334.67
-25,-113,1005.8
-24,-113,686.294
-23,-113,376.977
-22,-113,78.6279
-21,-113,-208.013
-20,-113,-482.255
-19,-113,-743.458
-18,-113,-991.034
-17,-113,-1224.46
-16,-113,-1443.26
-15,-113,-1647.04
-14,-113,-1835.46
-13,-113,-2008.25
-12,-113,-2165.21
-11,-113,-2306.21
-10,-113,-2431.18
-9,-113,-2540.14
-8,-113,-2633.17
-7,-113,-2710.41
-6,-113,-2772.08
-5,-113,-2818.46
-4,-113,-2849.9
-3,-113,-2866.8
-2,-113,-2869.62
-1,-113,-2858.9
0,-113,-2835.2
1,-113,-2799.14
2,-113,-2751.39
3,-113,-2692.65
4,-113,-2623.68
5,-113,-2545.23
6,-113,-2458.12
7,-113,-2363.16
8,-113,-2261.2
9,-113,-2153.09
10,-113,-2039.7
11,-113,-1921.87
12,-113,-1800.49
13,-113,-1676.41
14,-113,-1550.47
15,-113,-1423.5
16,-113,-1296.32
17,-113,-1169.71
18,-113,-1044.44
19,-113,-921.231
20,-113,-800.787
21,-113,-683.764
22,-113,-570.781
23,-113,-462.414
24,-113,-359.195
25,-113,-261.608
26,-113,-170.09
27,-113,-85.0305
28,-113,-6.76557
29,-113,64.4169
30,-113,128.28
31,-113,184.638
32,-113,233.353
33,-113,274.338
34,-113,307.552
35,-113,333
36,-113,350.734
37,-113,360.845
38,-113,363.466
39,-113,358.765
40,-113,346.949
41,-113,328.254
42,-113,302.946
43,-113,271.317
44,-113,233.684
45,-113,190.383
46,-113,141.765
47,-113,88.1992
48,-113,30.0631
49,-113,-32.2565
50,-113,-98.3674
51,-113,-167.875
52,-113,-240.383
53,-113,-315.499
54,-113,-392.835
55,-113,-472.006
56,-113,-552.64
57,-113,-634.37
58,-113,-716.845
59,-113,-799.722
60,-113,-882.676
61,-113,-965.395
62,-113,-1047.58
63,-113,-1128.95
64,-113,-1209.24
65,-113,-1288.21
66,-113,-1365.62
67,-113,-1441.25
68,-113,-1514.92
69,-113,-1586.43
70,-113,-1655.61
71,-113,-1722.33
72,-113,-1786.43
73,-113,-1847.8
74,-113,-1906.32
75,-113,-1961.9
76,-113,-2014.44
77,-113,-2063.86
78,-113,-2110.1
79,-113,-2153.09
80,-113,-2192.78
81,-113,-2229.11
82,-113,-2262.05
83,-113,-2291.54
84,-113,-2317.57
85,-113,-2340.08
86,-113,-2359.06
87,-113,-2374.46
88,-113,-2386.27
89,-113,-2394.44
90,-113,-2398.96
91,-113,-2399.8
92,-113,-2396.93
93,-113,-2390.34
94,-113,-2379.99
95,-113,-2365.88
96,-113,-2347.98
97,-113,-2326.29
98,-113,-2300.8
99,-113,-2271.52
100,-113,-2238.44
101,-113,-2201.59
102,-113,-2161
103,-113,-2116.7
104,-113,-2068.75
105,-113,-2017.2
106,-113,-1962.14
107,-113,-1903.66
108,-113,-1841.88
109,-113,-1776.91
110,-113,-1708.91
111,-113,-1638.05
112,-113,-1564.49
113,-113,-1488.47
114,-113,-1410.18
115,-113,-1329.88
116,-113,-1247.83
117,-113,-1164.31
118,-113,-1079.61
119,-113,-994.062
120,-113,-907.987
121,-113,-821.733
122,-113,-735.663
123,-113,-650.147
124,-113,-565.571
125,-113,-482.325
126,-113,-400.81
127,-113,-321.43
128,-113,-244.592
129,-113,-170.703
130,-113,-100.171
131,-113,-33.3985
132,-113,29.2185
133,-113,87.2919
134,-113,140.445
135,-113,188.314
136,-113,230.552
137,-113,266.832
138,-113,296.844
139,-113,320.306
140,-113,336.961
141,-113,346.579
142,-113,348.962
143,-113,343.945
144,-113,331.399
145,-113,311.231
146,-113,283.389
147,-113,247.859
148,-113,204.673
149,-113,153.905
150,-113,95.6736
151,-113,30.1449
152,-113,-42.4695
153,-113,-121.911
154,-113,-207.873
155,-113,-300.002
156,-113,-397.901
157,-113,-501.122
158,-113,-609.177
159,-113,-721.532
160,-113,-837.612
161,-113,-956.805
162,-113,-1078.46
163,-113,-1201.88
164,-113,-1326.37
165,-113,-1451.16
166,-113,-1575.49
167,-113,-1698.57
168,-113,-1819.58
169,-113,-1937.7
170,-113,-2052.1
171,-113,-2161.94
172,-113,-2266.37
173,-113,-2364.57
174,-113,-2455.71
175,-113,-2538.97
176,-113,-2613.56
177,-113,-2678.7
178,-113,-2733.65
179,-113,-2777.69
180,-113,-2810.15
-180,-112,-2832.94
-179,-112,-2851.84
-178,-112,-2857.73
-177,-112,-2850.05
-176,-112,-2828.32
-175,-112,-2792.09
-174,-112,-2740.97
-173,-112,-2674.65
-172,-112,-2592.86
-171,-112,-2495.41
-170,-112,-2382.18
-169,-112,-2253.1
-168,-112,-2108.19
-167,-112,-1947.53
-166,-112,-1771.26
-165,-112,-1579.6
-164,-112,-1372.85
-163,-112,-1151.34
-162,-112,-915.501
-161,-112,-665.806
-160,-112,-402.795
-159,-112,-127.062
-158,-112,160.742
-157,-112,459.92
-156,-112,769.724
-155,-112,1089.37
-154,-112,1418.03
-153,-112,1754.84
-152,-112,2098.92
-151,-112,2449.37
-150,-112,2805.24
-149,-112,3165.6
-148,-112,3529.5
-147,-112,3895.98
-146,-112,4264.1
-145,-112,4632.91
-144,-112,5001.47
-143,-112,5368.88
-142,-112,5734.24
-141,-112,6096.68
-140,-112,6455.36
-139,-112,6809.49
-138,-112,7158.28
-137,-112,7501.03
-136,-112,7837.03
-135,-112,8165.67
-134,-112,8486.36
-133,-112,8798.55
-132,-112,9101.77
-131,-112,9395.59
-130,-112,9679.63
-129,-112,9953.58
-128,-112,10217.2
-127,-112,10470.2
-126,-112,10712.5
-125,-112,10944
-124,-112,11164.6
-123,-112,11374.3
-122,-112,11573.2
-121,-112,11761.4
-120,-112,11939.1
-119,-112,12106.3
-118,-112,12263.3
-117,-112,12410.5
-116,-112,12548
-115,-112,12676.2
-114,-112,12795.4
-113,-112,12906
-112,-112,13008.4
-111,-112,13103
-110,-112,13190.1
-109,-112,13270.2
-108,-112,13343.8
-107,-112,13411.1
-106,-112,13472.7
-105,-112,13528.9
-104,-112,13580.2
-103,-112,13626.8
-102,-112,13669.2
-101,-112,13707.7
-100,-112,13742.6
-99,-112,13774.2
-98,-112,13802.8
-97,-112,13828.6
-96,-112,13851.8
-95,-112,13872.6
-94,-112,13891.1
-93,-112,13907.5
-92,-112,13921.7
-91,-112,13933.9
-90,-112,13944
-89,-112,13952
-88,-112,13957.9
-87,-112,13961.4
-86,-112,13962.6
-85,-112,13961.1
-84,-112,13956.9
-83,-112,13949.6
-82,-112,13939.1
-81,-112,13925
-80,-112,13907
-79,-112,13884.8
-78,-112,13858.1
-77,-112,13826.5
-76,-112,13789.6
-75,-112,13747
-74,-112,13698.3
-73,-112,13643.2
-72,-112,13581.2
-71,-112,13511.9
-70,-112,13434.9
-69,-112,13349.9
-68,-112,13256.4
-67,-112,13154.1
-66,-112,13042.6
-65,-112,12921.6
-64,-112,12790.7
-63,-112,12649.8
-62,-112,12498.5
-61,-112,12336.6
-60,-112,12163.9
-59,-112,11980.3
-58,-112,11785.5
-57,-112,11579.7
-56,-112,11362.6
-55,-112,11134.3
-54,-112,10894.9
-53,-112,10644.5
-52,-112,10383.2
-51,-112,10111.2
-50,-112,9828.72
-49,-112,9536.13
-48,-112,9233.76
-47,-112,8922
-46,-112,8601.32
-45,-112,8272.23
-44,-112,7935.27
-43,-112,7591.05
-42,-112,7240.24
-41,-112,6883.51
-40,-112,6521.62
-39,-112,6155.34
-38,-112,5785.49
-37,-112,5412.91
-36,-112,5038.48
-35,-112,4663.11
-34,-112,4287.72
-33,-112,3913.25
-32,-112,3540.67
-31,-112,3170.92
-30,-112,2804.97
-29,-112,2443.79
-28,-112,2088.33
-27,-112,1739.53
-26,-112,1398.31
-25,-112,1065.56
-24,-112,742.16
-23,-112,428.942
-22,-112,126.703
-21,-112,-163.803
-20,-112,-441.871
-19,-112,-706.846
-18,-112,-958.128
-17,-112,-1195.18
-16,-112,-1417.51
-15,-112,-1624.72
-14,-112,-1816.46
-13,-112,-1992.44
-12,-112,-2152.46
-11,-112,-2296.37
-10,-112,-2424.12
-9,-112,-2535.69
-8,-112,-2631.18
-7,-112,-2710.71
-6,-112,-2774.51
-5,-112,-2822.85
-4,-112,-2856.08
-3,-112,-2874.61
-2,-112,-2878.89
-1,-112,-2869.46
0,-112,-2846.89
1,-112,-2811.81
2,-112,-2764.88
3,-112,-2706.82
4,-112,-2638.37
5,-112,-2560.32
6,-112,-2473.47
7,-112,-2378.66
8,-112,-2276.74
9,-112,-2168.56
10,-112,-2055.01
11,-112,-1936.94
12,-112,-1815.24
13,-112,-1690.78
14,-112,-1564.4
15,-112,-1436.96
16,-112,-1309.27
17,-112,-1182.13
18,-112,-1056.32
19,-112,-932.571
20,-112,-811.594
21,-112,-694.056
22,-112,-580.585
23,-112,-471.766
24,-112,-368.14
25,-112,-270.199
26,-112,-178.387
27,-112,-93.0972
28,-112,-14.6741
29,-112,56.5909
30,-112,120.457
31,-112,176.735
32,-112,225.287
33,-112,266.024
34,-112,298.905
35,-112,323.938
36,-112,341.176
37,-112,350.714
38,-112,352.689
39,-112,347.277
40,-112,334.688
41,-112,315.168
42,-112,288.991
43,-112,256.457
44,-112,217.893
45,-112,173.645
46,-112,124.076
47,-112,69.5645
48,-112,10.4994
49,-112,-52.7214
50,-112,-119.695
51,-112,-190.015
52,-112,-263.277
53,-112,-339.078
54,-112,-417.019
55,-112,-496.71
56,-112,-577.768
57,-112,-659.822
58,-112,-742.514
59,-112,-825.499
60,-112,-908.446
61,-112,-991.042
62,-112,-1072.99
63,-112,-1154.01
64,-112,-1233.83
65,-112,-1312.22
66,-112,-1388.94
67,-112,-1463.79
68,-112,-1536.57
69,-112,-1607.11
70,-112,-1675.25
71,-112,-1740.85
72,-112,-1803.78
73,-112,-1863.93
74,-112,-1921.19
75,-112,-1975.48
76,-112,-2026.71
77,-112,-2074.83
78,-112,-2119.78
79,-112,-2161.5
80,-112,-2199.94
81,-112,-2235.08
82,-112,-2266.87
83,-112,-2295.28
84,-112,-2320.3
85,-112,-2341.88
86,-112,-2360.01
87,-112,-2374.66
88,-112,-2385.8
89,-112,-2393.42
90,-112,-2397.48
91,-112,-2397.97
92,-112,-2394.86
93,-112,-2388.12
94,-112,-2377.73
95,-112,-2363.68
96,-112,-2345.93
97,-112,-2324.49
98,-112,-2299.33
99,-112,-2270.45
100,-112,-2237.85
101,-112,-2201.55
102,-112,-2161.56
103,-112,-2117.91
104,-112,-2070.64
105,-112,-2019.81
106,-112,-1965.49
107,-112,-1907.76
108,-112,-1846.73
109,-112,-1782.52
110,-112,-1715.26
111,-112,-1645.12
112,-112,-1572.27
113,-112,-1496.9
114,-112,-1419.25
115,-112,-1339.54
116,-112,-1258.04
117,-112,-1175.01
118,-112,-1090.77
119,-112,-1005.61
120,-112,-919.879
121,-112,-833.914
122,-112,-748.08
123,-112,-662.749
124,-112,-578.309
125,-112,-495.153
126,-112,-413.684
127,-112,-334.31
128,-112,-257.443
129,-112,-183.495
130,-112,-112.878
131,-112,-46.0005
132,-112,16.736
133,-112,74.9375
134,-112,128.221
135,-112,176.218
136,-112,218.576
137,-112,254.959
138,-112,285.056
139,-112,308.576
140,-112,325.258
141,-112,334.868
142,-112,337.203
143,-112,332.095
144,-112,319.411
145,-112,299.055
146,-112,270.973
147,-112,235.15
148,-112,191.617
149,-112,140.448
150,-112,81.7622
151,-112,15.7266
152,-112,-57.4447
153,-112,-137.49
154,-112,-224.1
155,-112,-316.916
156,-112,-415.535
157,-112,-519.505
158,-112,-628.33
159,-112,-741.47
160,-112,-858.342
161,-112,-978.323
162,-112,-1100.75
163,-112,-1224.94
164,-112,-1350.15
165,-112,-1475.63
166,-112,-1600.6
167,-112,-1724.25
168,-112,-1845.77
169,-112,-1964.31
170,-112,-2079.03
171,-112,-2189.09
172,-112,-2293.63
173,-112,-2391.81
174,-112,-2482.79
175,-112,-2565.75
176,-112,-2639.88
177,-112,-2704.4
178,-112,-2758.56
179,-112,-2801.63
180,-112,-2832.94
-180,-111,-2855.21
-179,-111,-2872.74
-178,-111,-2877.07
-177,-111,-2867.66
-176,-111,-2843.99
-175,-111,-2805.62
-174,-111,-2752.19
-173,-111,-2683.35
-172,-111,-2598.87
-171,-111,-2498.54
-170,-111,-2382.25
-169,-111,-2249.94
-168,-111,-2101.65
-167,-111,-1937.44
-166,-111,-1757.48
-165,-111,-1562.01
-164,-111,-1351.31
-163,-111,-1125.76
-162,-111,-885.773
-161,-111,-631.854
-160,-111,-364.554
-159,-111,-84.4846
-158,-111,207.69
-157,-111,511.253
-156,-111,825.442
-155,-111,1149.45
-154,-111,1482.44
