Phi[deg],Theta[deg],re(rEPhi)[mV]
-92,-72,19.1539
-91,-72,-2.58226
-90,-72,-24.2098
-89,-72,-45.7721
-88,-72,-67.3131
-87,-72,-88.8772
-86,-72,-110.508
-85,-72,-132.248
-84,-72,-154.138
-83,-72,-176.216
-82,-72,-198.52
-81,-72,-221.082
-80,-72,-243.931
-79,-72,-267.093
-78,-72,-290.588
-77,-72,-314.433
-76,-72,-338.638
-75,-72,-363.207
-74,-72,-388.141
-73,-72,-413.432
-72,-72,-439.066
-71,-72,-465.023
-70,-72,-491.274
-69,-72,-517.784
-68,-72,-544.511
-67,-72,-571.402
-66,-72,-598.399
-65,-72,-625.436
-64,-72,-652.436
-63,-72,-679.316
-62,-72,-705.986
-61,-72,-732.345
-60,-72,-758.288
-59,-72,-783.7
-58,-72,-808.462
-57,-72,-832.447
-56,-72,-855.523
-55,-72,-877.554
-54,-72,-898.402
-53,-72,-917.925
-52,-72,-935.978
-51,-72,-952.419
-50,-72,-967.106
-49,-72,-979.899
-48,-72,-990.662
-47,-72,-999.264
-46,-72,-1005.58
-45,-72,-1009.5
-44,-72,-1010.9
-43,-72,-1009.7
-42,-72,-1005.81
-41,-72,-999.148
-40,-72,-989.663
-39,-72,-977.305
-38,-72,-962.044
-37,-72,-943.862
-36,-72,-922.759
-35,-72,-898.749
-34,-72,-871.864
-33,-72,-842.148
-32,-72,-809.663
-31,-72,-774.484
-30,-72,-736.702
-29,-72,-696.421
-28,-72,-653.756
-27,-72,-608.836
-26,-72,-561.8
-25,-72,-512.798
-24,-72,-461.987
-23,-72,-409.535
-22,-72,-355.612
-21,-72,-300.399
-20,-72,-244.078
-19,-72,-186.835
-18,-72,-128.858
-17,-72,-70.3394
-16,-72,-11.4678
-15,-72,47.5665
-14,-72,106.575
-13,-72,165.372
-12,-72,223.774
-11,-72,281.603
-10,-72,338.683
-9,-72,394.846
-8,-72,449.926
-7,-72,503.767
-6,-72,556.218
-5,-72,607.133
-4,-72,656.376
-3,-72,703.817
-2,-72,749.334
-1,-72,792.814
0,-72,834.149
1,-72,873.243
2,-72,910.005
3,-72,944.354
4,-72,976.216
5,-72,1005.52
6,-72,1032.22
7,-72,1056.27
8,-72,1077.61
9,-72,1096.21
10,-72,1112.06
11,-72,1125.13
12,-72,1135.41
13,-72,1142.91
14,-72,1147.61
15,-72,1149.55
16,-72,1148.74
17,-72,1145.2
18,-72,1138.98
19,-72,1130.12
20,-72,1118.67
21,-72,1104.68
22,-72,1088.24
23,-72,1069.41
24,-72,1048.27
25,-72,1024.93
26,-72,999.469
27,-72,972.011
28,-72,942.665
29,-72,911.557
30,-72,878.817
31,-72,844.584
32,-72,809.003
33,-72,772.224
34,-72,734.405
35,-72,695.708
36,-72,656.297
37,-72,616.344
38,-72,576.019
39,-72,535.495
40,-72,494.946
41,-72,454.545
42,-72,414.461
43,-72,374.862
44,-72,335.912
45,-72,297.767
46,-72,260.577
47,-72,224.486
48,-72,189.627
49,-72,156.122
50,-72,124.086
51,-72,93.6177
52,-72,64.8065
53,-72,37.7278
54,-72,12.4437
55,-72,-10.9972
56,-72,-32.56
57,-72,-52.2233
58,-72,-69.9792
59,-72,-85.8325
60,-72,-99.8007
61,-72,-111.913
62,-72,-122.21
63,-72,-130.743
64,-72,-137.57
65,-72,-142.76
66,-72,-146.388
67,-72,-148.535
68,-72,-149.286
69,-72,-148.731
70,-72,-146.961
71,-72,-144.07
72,-72,-140.151
73,-72,-135.296
74,-72,-129.597
75,-72,-123.142
76,-72,-116.016
77,-72,-108.301
78,-72,-100.073
79,-72,-91.404
80,-72,-82.3618
81,-72,-73.008
82,-72,-63.399
83,-72,-53.5861
84,-72,-43.6156
85,-72,-33.5288
86,-72,-23.3629
87,-72,-13.1512
88,-72,-2.92334
89,-72,7.29341
90,-72,17.4741
91,-72,27.595
92,-72,37.633
93,-72,47.5652
94,-72,57.3673
95,-72,67.0139
96,-72,76.4771
97,-72,85.7259
98,-72,94.7262
99,-72,103.44
100,-72,111.823
101,-72,119.83
102,-72,127.407
103,-72,134.497
104,-72,141.037
105,-72,146.961
106,-72,152.196
107,-72,156.667
108,-72,160.294
109,-72,162.996
110,-72,164.687
111,-72,165.284
112,-72,164.7
113,-72,162.852
114,-72,159.657
115,-72,155.037
116,-72,148.918
117,-72,141.23
118,-72,131.914
119,-72,120.914
120,-72,108.187
121,-72,93.6989
122,-72,77.4254
123,-72,59.3553
124,-72,39.489
125,-72,17.8401
126,-72,-5.56493
127,-72,-30.6864
128,-72,-57.4713
129,-72,-85.8535
130,-72,-115.754
131,-72,-147.082
132,-72,-179.735
133,-72,-213.598
134,-72,-248.548
135,-72,-284.453
136,-72,-321.17
137,-72,-358.554
138,-72,-396.449
139,-72,-434.697
140,-72,-473.138
141,-72,-511.607
142,-72,-549.939
143,-72,-587.971
144,-72,-625.538
145,-72,-662.481
146,-72,-698.64
147,-72,-733.862
148,-72,-767.999
149,-72,-800.907
150,-72,-832.45
151,-72,-862.498
152,-72,-890.927
153,-72,-917.622
154,-72,-942.477
155,-72,-965.391
156,-72,-986.273
157,-72,-1005.04
158,-72,-1021.62
159,-72,-1035.95
160,-72,-1047.96
161,-72,-1057.6
162,-72,-1064.85
163,-72,-1069.65
164,-72,-1071.98
165,-72,-1071.83
166,-72,-1069.18
167,-72,-1064.03
168,-72,-1056.37
169,-72,-1046.23
170,-72,-1033.6
171,-72,-1018.52
172,-72,-1001.01
173,-72,-981.114
174,-72,-958.864
175,-72,-934.309
176,-72,-907.504
177,-72,-878.507
178,-72,-847.384
179,-72,-814.207
180,-72,-779.054
-180,-71,-841.276
-179,-71,-801.052
-178,-71,-758.858
-177,-71,-714.8
-176,-71,-668.992
-175,-71,-621.552
-174,-71,-572.606
-173,-71,-522.284
-172,-71,-470.721
-171,-71,-418.057
-170,-71,-364.438
-169,-71,-310.01
-168,-71,-254.928
-167,-71,-199.346
-166,-71,-143.423
-165,-71,-87.3176
-164,-71,-31.1925
-163,-71,24.7902
-162,-71,80.4678
-161,-71,135.678
-160,-71,190.259
-159,-71,244.052
-158,-71,296.899
-157,-71,348.647
-156,-71,399.146
-155,-71,448.25
-154,-71,495.818
-153,-71,541.718
-152,-71,585.82
-151,-71,628.004
-150,-71,668.158
-149,-71,706.178
-148,-71,741.969
-147,-71,775.444
-146,-71,806.528
-145,-71,835.155
-144,-71,861.27
-143,-71,884.829
-142,-71,905.799
-141,-71,924.157
-140,-71,939.892
-139,-71,953.005
-138,-71,963.505
-137,-71,971.416
-136,-71,976.769
-135,-71,979.607
-134,-71,979.983
-133,-71,977.957
-132,-71,973.602
-131,-71,966.995
-130,-71,958.223
-129,-71,947.381
-128,-71,934.567
-127,-71,919.887
-126,-71,903.451
-125,-71,885.374
-124,-71,865.771
-123,-71,844.763
-122,-71,822.471
-121,-71,799.015
-120,-71,774.518
-119,-71,749.099
-118,-71,722.876
-117,-71,695.967
-116,-71,668.482
-115,-71,640.53
-114,-71,612.216
-113,-71,583.638
-112,-71,554.888
-111,-71,526.054
-110,-71,497.214
-109,-71,468.441
-108,-71,439.801
-107,-71,411.35
-106,-71,383.139
-105,-71,355.209
-104,-71,327.594
-103,-71,300.32
-102,-71,273.404
-101,-71,246.858
-100,-71,220.685
-99,-71,194.881
-98,-71,169.436
-97,-71,144.334
-96,-71,119.553
-95,-71,95.0654
-94,-71,70.8406
-93,-71,46.8431
-92,-71,23.0341
-91,-71,-0.627446
-90,-71,-24.1847
-89,-71,-47.6821
-88,-71,-71.1648
-87,-71,-94.6779
-86,-71,-118.266
-85,-71,-141.972
-84,-71,-165.837
-83,-71,-189.901
-82,-71,-214.2
-81,-71,-238.766
-80,-71,-263.627
-79,-71,-288.809
-78,-71,-314.33
-77,-71,-340.204
-76,-71,-366.44
-75,-71,-393.039
-74,-71,-419.998
-73,-71,-447.306
-72,-71,-474.944
-71,-71,-502.886
-70,-71,-531.1
-69,-71,-559.544
-68,-71,-588.17
-67,-71,-616.919
-66,-71,-645.726
-65,-71,-674.517
-64,-71,-703.209
-63,-71,-731.712
-62,-71,-759.928
-61,-71,-787.749
-60,-71,-815.062
-59,-71,-841.747
-58,-71,-867.676
-57,-71,-892.717
-56,-71,-916.732
-55,-71,-939.579
-54,-71,-961.115
-53,-71,-981.192
-52,-71,-999.664
-51,-71,-1016.38
-50,-71,-1031.2
-49,-71,-1043.99
-48,-71,-1054.59
-47,-71,-1062.89
-46,-71,-1068.75
-45,-71,-1072.07
-44,-71,-1072.72
-43,-71,-1070.62
-42,-71,-1065.69
-41,-71,-1057.84
-40,-71,-1047.03
-39,-71,-1033.21
-38,-71,-1016.35
-37,-71,-996.432
-36,-71,-973.468
-35,-71,-947.472
-34,-71,-918.479
-33,-71,-886.538
-32,-71,-851.716
-31,-71,-814.091
-30,-71,-773.759
-29,-71,-730.827
-28,-71,-685.418
-27,-71,-637.664
-26,-71,-587.709
-25,-71,-535.708
-24,-71,-481.825
-23,-71,-426.232
-22,-71,-369.106
-21,-71,-310.633
-20,-71,-251.002
-19,-71,-190.405
-18,-71,-129.039
-17,-71,-67.0997
-16,-71,-4.78573
-15,-71,57.7056
-14,-71,120.178
-13,-71,182.438
-12,-71,244.293
-11,-71,305.556
-10,-71,366.044
-9,-71,425.578
-8,-71,483.986
-7,-71,541.1
-6,-71,596.76
-5,-71,650.812
-4,-71,703.11
-3,-71,753.515
-2,-71,801.897
-1,-71,848.132
0,-71,892.106
1,-71,933.712
2,-71,972.852
3,-71,1009.44
4,-71,1043.39
5,-71,1074.63
6,-71,1103.1
7,-71,1128.74
8,-71,1151.51
9,-71,1171.37
10,-71,1188.28
11,-71,1202.24
12,-71,1213.22
13,-71,1221.22
14,-71,1226.24
15,-71,1228.31
16,-71,1227.43
17,-71,1223.64
18,-71,1216.98
19,-71,1207.49
20,-71,1195.23
21,-71,1180.26
22,-71,1162.66
23,-71,1142.5
24,-71,1119.88
25,-71,1094.9
26,-71,1067.65
27,-71,1038.26
28,-71,1006.85
29,-71,973.553
30,-71,938.508
31,-71,901.862
32,-71,863.769
33,-71,824.391
34,-71,783.892
35,-71,742.445
36,-71,700.226
37,-71,657.412
38,-71,614.187
39,-71,570.732
40,-71,527.231
41,-71,483.867
42,-71,440.819
43,-71,398.264
44,-71,356.375
45,-71,315.318
46,-71,275.253
47,-71,236.331
48,-71,198.694
49,-71,162.475
50,-71,127.793
51,-71,94.7589
52,-71,63.4674
53,-71,34.0015
54,-71,6.43038
55,-71,-19.1908
56,-71,-42.8209
57,-71,-64.4328
58,-71,-84.0134
59,-71,-101.563
60,-71,-117.094
61,-71,-130.632
62,-71,-142.215
63,-71,-151.891
64,-71,-159.716
65,-71,-165.758
66,-71,-170.091
67,-71,-172.794
68,-71,-173.955
69,-71,-173.662
70,-71,-172.01
71,-71,-169.093
72,-71,-165.008
73,-71,-159.849
74,-71,-153.713
75,-71,-146.69
76,-71,-138.873
77,-71,-130.346
78,-71,-121.193
79,-71,-111.493
80,-71,-101.318
81,-71,-90.7379
82,-71,-79.8166
83,-71,-68.613
84,-71,-57.1817
85,-71,-45.5725
86,-71,-33.8313
87,-71,-22.0004
88,-71,-10.1187
89,-71,1.77731
90,-71,13.6531
91,-71,25.4754
92,-71,37.2117
93,-71,48.829
94,-71,60.294
95,-71,71.5714
96,-71,82.6242
97,-71,93.4124
98,-71,103.893
99,-71,114.019
100,-71,123.739
101,-71,132.999
102,-71,141.738
103,-71,149.891
104,-71,157.392
105,-71,164.165
106,-71,170.135
107,-71,175.22
108,-71,179.339
109,-71,182.404
110,-71,184.329
111,-71,185.027
112,-71,184.412
113,-71,182.397
114,-71,178.901
115,-71,173.844
116,-71,167.154
117,-71,158.762
118,-71,148.609
119,-71,136.642
120,-71,122.82
121,-71,107.111
122,-71,89.4926
123,-71,69.9571
124,-71,48.5077
125,-71,25.161
126,-71,-0.0533256
127,-71,-27.092
128,-71,-55.8986
129,-71,-86.4033
130,-71,-118.523
131,-71,-152.163
132,-71,-187.216
133,-71,-223.564
134,-71,-261.077
135,-71,-299.618
136,-71,-339.041
137,-71,-379.191
138,-71,-419.908
139,-71,-461.027
140,-71,-502.379
141,-71,-543.792
142,-71,-585.092
143,-71,-626.107
144,-71,-666.662
145,-71,-706.587
146,-71,-745.713
147,-71,-783.875
148,-71,-820.912
149,-71,-856.67
150,-71,-890.998
151,-71,-923.755
152,-71,-954.804
153,-71,-984.017
154,-71,-1011.28
155,-71,-1036.47
156,-71,-1059.48
157,-71,-1080.24
158,-71,-1098.64
159,-71,-1114.61
160,-71,-1128.08
161,-71,-1138.99
162,-71,-1147.29
163,-71,-1152.94
164,-71,-1155.9
165,-71,-1156.15
166,-71,-1153.67
167,-71,-1148.45
168,-71,-1140.48
169,-71,-1129.79
170,-71,-1116.37
171,-71,-1100.26
172,-71,-1081.48
173,-71,-1060.07
174,-71,-1036.08
175,-71,-1009.56
176,-71,-980.559
177,-71,-949.155
178,-71,-915.418
179,-71,-879.43
180,-71,-841.276
-180,-70,-903.689
-179,-70,-860.351
-178,-70,-814.878
-177,-70,-767.389
-176,-70,-718.01
-175,-70,-666.873
-174,-70,-614.116
-173,-70,-559.882
-172,-70,-504.322
-171,-70,-447.59
-170,-70,-389.845
-169,-70,-331.249
-168,-70,-271.97
-167,-70,-212.177
-166,-70,-152.041
-165,-70,-91.7374
-164,-70,-31.4404
-163,-70,28.6742
-162,-70,88.4313
-161,-70,147.656
-160,-70,206.176
-159,-70,263.821
-158,-70,320.422
-157,-70,375.816
-156,-70,429.845
-155,-70,482.353
-154,-70,533.193
-153,-70,582.224
-152,-70,629.311
-151,-70,674.328
-150,-70,717.158
-149,-70,757.692
-148,-70,795.832
-147,-70,831.488
-146,-70,864.583
-145,-70,895.05
-144,-70,922.832
-143,-70,947.884
-142,-70,970.175
-141,-70,989.682
-140,-70,1006.4
-139,-70,1020.32
-138,-70,1031.46
-137,-70,1039.86
-136,-70,1045.53
-135,-70,1048.54
-134,-70,1048.93
-133,-70,1046.78
-132,-70,1042.15
-131,-70,1035.14
-130,-70,1025.83
-129,-70,1014.33
-128,-70,1000.74
-127,-70,985.171
-126,-70,967.742
-125,-70,948.573
-124,-70,927.786
-123,-70,905.509
-122,-70,881.868
-121,-70,856.99
-120,-70,831.004
-119,-70,804.035
-118,-70,776.208
-117,-70,747.644
-116,-70,718.461
-115,-70,688.771
-114,-70,658.685
-113,-70,628.304
-112,-70,597.725
-111,-70,567.039
-110,-70,536.329
-109,-70,505.669
-108,-70,475.129
-107,-70,444.767
-106,-70,414.636
-105,-70,384.779
-104,-70,355.231
-103,-70,326.019
-102,-70,297.163
-101,-70,268.674
-100,-70,240.555
-99,-70,212.803
-98,-70,185.409
-97,-70,158.356
-96,-70,131.621
-95,-70,105.178
-94,-70,78.9947
-93,-70,53.0352
-92,-70,27.2604
-91,-70,1.62854
-90,-70,-23.9042
-89,-70,-49.3828
-88,-70,-74.853
-87,-70,-100.36
-86,-70,-125.95
-85,-70,-151.664
-84,-70,-177.546
-83,-70,-203.633
-82,-70,-229.961
-81,-70,-256.563
-80,-70,-283.466
-79,-70,-310.691
-78,-70,-338.258
-77,-70,-366.178
-76,-70,-394.457
-75,-70,-423.093
-74,-70,-452.078
-73,-70,-481.399
-72,-70,-511.032
-71,-70,-540.946
-70,-70,-571.104
-69,-70,-601.458
-68,-70,-631.953
-67,-70,-662.525
-66,-70,-693.103
-65,-70,-723.604
-64,-70,-753.941
-63,-70,-784.014
-62,-70,-813.719
-61,-70,-842.941
-60,-70,-871.561
-59,-70,-899.451
-58,-70,-926.477
-57,-70,-952.501
-56,-70,-977.38
-55,-70,-1000.97
-54,-70,-1023.11
-53,-70,-1043.66
-52,-70,-1062.47
-51,-70,-1079.39
-50,-70,-1094.27
-49,-70,-1106.96
-48,-70,-1117.33
-47,-70,-1125.25
-46,-70,-1130.58
-45,-70,-1133.22
-44,-70,-1133.05
-43,-70,-1129.99
-42,-70,-1123.94
-41,-70,-1114.85
-40,-70,-1102.66
-39,-70,-1087.31
-38,-70,-1068.8
-37,-70,-1047.11
-36,-70,-1022.24
-35,-70,-994.221
-34,-70,-963.089
-33,-70,-928.897
-32,-70,-891.716
-31,-70,-851.629
-30,-70,-808.736
-29,-70,-763.15
-28,-70,-714.997
-27,-70,-664.415
-26,-70,-611.553
-25,-70,-556.572
-24,-70,-499.639
-23,-70,-440.933
-22,-70,-380.637
-21,-70,-318.943
-20,-70,-256.044
-19,-70,-192.142
-18,-70,-127.438
-17,-70,-62.1357
-16,-70,3.55962
-15,-70,69.4432
-14,-70,135.311
-13,-70,200.962
-12,-70,266.195
-11,-70,330.816
-10,-70,394.633
-9,-70,457.457
-8,-70,519.109
-7,-70,579.411
-6,-70,638.196
-5,-70,695.299
-4,-70,750.567
-3,-70,803.851
-2,-70,855.012
-1,-70,903.918
0,-70,950.447
1,-70,994.484
2,-70,1035.92
3,-70,1074.67
4,-70,1110.63
5,-70,1143.73
6,-70,1173.91
7,-70,1201.09
8,-70,1225.22
9,-70,1246.28
10,-70,1264.21
11,-70,1279
12,-70,1290.64
13,-70,1299.11
14,-70,1304.43
15,-70,1306.59
16,-70,1305.63
17,-70,1301.58
18,-70,1294.47
19,-70,1284.36
20,-70,1271.3
21,-70,1255.36
22,-70,1236.62
23,-70,1215.17
24,-70,1191.09
25,-70,1164.5
26,-70,1135.51
27,-70,1104.25
28,-70,1070.83
29,-70,1035.41
30,-70,998.124
31,-70,959.139
32,-70,918.612
33,-70,876.715
34,-70,833.621
35,-70,789.512
36,-70,744.572
37,-70,698.99
38,-70,652.957
39,-70,606.664
40,-70,560.304
41,-70,514.068
42,-70,468.146
43,-70,422.722
44,-70,377.98
45,-70,334.092
46,-70,291.229
47,-70,249.548
48,-70,209.202
49,-70,170.329
50,-70,133.059
51,-70,97.5065
52,-70,63.7763
53,-70,31.9579
54,-70,2.12699
55,-70,-25.6547
56,-70,-51.34
57,-70,-74.8961
58,-70,-96.3042
59,-70,-115.56
60,-70,-132.671
61,-70,-147.66
62,-70,-160.56
63,-70,-171.416
64,-70,-180.282
65,-70,-187.224
66,-70,-192.314
67,-70,-195.632
68,-70,-197.263
69,-70,-197.297
70,-70,-195.83
71,-70,-192.957
72,-70,-188.777
73,-70,-183.387
74,-70,-176.887
75,-70,-169.373
76,-70,-160.939
77,-70,-151.676
78,-70,-141.674
79,-70,-131.015
80,-70,-119.782
81,-70,-108.049
82,-70,-95.8871
83,-70,-83.3644
84,-70,-70.543
85,-70,-57.4813
86,-70,-44.2342
87,-70,-30.8527
88,-70,-17.3854
89,-70,-3.87805
90,-70,9.6251
91,-70,23.0811
92,-70,36.4476
93,-70,49.6821
94,-70,62.7412
95,-70,75.5805
96,-70,88.1533
97,-70,100.41
98,-70,112.3
99,-70,123.767
100,-70,134.752
101,-70,145.191
102,-70,155.019
103,-70,164.163
104,-70,172.55
105,-70,180.1
106,-70,186.732
107,-70,192.36
108,-70,196.899
109,-70,200.259
110,-70,202.351
111,-70,203.086
112,-70,202.377
113,-70,200.137
114,-70,196.284
115,-70,190.741
116,-70,183.433
117,-70,174.296
118,-70,163.271
119,-70,150.307
120,-70,135.366
121,-70,118.418
122,-70,99.4441
123,-70,78.4391
124,-70,55.4095
125,-70,30.375
126,-70,3.36857
127,-70,-25.5631
128,-70,-56.36
129,-70,-88.9487
130,-70,-123.243
131,-70,-159.143
132,-70,-196.538
133,-70,-235.306
134,-70,-275.313
135,-70,-316.416
136,-70,-358.464
137,-70,-401.297
138,-70,-444.749
139,-70,-488.648
140,-70,-532.818
141,-70,-577.08
142,-70,-621.253
143,-70,-665.153
144,-70,-708.6
145,-70,-751.412
146,-70,-793.409
147,-70,-834.417
148,-70,-874.264
149,-70,-912.783
150,-70,-949.812
151,-70,-985.197
152,-70,-1018.79
153,-70,-1050.45
154,-70,-1080.05
155,-70,-1107.45
156,-70,-1132.55
157,-70,-1155.24
158,-70,-1175.42
159,-70,-1192.99
160,-70,-1207.89
161,-70,-1220.04
162,-70,-1229.39
163,-70,-1235.87
164,-70,-1239.45
165,-70,-1240.1
166,-70,-1237.79
167,-70,-1232.51
168,-70,-1224.26
169,-70,-1213.03
170,-70,-1198.86
171,-70,-1181.74
172,-70,-1161.73
173,-70,-1138.85
174,-70,-1113.16
175,-70,-1084.71
176,-70,-1053.57
177,-70,-1019.82
178,-70,-983.523
179,-70,-944.782
180,-70,-903.689
-180,-69,-966.208
-179,-69,-919.826
-178,-69,-871.147
-177,-69,-820.302
-176,-69,-767.428
-175,-69,-712.67
-174,-69,-656.179
-173,-69,-598.113
-172,-69,-538.633
-171,-69,-477.91
-170,-69,-416.115
-169,-69,-353.425
-168,-69,-290.022
-167,-69,-226.089
-166,-69,-161.811
-165,-69,-97.3753
-164,-69,-32.9707
-163,-69,31.2148
-162,-69,94.9935
-161,-69,158.179
-160,-69,220.587
-159,-69,282.036
-158,-69,342.349
-157,-69,401.352
-156,-69,458.876
-155,-69,514.76
-154,-69,568.847
-153,-69,620.99
-152,-69,671.047
-151,-69,718.888
-150,-69,764.389
-149,-69,807.439
-148,-69,847.933
-147,-69,885.782
-146,-69,920.904
-145,-69,953.231
-144,-69,982.705
-143,-69,1009.28
-142,-69,1032.93
-141,-69,1053.63
-140,-69,1071.37
-139,-69,1086.15
-138,-69,1097.99
-137,-69,1106.93
-136,-69,1112.99
-135,-69,1116.23
-134,-69,1116.7
-133,-69,1114.49
-132,-69,1109.67
-131,-69,1102.33
-130,-69,1092.57
-129,-69,1080.49
-128,-69,1066.21
-127,-69,1049.83
-126,-69,1031.49
-125,-69,1011.32
-124,-69,989.429
-123,-69,965.964
-122,-69,941.055
-121,-69,914.836
-120,-69,887.438
-119,-69,858.994
-118,-69,829.634
-117,-69,799.484
-116,-69,768.667
-115,-69,737.301
-114,-69,705.498
-113,-69,673.366
-112,-69,641.005
-111,-69,608.509
-110,-69,575.964
-109,-69,543.449
-108,-69,511.034
-107,-69,478.781
-106,-69,446.745
-105,-69,414.969
-104,-69,383.492
-103,-69,352.341
-102,-69,321.538
-101,-69,291.093
-100,-69,261.012
-99,-69,231.292
-98,-69,201.923
-97,-69,172.89
-96,-69,144.169
-95,-69,115.735
-94,-69,87.5557
-93,-69,59.5944
-92,-69,31.8122
-91,-69,4.16718
-90,-69,-23.3846
-89,-69,-50.8882
-88,-69,-78.3894
-87,-69,-105.934
-86,-69,-133.566
-85,-69,-161.329
-84,-69,-189.265
-83,-69,-217.411
-82,-69,-245.802
-81,-69,-274.468
-80,-69,-303.437
-79,-69,-332.729
-78,-69,-362.36
-77,-69,-392.338
-76,-69,-422.667
-75,-69,-453.343
-74,-69,-484.353
-73,-69,-515.68
-72,-69,-547.296
-71,-69,-579.165
-70,-69,-611.244
-69,-69,-643.48
-68,-69,-675.812
-67,-69,-708.17
-66,-69,-740.475
-65,-69,-772.64
-64,-69,-804.568
-63,-69,-836.156
-62,-69,-867.29
-61,-69,-897.85
-60,-69,-927.71
-59,-69,-956.735
-58,-69,-984.787
-57,-69,-1011.72
-56,-69,-1037.39
-55,-69,-1061.63
-54,-69,-1084.31
-53,-69,-1105.26
-52,-69,-1124.33
-51,-69,-1141.36
-50,-69,-1156.22
-49,-69,-1168.74
-48,-69,-1178.8
-47,-69,-1186.26
-46,-69,-1190.99
-45,-69,-1192.88
-44,-69,-1191.82
-43,-69,-1187.73
-42,-69,-1180.51
-41,-69,-1170.11
-40,-69,-1156.48
-39,-69,-1139.56
-38,-69,-1119.35
-37,-69,-1095.84
-36,-69,-1069.03
-35,-69,-1038.95
-34,-69,-1005.65
-33,-69,-969.185
-32,-69,-929.626
-31,-69,-887.064
-30,-69,-841.602
-29,-69,-793.359
-28,-69,-742.464
-27,-69,-689.062
-26,-69,-633.307
-25,-69,-575.362
-24,-69,-515.404
-23,-69,-453.614
-22,-69,-390.183
-21,-69,-325.306
-20,-69,-259.185
-19,-69,-192.026
-18,-69,-124.038
-17,-69,-55.4301
-16,-69,13.5847
-15,-69,82.7947
-14,-69,151.989
-13,-69,220.958
-12,-69,289.494
-11,-69,357.393
-10,-69,424.457
-9,-69,490.489
-8,-69,555.299
-7,-69,618.704
-6,-69,680.525
-5,-69,740.592
-4,-69,798.74
-3,-69,854.815
-2,-69,908.667
-1,-69,960.159
0,-69,1009.16
1,-69,1055.54
2,-69,1099.2
3,-69,1140.02
4,-69,1177.92
5,-69,1212.81
6,-69,1244.62
7,-69,1273.27
8,-69,1298.72
9,-69,1320.91
10,-69,1339.81
11,-69,1355.39
12,-69,1367.64
13,-69,1376.55
14,-69,1382.12
15,-69,1384.37
16,-69,1383.31
17,-69,1378.98
18,-69,1371.42
19,-69,1360.69
20,-69,1346.84
21,-69,1329.95
22,-69,1310.09
23,-69,1287.37
24,-69,1261.88
25,-69,1233.73
26,-69,1203.04
27,-69,1169.95
28,-69,1134.59
29,-69,1097.11
30,-69,1057.66
31,-69,1016.41
32,-69,973.531
33,-69,929.199
34,-69,883.599
35,-69,836.92
36,-69,789.354
37,-69,741.1
38,-69,692.356
39,-69,643.322
40,-69,594.201
41,-69,545.191
42,-69,496.489
43,-69,448.291
44,-69,400.786
45,-69,354.155
46,-69,308.576
47,-69,264.217
48,-69,221.234
49,-69,179.775
50,-69,139.977
51,-69,101.963
52,-69,65.8421
53,-69,31.7122
54,-69,-0.344895
55,-69,-30.2611
56,-69,-57.9833
57,-69,-83.4729
58,-69,-106.706
59,-69,-127.672
60,-69,-146.376
61,-69,-162.835
62,-69,-177.078
63,-69,-189.147
64,-69,-199.094
65,-69,-206.981
66,-69,-212.878
67,-69,-216.865
68,-69,-219.026
69,-69,-219.452
70,-69,-218.237
71,-69,-215.479
72,-69,-211.277
73,-69,-205.732
74,-69,-198.946
75,-69,-191.018
76,-69,-182.047
77,-69,-172.129
78,-69,-161.358
79,-69,-149.823
80,-69,-137.612
81,-69,-124.807
82,-69,-111.487
83,-69,-97.7263
84,-69,-83.5956
85,-69,-69.162
86,-69,-54.4891
87,-69,-39.6373
88,-69,-24.6642
89,-69,-9.62543
90,-69,5.42518
91,-69,20.4349
92,-69,35.3514
93,-69,50.1225
94,-69,64.6951
95,-69,79.015
96,-69,93.0263
97,-69,106.671
98,-69,119.887
99,-69,132.613
100,-69,144.779
101,-69,156.316
102,-69,167.15
103,-69,177.203
104,-69,186.394
105,-69,194.64
106,-69,201.855
107,-69,207.948
108,-69,212.831
109,-69,216.412
110,-69,218.599
111,-69,219.304
112,-69,218.436
113,-69,215.91
114,-69,211.645
115,-69,205.562
116,-69,197.591
117,-69,187.667
118,-69,175.733
119,-69,161.744
120,-69,145.661
121,-69,127.457
122,-69,107.119
123,-69,84.6419
124,-69,60.037
125,-69,33.3269
126,-69,4.54803
127,-69,-26.2496
128,-69,-59.0025
129,-69,-93.6338
130,-69,-130.054
131,-69,-168.159
132,-69,-207.835
133,-69,-248.955
134,-69,-291.381
135,-69,-334.967
136,-69,-379.556
137,-69,-424.983
138,-69,-471.076
139,-69,-517.659
140,-69,-564.549
141,-69,-611.559
142,-69,-658.5
143,-69,-705.183
144,-69,-751.417
145,-69,-797.011
146,-69,-841.777
147,-69,-885.529
148,-69,-928.086
149,-69,-969.268
150,-69,-1008.91
151,-69,-1046.83
152,-69,-1082.88
153,-69,-1116.91
154,-69,-1148.76
155,-69,-1178.31
156,-69,-1205.43
157,-69,-1229.99
158,-69,-1251.89
159,-69,-1271.03
160,-69,-1287.32
161,-69,-1300.68
162,-69,-1311.04
163,-69,-1318.33
164,-69,-1322.52
165,-69,-1323.56
166,-69,-1321.43
167,-69,-1316.1
168,-69,-1307.57
169,-69,-1295.84
170,-69,-1280.93
171,-69,-1262.84
172,-69,-1241.63
173,-69,-1217.33
174,-69,-1189.99
175,-69,-1159.67
176,-69,-1126.44
177,-69,-1090.39
