Phi[deg],Theta[deg],im(rETheta)[mV]
-77,0,-1676.42
-76,0,-1714.44
-75,0,-1751.93
-74,0,-1788.9
-73,0,-1825.32
-72,0,-1861.18
-71,0,-1896.47
-70,0,-1931.19
-69,0,-1965.32
-68,0,-1998.85
-67,0,-2031.77
-66,0,-2064.08
-65,0,-2095.75
-64,0,-2126.79
-63,0,-2157.18
-62,0,-2186.91
-61,0,-2215.97
-60,0,-2244.36
-59,0,-2272.07
-58,0,-2299.08
-57,0,-2325.4
-56,0,-2351
-55,0,-2375.89
-54,0,-2400.06
-53,0,-2423.49
-52,0,-2446.19
-51,0,-2468.14
-50,0,-2489.34
-49,0,-2509.78
-48,0,-2529.46
-47,0,-2548.37
-46,0,-2566.5
-45,0,-2583.84
-44,0,-2600.41
-43,0,-2616.17
-42,0,-2631.15
-41,0,-2645.32
-40,0,-2658.68
-39,0,-2671.24
-38,0,-2682.98
-37,0,-2693.9
-36,0,-2704.01
-35,0,-2713.29
-34,0,-2721.74
-33,0,-2729.36
-32,0,-2736.16
-31,0,-2742.12
-30,0,-2747.24
-29,0,-2751.53
-28,0,-2754.98
-27,0,-2757.59
-26,0,-2759.36
-25,0,-2760.29
-24,0,-2760.37
-23,0,-2759.62
-22,0,-2758.03
-21,0,-2755.6
-20,0,-2752.32
-19,0,-2748.21
-18,0,-2743.27
-17,0,-2737.48
-16,0,-2730.87
-15,0,-2723.42
-14,0,-2715.14
-13,0,-2706.03
-12,0,-2696.1
-11,0,-2685.35
-10,0,-2673.78
-9,0,-2661.4
-8,0,-2648.2
-7,0,-2634.2
-6,0,-2619.4
-5,0,-2603.8
-4,0,-2587.4
-3,0,-2570.22
-2,0,-2552.25
-1,0,-2533.51
0,0,-2514
1,0,-2493.72
2,0,-2472.68
3,0,-2450.88
4,0,-2428.34
5,0,-2405.06
6,0,-2381.05
7,0,-2356.31
8,0,-2330.86
9,0,-2304.69
10,0,-2277.82
11,0,-2250.26
12,0,-2222.02
13,0,-2193.09
14,0,-2163.5
15,0,-2133.25
16,0,-2102.35
17,0,-2070.81
18,0,-2038.64
19,0,-2005.85
20,0,-1972.44
21,0,-1938.44
22,0,-1903.84
23,0,-1868.67
24,0,-1832.92
25,0,-1796.62
26,0,-1759.77
27,0,-1722.39
28,0,-1684.48
29,0,-1646.05
30,0,-1607.13
31,0,-1567.71
32,0,-1527.82
33,0,-1487.47
34,0,-1446.65
35,0,-1405.4
36,0,-1363.72
37,0,-1321.63
38,0,-1279.13
39,0,-1236.25
40,0,-1192.98
41,0,-1149.36
42,0,-1105.38
43,0,-1061.07
44,0,-1016.43
45,0,-971.483
46,0,-926.241
47,0,-880.716
48,0,-834.924
49,0,-788.877
50,0,-742.589
51,0,-696.076
52,0,-649.35
53,0,-602.427
54,0,-555.32
55,0,-508.044
56,0,-460.613
57,0,-413.042
58,0,-365.345
59,0,-317.537
60,0,-269.632
61,0,-221.645
62,0,-173.591
63,0,-125.483
64,0,-77.3377
65,0,-29.1685
66,0,19.0096
67,0,67.1819
68,0,115.334
69,0,163.45
70,0,211.517
71,0,259.52
72,0,307.443
73,0,355.273
74,0,402.995
75,0,450.593
76,0,498.055
77,0,545.365
78,0,592.508
79,0,639.472
80,0,686.24
81,0,732.799
82,0,779.136
83,0,825.234
84,0,871.082
85,0,916.664
86,0,961.967
87,0,1006.98
88,0,1051.68
89,0,1096.06
90,0,1140.11
91,0,1183.81
92,0,1227.15
93,0,1270.12
94,0,1312.7
95,0,1354.88
96,0,1396.65
97,0,1437.99
98,0,1478.9
99,0,1519.35
100,0,1559.34
101,0,1598.86
102,0,1637.89
103,0,1676.42
104,0,1714.44
105,0,1751.93
106,0,1788.9
107,0,1825.32
108,0,1861.18
109,0,1896.47
110,0,1931.19
111,0,1965.32
112,0,1998.85
113,0,2031.77
114,0,2064.08
115,0,2095.75
116,0,2126.79
117,0,2157.18
118,0,2186.91
119,0,2215.97
120,0,2244.36
121,0,2272.07
122,0,2299.08
123,0,2325.4
124,0,2351
125,0,2375.89
126,0,2400.06
127,0,2423.49
128,0,2446.19
129,0,2468.14
130,0,2489.34
131,0,2509.78
132,0,2529.46
133,0,2548.37
134,0,2566.5
135,0,2583.84
136,0,2600.41
137,0,2616.17
138,0,2631.15
139,0,2645.32
140,0,2658.68
141,0,2671.24
142,0,2682.98
143,0,2693.9
144,0,2704.01
145,0,2713.29
146,0,2721.74
147,0,2729.36
148,0,2736.16
149,0,2742.12
150,0,2747.24
151,0,2751.53
152,0,2754.98
153,0,2757.59
154,0,2759.36
155,0,2760.29
156,0,2760.37
157,0,2759.62
158,0,2758.03
159,0,2755.6
160,0,2752.32
161,0,2748.21
162,0,2743.27
163,0,2737.48
164,0,2730.87
165,0,2723.42
166,0,2715.14
167,0,2706.03
168,0,2696.1
169,0,2685.35
170,0,2673.78
171,0,2661.4
172,0,2648.2
173,0,2634.2
174,0,2619.4
175,0,2603.8
176,0,2587.4
177,0,2570.22
178,0,2552.25
179,0,2533.51
180,0,2514
-180,1,2502.46
-179,1,2481.31
-178,1,2459.53
-177,1,2437.15
-176,1,2414.15
-175,1,2390.56
-174,1,2366.38
-173,1,2341.61
-172,1,2316.27
-171,1,2290.36
-170,1,2263.89
-169,1,2236.86
-168,1,2209.29
-167,1,2181.19
-166,1,2152.55
-165,1,2123.39
-164,1,2093.72
-163,1,2063.54
-162,1,2032.87
-161,1,2001.7
-160,1,1970.05
-159,1,1937.93
-158,1,1905.35
-157,1,1872.31
-156,1,1838.82
-155,1,1804.88
-154,1,1770.52
-153,1,1735.73
-152,1,1700.53
-151,1,1664.91
-150,1,1628.9
-149,1,1592.5
-148,1,1555.71
-147,1,1518.55
-146,1,1481.03
-145,1,1443.15
-144,1,1404.92
-143,1,1366.34
-142,1,1327.44
-141,1,1288.22
-140,1,1248.68
-139,1,1208.83
-138,1,1168.69
-137,1,1128.26
-136,1,1087.55
-135,1,1046.57
-134,1,1005.32
-133,1,963.83
-132,1,922.091
-131,1,880.117
-130,1,837.918
-129,1,795.503
-128,1,752.88
-127,1,710.059
-126,1,667.049
-125,1,623.86
-124,1,580.5
-123,1,536.98
-122,1,493.309
-121,1,449.497
-120,1,405.553
-119,1,361.487
-118,1,317.308
-117,1,273.028
-116,1,228.655
-115,1,184.199
-114,1,139.672
-113,1,95.0821
-112,1,50.4407
-111,1,5.75796
-110,1,-38.9558
-109,1,-83.69
-108,1,-128.434
-107,1,-173.177
-106,1,-217.909
-105,1,-262.619
-104,1,-307.295
-103,1,-351.927
-102,1,-396.503
-101,1,-441.013
-100,1,-485.445
-99,1,-529.787
-98,1,-574.03
-97,1,-618.16
-96,1,-662.166
-95,1,-706.037
-94,1,-749.761
-93,1,-793.326
-92,1,-836.72
-91,1,-879.931
-90,1,-922.947
-89,1,-965.757
-88,1,-1008.35
-87,1,-1050.71
-86,1,-1092.82
-85,1,-1134.68
-84,1,-1176.27
-83,1,-1217.58
-82,1,-1258.6
-81,1,-1299.31
-80,1,-1339.7
-79,1,-1379.76
-78,1,-1419.48
-77,1,-1458.84
-76,1,-1497.83
-75,1,-1536.43
-74,1,-1574.65
-73,1,-1612.45
-72,1,-1649.84
-71,1,-1686.79
-70,1,-1723.29
-69,1,-1759.34
-68,1,-1794.91
-67,1,-1830
-66,1,-1864.6
-65,1,-1898.68
-64,1,-1932.24
-63,1,-1965.27
-62,1,-1997.75
-61,1,-2029.67
-60,1,-2061.02
-59,1,-2091.78
-58,1,-2121.94
-57,1,-2151.5
-56,1,-2180.44
-55,1,-2208.74
-54,1,-2236.4
-53,1,-2263.4
-52,1,-2289.74
-51,1,-2315.39
-50,1,-2340.36
-49,1,-2364.62
-48,1,-2388.17
-47,1,-2410.99
-46,1,-2433.09
-45,1,-2454.44
-44,1,-2475.03
-43,1,-2494.86
-42,1,-2513.91
-41,1,-2532.18
-40,1,-2549.65
-39,1,-2566.33
-38,1,-2582.19
-37,1,-2597.23
-36,1,-2611.44
-35,1,-2624.81
-34,1,-2637.34
-33,1,-2649.02
-32,1,-2659.84
-31,1,-2669.78
-30,1,-2678.86
-29,1,-2687.05
-28,1,-2694.36
-27,1,-2700.78
-26,1,-2706.3
-25,1,-2710.91
-24,1,-2714.62
-23,1,-2717.42
-22,1,-2719.29
-21,1,-2720.25
-20,1,-2720.29
-19,1,-2719.39
-18,1,-2717.57
-17,1,-2714.82
-16,1,-2711.13
-15,1,-2706.5
-14,1,-2700.94
-13,1,-2694.44
-12,1,-2687.01
-11,1,-2678.63
-10,1,-2669.32
-9,1,-2659.07
-8,1,-2647.88
-7,1,-2635.76
-6,1,-2622.71
-5,1,-2608.73
-4,1,-2593.82
-3,1,-2577.99
-2,1,-2561.23
-1,1,-2543.56
0,1,-2524.98
1,1,-2505.49
2,1,-2485.1
3,1,-2463.81
4,1,-2441.63
5,1,-2418.57
6,1,-2394.63
7,1,-2369.82
8,1,-2344.15
9,1,-2317.63
10,1,-2290.26
11,1,-2262.05
12,1,-2233.02
13,1,-2203.16
14,1,-2172.5
15,1,-2141.05
16,1,-2108.8
17,1,-2075.78
18,1,-2042
19,1,-2007.46
20,1,-1972.19
21,1,-1936.19
22,1,-1899.47
23,1,-1862.05
24,1,-1823.94
25,1,-1785.16
26,1,-1745.72
27,1,-1705.63
28,1,-1664.91
29,1,-1623.58
30,1,-1581.64
31,1,-1539.13
32,1,-1496.04
33,1,-1452.4
34,1,-1408.22
35,1,-1363.52
36,1,-1318.32
37,1,-1272.64
38,1,-1226.48
39,1,-1179.87
40,1,-1132.83
41,1,-1085.38
42,1,-1037.52
43,1,-989.289
44,1,-940.693
45,1,-891.755
46,1,-842.492
47,1,-792.924
48,1,-743.069
49,1,-692.945
50,1,-642.573
51,1,-591.971
52,1,-541.158
53,1,-490.154
54,1,-438.977
55,1,-387.647
56,1,-336.184
57,1,-284.607
58,1,-232.934
59,1,-181.186
60,1,-129.382
61,1,-77.5406
62,1,-25.6817
63,1,26.1755
64,1,78.0119
65,1,129.808
66,1,181.546
67,1,233.206
68,1,284.769
69,1,336.216
70,1,387.529
71,1,438.689
72,1,489.678
73,1,540.478
74,1,591.07
75,1,641.436
76,1,691.559
77,1,741.421
78,1,791.005
79,1,840.293
80,1,889.268
81,1,937.913
82,1,986.212
83,1,1034.15
84,1,1081.71
85,1,1128.87
86,1,1175.62
87,1,1221.94
88,1,1267.83
89,1,1313.26
90,1,1358.21
91,1,1402.68
92,1,1446.65
93,1,1490.11
94,1,1533.04
95,1,1575.42
96,1,1617.26
97,1,1658.53
98,1,1699.21
99,1,1739.31
100,1,1778.81
101,1,1817.68
102,1,1855.94
103,1,1893.55
104,1,1930.52
105,1,1966.83
106,1,2002.48
107,1,2037.44
108,1,2071.72
109,1,2105.3
110,1,2138.18
111,1,2170.35
112,1,2201.79
113,1,2232.51
114,1,2262.49
115,1,2291.73
116,1,2320.22
117,1,2347.95
118,1,2374.92
119,1,2401.12
120,1,2426.55
121,1,2451.2
122,1,2475.06
123,1,2498.14
124,1,2520.43
125,1,2541.92
126,1,2562.61
127,1,2582.5
128,1,2601.59
129,1,2619.87
130,1,2637.33
131,1,2653.99
132,1,2669.83
133,1,2684.85
134,1,2699.06
135,1,2712.46
136,1,2725.03
137,1,2736.79
138,1,2747.72
139,1,2757.84
140,1,2767.15
141,1,2775.63
142,1,2783.31
143,1,2790.16
144,1,2796.21
145,1,2801.44
146,1,2805.86
147,1,2809.48
148,1,2812.3
149,1,2814.31
150,1,2815.52
151,1,2815.94
152,1,2815.56
153,1,2814.4
154,1,2812.45
155,1,2809.73
156,1,2806.22
157,1,2801.94
158,1,2796.9
159,1,2791.09
160,1,2784.52
161,1,2777.19
162,1,2769.12
163,1,2760.31
164,1,2750.76
165,1,2740.47
166,1,2729.46
167,1,2717.73
168,1,2705.28
169,1,2692.12
170,1,2678.27
171,1,2663.71
172,1,2648.46
173,1,2632.54
174,1,2615.93
175,1,2598.65
176,1,2580.71
177,1,2562.12
178,1,2542.87
179,1,2522.98
180,1,2502.46
-180,2,2490.38
-179,2,2468.28
-178,2,2445.69
-177,2,2422.62
-176,2,2399.08
-175,2,2375.09
-174,2,2350.63
-173,2,2325.74
-172,2,2300.41
-171,2,2274.64
-170,2,2248.46
-169,2,2221.86
-168,2,2194.86
-167,2,2167.46
-166,2,2139.66
-165,2,2111.48
-164,2,2082.93
-163,2,2054
-162,2,2024.7
-161,2,1995.05
-160,2,1965.05
-159,2,1934.7
-158,2,1904.01
-157,2,1872.99
-156,2,1841.64
-155,2,1809.97
-154,2,1777.98
-153,2,1745.69
-152,2,1713.09
-151,2,1680.19
-150,2,1646.99
-149,2,1613.51
-148,2,1579.74
-147,2,1545.69
-146,2,1511.37
-145,2,1476.78
-144,2,1441.92
-143,2,1406.8
-142,2,1371.43
-141,2,1335.8
-140,2,1299.93
-139,2,1263.81
-138,2,1227.46
-137,2,1190.87
-136,2,1154.05
-135,2,1117
-134,2,1079.73
-133,2,1042.25
-132,2,1004.55
-131,2,966.638
-130,2,928.524
-129,2,890.208
-128,2,851.695
-127,2,812.99
-126,2,774.095
-125,2,735.017
-124,2,695.758
-123,2,656.325
-122,2,616.72
-121,2,576.949
-120,2,537.016
-119,2,496.927
-118,2,456.686
-117,2,416.297
-116,2,375.767
-115,2,335.101
-114,2,294.303
-113,2,253.379
-112,2,212.336
-111,2,171.179
-110,2,129.913
-109,2,88.5457
-108,2,47.0827
-107,2,5.53062
-106,2,-36.1037
-105,2,-77.8135
-104,2,-119.591
-103,2,-161.43
-102,2,-203.323
-101,2,-245.261
-100,2,-287.237
-99,2,-329.242
-98,2,-371.268
-97,2,-413.307
-96,2,-455.349
-95,2,-497.386
-94,2,-539.408
-93,2,-581.405
-92,2,-623.368
-91,2,-665.286
-90,2,-707.15
-89,2,-748.948
-88,2,-790.67
-87,2,-832.305
-86,2,-873.842
-85,2,-915.268
-84,2,-956.572
-83,2,-997.743
-82,2,-1038.77
-81,2,-1079.63
-80,2,-1120.33
-79,2,-1160.84
-78,2,-1201.15
-77,2,-1241.25
-76,2,-1281.13
-75,2,-1320.77
-74,2,-1360.15
-73,2,-1399.27
-72,2,-1438.11
-71,2,-1476.66
-70,2,-1514.89
-69,2,-1552.8
-68,2,-1590.37
-67,2,-1627.58
-66,2,-1664.42
-65,2,-1700.88
-64,2,-1736.93
-63,2,-1772.57
-62,2,-1807.77
-61,2,-1842.52
-60,2,-1876.81
-59,2,-1910.62
-58,2,-1943.93
-57,2,-1976.73
-56,2,-2008.99
-55,2,-2040.72
-54,2,-2071.87
-53,2,-2102.46
-52,2,-2132.44
-51,2,-2161.82
-50,2,-2190.57
-49,2,-2218.68
-48,2,-2246.13
-47,2,-2272.9
-46,2,-2298.99
-45,2,-2324.37
-44,2,-2349.03
-43,2,-2372.95
-42,2,-2396.12
-41,2,-2418.53
-40,2,-2440.16
-39,2,-2460.99
-38,2,-2481.01
-37,2,-2500.2
-36,2,-2518.56
-35,2,-2536.07
-34,2,-2552.72
-33,2,-2568.48
-32,2,-2583.36
-31,2,-2597.34
-30,2,-2610.4
-29,2,-2622.53
-28,2,-2633.73
-27,2,-2643.99
-26,2,-2653.28
-25,2,-2661.6
-24,2,-2668.95
-23,2,-2675.31
-22,2,-2680.68
-21,2,-2685.04
-20,2,-2688.39
-19,2,-2690.72
-18,2,-2692.02
-17,2,-2692.29
-16,2,-2691.52
-15,2,-2689.71
-14,2,-2686.85
-13,2,-2682.94
-12,2,-2677.98
-11,2,-2671.95
-10,2,-2664.86
-9,2,-2656.71
-8,2,-2647.49
-7,2,-2637.2
-6,2,-2625.85
-5,2,-2613.43
-4,2,-2599.95
-3,2,-2585.4
-2,2,-2569.79
-1,2,-2553.12
0,2,-2535.4
1,2,-2516.62
2,2,-2496.79
3,2,-2475.92
4,2,-2454.01
5,2,-2431.07
6,2,-2407.11
7,2,-2382.13
8,2,-2356.14
9,2,-2329.15
10,2,-2301.17
11,2,-2272.21
12,2,-2242.28
13,2,-2211.39
14,2,-2179.54
15,2,-2146.76
16,2,-2113.06
17,2,-2078.45
18,2,-2042.94
19,2,-2006.54
20,2,-1969.28
21,2,-1931.16
22,2,-1892.2
23,2,-1852.43
24,2,-1811.84
25,2,-1770.47
26,2,-1728.33
27,2,-1685.44
28,2,-1641.81
29,2,-1597.47
30,2,-1552.43
31,2,-1506.71
32,2,-1460.34
33,2,-1413.33
34,2,-1365.71
35,2,-1317.49
36,2,-1268.69
37,2,-1219.35
38,2,-1169.48
39,2,-1119.09
40,2,-1068.23
41,2,-1016.89
42,2,-965.124
43,2,-912.936
44,2,-860.355
45,2,-807.404
46,2,-754.106
47,2,-700.484
48,2,-646.564
49,2,-592.368
50,2,-537.922
51,2,-483.247
52,2,-428.37
53,2,-373.314
54,2,-318.103
55,2,-262.762
56,2,-207.314
57,2,-151.785
58,2,-96.1968
59,2,-40.575
60,2,15.0569
61,2,70.6749
62,2,126.255
63,2,181.774
64,2,237.208
65,2,292.534
66,2,347.729
67,2,402.769
68,2,457.632
69,2,512.295
70,2,566.735
71,2,620.931
72,2,674.861
73,2,728.502
74,2,781.834
75,2,834.835
76,2,887.485
77,2,939.763
78,2,991.648
79,2,1043.12
80,2,1094.16
81,2,1144.75
82,2,1194.88
83,2,1244.51
84,2,1293.64
85,2,1342.24
86,2,1390.3
87,2,1437.81
88,2,1484.74
89,2,1531.07
90,2,1576.81
91,2,1621.92
92,2,1666.39
93,2,1710.22
94,2,1753.37
95,2,1795.85
96,2,1837.64
97,2,1878.73
98,2,1919.1
99,2,1958.74
100,2,1997.64
101,2,2035.79
102,2,2073.18
103,2,2109.8
104,2,2145.64
105,2,2180.7
106,2,2214.95
107,2,2248.41
108,2,2281.05
109,2,2312.87
110,2,2343.86
111,2,2374.02
112,2,2403.35
113,2,2431.83
114,2,2459.46
115,2,2486.24
116,2,2512.17
117,2,2537.24
118,2,2561.44
119,2,2584.78
120,2,2607.26
121,2,2628.86
122,2,2649.59
123,2,2669.46
124,2,2688.45
125,2,2706.57
126,2,2723.82
127,2,2740.2
128,2,2755.71
129,2,2770.36
130,2,2784.13
131,2,2797.05
132,2,2809.1
133,2,2820.3
134,2,2830.64
135,2,2840.13
136,2,2848.77
137,2,2856.57
138,2,2863.53
139,2,2869.66
140,2,2874.96
141,2,2879.44
142,2,2883.09
143,2,2885.94
144,2,2887.98
145,2,2889.22
146,2,2889.67
147,2,2889.33
148,2,2888.22
149,2,2886.33
150,2,2883.68
151,2,2880.27
152,2,2876.12
153,2,2871.22
154,2,2865.59
155,2,2859.23
156,2,2852.16
157,2,2844.38
158,2,2835.9
159,2,2826.73
160,2,2816.87
161,2,2806.35
162,2,2795.16
163,2,2783.31
164,2,2770.82
165,2,2757.69
166,2,2743.93
167,2,2729.55
168,2,2714.56
169,2,2698.97
170,2,2682.79
171,2,2666.03
172,2,2648.69
173,2,2630.78
174,2,2612.32
175,2,2593.31
176,2,2573.77
177,2,2553.69
178,2,2533.1
179,2,2511.99
180,2,2490.38
-180,3,2477.78
-179,3,2454.64
-178,3,2431.15
-177,3,2407.32
-176,3,2383.14
-175,3,2358.65
-174,3,2333.83
-173,3,2308.71
-172,3,2283.28
-171,3,2257.57
-170,3,2231.57
-169,3,2205.29
-168,3,2178.74
-167,3,2151.93
-166,3,2124.87
-165,3,2097.56
-164,3,2070
-163,3,2042.21
-162,3,2014.18
-161,3,1985.93
-160,3,1957.45
-159,3,1928.76
-158,3,1899.86
-157,3,1870.75
-156,3,1841.44
-155,3,1811.92
-154,3,1782.21
-153,3,1752.3
-152,3,1722.2
-151,3,1691.92
-150,3,1661.44
-149,3,1630.78
-148,3,1599.94
-147,3,1568.92
-146,3,1537.71
-145,3,1506.33
-144,3,1474.77
-143,3,1443.04
-142,3,1411.12
-141,3,1379.03
-140,3,1346.77
-139,3,1314.32
-138,3,1281.71
-137,3,1248.91
-136,3,1215.94
-135,3,1182.79
-134,3,1149.47
-133,3,1115.97
-132,3,1082.28
-131,3,1048.42
-130,3,1014.38
-129,3,980.162
-128,3,945.759
-127,3,911.173
-126,3,876.405
-125,3,841.452
-124,3,806.315
-123,3,770.993
-122,3,735.484
-121,3,699.79
-120,3,663.909
-119,3,627.841
-118,3,591.587
-117,3,555.145
-116,3,518.517
-115,3,481.702
-114,3,444.701
-113,3,407.516
-112,3,370.146
-111,3,332.593
-110,3,294.859
-109,3,256.945
-108,3,218.852
-107,3,180.585
-106,3,142.144
-105,3,103.532
-104,3,64.7534
-103,3,25.8108
-102,3,-13.2919
-101,3,-52.5505
-100,3,-91.9606
-99,3,-131.517
-98,3,-171.216
-97,3,-211.05
-96,3,-251.014
-95,3,-291.102
-94,3,-331.306
-93,3,-371.62
-92,3,-412.037
-91,3,-452.547
-90,3,-493.144
-89,3,-533.817
-88,3,-574.558
-87,3,-615.357
-86,3,-656.204
-85,3,-697.088
-84,3,-737.999
-83,3,-778.925
-82,3,-819.854
-81,3,-860.774
-80,3,-901.673
-79,3,-942.537
-78,3,-983.352
-77,3,-1024.11
-76,3,-1064.78
-75,3,-1105.37
-74,3,-1145.85
-73,3,-1186.21
-72,3,-1226.43
-71,3,-1266.49
-70,3,-1306.39
-69,3,-1346.09
-68,3,-1385.6
-67,3,-1424.88
-66,3,-1463.92
-65,3,-1502.7
-64,3,-1541.2
-63,3,-1579.41
-62,3,-1617.3
-61,3,-1654.86
-60,3,-1692.06
-59,3,-1728.89
-58,3,-1765.33
-57,3,-1801.35
-56,3,-1836.94
-55,3,-1872.07
-54,3,-1906.72
-53,3,-1940.88
-52,3,-1974.53
-51,3,-2007.63
-50,3,-2040.18
-49,3,-2072.14
-48,3,-2103.51
-47,3,-2134.25
-46,3,-2164.35
-45,3,-2193.78
-44,3,-2222.53
-43,3,-2250.58
-42,3,-2277.9
-41,3,-2304.47
-40,3,-2330.27
-39,3,-2355.29
-38,3,-2379.51
-37,3,-2402.89
-36,3,-2425.43
-35,3,-2447.11
-34,3,-2467.9
-33,3,-2487.79
-32,3,-2506.76
-31,3,-2524.8
-30,3,-2541.87
-29,3,-2557.98
-28,3,-2573.09
-27,3,-2587.21
-26,3,-2600.3
-25,3,-2612.35
-24,3,-2623.36
-23,3,-2633.3
-22,3,-2642.16
-21,3,-2649.94
-20,3,-2656.61
-19,3,-2662.16
-18,3,-2666.59
-17,3,-2669.89
-16,3,-2672.03
-15,3,-2673.02
-14,3,-2672.85
-13,3,-2671.51
-12,3,-2668.99
-11,3,-2665.28
-10,3,-2660.38
-9,3,-2654.29
-8,3,-2647
-7,3,-2638.5
-6,3,-2628.8
-5,3,-2617.89
-4,3,-2605.78
-3,3,-2592.45
-2,3,-2577.92
-1,3,-2562.18
0,3,-2545.23
1,3,-2527.09
2,3,-2507.74
3,3,-2487.2
4,3,-2465.48
5,3,-2442.57
6,3,-2418.48
7,3,-2393.23
8,3,-2366.82
9,3,-2339.27
10,3,-2310.57
11,3,-2280.74
12,3,-2249.8
13,3,-2217.75
14,3,-2184.61
15,3,-2150.4
16,3,-2115.12
17,3,-2078.79
18,3,-2041.44
19,3,-2003.06
20,3,-1963.7
21,3,-1923.35
22,3,-1882.04
23,3,-1839.79
24,3,-1796.63
25,3,-1752.56
26,3,-1707.61
27,3,-1661.81
28,3,-1615.17
29,3,-1567.72
30,3,-1519.48
31,3,-1470.47
32,3,-1420.73
33,3,-1370.27
34,3,-1319.11
35,3,-1267.3
36,3,-1214.84
37,3,-1161.78
38,3,-1108.13
39,3,-1053.91
40,3,-999.172
41,3,-943.926
42,3,-888.204
43,3,-832.034
44,3,-775.445
45,3,-718.464
46,3,-661.121
47,3,-603.445
48,3,-545.463
49,3,-487.206
50,3,-428.702
51,3,-369.98
52,3,-311.069
53,3,-251.999
54,3,-192.799
55,3,-133.497
56,3,-74.1222
57,3,-14.7039
58,3,44.7292
59,3,104.149
60,3,163.526
61,3,222.833
62,3,282.041
63,3,341.123
64,3,400.051
65,3,458.797
66,3,517.334
67,3,575.636
68,3,633.676
69,3,691.428
70,3,748.866
71,3,805.964
72,3,862.698
73,3,919.042
74,3,974.972
75,3,1030.46
76,3,1085.49
77,3,1140.04
78,3,1194.08
79,3,1247.59
80,3,1300.55
81,3,1352.94
82,3,1404.73
83,3,1455.92
84,3,1506.47
85,3,1556.36
86,3,1605.59
87,3,1654.13
88,3,1701.97
89,3,1749.08
90,3,1795.45
91,3,1841.07
92,3,1885.92
93,3,1929.99
94,3,1973.25
95,3,2015.71
96,3,2057.34
97,3,2098.13
98,3,2138.08
99,3,2177.16
100,3,2215.38
101,3,2252.71
102,3,2289.16
103,3,2324.71
104,3,2359.35
105,3,2393.08
106,3,2425.89
107,3,2457.78
108,3,2488.73
109,3,2518.74
110,3,2547.82
111,3,2575.94
112,3,2603.12
113,3,2629.35
114,3,2654.62
115,3,2678.94
116,3,2702.3
117,3,2724.71
118,3,2746.15
119,3,2766.64
120,3,2786.18
121,3,2804.76
122,3,2822.39
123,3,2839.07
124,3,2854.8
125,3,2869.59
126,3,2883.44
127,3,2896.36
128,3,2908.34
129,3,2919.4
130,3,2929.55
131,3,2938.78
132,3,2947.11
133,3,2954.53
134,3,2961.07
135,3,2966.72
136,3,2971.5
137,3,2975.41
138,3,2978.46
139,3,2980.66
140,3,2982.02
141,3,2982.55
142,3,2982.27
143,3,2981.17
144,3,2979.27
145,3,2976.58
146,3,2973.11
147,3,2968.88
148,3,2963.89
149,3,2958.16
150,3,2951.69
151,3,2944.51
152,3,2936.61
153,3,2928.02
154,3,2918.75
155,3,2908.8
156,3,2898.19
157,3,2886.93
158,3,2875.04
159,3,2862.53
160,3,2849.41
161,3,2835.69
162,3,2821.38
163,3,2806.5
164,3,2791.06
165,3,2775.08
166,3,2758.56
167,3,2741.52
168,3,2723.96
169,3,2705.91
170,3,2687.37
171,3,2668.36
172,3,2648.88
173,3,2628.96
174,3,2608.59
175,3,2587.79
176,3,2566.58
177,3,2544.97
178,3,2522.95
179,3,2500.55
180,3,2477.78
-180,4,2464.67
-179,4,2440.42
-178,4,2415.94
-177,4,2391.25
-176,4,2366.35
-175,4,2341.26
-174,4,2315.99
-173,4,2290.53
-172,4,2264.92
-171,4,2239.15
-170,4,2213.22
-169,4,2187.16
-168,4,2160.96
-167,4,2134.64
-166,4,2108.2
-165,4,2081.64
-164,4,2054.97
-163,4,2028.2
-162,4,2001.33
-161,4,1974.37
-160,4,1947.31
-159,4,1920.17
-158,4,1892.95
-157,4,1865.64
-156,4,1838.25
-155,4,1810.78
-154,4,1783.24
-153,4,1755.62
-152,4,1727.92
-151,4,1700.15
-150,4,1672.3
-149,4,1644.38
-148,4,1616.37
-147,4,1588.28
-146,4,1560.12
-145,4,1531.86
-144,4,1503.52
-143,4,1475.09
-142,4,1446.57
-141,4,1417.95
-140,4,1389.23
-139,4,1360.4
-138,4,1331.47
-137,4,1302.42
-136,4,1273.26
-135,4,1243.97
-134,4,1214.55
-133,4,1185
-132,4,1155.31
-131,4,1125.47
-130,4,1095.49
-129,4,1065.35
-128,4,1035.05
-127,4,1004.58
-126,4,973.935
-125,4,943.115
-124,4,912.11
-123,4,880.914
-122,4,849.523
-121,4,817.93
-120,4,786.13
-119,4,754.118
-118,4,721.888
-117,4,689.436
-116,4,656.757
-115,4,623.845
-114,4,590.697
-113,4,557.308
-112,4,523.675
-111,4,489.794
-110,4,455.661
-109,4,421.274
-108,4,386.631
-107,4,351.728
-106,4,316.564
-105,4,281.137
-104,4,245.447
-103,4,209.493
-102,4,173.275
-101,4,136.792
-100,4,100.047
-99,4,63.0389
-98,4,25.7711
-97,4,-11.7547
-96,4,-49.5354
-95,4,-87.5678
-94,4,-125.848
-93,4,-164.371
-92,4,-203.133
-91,4,-242.127
-90,4,-281.347
-89,4,-320.786
-88,4,-360.437
-87,4,-400.292
-86,4,-440.343
-85,4,-480.579
