Phi[deg],Theta[deg],re(rETheta)[mV]
-170,-137,-2312.66
-169,-137,-2289.66
-168,-137,-2260.06
-167,-137,-2223.79
-166,-137,-2180.8
-165,-137,-2131.08
-164,-137,-2074.64
-163,-137,-2011.52
-162,-137,-1941.77
-161,-137,-1865.49
-160,-137,-1782.79
-159,-137,-1693.81
-158,-137,-1598.7
-157,-137,-1497.64
-156,-137,-1390.84
-155,-137,-1278.52
-154,-137,-1160.92
-153,-137,-1038.3
-152,-137,-910.937
-151,-137,-779.11
-150,-137,-643.127
-149,-137,-503.299
-148,-137,-359.951
-147,-137,-213.416
-146,-137,-64.0332
-145,-137,87.8522
-144,-137,241.89
-143,-137,397.728
-142,-137,555.011
-141,-137,713.386
-140,-137,872.499
-139,-137,1032
-138,-137,1191.54
-137,-137,1350.78
-136,-137,1509.39
-135,-137,1667.03
-134,-137,1823.38
-133,-137,1978.14
-132,-137,2131
-131,-137,2281.67
-130,-137,2429.87
-129,-137,2575.32
-128,-137,2717.79
-127,-137,2857.01
-126,-137,2992.76
-125,-137,3124.81
-124,-137,3252.97
-123,-137,3377.05
-122,-137,3496.85
-121,-137,3612.22
-120,-137,3723
-119,-137,3829.06
-118,-137,3930.26
-117,-137,4026.48
-116,-137,4117.63
-115,-137,4203.61
-114,-137,4284.34
-113,-137,4359.74
-112,-137,4429.76
-111,-137,4494.33
-110,-137,4553.43
-109,-137,4607
-108,-137,4655.02
-107,-137,4697.47
-106,-137,4734.34
-105,-137,4765.61
-104,-137,4791.28
-103,-137,4811.35
-102,-137,4825.83
-101,-137,4834.73
-100,-137,4838.06
-99,-137,4835.83
-98,-137,4828.06
-97,-137,4814.78
-96,-137,4796
-95,-137,4771.76
-94,-137,4742.07
-93,-137,4706.97
-92,-137,4666.48
-91,-137,4620.63
-90,-137,4569.46
-89,-137,4513
-88,-137,4451.29
-87,-137,4384.35
-86,-137,4312.23
-85,-137,4234.97
-84,-137,4152.61
-83,-137,4065.19
-82,-137,3972.78
-81,-137,3875.41
-80,-137,3773.15
-79,-137,3666.06
-78,-137,3554.2
-77,-137,3437.65
-76,-137,3316.5
-75,-137,3190.82
-74,-137,3060.71
-73,-137,2926.28
-72,-137,2787.65
-71,-137,2644.93
-70,-137,2498.26
-69,-137,2347.79
-68,-137,2193.67
-67,-137,2036.08
-66,-137,1875.19
-65,-137,1711.22
-64,-137,1544.37
-63,-137,1374.86
-62,-137,1202.94
-61,-137,1028.86
-60,-137,852.891
-59,-137,675.325
-58,-137,496.459
-57,-137,316.608
-56,-137,136.103
-55,-137,-44.7148
-54,-137,-225.488
-53,-137,-405.847
-52,-137,-585.412
-51,-137,-763.792
-50,-137,-940.587
-49,-137,-1115.39
-48,-137,-1287.78
-47,-137,-1457.34
-46,-137,-1623.64
-45,-137,-1786.26
-44,-137,-1944.77
-43,-137,-2098.75
-42,-137,-2247.77
-41,-137,-2391.41
-40,-137,-2529.27
-39,-137,-2660.94
-38,-137,-2786.04
-37,-137,-2904.19
-36,-137,-3015.03
-35,-137,-3118.22
-34,-137,-3213.44
-33,-137,-3300.39
-32,-137,-3378.79
-31,-137,-3448.38
-30,-137,-3508.96
-29,-137,-3560.3
-28,-137,-3602.26
-27,-137,-3634.7
-26,-137,-3657.5
-25,-137,-3670.61
-24,-137,-3673.97
-23,-137,-3667.6
-22,-137,-3651.52
-21,-137,-3625.8
-20,-137,-3590.55
-19,-137,-3545.89
-18,-137,-3492
-17,-137,-3429.08
-16,-137,-3357.38
-15,-137,-3277.15
-14,-137,-3188.71
-13,-137,-3092.38
-12,-137,-2988.52
-11,-137,-2877.51
-10,-137,-2759.77
-9,-137,-2635.71
-8,-137,-2505.8
-7,-137,-2370.5
-6,-137,-2230.3
-5,-137,-2085.7
-4,-137,-1937.21
-3,-137,-1785.35
-2,-137,-1630.64
-1,-137,-1473.62
0,-137,-1314.82
1,-137,-1154.77
2,-137,-993.994
3,-137,-833.023
4,-137,-672.37
5,-137,-512.541
6,-137,-354.032
7,-137,-197.322
8,-137,-42.8769
9,-137,108.854
10,-137,257.44
11,-137,402.473
12,-137,543.563
13,-137,680.344
14,-137,812.472
15,-137,939.63
16,-137,1061.52
17,-137,1177.88
18,-137,1288.46
19,-137,1393.05
20,-137,1491.45
21,-137,1583.49
22,-137,1669.05
23,-137,1747.99
24,-137,1820.24
25,-137,1885.72
26,-137,1944.39
27,-137,1996.24
28,-137,2041.27
29,-137,2079.5
30,-137,2110.97
31,-137,2135.75
32,-137,2153.91
33,-137,2165.57
34,-137,2170.83
35,-137,2169.82
36,-137,2162.69
37,-137,2149.59
38,-137,2130.69
39,-137,2106.17
40,-137,2076.22
41,-137,2041.03
42,-137,2000.8
43,-137,1955.74
44,-137,1906.07
45,-137,1852.01
46,-137,1793.78
47,-137,1731.6
48,-137,1665.7
49,-137,1596.31
50,-137,1523.64
51,-137,1447.94
52,-137,1369.43
53,-137,1288.33
54,-137,1204.86
55,-137,1119.25
56,-137,1031.71
57,-137,942.459
58,-137,851.703
59,-137,759.651
60,-137,666.506
61,-137,572.466
62,-137,477.727
63,-137,382.479
64,-137,286.906
65,-137,191.191
66,-137,95.5102
67,-137,0.0350335
68,-137,-95.0668
69,-137,-189.632
70,-137,-283.503
71,-137,-376.524
72,-137,-468.546
73,-137,-559.423
74,-137,-649.015
75,-137,-737.182
76,-137,-823.791
77,-137,-908.714
78,-137,-991.823
79,-137,-1073
80,-137,-1152.12
81,-137,-1229.07
82,-137,-1303.74
83,-137,-1376.02
84,-137,-1445.81
85,-137,-1513.01
86,-137,-1577.52
87,-137,-1639.24
88,-137,-1698.1
89,-137,-1754
90,-137,-1806.86
91,-137,-1856.61
92,-137,-1903.18
93,-137,-1946.5
94,-137,-1986.5
95,-137,-2023.14
96,-137,-2056.35
97,-137,-2086.11
98,-137,-2112.37
99,-137,-2135.09
100,-137,-2154.27
101,-137,-2169.87
102,-137,-2181.9
103,-137,-2190.36
104,-137,-2195.25
105,-137,-2196.6
106,-137,-2194.44
107,-137,-2188.8
108,-137,-2179.73
109,-137,-2167.31
110,-137,-2151.59
111,-137,-2132.66
112,-137,-2110.63
113,-137,-2085.59
114,-137,-2057.66
115,-137,-2026.98
116,-137,-1993.69
117,-137,-1957.94
118,-137,-1919.9
119,-137,-1879.75
120,-137,-1837.68
121,-137,-1793.88
122,-137,-1748.57
123,-137,-1701.97
124,-137,-1654.3
125,-137,-1605.81
126,-137,-1556.73
127,-137,-1507.31
128,-137,-1457.82
129,-137,-1408.51
130,-137,-1359.64
131,-137,-1311.48
132,-137,-1264.29
133,-137,-1218.34
134,-137,-1173.89
135,-137,-1131.2
136,-137,-1090.52
137,-137,-1052.1
138,-137,-1016.17
139,-137,-982.964
140,-137,-952.696
141,-137,-925.569
142,-137,-901.775
143,-137,-881.485
144,-137,-864.855
145,-137,-852.024
146,-137,-843.11
147,-137,-838.21
148,-137,-837.399
149,-137,-840.73
150,-137,-848.232
151,-137,-859.91
152,-137,-875.743
153,-137,-895.689
154,-137,-919.675
155,-137,-947.607
156,-137,-979.364
157,-137,-1014.8
158,-137,-1053.75
159,-137,-1096
160,-137,-1141.36
161,-137,-1189.57
162,-137,-1240.38
163,-137,-1293.5
164,-137,-1348.63
165,-137,-1405.46
166,-137,-1463.66
167,-137,-1522.86
168,-137,-1582.72
169,-137,-1642.87
170,-137,-1702.92
171,-137,-1762.49
172,-137,-1821.19
173,-137,-1878.64
174,-137,-1934.42
175,-137,-1988.17
176,-137,-2039.49
177,-137,-2088
178,-137,-2133.32
179,-137,-2175.1
180,-137,-2212.99
-180,-136,-2237.13
-179,-136,-2271.55
-178,-136,-2301.25
-177,-136,-2325.92
-176,-136,-2345.26
-175,-136,-2359
-174,-136,-2366.87
-173,-136,-2368.65
-172,-136,-2364.13
-171,-136,-2353.13
-170,-136,-2335.5
-169,-136,-2311.11
-168,-136,-2279.86
-167,-136,-2241.68
-166,-136,-2196.52
-165,-136,-2144.37
-164,-136,-2085.25
-163,-136,-2019.18
-162,-136,-1946.25
-161,-136,-1866.53
-160,-136,-1780.15
-159,-136,-1687.26
-158,-136,-1588.01
-157,-136,-1482.61
-156,-136,-1371.25
-155,-136,-1254.19
-154,-136,-1131.67
-153,-136,-1003.95
-152,-136,-871.332
-151,-136,-734.112
-150,-136,-592.606
-149,-136,-447.143
-148,-136,-298.06
-147,-136,-145.705
-146,-136,9.56847
-145,-136,167.4
-144,-136,327.425
-143,-136,489.276
-142,-136,652.585
-141,-136,816.984
-140,-136,982.107
-139,-136,1147.59
-138,-136,1313.07
-137,-136,1478.2
-136,-136,1642.64
-135,-136,1806.03
-134,-136,1968.05
-133,-136,2128.38
-132,-136,2286.72
-131,-136,2442.75
-130,-136,2596.19
-129,-136,2746.78
-128,-136,2894.24
-127,-136,3038.32
-126,-136,3178.8
-125,-136,3315.45
-124,-136,3448.06
-123,-136,3576.44
-122,-136,3700.41
-121,-136,3819.8
-120,-136,3934.46
-119,-136,4044.25
-118,-136,4149.04
-117,-136,4248.72
-116,-136,4343.18
-115,-136,4432.35
-114,-136,4516.13
-113,-136,4594.46
-112,-136,4667.28
-111,-136,4734.54
-110,-136,4796.2
-109,-136,4852.22
-108,-136,4902.6
-107,-136,4947.29
-106,-136,4986.31
-105,-136,5019.63
-104,-136,5047.26
-103,-136,5069.2
-102,-136,5085.47
-101,-136,5096.07
-100,-136,5101.02
-99,-136,5100.33
-98,-136,5094.04
-97,-136,5082.15
-96,-136,5064.69
-95,-136,5041.69
-94,-136,5013.17
-93,-136,4979.16
-92,-136,4939.69
-91,-136,4894.78
-90,-136,4844.47
-89,-136,4788.78
-88,-136,4727.74
-87,-136,4661.39
-86,-136,4589.77
-85,-136,4512.89
-84,-136,4430.82
-83,-136,4343.57
-82,-136,4251.2
-81,-136,4153.75
-80,-136,4051.28
-79,-136,3943.82
-78,-136,3831.46
-77,-136,3714.24
-76,-136,3592.25
-75,-136,3465.56
-74,-136,3334.25
-73,-136,3198.44
-72,-136,3058.21
-71,-136,2913.7
-70,-136,2765.01
-69,-136,2612.3
-68,-136,2455.72
-67,-136,2295.42
-66,-136,2131.6
-65,-136,1964.43
-64,-136,1794.13
-63,-136,1620.93
-62,-136,1445.05
-61,-136,1266.76
-60,-136,1086.33
-59,-136,904.036
-58,-136,720.188
-57,-136,535.103
-56,-136,349.116
-55,-136,162.575
-54,-136,-24.1555
-53,-136,-210.699
-52,-136,-396.664
-51,-136,-581.649
-50,-136,-765.242
-49,-136,-947.019
-48,-136,-1126.55
-47,-136,-1303.4
-46,-136,-1477.12
-45,-136,-1647.27
-44,-136,-1813.41
-43,-136,-1975.08
-42,-136,-2131.85
-41,-136,-2283.27
-40,-136,-2428.92
-39,-136,-2568.37
-38,-136,-2701.21
-37,-136,-2827.05
-36,-136,-2945.49
-35,-136,-3056.18
-34,-136,-3158.78
-33,-136,-3252.95
-32,-136,-3338.41
-31,-136,-3414.88
-30,-136,-3482.11
-29,-136,-3539.9
-28,-136,-3588.05
-27,-136,-3626.42
-26,-136,-3654.89
-25,-136,-3673.37
-24,-136,-3681.82
-23,-136,-3680.21
-22,-136,-3668.59
-21,-136,-3647
-20,-136,-3615.54
-19,-136,-3574.36
-18,-136,-3523.61
-17,-136,-3463.5
-16,-136,-3394.28
-15,-136,-3316.22
-14,-136,-3229.62
-13,-136,-3134.82
-12,-136,-3032.19
-11,-136,-2922.13
-10,-136,-2805.04
-9,-136,-2681.39
-8,-136,-2551.62
-7,-136,-2416.24
-6,-136,-2275.74
-5,-136,-2130.63
-4,-136,-1981.46
-3,-136,-1828.75
-2,-136,-1673.04
-1,-136,-1514.9
0,-136,-1354.87
1,-136,-1193.51
2,-136,-1031.35
3,-136,-868.953
4,-136,-706.838
5,-136,-545.535
6,-136,-385.555
7,-136,-227.396
8,-136,-71.5392
9,-136,81.5527
10,-136,231.436
11,-136,377.687
12,-136,519.907
13,-136,657.717
14,-136,790.767
15,-136,918.729
16,-136,1041.3
17,-136,1158.21
18,-136,1269.21
19,-136,1374.07
20,-136,1472.61
21,-136,1564.66
22,-136,1650.07
23,-136,1728.74
24,-136,1800.57
25,-136,1865.5
26,-136,1923.49
27,-136,1974.54
28,-136,2018.64
29,-136,2055.82
30,-136,2086.14
31,-136,2109.68
32,-136,2126.5
33,-136,2136.73
34,-136,2140.49
35,-136,2137.9
36,-136,2129.14
37,-136,2114.35
38,-136,2093.72
39,-136,2067.44
40,-136,2035.69
41,-136,1998.68
42,-136,1956.63
43,-136,1909.74
44,-136,1858.25
45,-136,1802.37
46,-136,1742.33
47,-136,1678.37
48,-136,1610.71
49,-136,1539.6
50,-136,1465.25
51,-136,1387.91
52,-136,1307.79
53,-136,1225.14
54,-136,1140.17
55,-136,1053.1
56,-136,964.161
57,-136,873.562
58,-136,781.514
59,-136,688.225
60,-136,593.897
61,-136,498.73
62,-136,402.915
63,-136,306.643
64,-136,210.097
65,-136,113.456
66,-136,16.8945
67,-136,-79.4173
68,-136,-175.315
69,-136,-270.637
70,-136,-365.229
71,-136,-458.939
72,-136,-551.62
73,-136,-643.129
74,-136,-733.326
75,-136,-822.078
76,-136,-909.252
77,-136,-994.722
78,-136,-1078.36
79,-136,-1160.06
80,-136,-1239.68
81,-136,-1317.13
82,-136,-1392.29
83,-136,-1465.05
84,-136,-1535.31
85,-136,-1602.97
86,-136,-1667.93
87,-136,-1730.1
88,-136,-1789.39
89,-136,-1845.71
90,-136,-1898.98
91,-136,-1949.12
92,-136,-1996.05
93,-136,-2039.71
94,-136,-2080.03
95,-136,-2116.95
96,-136,-2150.42
97,-136,-2180.39
98,-136,-2206.81
99,-136,-2229.65
100,-136,-2248.89
101,-136,-2264.49
102,-136,-2276.46
103,-136,-2284.78
104,-136,-2289.46
105,-136,-2290.51
106,-136,-2287.97
107,-136,-2281.85
108,-136,-2272.21
109,-136,-2259.11
110,-136,-2242.61
111,-136,-2222.8
112,-136,-2199.76
113,-136,-2173.6
114,-136,-2144.44
115,-136,-2112.4
116,-136,-2077.64
117,-136,-2040.29
118,-136,-2000.54
119,-136,-1958.55
120,-136,-1914.53
121,-136,-1868.67
122,-136,-1821.19
123,-136,-1772.31
124,-136,-1722.27
125,-136,-1671.3
126,-136,-1619.67
127,-136,-1567.62
128,-136,-1515.42
129,-136,-1463.35
130,-136,-1411.67
131,-136,-1360.66
132,-136,-1310.59
133,-136,-1261.74
134,-136,-1214.39
135,-136,-1168.81
136,-136,-1125.26
137,-136,-1083.99
138,-136,-1045.27
139,-136,-1009.33
140,-136,-976.396
141,-136,-946.69
142,-136,-920.412
143,-136,-897.746
144,-136,-878.861
145,-136,-863.904
146,-136,-853.003
147,-136,-846.265
148,-136,-843.773
149,-136,-845.587
150,-136,-851.742
151,-136,-862.249
152,-136,-877.092
153,-136,-896.228
154,-136,-919.59
155,-136,-947.08
156,-136,-978.579
157,-136,-1013.94
158,-136,-1052.98
159,-136,-1095.51
160,-136,-1141.3
161,-136,-1190.1
162,-136,-1241.65
163,-136,-1295.65
164,-136,-1351.78
165,-136,-1409.73
166,-136,-1469.14
167,-136,-1529.66
168,-136,-1590.89
169,-136,-1652.47
170,-136,-1714
171,-136,-1775.06
172,-136,-1835.27
173,-136,-1894.19
174,-136,-1951.44
175,-136,-2006.6
176,-136,-2059.26
177,-136,-2109.02
178,-136,-2155.51
179,-136,-2198.33
180,-136,-2237.13
-180,-135,-2260.42
-179,-135,-2295.66
-178,-135,-2326.02
-177,-135,-2351.17
-176,-135,-2370.79
-175,-135,-2384.61
-174,-135,-2392.34
-173,-135,-2393.76
-172,-135,-2388.65
-171,-135,-2376.81
-170,-135,-2358.09
-169,-135,-2332.36
-168,-135,-2299.51
-167,-135,-2259.47
-166,-135,-2212.2
-165,-135,-2157.67
-164,-135,-2095.91
-163,-135,-2026.95
-162,-135,-1950.86
-161,-135,-1867.75
-160,-135,-1777.74
-159,-135,-1680.98
-158,-135,-1577.64
-157,-135,-1467.93
-156,-135,-1352.07
-155,-135,-1230.31
-154,-135,-1102.9
-153,-135,-970.133
-152,-135,-832.31
-151,-135,-689.744
-150,-135,-542.766
-149,-135,-391.718
-148,-135,-236.952
-147,-135,-78.8317
-146,-135,82.2747
-145,-135,245.992
-144,-135,411.941
-143,-135,579.74
-142,-135,749.007
-141,-135,919.358
-140,-135,1090.42
-139,-135,1261.8
-138,-135,1433.15
-137,-135,1604.08
-136,-135,1774.25
-135,-135,1943.31
-134,-135,2110.9
-133,-135,2276.71
-132,-135,2440.42
-131,-135,2601.71
-130,-135,2760.3
-129,-135,2915.9
-128,-135,3068.25
-127,-135,3217.09
-126,-135,3362.19
-125,-135,3503.31
-124,-135,3640.26
-123,-135,3772.83
-122,-135,3900.84
-121,-135,4024.14
-120,-135,4142.56
-119,-135,4255.97
-118,-135,4364.24
-117,-135,4467.26
-116,-135,4564.94
-115,-135,4657.18
-114,-135,4743.91
-113,-135,4825.07
-112,-135,4900.6
-111,-135,4970.45
-110,-135,5034.59
-109,-135,5093
-108,-135,5145.65
-107,-135,5192.52
-106,-135,5233.62
-105,-135,5268.94
-104,-135,5298.49
-103,-135,5322.26
-102,-135,5340.28
-101,-135,5352.57
-100,-135,5359.13
-99,-135,5359.98
-98,-135,5355.16
-97,-135,5344.68
-96,-135,5328.56
-95,-135,5306.84
-94,-135,5279.53
-93,-135,5246.67
-92,-135,5208.28
-91,-135,5164.38
-90,-135,5115.01
-89,-135,5060.19
-88,-135,4999.94
-87,-135,4934.3
-86,-135,4863.29
-85,-135,4786.95
-84,-135,4705.3
-83,-135,4618.38
-82,-135,4526.22
-81,-135,4428.86
-80,-135,4326.35
-79,-135,4218.73
-78,-135,4106.05
-77,-135,3988.37
-76,-135,3865.75
-75,-135,3738.27
-74,-135,3605.99
-73,-135,3469.02
-72,-135,3327.44
-71,-135,3181.36
-70,-135,3030.9
-69,-135,2876.2
-68,-135,2717.39
-67,-135,2554.64
-66,-135,2388.11
-65,-135,2218
-64,-135,2044.5
-63,-135,1867.84
-62,-135,1688.24
-61,-135,1505.97
-60,-135,1321.3
-59,-135,1134.5
-58,-135,945.883
-57,-135,755.772
-56,-135,564.504
-55,-135,372.432
-54,-135,179.927
-53,-135,-12.6263
-52,-135,-204.828
-51,-135,-396.265
-50,-135,-586.513
-49,-135,-775.136
-48,-135,-961.689
-47,-135,-1145.72
-46,-135,-1326.77
-45,-135,-1504.37
-44,-135,-1678.06
-43,-135,-1847.37
-42,-135,-2011.84
-41,-135,-2171.01
-40,-135,-2324.43
-39,-135,-2471.65
-38,-135,-2612.23
-37,-135,-2745.76
-36,-135,-2871.83
-35,-135,-2990.05
-34,-135,-3100.06
-33,-135,-3201.52
-32,-135,-3294.1
-31,-135,-3377.5
-30,-135,-3451.48
-29,-135,-3515.78
-28,-135,-3570.22
-27,-135,-3614.62
-26,-135,-3648.84
-25,-135,-3672.8
-24,-135,-3686.43
-23,-135,-3689.7
-22,-135,-3682.64
-21,-135,-3665.3
-20,-135,-3637.76
-19,-135,-3600.16
-18,-135,-3552.67
-17,-135,-3495.49
-16,-135,-3428.86
-15,-135,-3353.07
-14,-135,-3268.42
-13,-135,-3175.27
-12,-135,-3073.97
-11,-135,-2964.95
-10,-135,-2848.63
-9,-135,-2725.48
-8,-135,-2595.96
-7,-135,-2460.59
-6,-135,-2319.87
-5,-135,-2174.35
-4,-135,-2024.58
-3,-135,-1871.1
-2,-135,-1714.48
-1,-135,-1555.3
0,-135,-1394.12
1,-135,-1231.51
2,-135,-1068.04
3,-135,-904.278
4,-135,-740.766
5,-135,-578.051
6,-135,-416.66
7,-135,-257.108
8,-135,-99.8919
9,-135,54.5104
10,-135,205.642
11,-135,353.066
12,-135,496.373
13,-135,635.175
14,-135,769.11
15,-135,897.843
16,-135,1021.07
17,-135,1138.5
18,-135,1249.9
19,-135,1355.02
20,-135,1453.69
21,-135,1545.73
22,-135,1631
23,-135,1709.39
24,-135,1780.81
25,-135,1845.21
26,-135,1902.55
27,-135,1952.81
28,-135,1996.02
29,-135,2032.21
30,-135,2061.43
31,-135,2083.77
32,-135,2099.32
33,-135,2108.2
34,-135,2110.53
35,-135,2106.46
36,-135,2096.16
37,-135,2079.79
38,-135,2057.55
39,-135,2029.62
40,-135,1996.21
41,-135,1957.53
42,-135,1913.8
43,-135,1865.25
44,-135,1812.09
45,-135,1754.57
46,-135,1692.92
47,-135,1627.37
48,-135,1558.16
49,-135,1485.52
50,-135,1409.71
51,-135,1330.94
52,-135,1249.45
53,-135,1165.47
54,-135,1079.23
55,-135,990.956
56,-135,900.862
57,-135,809.166
58,-135,716.079
59,-135,621.809
60,-135,526.556
61,-135,430.519
62,-135,333.887
63,-135,236.85
64,-135,139.587
65,-135,42.2766
66,-135,-54.9107
67,-135,-151.808
68,-135,-248.253
69,-135,-344.09
70,-135,-439.165
71,-135,-533.331
72,-135,-626.443
73,-135,-718.363
74,-135,-808.956
75,-135,-898.088
76,-135,-985.632
77,-135,-1071.46
78,-135,-1155.46
79,-135,-1237.51
80,-135,-1317.49
81,-135,-1395.29
82,-135,-1470.8
83,-135,-1543.92
84,-135,-1614.55
85,-135,-1682.57
86,-135,-1747.91
87,-135,-1810.45
88,-135,-1870.12
89,-135,-1926.81
90,-135,-1980.46
91,-135,-2030.97
92,-135,-2078.27
93,-135,-2122.28
94,-135,-2162.94
95,-135,-2200.19
96,-135,-2233.96
97,-135,-2264.2
98,-135,-2290.87
99,-135,-2313.91
100,-135,-2333.31
101,-135,-2349.03
102,-135,-2361.05
103,-135,-2369.36
104,-135,-2373.97
105,-135,-2374.88
106,-135,-2372.11
107,-135,-2365.68
108,-135,-2355.65
109,-135,-2342.05
110,-135,-2324.96
111,-135,-2304.44
112,-135,-2280.6
113,-135,-2253.52
114,-135,-2223.32
115,-135,-2190.13
116,-135,-2154.1
117,-135,-2115.36
118,-135,-2074.1
119,-135,-2030.49
120,-135,-1984.72
121,-135,-1937
122,-135,-1887.55
123,-135,-1836.59
124,-135,-1784.37
125,-135,-1731.13
126,-135,-1677.12
127,-135,-1622.63
128,-135,-1567.91
129,-135,-1513.24
130,-135,-1458.92
131,-135,-1405.22
132,-135,-1352.43
133,-135,-1300.84
134,-135,-1250.73
135,-135,-1202.39
136,-135,-1156.1
137,-135,-1112.12
138,-135,-1070.73
139,-135,-1032.16
140,-135,-996.679
141,-135,-964.498
142,-135,-935.835
143,-135,-910.888
144,-135,-889.834
145,-135,-872.835
146,-135,-860.027
147,-135,-851.526
148,-135,-847.425
149,-135,-847.791
150,-135,-852.665
151,-135,-862.065
152,-135,-875.976
153,-135,-894.362
154,-135,-917.155
155,-135,-944.259
156,-135,-975.553
157,-135,-1010.89
158,-135,-1050.08
159,-135,-1092.93
160,-135,-1139.21
161,-135,-1188.65
162,-135,-1240.99
163,-135,-1295.92
164,-135,-1353.12
165,-135,-1412.24
166,-135,-1472.93
167,-135,-1534.8
168,-135,-1597.47
169,-135,-1660.54
170,-135,-1723.6
171,-135,-1786.22
172,-135,-1847.99
173,-135,-1908.46
174,-135,-1967.23
175,-135,-2023.86
176,-135,-2077.92
177,-135,-2129.01
178,-135,-2176.72
179,-135,-2220.65
180,-135,-2260.42
-180,-134,-2282.86
-179,-134,-2318.98
-178,-134,-2350.06
-177,-134,-2375.75
-176,-134,-2395.72
-175,-134,-2409.67
-174,-134,-2417.33
-173,-134,-2418.45
-172,-134,-2412.8
-171,-134,-2400.18
-170,-134,-2380.43
-169,-134,-2353.41
-168,-134,-2319.02
-167,-134,-2277.18
-166,-134,-2227.83
-165,-134,-2170.98
-164,-134,-2106.63
-163,-134,-2034.82
-162,-134,-1955.64
-161,-134,-1869.18
-160,-134,-1775.58
-159,-134,-1675
-158,-134,-1567.62
-157,-134,-1453.66
-156,-134,-1333.34
-155,-134,-1206.92
-154,-134,-1074.68
-153,-134,-936.912
-152,-134,-793.935
-151,-134,-646.077
-150,-134,-493.681
-149,-134,-337.104
-148,-134,-176.715
-147,-134,-12.8906
-146,-134,153.985
-145,-134,323.523
-144,-134,495.327
-143,-134,669.002
-142,-134,844.152
-141,-134,1020.38
-140,-134,1197.29
-139,-134,1374.5
-138,-134,1551.61
-137,-134,1728.26
-136,-134,1904.08
-135,-134,2078.7
-134,-134,2251.77
-133,-134,2422.95
-132,-134,2591.93
-131,-134,2758.37
-130,-134,2921.99
-129,-134,3082.5
-128,-134,3239.62
-127,-134,3393.1
-126,-134,3542.69
-125,-134,3688.18
-124,-134,3829.34
-123,-134,3965.98
-122,-134,4097.92
-121,-134,4225
-120,-134,4347.06
-119,-134,4463.97
-118,-134,4575.6
-117,-134,4681.85
-116,-134,4782.63
-115,-134,4877.83
-114,-134,4967.41
-113,-134,5051.29
-112,-134,5129.43
-111,-134,5201.78
-110,-134,5268.31
-109,-134,5329.01
-108,-134,5383.86
-107,-134,5432.84
-106,-134,5475.96
-105,-134,5513.21
-104,-134,5544.62
-103,-134,5570.18
-102,-134,5589.92
-101,-134,5603.86
-100,-134,5612
-99,-134,5614.39
-98,-134,5611.04
-97,-134,5601.97
-96,-134,5587.22
-95,-134,5566.8
-94,-134,5540.75
-93,-134,5509.08
-92,-134,5471.83
-91,-134,5429.01
-90,-134,5380.66
-89,-134,5326.8
-88,-134,5267.44
-87,-134,5202.61
-86,-134,5132.35
-85,-134,5056.66
-84,-134,4975.58
-83,-134,4889.13
-82,-134,4797.35
-81,-134,4700.25
-80,-134,4597.88
-79,-134,4490.28
-78,-134,4377.48
-77,-134,4259.54
-76,-134,4136.5
-75,-134,4008.44
-74,-134,3875.41
-73,-134,3737.5
-72,-134,3594.8
-71,-134,3447.39
-70,-134,3295.4
-69,-134,3138.95
-68,-134,2978.16
-67,-134,2813.19
-66,-134,2644.21
-65,-134,2471.4
-64,-134,2294.94
-63,-134,2115.07
-62,-134,1932
-61,-134,1745.99
-60,-134,1557.3
-59,-134,1366.23
-58,-134,1173.07
-57,-134,978.149
-56,-134,781.811
-55,-134,584.41
-54,-134,386.325
-53,-134,187.948
-52,-134,-10.314
-51,-134,-208.037
-50,-134,-404.785
-49,-134,-600.109
-48,-134,-793.549
-47,-134,-984.637
-46,-134,-1172.9
-45,-134,-1357.85
-44,-134,-1539.01
-43,-134,-1715.89
-42,-134,-1888
-41,-134,-2054.87
-40,-134,-2216.02
-39,-134,-2370.97
-38,-134,-2519.29
-37,-134,-2660.51
-36,-134,-2794.21
-35,-134,-2919.98
-34,-134,-3037.44
-33,-134,-3146.21
-32,-134,-3245.95
-31,-134,-3336.35
-30,-134,-3417.12
-29,-134,-3488.02
-28,-134,-3548.81
-27,-134,-3599.32
-26,-134,-3639.39
-25,-134,-3668.92
-24,-134,-3687.83
-23,-134,-3696.08
-22,-134,-3693.68
-21,-134,-3680.68
-20,-134,-3657.17
-19,-134,-3623.26
-18,-134,-3579.14
-17,-134,-3524.99
-16,-134,-3461.07
-15,-134,-3387.66
-14,-134,-3305.08
-13,-134,-3213.67
-12,-134,-3113.82
-11,-134,-3005.95
-10,-134,-2890.5
-9,-134,-2767.94
-8,-134,-2638.77
-7,-134,-2503.5
-6,-134,-2362.66
-5,-134,-2216.82
-4,-134,-2066.53
-3,-134,-1912.37
-2,-134,-1754.92
-1,-134,-1594.78
0,-134,-1432.53
1,-134,-1268.75
2,-134,-1104.05
3,-134,-938.987
4,-134,-774.145
5,-134,-610.082
6,-134,-447.342
7,-134,-286.456
8,-134,-127.938
9,-134,27.7217
10,-134,180.051
11,-134,328.602
12,-134,472.952
13,-134,612.703
14,-134,747.486
15,-134,876.957
16,-134,1000.8
17,-134,1118.74
18,-134,1230.51
19,-134,1335.88
20,-134,1434.67
21,-134,1526.69
22,-134,1611.82
23,-134,1689.94
24,-134,1760.96
25,-134,1824.84
26,-134,1881.54
27,-134,1931.06
28,-134,1973.41
29,-134,2008.65
