Phi[deg],Theta[deg],im(rEPhi)[mV]
-180,-180,1395.09
-179,-180,1351.11
-178,-180,1306.71
-177,-180,1261.92
-176,-180,1216.74
-175,-180,1171.19
-174,-180,1125.28
-173,-180,1079.04
-172,-180,1032.46
-171,-180,985.567
-170,-180,938.376
-169,-180,890.898
-168,-180,843.149
-167,-180,795.144
-166,-180,746.896
-165,-180,698.42
-164,-180,649.732
-163,-180,600.846
-162,-180,551.777
-161,-180,502.54
-160,-180,453.149
-159,-180,403.621
-158,-180,353.97
-157,-180,304.211
-156,-180,254.359
-155,-180,204.43
-154,-180,154.438
-153,-180,104.4
-152,-180,54.3293
-151,-180,4.24235
-150,-180,-45.8458
-149,-180,-95.9201
-148,-180,-145.965
-147,-180,-195.966
-146,-180,-245.906
-145,-180,-295.772
-144,-180,-345.548
-143,-180,-395.219
-142,-180,-444.769
-141,-180,-494.184
-140,-180,-543.448
-139,-180,-592.547
-138,-180,-641.465
-137,-180,-690.188
-136,-180,-738.7
-135,-180,-786.988
-134,-180,-835.035
-133,-180,-882.829
-132,-180,-930.353
-131,-180,-977.594
-130,-180,-1024.54
-129,-180,-1071.17
-128,-180,-1117.47
-127,-180,-1163.44
-126,-180,-1209.05
-125,-180,-1254.29
-124,-180,-1299.15
-123,-180,-1343.61
-122,-180,-1387.67
-121,-180,-1431.3
-120,-180,-1474.5
-119,-180,-1517.24
-118,-180,-1559.53
-117,-180,-1601.34
-116,-180,-1642.66
-115,-180,-1683.48
-114,-180,-1723.79
-113,-180,-1763.58
-112,-180,-1802.82
-111,-180,-1841.52
-110,-180,-1879.66
-109,-180,-1917.22
-108,-180,-1954.2
-107,-180,-1990.58
-106,-180,-2026.36
-105,-180,-2061.52
-104,-180,-2096.06
-103,-180,-2129.95
-102,-180,-2163.2
-101,-180,-2195.78
-100,-180,-2227.7
-99,-180,-2258.94
-98,-180,-2289.49
-97,-180,-2319.35
-96,-180,-2348.49
-95,-180,-2376.92
-94,-180,-2404.63
-93,-180,-2431.61
-92,-180,-2457.84
-91,-180,-2483.33
-90,-180,-2508.06
-89,-180,-2532.02
-88,-180,-2555.22
-87,-180,-2577.63
-86,-180,-2599.27
-85,-180,-2620.1
-84,-180,-2640.15
-83,-180,-2659.38
-82,-180,-2677.81
-81,-180,-2695.42
-80,-180,-2712.21
-79,-180,-2728.17
-78,-180,-2743.31
-77,-180,-2757.6
-76,-180,-2771.06
-75,-180,-2783.67
-74,-180,-2795.44
-73,-180,-2806.35
-72,-180,-2816.41
-71,-180,-2825.61
-70,-180,-2833.95
-69,-180,-2841.43
-68,-180,-2848.04
-67,-180,-2853.79
-66,-180,-2858.66
-65,-180,-2862.66
-64,-180,-2865.8
-63,-180,-2868.05
-62,-180,-2869.44
-61,-180,-2869.95
-60,-180,-2869.59
-59,-180,-2868.35
-58,-180,-2866.24
-57,-180,-2863.26
-56,-180,-2859.4
-55,-180,-2854.67
-54,-180,-2849.08
-53,-180,-2842.61
-52,-180,-2835.28
-51,-180,-2827.09
-50,-180,-2818.03
-49,-180,-2808.12
-48,-180,-2797.35
-47,-180,-2785.73
-46,-180,-2773.26
-45,-180,-2759.94
-44,-180,-2745.79
-43,-180,-2730.8
-42,-180,-2714.97
-41,-180,-2698.32
-40,-180,-2680.85
-39,-180,-2662.56
-38,-180,-2643.46
-37,-180,-2623.56
-36,-180,-2602.85
-35,-180,-2581.35
-34,-180,-2559.07
-33,-180,-2536.01
-32,-180,-2512.17
-31,-180,-2487.57
-30,-180,-2462.21
-29,-180,-2436.1
-28,-180,-2409.25
-27,-180,-2381.67
-26,-180,-2353.36
-25,-180,-2324.33
-24,-180,-2294.6
-23,-180,-2264.16
-22,-180,-2233.04
-21,-180,-2201.24
-20,-180,-2168.76
-19,-180,-2135.63
-18,-180,-2101.84
-17,-180,-2067.42
-16,-180,-2032.36
-15,-180,-1996.69
-14,-180,-1960.4
-13,-180,-1923.52
-12,-180,-1886.06
-11,-180,-1848.02
-10,-180,-1809.42
-9,-180,-1770.26
-8,-180,-1730.57
-7,-180,-1690.35
-6,-180,-1649.61
-5,-180,-1608.37
-4,-180,-1566.65
-3,-180,-1524.44
-2,-180,-1481.77
-1,-180,-1438.65
0,-180,-1395.09
1,-180,-1351.11
2,-180,-1306.71
3,-180,-1261.92
4,-180,-1216.74
5,-180,-1171.19
6,-180,-1125.28
7,-180,-1079.04
8,-180,-1032.46
9,-180,-985.567
10,-180,-938.376
11,-180,-890.898
12,-180,-843.149
13,-180,-795.144
14,-180,-746.896
15,-180,-698.42
16,-180,-649.732
17,-180,-600.846
18,-180,-551.777
19,-180,-502.54
20,-180,-453.149
21,-180,-403.621
22,-180,-353.97
23,-180,-304.211
24,-180,-254.359
25,-180,-204.43
26,-180,-154.438
27,-180,-104.4
28,-180,-54.3293
29,-180,-4.24235
30,-180,45.8458
31,-180,95.9201
32,-180,145.965
33,-180,195.966
34,-180,245.906
35,-180,295.772
36,-180,345.548
37,-180,395.219
38,-180,444.769
39,-180,494.184
40,-180,543.448
41,-180,592.547
42,-180,641.465
43,-180,690.188
44,-180,738.7
45,-180,786.988
46,-180,835.035
47,-180,882.829
48,-180,930.353
49,-180,977.594
50,-180,1024.54
51,-180,1071.17
52,-180,1117.47
53,-180,1163.44
54,-180,1209.05
55,-180,1254.29
56,-180,1299.15
57,-180,1343.61
58,-180,1387.67
59,-180,1431.3
60,-180,1474.5
61,-180,1517.24
62,-180,1559.53
63,-180,1601.34
64,-180,1642.66
65,-180,1683.48
66,-180,1723.79
67,-180,1763.58
68,-180,1802.82
69,-180,1841.52
70,-180,1879.66
71,-180,1917.22
72,-180,1954.2
73,-180,1990.58
74,-180,2026.36
75,-180,2061.52
76,-180,2096.06
77,-180,2129.95
78,-180,2163.2
79,-180,2195.78
80,-180,2227.7
81,-180,2258.94
82,-180,2289.49
83,-180,2319.35
84,-180,2348.49
85,-180,2376.92
86,-180,2404.63
87,-180,2431.61
88,-180,2457.84
89,-180,2483.33
90,-180,2508.06
91,-180,2532.02
92,-180,2555.22
93,-180,2577.63
94,-180,2599.27
95,-180,2620.1
96,-180,2640.15
97,-180,2659.38
98,-180,2677.81
99,-180,2695.42
100,-180,2712.21
101,-180,2728.17
102,-180,2743.31
103,-180,2757.6
104,-180,2771.06
105,-180,2783.67
106,-180,2795.44
107,-180,2806.35
108,-180,2816.41
109,-180,2825.61
110,-180,2833.95
111,-180,2841.43
112,-180,2848.04
113,-180,2853.79
114,-180,2858.66
115,-180,2862.66
116,-180,2865.8
117,-180,2868.05
118,-180,2869.44
119,-180,2869.95
120,-180,2869.59
121,-180,2868.35
122,-180,2866.24
123,-180,2863.26
124,-180,2859.4
125,-180,2854.67
126,-180,2849.08
127,-180,2842.61
128,-180,2835.28
129,-180,2827.09
130,-180,2818.03
131,-180,2808.12
132,-180,2797.35
133,-180,2785.73
134,-180,2773.26
135,-180,2759.94
136,-180,2745.79
137,-180,2730.8
138,-180,2714.97
139,-180,2698.32
140,-180,2680.85
141,-180,2662.56
142,-180,2643.46
143,-180,2623.56
144,-180,2602.85
145,-180,2581.35
146,-180,2559.07
147,-180,2536.01
148,-180,2512.17
149,-180,2487.57
150,-180,2462.21
151,-180,2436.1
152,-180,2409.25
153,-180,2381.67
154,-180,2353.36
155,-180,2324.33
156,-180,2294.6
157,-180,2264.16
158,-180,2233.04
159,-180,2201.24
160,-180,2168.76
161,-180,2135.63
162,-180,2101.84
163,-180,2067.42
164,-180,2032.36
165,-180,1996.69
166,-180,1960.4
167,-180,1923.52
168,-180,1886.06
169,-180,1848.02
170,-180,1809.42
171,-180,1770.26
172,-180,1730.57
173,-180,1690.35
174,-180,1649.61
175,-180,1608.37
176,-180,1566.65
177,-180,1524.44
178,-180,1481.77
179,-180,1438.65
180,-180,1395.09
-180,-179,1330.28
-179,-179,1290.61
-178,-179,1250.49
-177,-179,1209.93
-176,-179,1168.93
-175,-179,1127.5
-174,-179,1085.66
-173,-179,1043.41
-172,-179,1000.76
-171,-179,957.727
-170,-179,914.313
-169,-179,870.529
-168,-179,826.387
-167,-179,781.896
-166,-179,737.067
-165,-179,691.911
-164,-179,646.437
-163,-179,600.658
-162,-179,554.585
-161,-179,508.228
-160,-179,461.601
-159,-179,414.713
-158,-179,367.578
-157,-179,320.207
-156,-179,272.614
-155,-179,224.809
-154,-179,176.807
-153,-179,128.62
-152,-179,80.2604
-151,-179,31.7426
-150,-179,-16.9204
-149,-179,-65.715
-148,-179,-114.627
-147,-179,-163.644
-146,-179,-212.75
-145,-179,-261.931
-144,-179,-311.174
-143,-179,-360.463
-142,-179,-409.784
-141,-179,-459.121
-140,-179,-508.461
-139,-179,-557.787
-138,-179,-607.085
-137,-179,-656.339
-136,-179,-705.533
-135,-179,-754.652
-134,-179,-803.68
-133,-179,-852.602
-132,-179,-901.4
-131,-179,-950.06
-130,-179,-998.566
-129,-179,-1046.9
-128,-179,-1095.05
-127,-179,-1142.99
-126,-179,-1190.71
-125,-179,-1238.2
-124,-179,-1285.43
-123,-179,-1332.39
-122,-179,-1379.07
-121,-179,-1425.45
-120,-179,-1471.5
-119,-179,-1517.22
-118,-179,-1562.58
-117,-179,-1607.58
-116,-179,-1652.19
-115,-179,-1696.4
-114,-179,-1740.19
-113,-179,-1783.54
-112,-179,-1826.45
-111,-179,-1868.88
-110,-179,-1910.83
-109,-179,-1952.28
-108,-179,-1993.21
-107,-179,-2033.61
-106,-179,-2073.46
-105,-179,-2112.75
-104,-179,-2151.45
-103,-179,-2189.56
-102,-179,-2227.06
-101,-179,-2263.93
-100,-179,-2300.16
-99,-179,-2335.74
-98,-179,-2370.64
-97,-179,-2404.86
-96,-179,-2438.37
-95,-179,-2471.17
-94,-179,-2503.25
-93,-179,-2534.58
-92,-179,-2565.15
-91,-179,-2594.96
-90,-179,-2623.99
-89,-179,-2652.22
-88,-179,-2679.64
-87,-179,-2706.25
-86,-179,-2732.02
-85,-179,-2756.95
-84,-179,-2781.03
-83,-179,-2804.24
-82,-179,-2826.58
-81,-179,-2848.03
-80,-179,-2868.59
-79,-179,-2888.23
-78,-179,-2906.97
-77,-179,-2924.78
-76,-179,-2941.65
-75,-179,-2957.59
-74,-179,-2972.58
-73,-179,-2986.61
-72,-179,-2999.68
-71,-179,-3011.77
-70,-179,-3022.89
-69,-179,-3033.03
-68,-179,-3042.18
-67,-179,-3050.33
-66,-179,-3057.49
-65,-179,-3063.65
-64,-179,-3068.8
-63,-179,-3072.93
-62,-179,-3076.06
-61,-179,-3078.17
-60,-179,-3079.27
-59,-179,-3079.34
-58,-179,-3078.39
-57,-179,-3076.43
-56,-179,-3073.44
-55,-179,-3069.43
-54,-179,-3064.4
-53,-179,-3058.34
-52,-179,-3051.27
-51,-179,-3043.19
-50,-179,-3034.08
-49,-179,-3023.97
-48,-179,-3012.85
-47,-179,-3000.72
-46,-179,-2987.59
-45,-179,-2973.47
-44,-179,-2958.35
-43,-179,-2942.25
-42,-179,-2925.17
-41,-179,-2907.11
-40,-179,-2888.09
-39,-179,-2868.11
-38,-179,-2847.18
-37,-179,-2825.3
-36,-179,-2802.48
-35,-179,-2778.74
-34,-179,-2754.08
-33,-179,-2728.52
-32,-179,-2702.05
-31,-179,-2674.7
-30,-179,-2646.47
-29,-179,-2617.37
-28,-179,-2587.43
-27,-179,-2556.64
-26,-179,-2525.01
-25,-179,-2492.58
-24,-179,-2459.34
-23,-179,-2425.3
-22,-179,-2390.5
-21,-179,-2354.92
-20,-179,-2318.6
-19,-179,-2281.55
-18,-179,-2243.78
-17,-179,-2205.3
-16,-179,-2166.13
-15,-179,-2126.29
-14,-179,-2085.8
-13,-179,-2044.66
-12,-179,-2002.9
-11,-179,-1960.53
-10,-179,-1917.58
-9,-179,-1874.04
-8,-179,-1829.96
-7,-179,-1785.33
-6,-179,-1740.19
-5,-179,-1694.54
-4,-179,-1648.4
-3,-179,-1601.8
-2,-179,-1554.75
-1,-179,-1507.27
0,-179,-1459.38
1,-179,-1411.1
2,-179,-1362.44
3,-179,-1313.43
4,-179,-1264.08
5,-179,-1214.41
6,-179,-1164.45
7,-179,-1114.21
8,-179,-1063.7
9,-179,-1012.96
10,-179,-961.991
11,-179,-910.821
12,-179,-859.467
13,-179,-807.949
14,-179,-756.284
15,-179,-704.493
16,-179,-652.594
17,-179,-600.606
18,-179,-548.548
19,-179,-496.438
20,-179,-444.295
21,-179,-392.138
22,-179,-339.984
23,-179,-287.853
24,-179,-235.763
25,-179,-183.73
26,-179,-131.774
27,-179,-79.9122
28,-179,-28.1617
29,-179,23.4598
30,-179,74.9353
31,-179,126.248
32,-179,177.38
33,-179,228.315
34,-179,279.038
35,-179,329.531
36,-179,379.779
37,-179,429.766
38,-179,479.476
39,-179,528.893
40,-179,578.004
41,-179,626.793
42,-179,675.245
43,-179,723.346
44,-179,771.082
45,-179,818.439
46,-179,865.403
47,-179,911.962
48,-179,958.101
49,-179,1003.81
50,-179,1049.07
51,-179,1093.88
52,-179,1138.22
53,-179,1182.08
54,-179,1225.44
55,-179,1268.31
56,-179,1310.65
57,-179,1352.48
58,-179,1393.77
59,-179,1434.52
60,-179,1474.71
61,-179,1514.34
62,-179,1553.39
63,-179,1591.86
64,-179,1629.75
65,-179,1667.03
66,-179,1703.71
67,-179,1739.77
68,-179,1775.21
69,-179,1810.01
70,-179,1844.19
71,-179,1877.72
72,-179,1910.59
73,-179,1942.82
74,-179,1974.38
75,-179,2005.27
76,-179,2035.49
77,-179,2065.03
78,-179,2093.89
79,-179,2122.06
80,-179,2149.53
81,-179,2176.31
82,-179,2202.39
83,-179,2227.77
84,-179,2252.43
85,-179,2276.38
86,-179,2299.62
87,-179,2322.14
88,-179,2343.94
89,-179,2365.02
90,-179,2385.37
91,-179,2404.99
92,-179,2423.88
93,-179,2442.05
94,-179,2459.47
95,-179,2476.17
96,-179,2492.12
97,-179,2507.34
98,-179,2521.83
99,-179,2535.57
100,-179,2548.57
101,-179,2560.84
102,-179,2572.36
103,-179,2583.14
104,-179,2593.19
105,-179,2602.49
106,-179,2611.05
107,-179,2618.87
108,-179,2625.95
109,-179,2632.3
110,-179,2637.9
111,-179,2642.77
112,-179,2646.89
113,-179,2650.29
114,-179,2652.95
115,-179,2654.87
116,-179,2656.06
117,-179,2656.53
118,-179,2656.26
119,-179,2655.26
120,-179,2653.54
121,-179,2651.09
122,-179,2647.93
123,-179,2644.04
124,-179,2639.43
125,-179,2634.1
126,-179,2628.06
127,-179,2621.31
128,-179,2613.84
129,-179,2605.67
130,-179,2596.79
131,-179,2587.21
132,-179,2576.93
133,-179,2565.95
134,-179,2554.28
135,-179,2541.91
136,-179,2528.86
137,-179,2515.12
138,-179,2500.69
139,-179,2485.58
140,-179,2469.8
141,-179,2453.34
142,-179,2436.21
143,-179,2418.42
144,-179,2399.96
145,-179,2380.84
146,-179,2361.06
147,-179,2340.63
148,-179,2319.55
149,-179,2297.83
150,-179,2275.46
151,-179,2252.46
152,-179,2228.82
153,-179,2204.55
154,-179,2179.66
155,-179,2154.15
156,-179,2128.02
157,-179,2101.29
158,-179,2073.94
159,-179,2046
160,-179,2017.46
161,-179,1988.33
162,-179,1958.61
163,-179,1928.31
164,-179,1897.44
165,-179,1865.99
166,-179,1833.99
167,-179,1801.42
168,-179,1768.31
169,-179,1734.65
170,-179,1700.45
171,-179,1665.71
172,-179,1630.45
173,-179,1594.68
174,-179,1558.39
175,-179,1521.59
176,-179,1484.29
177,-179,1446.51
178,-179,1408.24
179,-179,1369.5
180,-179,1330.28
-180,-178,1264.95
-179,-178,1229.6
-178,-178,1193.75
-177,-178,1157.42
-176,-178,1120.61
-175,-178,1083.31
-174,-178,1045.53
-173,-178,1007.28
-172,-178,968.566
-171,-178,929.386
-170,-178,889.749
-169,-178,849.66
-168,-178,809.125
-167,-178,768.149
-166,-178,726.741
-165,-178,684.905
-164,-178,642.651
-163,-178,599.984
-162,-178,556.913
-161,-178,513.446
-160,-178,469.591
-159,-178,425.357
-158,-178,380.753
-157,-178,335.789
-156,-178,290.474
-155,-178,244.819
-154,-178,198.833
-153,-178,152.527
-152,-178,105.914
-151,-178,59.0028
-150,-178,11.8068
-149,-178,-35.6623
-148,-178,-83.3922
-147,-178,-131.37
-146,-178,-179.583
-145,-178,-228.017
-144,-178,-276.658
-143,-178,-325.494
-142,-178,-374.508
-141,-178,-423.688
-140,-178,-473.016
-139,-178,-522.479
-138,-178,-572.061
-137,-178,-621.745
-136,-178,-671.516
-135,-178,-721.357
-134,-178,-771.251
-133,-178,-821.182
-132,-178,-871.131
-131,-178,-921.082
-130,-178,-971.017
-129,-178,-1020.92
-128,-178,-1070.77
-127,-178,-1120.54
-126,-178,-1170.23
-125,-178,-1219.81
-124,-178,-1269.26
-123,-178,-1318.57
-122,-178,-1367.71
-121,-178,-1416.66
-120,-178,-1465.41
-119,-178,-1513.94
-118,-178,-1562.21
-117,-178,-1610.23
-116,-178,-1657.96
-115,-178,-1705.38
-114,-178,-1752.48
-113,-178,-1799.23
-112,-178,-1845.61
-111,-178,-1891.61
-110,-178,-1937.2
-109,-178,-1982.36
-108,-178,-2027.07
-107,-178,-2071.32
-106,-178,-2115.07
-105,-178,-2158.32
-104,-178,-2201.03
-103,-178,-2243.2
-102,-178,-2284.79
-101,-178,-2325.79
-100,-178,-2366.18
-99,-178,-2405.94
-98,-178,-2445.05
-97,-178,-2483.5
-96,-178,-2521.25
-95,-178,-2558.29
-94,-178,-2594.61
-93,-178,-2630.18
-92,-178,-2664.98
-91,-178,-2699.01
-90,-178,-2732.23
-89,-178,-2764.63
-88,-178,-2796.2
-87,-178,-2826.91
-86,-178,-2856.76
-85,-178,-2885.72
-84,-178,-2913.77
-83,-178,-2940.91
-82,-178,-2967.11
-81,-178,-2992.36
-80,-178,-3016.65
-79,-178,-3039.97
-78,-178,-3062.29
-77,-178,-3083.61
-76,-178,-3103.9
-75,-178,-3123.17
-74,-178,-3141.4
-73,-178,-3158.57
-72,-178,-3174.68
-71,-178,-3189.71
-70,-178,-3203.66
-69,-178,-3216.51
-68,-178,-3228.26
-67,-178,-3238.89
-66,-178,-3248.41
-65,-178,-3256.79
-64,-178,-3264.05
-63,-178,-3270.16
-62,-178,-3275.13
-61,-178,-3278.95
-60,-178,-3281.61
-59,-178,-3283.11
-58,-178,-3283.45
-57,-178,-3282.63
-56,-178,-3280.64
-55,-178,-3277.48
-54,-178,-3273.15
-53,-178,-3267.66
-52,-178,-3260.99
-51,-178,-3253.16
-50,-178,-3244.16
-49,-178,-3234.01
-48,-178,-3222.69
-47,-178,-3210.21
-46,-178,-3196.58
-45,-178,-3181.81
-44,-178,-3165.89
-43,-178,-3148.84
-42,-178,-3130.66
-41,-178,-3111.37
-40,-178,-3090.95
-39,-178,-3069.44
-38,-178,-3046.83
-37,-178,-3023.14
-36,-178,-2998.37
-35,-178,-2972.54
-34,-178,-2945.66
-33,-178,-2917.74
-32,-178,-2888.79
-31,-178,-2858.83
-30,-178,-2827.87
-29,-178,-2795.93
-28,-178,-2763.02
-27,-178,-2729.15
-26,-178,-2694.35
-25,-178,-2658.63
-24,-178,-2622
-23,-178,-2584.48
-22,-178,-2546.1
-21,-178,-2506.87
-20,-178,-2466.81
-19,-178,-2425.93
-18,-178,-2384.26
-17,-178,-2341.82
-16,-178,-2298.63
-15,-178,-2254.71
-14,-178,-2210.07
-13,-178,-2164.75
-12,-178,-2118.76
-11,-178,-2072.13
-10,-178,-2024.87
-9,-178,-1977.02
-8,-178,-1928.59
-7,-178,-1879.6
-6,-178,-1830.09
-5,-178,-1780.06
-4,-178,-1729.56
-3,-178,-1678.59
-2,-178,-1627.19
-1,-178,-1575.38
0,-178,-1523.18
1,-178,-1470.62
2,-178,-1417.71
3,-178,-1364.5
4,-178,-1310.99
5,-178,-1257.21
6,-178,-1203.2
7,-178,-1148.97
8,-178,-1094.54
9,-178,-1039.95
10,-178,-985.211
11,-178,-930.352
12,-178,-875.396
13,-178,-820.368
14,-178,-765.291
15,-178,-710.188
16,-178,-655.082
17,-178,-599.997
18,-178,-544.956
19,-178,-489.981
20,-178,-435.095
21,-178,-380.32
22,-178,-325.677
23,-178,-271.189
24,-178,-216.877
25,-178,-162.761
26,-178,-108.863
27,-178,-55.2021
28,-178,-1.79945
29,-178,51.3258
30,-178,104.154
31,-178,156.667
32,-178,208.846
33,-178,260.672
34,-178,312.129
35,-178,363.198
36,-178,413.863
37,-178,464.107
38,-178,513.914
39,-178,563.269
40,-178,612.156
41,-178,660.562
42,-178,708.471
43,-178,755.869
44,-178,802.744
45,-178,849.082
46,-178,894.872
47,-178,940.1
48,-178,984.757
49,-178,1028.83
50,-178,1072.31
51,-178,1115.18
52,-178,1157.44
53,-178,1199.08
54,-178,1240.09
55,-178,1280.46
56,-178,1320.18
57,-178,1359.24
58,-178,1397.65
59,-178,1435.38
60,-178,1472.44
61,-178,1508.82
62,-178,1544.52
63,-178,1579.52
64,-178,1613.84
65,-178,1647.45
66,-178,1680.36
67,-178,1712.57
68,-178,1744.07
69,-178,1774.86
70,-178,1804.94
71,-178,1834.31
72,-178,1862.96
73,-178,1890.9
74,-178,1918.12
75,-178,1944.62
76,-178,1970.41
77,-178,1995.48
78,-178,2019.84
79,-178,2043.48
80,-178,2066.41
81,-178,2088.62
82,-178,2110.13
83,-178,2130.93
84,-178,2151.02
85,-178,2170.4
86,-178,2189.09
87,-178,2207.07
88,-178,2224.36
89,-178,2240.95
90,-178,2256.86
91,-178,2272.08
92,-178,2286.61
93,-178,2300.47
94,-178,2313.65
95,-178,2326.15
96,-178,2337.99
97,-178,2349.16
98,-178,2359.68
99,-178,2369.53
100,-178,2378.74
101,-178,2387.29
102,-178,2395.2
103,-178,2402.48
104,-178,2409.11
105,-178,2415.12
106,-178,2420.49
107,-178,2425.24
108,-178,2429.38
109,-178,2432.9
110,-178,2435.8
111,-178,2438.11
112,-178,2439.8
113,-178,2440.9
114,-178,2441.4
115,-178,2441.31
116,-178,2440.63
117,-178,2439.37
118,-178,2437.53
119,-178,2435.11
120,-178,2432.11
121,-178,2428.54
122,-178,2424.4
123,-178,2419.7
124,-178,2414.44
125,-178,2408.61
126,-178,2402.23
127,-178,2395.29
128,-178,2387.8
129,-178,2379.76
130,-178,2371.18
131,-178,2362.04
132,-178,2352.36
133,-178,2342.14
134,-178,2331.38
135,-178,2320.08
136,-178,2308.24
137,-178,2295.86
138,-178,2282.95
139,-178,2269.51
140,-178,2255.53
141,-178,2241.02
142,-178,2225.97
143,-178,2210.4
144,-178,2194.3
145,-178,2177.66
146,-178,2160.5
147,-178,2142.81
148,-178,2124.59
149,-178,2105.85
150,-178,2086.57
151,-178,2066.77
152,-178,2046.44
153,-178,2025.59
154,-178,2004.21
155,-178,1982.3
156,-178,1959.87
157,-178,1936.91
158,-178,1913.42
159,-178,1889.41
160,-178,1864.88
161,-178,1839.82
162,-178,1814.23
163,-178,1788.12
164,-178,1761.49
165,-178,1734.33
166,-178,1706.65
167,-178,1678.45
168,-178,1649.73
169,-178,1620.49
170,-178,1590.73
171,-178,1560.45
172,-178,1529.66
173,-178,1498.35
174,-178,1466.53
175,-178,1434.2
176,-178,1401.35
177,-178,1368.01
178,-178,1334.15
179,-178,1299.8
180,-178,1264.95
-180,-177,1199.06
-179,-177,1168.04
-178,-177,1136.48
-177,-177,1104.38
-176,-177,1071.74
-175,-177,1038.57
-174,-177,1004.86
-173,-177,970.609
-172,-177,935.821
-171,-177,900.495
-170,-177,864.633
-169,-177,828.236
-168,-177,791.306
-167,-177,753.846
-166,-177,715.858
-165,-177,677.346
-164,-177,638.313
-163,-177,598.764
-162,-177,558.702
-161,-177,518.133
-160,-177,477.063
-159,-177,435.497
-158,-177,393.441
-157,-177,350.903
-156,-177,307.89
-155,-177,264.409
-154,-177,220.469
-153,-177,176.079
-152,-177,131.248
-151,-177,85.9858
-150,-177,40.3024
-149,-177,-5.79122
-148,-177,-52.2839
-147,-177,-99.164
-146,-177,-146.419
-145,-177,-194.037
-144,-177,-242.004
-143,-177,-290.307
-142,-177,-338.931
-141,-177,-387.863
-140,-177,-437.086
-139,-177,-486.586
-138,-177,-536.347
-137,-177,-586.351
-136,-177,-636.584
-135,-177,-687.026
-134,-177,-737.661
-133,-177,-788.47
-132,-177,-839.435
-131,-177,-890.537
-130,-177,-941.756
-129,-177,-993.074
-128,-177,-1044.47
-127,-177,-1095.92
-126,-177,-1147.41
-125,-177,-1198.92
-124,-177,-1250.42
-123,-177,-1301.89
-122,-177,-1353.32
-121,-177,-1404.67
-120,-177,-1455.93
-119,-177,-1507.08
-118,-177,-1558.08
-117,-177,-1608.92
-116,-177,-1659.57
-115,-177,-1710.02
-114,-177,-1760.23
-113,-177,-1810.18
-112,-177,-1859.85
-111,-177,-1909.22
-110,-177,-1958.25
-109,-177,-2006.93
-108,-177,-2055.24
-107,-177,-2103.13
-106,-177,-2150.6
-105,-177,-2197.62
-104,-177,-2244.16
-103,-177,-2290.19
-102,-177,-2335.7
-101,-177,-2380.66
-100,-177,-2425.04
-99,-177,-2468.82
-98,-177,-2511.98
-97,-177,-2554.48
-96,-177,-2596.32
-95,-177,-2637.45
-94,-177,-2677.87
-93,-177,-2717.55
-92,-177,-2756.45
-91,-177,-2794.57
-90,-177,-2831.87
-89,-177,-2868.34
-88,-177,-2903.95
-87,-177,-2938.68
-86,-177,-2972.51
-85,-177,-3005.41
-84,-177,-3037.38
-83,-177,-3068.38
-82,-177,-3098.39
-81,-177,-3127.4
-80,-177,-3155.4
-79,-177,-3182.34
-78,-177,-3208.24
-77,-177,-3233.05
-76,-177,-3256.77
-75,-177,-3279.38
-74,-177,-3300.86
-73,-177,-3321.2
-72,-177,-3340.38
-71,-177,-3358.39
-70,-177,-3375.21
-69,-177,-3390.84
-68,-177,-3405.25
-67,-177,-3418.44
-66,-177,-3430.4
-65,-177,-3441.11
-64,-177,-3450.57
-63,-177,-3458.76
-62,-177,-3465.68
-61,-177,-3471.32
-60,-177,-3475.68
-59,-177,-3478.74
-58,-177,-3480.5
-57,-177,-3480.97
-56,-177,-3480.12
-55,-177,-3477.97
-54,-177,-3474.5
-53,-177,-3469.72
-52,-177,-3463.63
-51,-177,-3456.22
-50,-177,-3447.5
-49,-177,-3437.47
-48,-177,-3426.13
-47,-177,-3413.48
-46,-177,-3399.54
-45,-177,-3384.3
-44,-177,-3367.76
-43,-177,-3349.95
-42,-177,-3330.86
-41,-177,-3310.5
-40,-177,-3288.88
-39,-177,-3266.02
-38,-177,-3241.91
-37,-177,-3216.58
-36,-177,-3190.04
-35,-177,-3162.3
-34,-177,-3133.36
-33,-177,-3103.26
-32,-177,-3072
-31,-177,-3039.6
-30,-177,-3006.07
-29,-177,-2971.44
-28,-177,-2935.72
-27,-177,-2898.93
-26,-177,-2861.09
-25,-177,-2822.22
-24,-177,-2782.35
-23,-177,-2741.48
-22,-177,-2699.65
-21,-177,-2656.88
-20,-177,-2613.19
-19,-177,-2568.61
-18,-177,-2523.15
-17,-177,-2476.85
-16,-177,-2429.73
-15,-177,-2381.82
-14,-177,-2333.13
-13,-177,-2283.71
-12,-177,-2233.57
-11,-177,-2182.74
-10,-177,-2131.26
-9,-177,-2079.14
-8,-177,-2026.43
-7,-177,-1973.14
-6,-177,-1919.3
-5,-177,-1864.95
-4,-177,-1810.11
-3,-177,-1754.82
-2,-177,-1699.1
-1,-177,-1642.98
0,-177,-1586.5
1,-177,-1529.68
2,-177,-1472.55
3,-177,-1415.15
4,-177,-1357.5
5,-177,-1299.63
6,-177,-1241.58
7,-177,-1183.37
8,-177,-1125.03
9,-177,-1066.59
10,-177,-1008.09
11,-177,-949.545
12,-177,-890.993
13,-177,-832.459
14,-177,-773.972
15,-177,-715.562
16,-177,-657.254
17,-177,-599.078
18,-177,-541.06
