Phi[deg],Theta[deg],re(rEPhi)[mV]
-35,-156,487.093
-34,-156,349.463
-33,-156,211.691
-32,-156,73.9671
-31,-156,-63.518
-30,-156,-200.57
-29,-156,-336.995
-28,-156,-472.595
-27,-156,-607.176
-26,-156,-740.541
-25,-156,-872.494
-24,-156,-1002.84
-23,-156,-1131.39
-22,-156,-1257.95
-21,-156,-1382.33
-20,-156,-1504.36
-19,-156,-1623.84
-18,-156,-1740.61
-17,-156,-1854.49
-16,-156,-1965.31
-15,-156,-2072.93
-14,-156,-2177.17
-13,-156,-2277.91
-12,-156,-2374.99
-11,-156,-2468.28
-10,-156,-2557.67
-9,-156,-2643.03
-8,-156,-2724.25
-7,-156,-2801.24
-6,-156,-2873.91
-5,-156,-2942.17
-4,-156,-3005.95
-3,-156,-3065.2
-2,-156,-3119.85
-1,-156,-3169.87
0,-156,-3215.23
1,-156,-3255.89
2,-156,-3291.84
3,-156,-3323.09
4,-156,-3349.63
5,-156,-3371.48
6,-156,-3388.67
7,-156,-3401.23
8,-156,-3409.2
9,-156,-3412.63
10,-156,-3411.58
11,-156,-3406.12
12,-156,-3396.33
13,-156,-3382.29
14,-156,-3364.08
15,-156,-3341.82
16,-156,-3315.59
17,-156,-3285.51
18,-156,-3251.71
19,-156,-3214.29
20,-156,-3173.39
21,-156,-3129.13
22,-156,-3081.66
23,-156,-3031.1
24,-156,-2977.61
25,-156,-2921.33
26,-156,-2862.41
27,-156,-2800.99
28,-156,-2737.22
29,-156,-2671.27
30,-156,-2603.28
31,-156,-2533.41
32,-156,-2461.81
33,-156,-2388.64
34,-156,-2314.04
35,-156,-2238.17
36,-156,-2161.19
37,-156,-2083.24
38,-156,-2004.46
39,-156,-1925
40,-156,-1845.01
41,-156,-1764.63
42,-156,-1683.98
43,-156,-1603.21
44,-156,-1522.44
45,-156,-1441.8
46,-156,-1361.41
47,-156,-1281.39
48,-156,-1201.85
49,-156,-1122.89
50,-156,-1044.64
51,-156,-967.177
52,-156,-890.604
53,-156,-815.011
54,-156,-740.481
55,-156,-667.095
56,-156,-594.927
57,-156,-524.047
58,-156,-454.519
59,-156,-386.402
60,-156,-319.75
61,-156,-254.611
62,-156,-191.028
63,-156,-129.04
64,-156,-68.6774
65,-156,-9.9694
66,-156,47.0624
67,-156,102.401
68,-156,156.034
69,-156,207.956
70,-156,258.163
71,-156,306.66
72,-156,353.453
73,-156,398.555
74,-156,441.984
75,-156,483.76
76,-156,523.91
77,-156,562.465
78,-156,599.458
79,-156,634.929
80,-156,668.919
81,-156,701.475
82,-156,732.647
83,-156,762.487
84,-156,791.053
85,-156,818.403
86,-156,844.602
87,-156,869.713
88,-156,893.804
89,-156,916.948
90,-156,939.214
91,-156,960.679
92,-156,981.419
93,-156,1001.51
94,-156,1021.03
95,-156,1040.07
96,-156,1058.7
97,-156,1077
98,-156,1095.06
99,-156,1112.96
100,-156,1130.78
101,-156,1148.6
102,-156,1166.51
103,-156,1184.58
104,-156,1202.9
105,-156,1221.54
106,-156,1240.58
107,-156,1260.09
108,-156,1280.15
109,-156,1300.82
110,-156,1322.18
111,-156,1344.29
112,-156,1367.2
113,-156,1390.98
114,-156,1415.69
115,-156,1441.36
116,-156,1468.05
117,-156,1495.81
118,-156,1524.66
119,-156,1554.65
120,-156,1585.8
121,-156,1618.13
122,-156,1651.66
123,-156,1686.41
124,-156,1722.39
125,-156,1759.6
126,-156,1798.03
127,-156,1837.67
128,-156,1878.53
129,-156,1920.57
130,-156,1963.77
131,-156,2008.1
132,-156,2053.53
133,-156,2100.01
134,-156,2147.51
135,-156,2195.96
136,-156,2245.33
137,-156,2295.53
138,-156,2346.52
139,-156,2398.22
140,-156,2450.56
141,-156,2503.46
142,-156,2556.84
143,-156,2610.63
144,-156,2664.72
145,-156,2719.04
146,-156,2773.5
147,-156,2827.99
148,-156,2882.44
149,-156,2936.73
150,-156,2990.78
151,-156,3044.5
152,-156,3097.77
153,-156,3150.52
154,-156,3202.64
155,-156,3254.03
156,-156,3304.62
157,-156,3354.31
158,-156,3403.01
159,-156,3450.64
160,-156,3497.12
161,-156,3542.36
162,-156,3586.31
163,-156,3628.88
164,-156,3670.01
165,-156,3709.64
166,-156,3747.72
167,-156,3784.19
168,-156,3819.02
169,-156,3852.16
170,-156,3883.58
171,-156,3913.25
172,-156,3941.15
173,-156,3967.27
174,-156,3991.59
175,-156,4014.11
176,-156,4034.84
177,-156,4053.79
178,-156,4070.96
179,-156,4086.38
180,-156,4100.08
-180,-155,4086.84
-179,-155,4101.61
-178,-155,4114.63
-177,-155,4125.93
-176,-155,4135.57
-175,-155,4143.61
-174,-155,4150.09
-173,-155,4155.09
-172,-155,4158.67
-171,-155,4160.9
-170,-155,4161.86
-169,-155,4161.64
-168,-155,4160.3
-167,-155,4157.94
-166,-155,4154.64
-165,-155,4150.5
-164,-155,4145.59
-163,-155,4140.02
-162,-155,4133.87
-161,-155,4127.24
-160,-155,4120.22
-159,-155,4112.89
-158,-155,4105.36
-157,-155,4097.71
-156,-155,4090.03
-155,-155,4082.4
-154,-155,4074.91
-153,-155,4067.65
-152,-155,4060.69
-151,-155,4054.1
-150,-155,4047.97
-149,-155,4042.35
-148,-155,4037.33
-147,-155,4032.95
-146,-155,4029.28
-145,-155,4026.37
-144,-155,4024.28
-143,-155,4023.04
-142,-155,4022.7
-141,-155,4023.29
-140,-155,4024.85
-139,-155,4027.4
-138,-155,4030.96
-137,-155,4035.56
-136,-155,4041.2
-135,-155,4047.89
-134,-155,4055.63
-133,-155,4064.43
-132,-155,4074.27
-131,-155,4085.14
-130,-155,4097.04
-129,-155,4109.93
-128,-155,4123.8
-127,-155,4138.62
-126,-155,4154.34
-125,-155,4170.95
-124,-155,4188.39
-123,-155,4206.62
-122,-155,4225.59
-121,-155,4245.26
-120,-155,4265.57
-119,-155,4286.46
-118,-155,4307.87
-117,-155,4329.73
-116,-155,4351.99
-115,-155,4374.57
-114,-155,4397.4
-113,-155,4420.41
-112,-155,4443.52
-111,-155,4466.66
-110,-155,4489.74
-109,-155,4512.69
-108,-155,4535.42
-107,-155,4557.86
-106,-155,4579.91
-105,-155,4601.49
-104,-155,4622.51
-103,-155,4642.88
-102,-155,4662.52
-101,-155,4681.34
-100,-155,4699.24
-99,-155,4716.14
-98,-155,4731.94
-97,-155,4746.55
-96,-155,4759.89
-95,-155,4771.86
-94,-155,4782.37
-93,-155,4791.33
-92,-155,4798.64
-91,-155,4804.23
-90,-155,4808
-89,-155,4809.85
-88,-155,4809.71
-87,-155,4807.49
-86,-155,4803.1
-85,-155,4796.45
-84,-155,4787.47
-83,-155,4776.07
-82,-155,4762.17
-81,-155,4745.7
-80,-155,4726.58
-79,-155,4704.73
-78,-155,4680.09
-77,-155,4652.58
-76,-155,4622.15
-75,-155,4588.73
-74,-155,4552.26
-73,-155,4512.69
-72,-155,4469.96
-71,-155,4424.03
-70,-155,4374.86
-69,-155,4322.4
-68,-155,4266.63
-67,-155,4207.51
-66,-155,4145.02
-65,-155,4079.14
-64,-155,4009.87
-63,-155,3937.19
-62,-155,3861.11
-61,-155,3781.63
-60,-155,3698.76
-59,-155,3612.52
-58,-155,3522.95
-57,-155,3430.07
-56,-155,3333.92
-55,-155,3234.56
-54,-155,3132.04
-53,-155,3026.42
-52,-155,2917.78
-51,-155,2806.2
-50,-155,2691.75
-49,-155,2574.54
-48,-155,2454.67
-47,-155,2332.25
-46,-155,2207.4
-45,-155,2080.24
-44,-155,1950.9
-43,-155,1819.53
-42,-155,1686.28
-41,-155,1551.28
-40,-155,1414.72
-39,-155,1276.75
-38,-155,1137.54
-37,-155,997.278
-36,-155,856.141
-35,-155,714.317
-34,-155,571.999
-33,-155,429.382
-32,-155,286.667
-31,-155,144.054
-30,-155,1.7488
-29,-155,-140.043
-28,-155,-281.113
-27,-155,-421.255
-26,-155,-560.258
-25,-155,-697.915
-24,-155,-834.02
-23,-155,-968.367
-22,-155,-1100.75
-21,-155,-1230.98
-20,-155,-1358.84
-19,-155,-1484.16
-18,-155,-1606.74
-17,-155,-1726.39
-16,-155,-1842.94
-15,-155,-1956.22
-14,-155,-2066.06
-13,-155,-2172.3
-12,-155,-2274.8
-11,-155,-2373.4
-10,-155,-2467.98
-9,-155,-2558.41
-8,-155,-2644.58
-7,-155,-2726.37
-6,-155,-2803.68
-5,-155,-2876.44
-4,-155,-2944.56
-3,-155,-3007.97
-2,-155,-3066.61
-1,-155,-3120.44
0,-155,-3169.43
1,-155,-3213.54
2,-155,-3252.75
3,-155,-3287.07
4,-155,-3316.5
5,-155,-3341.04
6,-155,-3360.74
7,-155,-3375.61
8,-155,-3385.71
9,-155,-3391.09
10,-155,-3391.8
11,-155,-3387.93
12,-155,-3379.55
13,-155,-3366.75
14,-155,-3349.63
15,-155,-3328.28
16,-155,-3302.82
17,-155,-3273.36
18,-155,-3240.03
19,-155,-3202.95
20,-155,-3162.27
21,-155,-3118.11
22,-155,-3070.62
23,-155,-3019.95
24,-155,-2966.24
25,-155,-2909.65
26,-155,-2850.35
27,-155,-2788.47
28,-155,-2724.19
29,-155,-2657.66
30,-155,-2589.06
31,-155,-2518.53
32,-155,-2446.24
33,-155,-2372.35
34,-155,-2297.03
35,-155,-2220.43
36,-155,-2142.72
37,-155,-2064.04
38,-155,-1984.56
39,-155,-1904.42
40,-155,-1823.78
41,-155,-1742.77
42,-155,-1661.56
43,-155,-1580.26
44,-155,-1499.03
45,-155,-1417.98
46,-155,-1337.25
47,-155,-1256.97
48,-155,-1177.24
49,-155,-1098.18
50,-155,-1019.91
51,-155,-942.519
52,-155,-866.114
53,-155,-790.786
54,-155,-716.624
55,-155,-643.71
56,-155,-572.123
57,-155,-501.934
58,-155,-433.209
59,-155,-366.009
60,-155,-300.391
61,-155,-236.403
62,-155,-174.09
63,-155,-113.491
64,-155,-54.638
65,-155,2.44022
66,-155,57.7218
67,-155,111.19
68,-155,162.833
69,-155,212.645
70,-155,260.626
71,-155,306.778
72,-155,351.113
73,-155,393.643
74,-155,434.389
75,-155,473.375
76,-155,510.628
77,-155,546.182
78,-155,580.075
79,-155,612.35
80,-155,643.051
81,-155,672.229
82,-155,699.938
83,-155,726.237
84,-155,751.185
85,-155,774.848
86,-155,797.294
87,-155,818.594
88,-155,838.82
89,-155,858.05
90,-155,876.362
91,-155,893.837
92,-155,910.558
93,-155,926.609
94,-155,942.077
95,-155,957.049
96,-155,971.614
97,-155,985.861
98,-155,999.879
99,-155,1013.76
100,-155,1027.59
101,-155,1041.47
102,-155,1055.47
103,-155,1069.7
104,-155,1084.23
105,-155,1099.16
106,-155,1114.56
107,-155,1130.52
108,-155,1147.13
109,-155,1164.46
110,-155,1182.58
111,-155,1201.56
112,-155,1221.48
113,-155,1242.41
114,-155,1264.39
115,-155,1287.5
116,-155,1311.78
117,-155,1337.28
118,-155,1364.05
119,-155,1392.12
120,-155,1421.54
121,-155,1452.32
122,-155,1484.49
123,-155,1518.08
124,-155,1553.08
125,-155,1589.51
126,-155,1627.37
127,-155,1666.66
128,-155,1707.35
129,-155,1749.43
130,-155,1792.89
131,-155,1837.68
132,-155,1883.78
133,-155,1931.14
134,-155,1979.71
135,-155,2029.45
136,-155,2080.29
137,-155,2132.17
138,-155,2185.02
139,-155,2238.77
140,-155,2293.34
141,-155,2348.65
142,-155,2404.61
143,-155,2461.13
144,-155,2518.12
145,-155,2575.48
146,-155,2633.11
147,-155,2690.92
148,-155,2748.8
149,-155,2806.64
150,-155,2864.34
151,-155,2921.8
152,-155,2978.91
153,-155,3035.56
154,-155,3091.65
155,-155,3147.07
156,-155,3201.74
157,-155,3255.53
158,-155,3308.37
159,-155,3360.15
160,-155,3410.79
161,-155,3460.19
162,-155,3508.28
163,-155,3554.98
164,-155,3600.21
165,-155,3643.91
166,-155,3686
167,-155,3726.45
168,-155,3765.18
169,-155,3802.17
170,-155,3837.37
171,-155,3870.74
172,-155,3902.26
173,-155,3931.91
174,-155,3959.68
175,-155,3985.56
176,-155,4009.55
177,-155,4031.66
178,-155,4051.89
179,-155,4070.28
180,-155,4086.84
-180,-154,4072.38
-179,-154,4090.05
-178,-154,4105.86
-177,-154,4119.86
-176,-154,4132.09
-175,-154,4142.61
-174,-154,4151.49
-173,-154,4158.78
-172,-154,4164.57
-171,-154,4168.91
-170,-154,4171.9
-169,-154,4173.62
-168,-154,4174.15
-167,-154,4173.58
-166,-154,4172
-165,-154,4169.51
-164,-154,4166.2
-163,-154,4162.17
-162,-154,4157.5
-161,-154,4152.31
-160,-154,4146.69
-159,-154,4140.73
-158,-154,4134.53
-157,-154,4128.19
-156,-154,4121.8
-155,-154,4115.44
-154,-154,4109.22
-153,-154,4103.21
-152,-154,4097.5
-151,-154,4092.17
-150,-154,4087.3
-149,-154,4082.96
-148,-154,4079.22
-147,-154,4076.15
-146,-154,4073.82
-145,-154,4072.26
-144,-154,4071.55
-143,-154,4071.72
-142,-154,4072.83
-141,-154,4074.91
-140,-154,4077.99
-139,-154,4082.1
-138,-154,4087.27
-137,-154,4093.52
-136,-154,4100.85
-135,-154,4109.28
-134,-154,4118.82
-133,-154,4129.45
-132,-154,4141.18
-131,-154,4153.99
-130,-154,4167.88
-129,-154,4182.81
-128,-154,4198.77
-127,-154,4215.72
-126,-154,4233.64
-125,-154,4252.48
-124,-154,4272.22
-123,-154,4292.79
-122,-154,4314.16
-121,-154,4336.27
-120,-154,4359.07
-119,-154,4382.5
-118,-154,4406.5
-117,-154,4431
-116,-154,4455.94
-115,-154,4481.25
-114,-154,4506.86
-113,-154,4532.69
-112,-154,4558.67
-111,-154,4584.71
-110,-154,4610.75
-109,-154,4636.7
-108,-154,4662.47
-107,-154,4687.98
-106,-154,4713.15
-105,-154,4737.88
-104,-154,4762.09
-103,-154,4785.69
-102,-154,4808.6
-101,-154,4830.71
-100,-154,4851.94
-99,-154,4872.19
-98,-154,4891.38
-97,-154,4909.41
-96,-154,4926.19
-95,-154,4941.62
-94,-154,4955.61
-93,-154,4968.06
-92,-154,4978.89
-91,-154,4988
-90,-154,4995.3
-89,-154,5000.69
-88,-154,5004.09
-87,-154,5005.4
-86,-154,5004.54
-85,-154,5001.41
-84,-154,4995.92
-83,-154,4988
-82,-154,4977.55
-81,-154,4964.5
-80,-154,4948.75
-79,-154,4930.24
-78,-154,4908.88
-77,-154,4884.6
-76,-154,4857.33
-75,-154,4827
-74,-154,4793.54
-73,-154,4756.9
-72,-154,4717
-71,-154,4673.81
-70,-154,4627.26
-69,-154,4577.31
-68,-154,4523.92
-67,-154,4467.06
-66,-154,4406.68
-65,-154,4342.77
-64,-154,4275.31
-63,-154,4204.28
-62,-154,4129.67
-61,-154,4051.49
-60,-154,3969.73
-59,-154,3884.42
-58,-154,3795.58
-57,-154,3703.22
-56,-154,3607.39
-55,-154,3508.13
-54,-154,3405.49
-53,-154,3299.53
-52,-154,3190.32
-51,-154,3077.94
-50,-154,2962.46
-49,-154,2843.99
-48,-154,2722.62
-47,-154,2598.46
-46,-154,2471.64
-45,-154,2342.27
-44,-154,2210.5
-43,-154,2076.46
-42,-154,1940.3
-41,-154,1802.19
-40,-154,1662.28
-39,-154,1520.76
-38,-154,1377.78
-37,-154,1233.56
-36,-154,1088.26
-35,-154,942.087
-34,-154,795.244
-33,-154,647.935
-32,-154,500.369
-31,-154,352.756
-30,-154,205.314
-29,-154,58.2601
-28,-154,-88.1873
-27,-154,-233.807
-26,-154,-378.379
-25,-154,-521.682
-24,-154,-663.497
-23,-154,-803.604
-22,-154,-941.789
-21,-154,-1077.84
-20,-154,-1211.54
-19,-154,-1342.68
-18,-154,-1471.08
-17,-154,-1596.52
-16,-154,-1718.82
-15,-154,-1837.79
-14,-154,-1953.26
-13,-154,-2065.05
-12,-154,-2173.01
-11,-154,-2276.99
-10,-154,-2376.82
-9,-154,-2472.39
-8,-154,-2563.56
-7,-154,-2650.22
-6,-154,-2732.26
-5,-154,-2809.58
-4,-154,-2882.11
-3,-154,-2949.76
-2,-154,-3012.47
-1,-154,-3070.2
0,-154,-3122.9
1,-154,-3170.53
2,-154,-3213.09
3,-154,-3250.56
4,-154,-3282.95
5,-154,-3310.28
6,-154,-3332.55
7,-154,-3349.82
8,-154,-3362.13
9,-154,-3369.52
10,-154,-3372.08
11,-154,-3369.87
12,-154,-3362.97
13,-154,-3351.48
14,-154,-3335.5
15,-154,-3315.13
16,-154,-3290.5
17,-154,-3261.72
18,-154,-3228.92
19,-154,-3192.25
20,-154,-3151.83
21,-154,-3107.82
22,-154,-3060.36
23,-154,-3009.61
24,-154,-2955.74
25,-154,-2898.89
26,-154,-2839.23
27,-154,-2776.94
28,-154,-2712.17
29,-154,-2645.11
30,-154,-2575.9
31,-154,-2504.74
32,-154,-2431.79
33,-154,-2357.21
34,-154,-2281.18
35,-154,-2203.86
36,-154,-2125.43
37,-154,-2046.04
38,-154,-1965.86
39,-154,-1885.04
40,-154,-1803.74
41,-154,-1722.13
42,-154,-1640.33
43,-154,-1558.51
44,-154,-1476.8
45,-154,-1395.33
46,-154,-1314.25
47,-154,-1233.68
48,-154,-1153.75
49,-154,-1074.56
50,-154,-996.243
51,-154,-918.899
52,-154,-842.631
53,-154,-767.537
54,-154,-693.709
55,-154,-621.232
56,-154,-550.187
57,-154,-480.65
58,-154,-412.688
59,-154,-346.364
60,-154,-281.737
61,-154,-218.857
62,-154,-157.77
63,-154,-98.5157
64,-154,-41.1284
65,-154,14.3639
66,-154,67.9387
67,-154,119.579
68,-154,169.274
69,-154,217.018
70,-154,262.811
71,-154,306.657
72,-154,348.569
73,-154,388.561
74,-154,426.655
75,-154,462.877
76,-154,497.258
77,-154,529.834
78,-154,560.645
79,-154,589.737
80,-154,617.159
81,-154,642.965
82,-154,667.213
83,-154,689.966
84,-154,711.288
85,-154,731.25
86,-154,749.924
87,-154,767.387
88,-154,783.717
89,-154,798.998
90,-154,813.312
91,-154,826.749
92,-154,839.397
93,-154,851.347
94,-154,862.693
95,-154,873.53
96,-154,883.952
97,-154,894.058
98,-154,903.944
99,-154,913.709
100,-154,923.451
101,-154,933.267
102,-154,943.256
103,-154,953.514
104,-154,964.137
105,-154,975.22
106,-154,986.856
107,-154,999.135
108,-154,1012.15
109,-154,1025.98
110,-154,1040.71
111,-154,1056.43
112,-154,1073.21
113,-154,1091.12
114,-154,1110.23
115,-154,1130.61
116,-154,1152.32
117,-154,1175.41
118,-154,1199.94
119,-154,1225.95
120,-154,1253.47
121,-154,1282.56
122,-154,1313.22
123,-154,1345.49
124,-154,1379.39
125,-154,1414.91
126,-154,1452.07
127,-154,1490.86
128,-154,1531.28
129,-154,1573.3
130,-154,1616.9
131,-154,1662.06
132,-154,1708.73
133,-154,1756.88
134,-154,1806.46
135,-154,1857.41
136,-154,1909.67
137,-154,1963.18
138,-154,2017.86
139,-154,2073.63
140,-154,2130.41
141,-154,2188.11
142,-154,2246.65
143,-154,2305.92
144,-154,2365.82
145,-154,2426.25
146,-154,2487.1
147,-154,2548.26
148,-154,2609.63
149,-154,2671.08
150,-154,2732.51
151,-154,2793.79
152,-154,2854.82
153,-154,2915.47
154,-154,2975.64
155,-154,3035.21
156,-154,3094.06
157,-154,3152.09
158,-154,3209.19
159,-154,3265.26
160,-154,3320.19
161,-154,3373.9
162,-154,3426.28
163,-154,3477.25
164,-154,3526.74
165,-154,3574.65
166,-154,3620.92
167,-154,3665.49
168,-154,3708.3
169,-154,3749.29
170,-154,3788.42
171,-154,3825.65
172,-154,3860.94
173,-154,3894.29
174,-154,3925.66
175,-154,3955.05
176,-154,3982.45
177,-154,4007.87
178,-154,4031.31
179,-154,4052.81
180,-154,4072.38
-180,-153,4056.7
-179,-153,4077.4
-178,-153,4096.14
-177,-153,4112.95
-176,-153,4127.89
-175,-153,4141.02
-174,-153,4152.4
-173,-153,4162.1
-172,-153,4170.18
-171,-153,4176.74
-170,-153,4181.85
-169,-153,4185.59
-168,-153,4188.07
-167,-153,4189.36
-166,-153,4189.57
-165,-153,4188.8
-164,-153,4187.13
-163,-153,4184.69
-162,-153,4181.56
-161,-153,4177.84
-160,-153,4173.65
-159,-153,4169.08
-158,-153,4164.23
-157,-153,4159.21
-156,-153,4154.1
-155,-153,4149.01
-154,-153,4144.04
-153,-153,4139.26
-152,-153,4134.78
-151,-153,4130.67
-150,-153,4127.02
-149,-153,4123.9
-148,-153,4121.4
-147,-153,4119.57
-146,-153,4118.48
-145,-153,4118.2
-144,-153,4118.78
-143,-153,4120.27
-142,-153,4122.71
-141,-153,4126.16
-140,-153,4130.64
-139,-153,4136.18
-138,-153,4142.82
-137,-153,4150.56
-136,-153,4159.44
-135,-153,4169.44
-134,-153,4180.59
-133,-153,4192.89
-132,-153,4206.32
-131,-153,4220.87
-130,-153,4236.54
-129,-153,4253.31
-128,-153,4271.14
-127,-153,4290.01
-126,-153,4309.9
-125,-153,4330.75
-124,-153,4352.54
-123,-153,4375.22
-122,-153,4398.73
-121,-153,4423.04
-120,-153,4448.08
-119,-153,4473.79
-118,-153,4500.12
-117,-153,4527
-116,-153,4554.36
-115,-153,4582.14
-114,-153,4610.26
-113,-153,4638.65
-112,-153,4667.23
-111,-153,4695.92
-110,-153,4724.65
-109,-153,4753.33
-108,-153,4781.89
-107,-153,4810.22
-106,-153,4838.26
-105,-153,4865.9
-104,-153,4893.07
-103,-153,4919.67
-102,-153,4945.61
-101,-153,4970.8
-100,-153,4995.15
-99,-153,5018.57
-98,-153,5040.95
-97,-153,5062.21
-96,-153,5082.26
-95,-153,5100.99
-94,-153,5118.31
-93,-153,5134.13
-92,-153,5148.35
-91,-153,5160.87
-90,-153,5171.61
-89,-153,5180.45
-88,-153,5187.32
-87,-153,5192.11
-86,-153,5194.74
-85,-153,5195.1
-84,-153,5193.11
-83,-153,5188.67
-82,-153,5181.69
-81,-153,5172.1
-80,-153,5159.79
-79,-153,5144.68
-78,-153,5126.69
-77,-153,5105.74
-76,-153,5081.76
-75,-153,5054.65
-74,-153,5024.35
-73,-153,4990.8
-72,-153,4953.92
-71,-153,4913.65
-70,-153,4869.93
-69,-153,4822.71
-68,-153,4771.93
-67,-153,4717.56
-66,-153,4659.55
-65,-153,4597.87
-64,-153,4532.5
-63,-153,4463.39
-62,-153,4390.56
-61,-153,4313.97
-60,-153,4233.64
-59,-153,4149.56
-58,-153,4061.76
-57,-153,3970.24
-56,-153,3875.05
-55,-153,3776.21
-54,-153,3673.78
-53,-153,3567.8
-52,-153,3458.35
-51,-153,3345.49
-50,-153,3229.3
-49,-153,3109.88
-48,-153,2987.32
-47,-153,2861.73
-46,-153,2733.24
-45,-153,2601.96
-44,-153,2468.03
-43,-153,2331.59
-42,-153,2192.81
-41,-153,2051.83
-40,-153,1908.84
-39,-153,1763.99
-38,-153,1617.48
-37,-153,1469.51
-36,-153,1320.25
-35,-153,1169.93
-34,-153,1018.75
-33,-153,866.917
-32,-153,714.658
-31,-153,562.193
-30,-153,409.749
-29,-153,257.555
-28,-153,105.842
-27,-153,-45.1586
-26,-153,-195.212
-25,-153,-344.084
-24,-153,-491.544
-23,-153,-637.358
-22,-153,-781.297
-21,-153,-923.133
-20,-153,-1062.64
-19,-153,-1199.61
-18,-153,-1333.81
-17,-153,-1465.05
-16,-153,-1593.1
-15,-153,-1717.79
-14,-153,-1838.91
-13,-153,-1956.3
-12,-153,-2069.76
-11,-153,-2179.14
-10,-153,-2284.28
-9,-153,-2385.03
-8,-153,-2481.27
-7,-153,-2572.86
-6,-153,-2659.68
-5,-153,-2741.64
-4,-153,-2818.65
-3,-153,-2890.61
-2,-153,-2957.47
-1,-153,-3019.17
0,-153,-3075.66
1,-153,-3126.9
2,-153,-3172.88
3,-153,-3213.58
4,-153,-3249.01
5,-153,-3279.19
6,-153,-3304.12
7,-153,-3323.86
8,-153,-3338.45
9,-153,-3347.94
10,-153,-3352.41
11,-153,-3351.93
12,-153,-3346.58
13,-153,-3336.47
14,-153,-3321.7
15,-153,-3302.38
16,-153,-3278.64
17,-153,-3250.6
18,-153,-3218.4
19,-153,-3182.18
20,-153,-3142.08
21,-153,-3098.27
22,-153,-3050.89
23,-153,-3000.12
24,-153,-2946.12
25,-153,-2889.05
26,-153,-2829.09
27,-153,-2766.41
28,-153,-2701.19
29,-153,-2633.61
30,-153,-2563.85
31,-153,-2492.08
32,-153,-2418.48
33,-153,-2343.23
34,-153,-2266.5
35,-153,-2188.48
36,-153,-2109.34
37,-153,-2029.24
38,-153,-1948.36
39,-153,-1866.87
40,-153,-1784.92
41,-153,-1702.67
42,-153,-1620.29
43,-153,-1537.92
44,-153,-1455.72
45,-153,-1373.82
46,-153,-1292.36
47,-153,-1211.48
48,-153,-1131.31
49,-153,-1051.96
50,-153,-973.567
51,-153,-896.229
52,-153,-820.058
53,-153,-745.155
54,-153,-671.614
55,-153,-599.526
56,-153,-528.974
57,-153,-460.036
58,-153,-392.782
59,-153,-327.279
60,-153,-263.586
61,-153,-201.756
62,-153,-141.836
63,-153,-83.8677
64,-153,-27.8856
65,-153,26.0811
66,-153,78.0092
67,-153,127.882
68,-153,175.687
69,-153,221.421
70,-153,265.083
71,-153,306.679
72,-153,346.221
73,-153,383.726
74,-153,419.217
75,-153,452.721
76,-153,484.273
77,-153,513.909
78,-153,541.674
79,-153,567.616
80,-153,591.786
81,-153,614.244
82,-153,635.05
83,-153,654.27
84,-153,671.974
85,-153,688.238
86,-153,703.138
87,-153,716.755
88,-153,729.174
89,-153,740.484
90,-153,750.774
91,-153,760.139
92,-153,768.673
93,-153,776.476
94,-153,783.646
95,-153,790.286
96,-153,796.5
97,-153,802.391
98,-153,808.065
99,-153,813.627
100,-153,819.185
101,-153,824.843
102,-153,830.709
103,-153,836.888
104,-153,843.484
105,-153,850.601
106,-153,858.339
107,-153,866.8
108,-153,876.08
109,-153,886.275
110,-153,897.476
111,-153,909.774
112,-153,923.253
113,-153,937.995
114,-153,954.077
115,-153,971.573
116,-153,990.551
117,-153,1011.07
118,-153,1033.2
119,-153,1056.98
120,-153,1082.47
121,-153,1109.69
122,-153,1138.69
123,-153,1169.5
124,-153,1202.13
125,-153,1236.6
126,-153,1272.92
127,-153,1311.08
128,-153,1351.08
129,-153,1392.91
130,-153,1436.54
131,-153,1481.95
132,-153,1529.1
133,-153,1577.94
134,-153,1628.44
135,-153,1680.52
136,-153,1734.13
137,-153,1789.19
138,-153,1845.64
139,-153,1903.38
140,-153,1962.34
141,-153,2022.41
142,-153,2083.5
143,-153,2145.51
144,-153,2208.32
145,-153,2271.83
146,-153,2335.92
147,-153,2400.47
148,-153,2465.36
149,-153,2530.47
150,-153,2595.68
151,-153,2660.85
152,-153,2725.87
153,-153,2790.61
154,-153,2854.94
155,-153,2918.74
156,-153,2981.88
157,-153,3044.25
158,-153,3105.73
159,-153,3166.2
160,-153,3225.56
161,-153,3283.69
162,-153,3340.5
163,-153,3395.88
164,-153,3449.75
165,-153,3502.03
166,-153,3552.62
167,-153,3601.46
168,-153,3648.48
169,-153,3693.62
170,-153,3736.83
171,-153,3778.07
172,-153,3817.3
173,-153,3854.48
174,-153,3889.6
175,-153,3922.64
176,-153,3953.59
177,-153,3982.46
178,-153,4009.26
179,-153,4034
180,-153,4056.7
-180,-152,4039.86
-179,-152,4063.71
-178,-152,4085.49
-177,-152,4105.24
-176,-152,4123.01
-175,-152,4138.85
-174,-152,4152.84
-173,-152,4165.04
-172,-152,4175.53
-171,-152,4184.39
-170,-152,4191.7
-169,-152,4197.56
-168,-152,4202.05
-167,-152,4205.28
-166,-152,4207.35
-165,-152,4208.35
-164,-152,4208.39
-163,-152,4207.58
-162,-152,4206.02
-161,-152,4203.82
-160,-152,4201.09
-159,-152,4197.93
-158,-152,4194.44
-157,-152,4190.74
-156,-152,4186.93
-155,-152,4183.1
-154,-152,4179.36
