Phi[deg],Theta[deg],dB(GainLHCP),dB(GainRHCP)
-65,-155,-0.35416,-16.1183
-64,-155,-0.384486,-16.0523
-63,-155,-0.415875,-15.9848
-62,-155,-0.448322,-15.9162
-61,-155,-0.48182,-15.8463
-60,-155,-0.516366,-15.7754
-59,-155,-0.551953,-15.7035
-58,-155,-0.588575,-15.6307
-57,-155,-0.626228,-15.5572
-56,-155,-0.664905,-15.483
-55,-155,-0.704601,-15.4083
-54,-155,-0.74531,-15.3331
-53,-155,-0.787028,-15.2575
-52,-155,-0.829748,-15.1817
-51,-155,-0.873465,-15.1057
-50,-155,-0.918175,-15.0296
-49,-155,-0.963871,-14.9537
-48,-155,-1.01055,-14.8778
-47,-155,-1.05821,-14.8023
-46,-155,-1.10684,-14.7271
-45,-155,-1.15644,-14.6523
-44,-155,-1.207,-14.5781
-43,-155,-1.25853,-14.5046
-42,-155,-1.31102,-14.4318
-41,-155,-1.36447,-14.3599
-40,-155,-1.41887,-14.2888
-39,-155,-1.47423,-14.2189
-38,-155,-1.53053,-14.15
-37,-155,-1.58779,-14.0823
-36,-155,-1.646,-14.0159
-35,-155,-1.70516,-13.9509
-34,-155,-1.76527,-13.8873
-33,-155,-1.82633,-13.8253
-32,-155,-1.88834,-13.7648
-31,-155,-1.95131,-13.706
-30,-155,-2.01523,-13.6489
-29,-155,-2.0801,-13.5936
-28,-155,-2.14593,-13.5402
-27,-155,-2.21272,-13.4886
-26,-155,-2.28046,-13.439
-25,-155,-2.34916,-13.3914
-24,-155,-2.41882,-13.3458
-23,-155,-2.48943,-13.3023
-22,-155,-2.561,-13.2609
-21,-155,-2.63353,-13.2216
-20,-155,-2.707,-13.1845
-19,-155,-2.78142,-13.1495
-18,-155,-2.85677,-13.1168
-17,-155,-2.93306,-13.0862
-16,-155,-3.01028,-13.0578
-15,-155,-3.0884,-13.0316
-14,-155,-3.16743,-13.0076
-13,-155,-3.24734,-12.9858
-12,-155,-3.32813,-12.9661
-11,-155,-3.40976,-12.9485
-10,-155,-3.49222,-12.933
-9,-155,-3.57549,-12.9195
-8,-155,-3.65953,-12.9081
-7,-155,-3.74432,-12.8986
-6,-155,-3.82983,-12.8909
-5,-155,-3.91602,-12.8851
-4,-155,-4.00285,-12.8811
-3,-155,-4.09028,-12.8787
-2,-155,-4.17827,-12.8779
-1,-155,-4.26676,-12.8786
0,-155,-4.35572,-12.8807
1,-155,-4.44507,-12.8841
2,-155,-4.53477,-12.8887
3,-155,-4.62475,-12.8943
4,-155,-4.71496,-12.9009
5,-155,-4.80533,-12.9084
6,-155,-4.89578,-12.9165
7,-155,-4.98625,-12.9253
8,-155,-5.07667,-12.9345
9,-155,-5.16696,-12.944
10,-155,-5.25704,-12.9537
11,-155,-5.34684,-12.9634
12,-155,-5.43628,-12.973
13,-155,-5.52527,-12.9824
14,-155,-5.61374,-12.9915
15,-155,-5.7016,-13
16,-155,-5.78878,-13.0079
17,-155,-5.87519,-13.0151
18,-155,-5.96075,-13.0214
19,-155,-6.04538,-13.0268
20,-155,-6.129,-13.031
21,-155,-6.21154,-13.0341
22,-155,-6.29292,-13.0359
23,-155,-6.37308,-13.0364
24,-155,-6.45193,-13.0355
25,-155,-6.52941,-13.0331
26,-155,-6.60547,-13.0292
27,-155,-6.68003,-13.0238
28,-155,-6.75305,-13.0167
29,-155,-6.82446,-13.0081
30,-155,-6.89423,-12.9979
31,-155,-6.9623,-12.9861
32,-155,-7.02864,-12.9727
33,-155,-7.0932,-12.9577
34,-155,-7.15597,-12.9413
35,-155,-7.2169,-12.9234
36,-155,-7.27598,-12.904
37,-155,-7.33318,-12.8833
38,-155,-7.3885,-12.8614
39,-155,-7.44193,-12.8381
40,-155,-7.49345,-12.8138
41,-155,-7.54307,-12.7884
42,-155,-7.59078,-12.762
43,-155,-7.6366,-12.7347
44,-155,-7.68054,-12.7066
45,-155,-7.7226,-12.6778
46,-155,-7.76281,-12.6484
47,-155,-7.80118,-12.6184
48,-155,-7.83774,-12.588
49,-155,-7.87251,-12.5573
50,-155,-7.90552,-12.5262
51,-155,-7.93681,-12.495
52,-155,-7.9664,-12.4637
53,-155,-7.99433,-12.4324
54,-155,-8.02064,-12.4012
55,-155,-8.04536,-12.37
56,-155,-8.06854,-12.3391
57,-155,-8.09022,-12.3085
58,-155,-8.11044,-12.2782
59,-155,-8.12925,-12.2484
60,-155,-8.14669,-12.219
61,-155,-8.1628,-12.1901
62,-155,-8.17764,-12.1618
63,-155,-8.19124,-12.1342
64,-155,-8.20366,-12.1072
65,-155,-8.21495,-12.081
66,-155,-8.22515,-12.0555
67,-155,-8.2343,-12.0309
68,-155,-8.24246,-12.0071
69,-155,-8.24967,-11.9842
70,-155,-8.25598,-11.9622
71,-155,-8.26144,-11.9413
72,-155,-8.26608,-11.9213
73,-155,-8.26995,-11.9023
74,-155,-8.2731,-11.8844
75,-155,-8.27557,-11.8676
76,-155,-8.2774,-11.8519
77,-155,-8.27863,-11.8374
78,-155,-8.27929,-11.824
79,-155,-8.27943,-11.8118
80,-155,-8.27907,-11.8008
81,-155,-8.27827,-11.7911
82,-155,-8.27704,-11.7827
83,-155,-8.27541,-11.7756
84,-155,-8.27343,-11.7698
85,-155,-8.27111,-11.7653
86,-155,-8.26849,-11.7622
87,-155,-8.26558,-11.7605
88,-155,-8.26241,-11.7603
89,-155,-8.259,-11.7615
90,-155,-8.25537,-11.7641
91,-155,-8.25154,-11.7683
92,-155,-8.24752,-11.774
93,-155,-8.24332,-11.7812
94,-155,-8.23896,-11.79
95,-155,-8.23444,-11.8005
96,-155,-8.22978,-11.8125
97,-155,-8.22498,-11.8262
98,-155,-8.22003,-11.8416
99,-155,-8.21495,-11.8587
100,-155,-8.20974,-11.8775
101,-155,-8.20438,-11.8981
102,-155,-8.19889,-11.9204
103,-155,-8.19324,-11.9446
104,-155,-8.18743,-11.9705
105,-155,-8.18145,-11.9983
106,-155,-8.17529,-12.0279
107,-155,-8.16893,-12.0593
108,-155,-8.16235,-12.0927
109,-155,-8.15553,-12.1279
110,-155,-8.14845,-12.165
111,-155,-8.14109,-12.2039
112,-155,-8.13341,-12.2447
113,-155,-8.12539,-12.2874
114,-155,-8.11699,-12.3319
115,-155,-8.10817,-12.3783
116,-155,-8.09891,-12.4264
117,-155,-8.08914,-12.4763
118,-155,-8.07885,-12.5279
119,-155,-8.06796,-12.5812
120,-155,-8.05644,-12.6361
121,-155,-8.04423,-12.6925
122,-155,-8.03128,-12.7504
123,-155,-8.01753,-12.8097
124,-155,-8.00291,-12.8703
125,-155,-7.98736,-12.932
126,-155,-7.97083,-12.9948
127,-155,-7.95323,-13.0585
128,-155,-7.93451,-13.123
129,-155,-7.91458,-13.1881
130,-155,-7.89338,-13.2537
131,-155,-7.87084,-13.3196
132,-155,-7.84687,-13.3855
133,-155,-7.82141,-13.4514
134,-155,-7.79438,-13.517
135,-155,-7.76571,-13.582
136,-155,-7.73533,-13.6463
137,-155,-7.70316,-13.7097
138,-155,-7.66915,-13.7718
139,-155,-7.63322,-13.8325
140,-155,-7.59532,-13.8915
141,-155,-7.55539,-13.9486
142,-155,-7.51338,-14.0036
143,-155,-7.46924,-14.0562
144,-155,-7.42294,-14.1062
145,-155,-7.37444,-14.1535
146,-155,-7.32371,-14.1978
147,-155,-7.27074,-14.2391
148,-155,-7.21551,-14.277
149,-155,-7.15802,-14.3117
150,-155,-7.09829,-14.3428
151,-155,-7.03631,-14.3705
152,-155,-6.97212,-14.3946
153,-155,-6.90575,-14.4152
154,-155,-6.83723,-14.4322
155,-155,-6.76661,-14.4457
156,-155,-6.69395,-14.4559
157,-155,-6.61932,-14.4628
158,-155,-6.54277,-14.4665
159,-155,-6.46439,-14.4672
160,-155,-6.38426,-14.4651
161,-155,-6.30247,-14.4604
162,-155,-6.21912,-14.4533
163,-155,-6.13429,-14.4441
164,-155,-6.04809,-14.4329
165,-155,-5.96063,-14.42
166,-155,-5.87201,-14.4057
167,-155,-5.78234,-14.3902
168,-155,-5.69172,-14.3738
169,-155,-5.60027,-14.3567
170,-155,-5.50809,-14.3391
171,-155,-5.41529,-14.3214
172,-155,-5.32198,-14.3036
173,-155,-5.22825,-14.2861
174,-155,-5.13421,-14.269
175,-155,-5.03996,-14.2526
176,-155,-4.9456,-14.237
177,-155,-4.8512,-14.2223
178,-155,-4.75686,-14.2088
179,-155,-4.66267,-14.1965
180,-155,-4.56869,-14.1857
-180,-154,-4.57942,-14.2694
-179,-154,-4.48185,-14.2597
-178,-154,-4.38471,-14.2517
-177,-154,-4.28807,-14.2457
-176,-154,-4.19199,-14.2415
-175,-154,-4.09652,-14.2393
-174,-154,-4.00173,-14.2392
-173,-154,-3.90767,-14.2412
-172,-154,-3.81437,-14.2453
-171,-154,-3.72188,-14.2515
-170,-154,-3.63023,-14.2598
-169,-154,-3.53945,-14.2703
-168,-154,-3.44958,-14.2829
-167,-154,-3.36063,-14.2975
-166,-154,-3.27262,-14.3143
-165,-154,-3.18558,-14.333
-164,-154,-3.0995,-14.3537
-163,-154,-3.01441,-14.3763
-162,-154,-2.93031,-14.4009
-161,-154,-2.84721,-14.4272
-160,-154,-2.76511,-14.4553
-159,-154,-2.68402,-14.4852
-158,-154,-2.60393,-14.5167
-157,-154,-2.52485,-14.5498
-156,-154,-2.44678,-14.5845
-155,-154,-2.36972,-14.6206
-154,-154,-2.29367,-14.6582
-153,-154,-2.21863,-14.6971
-152,-154,-2.1446,-14.7374
-151,-154,-2.07157,-14.7789
-150,-154,-1.99956,-14.8216
-149,-154,-1.92855,-14.8656
-148,-154,-1.85856,-14.9106
-147,-154,-1.78958,-14.9567
-146,-154,-1.72163,-15.0039
-145,-154,-1.6547,-15.0521
-144,-154,-1.5888,-15.1012
-143,-154,-1.52394,-15.1513
-142,-154,-1.46012,-15.2023
-141,-154,-1.39736,-15.2541
-140,-154,-1.33566,-15.3068
-139,-154,-1.27503,-15.3603
-138,-154,-1.21549,-15.4145
-137,-154,-1.15705,-15.4695
-136,-154,-1.09971,-15.5252
-135,-154,-1.0435,-15.5815
-134,-154,-0.988425,-15.6384
-133,-154,-0.934496,-15.6959
-132,-154,-0.881729,-15.7539
-131,-154,-0.830137,-15.8124
-130,-154,-0.779734,-15.8714
-129,-154,-0.730533,-15.9306
-128,-154,-0.682548,-15.9902
-127,-154,-0.635789,-16.05
-126,-154,-0.590271,-16.1099
-125,-154,-0.546003,-16.17
-124,-154,-0.502998,-16.2299
-123,-154,-0.461266,-16.2898
-122,-154,-0.420815,-16.3495
-121,-154,-0.381655,-16.4088
-120,-154,-0.343794,-16.4677
-119,-154,-0.307237,-16.5261
-118,-154,-0.271992,-16.5839
-117,-154,-0.238064,-16.6408
-116,-154,-0.205457,-16.6969
-115,-154,-0.174173,-16.7519
-114,-154,-0.144217,-16.8057
-113,-154,-0.115588,-16.8583
-112,-154,-0.0882887,-16.9094
-111,-154,-0.0623181,-16.9589
-110,-154,-0.0376755,-17.0068
-109,-154,-0.0143595,-17.0528
-108,-154,0.00763226,-17.0968
-107,-154,0.0283026,-17.1388
-106,-154,0.0476549,-17.1785
-105,-154,0.0656932,-17.2159
-104,-154,0.0824219,-17.2509
-103,-154,0.0978458,-17.2832
-102,-154,0.11197,-17.313
-101,-154,0.124801,-17.3399
-100,-154,0.136343,-17.3641
-99,-154,0.146602,-17.3853
-98,-154,0.155586,-17.4035
-97,-154,0.163299,-17.4187
-96,-154,0.169749,-17.4307
-95,-154,0.174942,-17.4397
-94,-154,0.178883,-17.4455
-93,-154,0.18158,-17.448
-92,-154,0.183038,-17.4474
-91,-154,0.183263,-17.4435
-90,-154,0.182263,-17.4365
-89,-154,0.180041,-17.4262
-88,-154,0.176605,-17.4127
-87,-154,0.17196,-17.3961
-86,-154,0.16611,-17.3763
-85,-154,0.159062,-17.3534
-84,-154,0.150821,-17.3275
-83,-154,0.141391,-17.2986
-82,-154,0.130778,-17.2667
-81,-154,0.118985,-17.2319
-80,-154,0.106018,-17.1943
-79,-154,0.0918816,-17.154
-78,-154,0.0765793,-17.1109
-77,-154,0.0601158,-17.0653
-76,-154,0.0424952,-17.0171
-75,-154,0.0237219,-16.9664
-74,-154,0.00380002,-16.9133
-73,-154,-0.0172663,-16.8579
-72,-154,-0.0394727,-16.8004
-71,-154,-0.062815,-16.7407
-70,-154,-0.087289,-16.6789
-69,-154,-0.11289,-16.6152
-68,-154,-0.139614,-16.5496
-67,-154,-0.167456,-16.4823
-66,-154,-0.196411,-16.4133
-65,-154,-0.226475,-16.3428
-64,-154,-0.257642,-16.2707
-63,-154,-0.289908,-16.1973
-62,-154,-0.323268,-16.1226
-61,-154,-0.357715,-16.0468
-60,-154,-0.393246,-15.9698
-59,-154,-0.429853,-15.8919
-58,-154,-0.467532,-15.8132
-57,-154,-0.506276,-15.7337
-56,-154,-0.54608,-15.6535
-55,-154,-0.586939,-15.5728
-54,-154,-0.628847,-15.4917
-53,-154,-0.671797,-15.4103
-52,-154,-0.715784,-15.3286
-51,-154,-0.760803,-15.2468
-50,-154,-0.806848,-15.1651
-49,-154,-0.853914,-15.0834
-48,-154,-0.901996,-15.002
-47,-154,-0.951089,-14.9209
-46,-154,-1.00119,-14.8402
-45,-154,-1.05229,-14.7601
-44,-154,-1.10439,-14.6806
-43,-154,-1.15749,-14.6019
-42,-154,-1.21158,-14.524
-41,-154,-1.26666,-14.447
-40,-154,-1.32273,-14.3711
-39,-154,-1.37979,-14.2964
-38,-154,-1.43783,-14.2229
-37,-154,-1.49686,-14.1507
-36,-154,-1.55687,-14.0799
-35,-154,-1.61787,-14.0107
-34,-154,-1.67986,-13.943
-33,-154,-1.74284,-13.877
-32,-154,-1.80681,-13.8128
-31,-154,-1.87177,-13.7503
-30,-154,-1.93772,-13.6898
-29,-154,-2.00468,-13.6312
-28,-154,-2.07263,-13.5746
-27,-154,-2.14159,-13.5201
-26,-154,-2.21155,-13.4677
-25,-154,-2.28252,-13.4175
-24,-154,-2.3545,-13.3695
-23,-154,-2.42749,-13.3238
-22,-154,-2.50149,-13.2804
-21,-154,-2.5765,-13.2392
-20,-154,-2.65252,-13.2005
-19,-154,-2.72954,-13.164
-18,-154,-2.80757,-13.13
-17,-154,-2.88659,-13.0983
-16,-154,-2.9666,-13.069
-15,-154,-3.04758,-13.0421
-14,-154,-3.12953,-13.0175
-13,-154,-3.21244,-12.9953
-12,-154,-3.29628,-12.9754
-11,-154,-3.38104,-12.9578
-10,-154,-3.46669,-12.9424
-9,-154,-3.55321,-12.9292
-8,-154,-3.64057,-12.9182
-7,-154,-3.72875,-12.9092
-6,-154,-3.81769,-12.9022
-5,-154,-3.90738,-12.8972
-4,-154,-3.99776,-12.894
-3,-154,-4.08879,-12.8926
-2,-154,-4.18042,-12.8928
-1,-154,-4.2726,-12.8946
0,-154,-4.36528,-12.8978
1,-154,-4.45838,-12.9023
2,-154,-4.55186,-12.908
3,-154,-4.64564,-12.9148
4,-154,-4.73965,-12.9226
5,-154,-4.83381,-12.9311
6,-154,-4.92807,-12.9402
7,-154,-5.02232,-12.9498
8,-154,-5.1165,-12.9598
9,-154,-5.21052,-12.97
10,-154,-5.30429,-12.9802
11,-154,-5.39772,-12.9902
12,-154,-5.49073,-13
13,-154,-5.58323,-13.0093
14,-154,-5.67512,-13.0181
15,-154,-5.76632,-13.0261
16,-154,-5.85673,-13.0332
17,-154,-5.94627,-13.0394
18,-154,-6.03483,-13.0444
19,-154,-6.12235,-13.0481
20,-154,-6.20873,-13.0505
21,-154,-6.29388,-13.0515
22,-154,-6.37772,-13.0509
23,-154,-6.46019,-13.0486
24,-154,-6.54119,-13.0447
25,-154,-6.62067,-13.0391
26,-154,-6.69855,-13.0317
27,-154,-6.77477,-13.0225
28,-154,-6.84927,-13.0115
29,-154,-6.92199,-12.9987
30,-154,-6.9929,-12.9841
31,-154,-7.06194,-12.9677
32,-154,-7.12907,-12.9496
33,-154,-7.19426,-12.9299
34,-154,-7.25749,-12.9085
35,-154,-7.31872,-12.8856
36,-154,-7.37794,-12.8613
37,-154,-7.43513,-12.8355
38,-154,-7.4903,-12.8084
39,-154,-7.54342,-12.7802
40,-154,-7.59451,-12.7508
41,-154,-7.64357,-12.7204
42,-154,-7.69061,-12.6891
43,-154,-7.73563,-12.657
44,-154,-7.77867,-12.6242
45,-154,-7.81974,-12.5909
46,-154,-7.85886,-12.557
47,-154,-7.89607,-12.5227
48,-154,-7.93138,-12.4882
49,-154,-7.96484,-12.4534
50,-154,-7.99649,-12.4186
51,-154,-8.02635,-12.3837
52,-154,-8.05447,-12.3489
53,-154,-8.08089,-12.3143
54,-154,-8.10566,-12.2799
55,-154,-8.12882,-12.2458
56,-154,-8.15041,-12.2121
57,-154,-8.17048,-12.1789
58,-154,-8.18909,-12.1461
59,-154,-8.20628,-12.114
60,-154,-8.22209,-12.0824
61,-154,-8.23659,-12.0515
62,-154,-8.24982,-12.0214
63,-154,-8.26183,-11.992
64,-154,-8.27268,-11.9634
65,-154,-8.2824,-11.9357
66,-154,-8.29106,-11.9088
67,-154,-8.29871,-11.8829
68,-154,-8.30539,-11.858
69,-154,-8.31115,-11.834
70,-154,-8.31605,-11.811
71,-154,-8.32012,-11.7891
72,-154,-8.32342,-11.7682
73,-154,-8.326,-11.7484
74,-154,-8.32789,-11.7298
75,-154,-8.32914,-11.7123
76,-154,-8.3298,-11.6959
77,-154,-8.32991,-11.6807
78,-154,-8.3295,-11.6667
79,-154,-8.32861,-11.654
80,-154,-8.32729,-11.6425
81,-154,-8.32557,-11.6322
82,-154,-8.32347,-11.6233
83,-154,-8.32104,-11.6156
84,-154,-8.3183,-11.6093
85,-154,-8.31528,-11.6043
86,-154,-8.31202,-11.6008
87,-154,-8.30852,-11.5986
88,-154,-8.30483,-11.5979
89,-154,-8.30095,-11.5986
90,-154,-8.29692,-11.6008
91,-154,-8.29274,-11.6045
92,-154,-8.28843,-11.6097
93,-154,-8.28401,-11.6166
94,-154,-8.27948,-11.625
95,-154,-8.27487,-11.635
96,-154,-8.27018,-11.6467
97,-154,-8.2654,-11.66
98,-154,-8.26056,-11.6751
99,-154,-8.25564,-11.692
100,-154,-8.25066,-11.7106
101,-154,-8.2456,-11.731
102,-154,-8.24047,-11.7532
103,-154,-8.23526,-11.7773
104,-154,-8.22996,-11.8033
105,-154,-8.22456,-11.8312
106,-154,-8.21905,-11.8611
107,-154,-8.21341,-11.8929
108,-154,-8.20762,-11.9267
109,-154,-8.20168,-11.9625
110,-154,-8.19554,-12.0003
111,-154,-8.1892,-12.0401
112,-154,-8.18261,-12.082
113,-154,-8.17576,-12.1259
114,-154,-8.1686,-12.1719
115,-154,-8.16111,-12.2198
116,-154,-8.15323,-12.2698
117,-154,-8.14493,-12.3217
118,-154,-8.13616,-12.3756
119,-154,-8.12688,-12.4315
120,-154,-8.11702,-12.4892
121,-154,-8.10654,-12.5487
122,-154,-8.09537,-12.6099
123,-154,-8.08345,-12.6729
124,-154,-8.07072,-12.7374
125,-154,-8.05711,-12.8034
126,-154,-8.04254,-12.8707
127,-154,-8.02695,-12.9393
128,-154,-8.01024,-13.009
129,-154,-7.99235,-13.0797
130,-154,-7.97319,-13.1511
131,-154,-7.95268,-13.2231
132,-154,-7.93073,-13.2955
133,-154,-7.90725,-13.3681
134,-154,-7.88217,-13.4407
135,-154,-7.8554,-13.513
136,-154,-7.82685,-13.5848
137,-154,-7.79643,-13.6559
138,-154,-7.76408,-13.7259
139,-154,-7.7297,-13.7946
140,-154,-7.69323,-13.8618
141,-154,-7.6546,-13.9271
142,-154,-7.61374,-13.9903
143,-154,-7.57059,-14.0511
144,-154,-7.5251,-14.1093
145,-154,-7.47723,-14.1646
146,-154,-7.42694,-14.2168
147,-154,-7.3742,-14.2657
148,-154,-7.31899,-14.3111
149,-154,-7.2613,-14.3528
150,-154,-7.20114,-14.3908
151,-154,-7.1385,-14.4248
152,-154,-7.07342,-14.4549
153,-154,-7.00592,-14.4809
154,-154,-6.93604,-14.503
155,-154,-6.86383,-14.5211
156,-154,-6.78935,-14.5353
157,-154,-6.71267,-14.5458
158,-154,-6.63387,-14.5526
159,-154,-6.55302,-14.5559
160,-154,-6.47023,-14.5559
161,-154,-6.38559,-14.5529
162,-154,-6.2992,-14.547
163,-154,-6.21118,-14.5386
164,-154,-6.12164,-14.5279
165,-154,-6.03069,-14.5152
166,-154,-5.93847,-14.5008
167,-154,-5.84508,-14.485
168,-154,-5.75065,-14.468
169,-154,-5.65531,-14.4501
170,-154,-5.55918,-14.4317
171,-154,-5.46237,-14.413
172,-154,-5.36501,-14.3942
173,-154,-5.26721,-14.3756
174,-154,-5.16909,-14.3575
175,-154,-5.07076,-14.3401
176,-154,-4.97232,-14.3235
177,-154,-4.87387,-14.308
178,-154,-4.77551,-14.2937
179,-154,-4.67733,-14.2808
180,-154,-4.57942,-14.2694
-180,-153,-4.58938,-14.3509
-179,-153,-4.48792,-14.3409
-178,-153,-4.38696,-14.3329
-177,-153,-4.28656,-14.3269
-176,-153,-4.1868,-14.3231
-175,-153,-4.08774,-14.3214
-174,-153,-3.98944,-14.322
-173,-153,-3.89195,-14.3249
-172,-153,-3.79532,-14.3301
-171,-153,-3.69958,-14.3377
-170,-153,-3.60478,-14.3476
-169,-153,-3.51093,-14.3598
-168,-153,-3.41808,-14.3743
-167,-153,-3.32623,-14.3911
-166,-153,-3.23541,-14.4101
-165,-153,-3.14563,-14.4313
-164,-153,-3.0569,-14.4546
-163,-153,-2.96923,-14.4801
-162,-153,-2.88262,-14.5076
-161,-153,-2.79707,-14.537
-160,-153,-2.71259,-14.5684
-159,-153,-2.62918,-14.6016
-158,-153,-2.54683,-14.6366
-157,-153,-2.46554,-14.6733
-156,-153,-2.38531,-14.7116
-155,-153,-2.30613,-14.7515
-154,-153,-2.22801,-14.793
-153,-153,-2.15093,-14.8359
-152,-153,-2.07489,-14.8802
-151,-153,-1.99989,-14.9258
-150,-153,-1.92594,-14.9728
-149,-153,-1.85302,-15.021
-148,-153,-1.78114,-15.0703
-147,-153,-1.7103,-15.1209
-146,-153,-1.6405,-15.1725
-145,-153,-1.57175,-15.2252
-144,-153,-1.50405,-15.279
-143,-153,-1.4374,-15.3337
-142,-153,-1.37182,-15.3894
-141,-153,-1.30732,-15.4461
-140,-153,-1.2439,-15.5036
-139,-153,-1.18157,-15.562
-138,-153,-1.12035,-15.6213
-137,-153,-1.06024,-15.6813
-136,-153,-1.00127,-15.7422
-135,-153,-0.943443,-15.8037
-134,-153,-0.886776,-15.8659
-133,-153,-0.831283,-15.9288
-132,-153,-0.77698,-15.9923
-131,-153,-0.723881,-16.0563
-130,-153,-0.672001,-16.1208
-129,-153,-0.621354,-16.1857
-128,-153,-0.571956,-16.2509
-127,-153,-0.52382,-16.3164
-126,-153,-0.47696,-16.382
-125,-153,-0.431387,-16.4478
-124,-153,-0.387114,-16.5135
-123,-153,-0.344153,-16.579
-122,-153,-0.302513,-16.6444
-121,-153,-0.262204,-16.7093
-120,-153,-0.223234,-16.7738
-119,-153,-0.185611,-16.8376
-118,-153,-0.149341,-16.9007
-117,-153,-0.11443,-16.9629
-116,-153,-0.080881,-17.024
-115,-153,-0.0486986,-17.0839
-114,-153,-0.0178846,-17.1424
-113,-153,0.0115596,-17.1994
-112,-153,0.0396336,-17.2548
-111,-153,0.0663379,-17.3083
-110,-153,0.0916738,-17.3598
-109,-153,0.115643,-17.4092
-108,-153,0.13825,-17.4563
-107,-153,0.159496,-17.501
-106,-153,0.179386,-17.5431
-105,-153,0.197926,-17.5825
-104,-153,0.215119,-17.619
-103,-153,0.230972,-17.6527
-102,-153,0.245491,-17.6832
-101,-153,0.258682,-17.7107
-100,-153,0.270551,-17.7349
-99,-153,0.281105,-17.7558
-98,-153,0.290351,-17.7733
-97,-153,0.298295,-17.7874
-96,-153,0.304945,-17.798
-95,-153,0.310306,-17.8051
-94,-153,0.314387,-17.8087
-93,-153,0.317193,-17.8088
-92,-153,0.318732,-17.8053
-91,-153,0.319009,-17.7983
-90,-153,0.31803,-17.7878
-89,-153,0.315803,-17.7739
-88,-153,0.312331,-17.7565
-87,-153,0.307622,-17.7357
-86,-153,0.30168,-17.7115
-85,-153,0.294511,-17.6841
-84,-153,0.286119,-17.6534
-83,-153,0.276509,-17.6195
-82,-153,0.265687,-17.5826
-81,-153,0.253655,-17.5426
-80,-153,0.240419,-17.4997
-79,-153,0.225983,-17.4539
-78,-153,0.21035,-17.4053
-77,-153,0.193524,-17.3541
-76,-153,0.17551,-17.3002
-75,-153,0.15631,-17.2438
-74,-153,0.13593,-17.1849
-73,-153,0.114372,-17.1237
-72,-153,0.09164,-17.0603
-71,-153,0.0677384,-16.9946
-70,-153,0.042671,-16.927
-69,-153,0.0164416,-16.8573
-68,-153,-0.0109456,-16.7858
-67,-153,-0.0394862,-16.7124
-66,-153,-0.069176,-16.6374
-65,-153,-0.10001,-16.5609
-64,-153,-0.131984,-16.4828
-63,-153,-0.165093,-16.4034
-62,-153,-0.199332,-16.3227
-61,-153,-0.234695,-16.2408
-60,-153,-0.271177,-16.1579
-59,-153,-0.308773,-16.074
-58,-153,-0.347476,-15.9893
-57,-153,-0.387281,-15.9038
-56,-153,-0.428183,-15.8178
-55,-153,-0.470174,-15.7312
-54,-153,-0.51325,-15.6442
-53,-153,-0.557403,-15.5569
-52,-153,-0.602629,-15.4695
-51,-153,-0.64892,-15.3819
-50,-153,-0.696273,-15.2945
-49,-153,-0.74468,-15.2072
-48,-153,-0.794136,-15.1202
-47,-153,-0.844637,-15.0336
-46,-153,-0.896178,-14.9475
-45,-153,-0.948755,-14.8621
-44,-153,-1.00236,-14.7773
-43,-153,-1.057,-14.6934
-42,-153,-1.11266,-14.6105
-41,-153,-1.16935,-14.5286
-40,-153,-1.22705,-14.4479
-39,-153,-1.28578,-14.3684
-38,-153,-1.34552,-14.2903
-37,-153,-1.40629,-14.2137
-36,-153,-1.46807,-14.1386
-35,-153,-1.53088,-14.0651
-34,-153,-1.59471,-13.9934
-33,-153,-1.65957,-13.9235
-32,-153,-1.72546,-13.8556
-31,-153,-1.79238,-13.7896
-30,-153,-1.86034,-13.7256
-29,-153,-1.92933,-13.6638
-28,-153,-1.99938,-13.6042
-27,-153,-2.07047,-13.5468
-26,-153,-2.14261,-13.4917
-25,-153,-2.21582,-13.439
-24,-153,-2.29008,-13.3887
-23,-153,-2.36541,-13.3409
-22,-153,-2.44181,-13.2955
-21,-153,-2.51927,-13.2527
-20,-153,-2.59781,-13.2124
-19,-153,-2.67741,-13.1746
-18,-153,-2.75808,-13.1395
-17,-153,-2.83981,-13.1069
-16,-153,-2.92259,-13.0768
-15,-153,-3.00642,-13.0494
-14,-153,-3.09129,-13.0244
-13,-153,-3.17718,-13.002
-12,-153,-3.26407,-12.9821
-11,-153,-3.35196,-12.9647
-10,-153,-3.44081,-12.9496
-9,-153,-3.53059,-12.9369
-8,-153,-3.62129,-12.9265
-7,-153,-3.71286,-12.9184
-6,-153,-3.80527,-12.9123
-5,-153,-3.89848,-12.9083
-4,-153,-3.99245,-12.9063
-3,-153,-4.08711,-12.9061
-2,-153,-4.18243,-12.9076
-1,-153,-4.27834,-12.9107
0,-153,-4.37478,-12.9153
1,-153,-4.47169,-12.9213
2,-153,-4.56898,-12.9284
3,-153,-4.6666,-12.9366
4,-153,-4.76446,-12.9457
5,-153,-4.86248,-12.9554
6,-153,-4.96058,-12.9658
7,-153,-5.05866,-12.9765
8,-153,-5.15664,-12.9874
9,-153,-5.25441,-12.9983
10,-153,-5.35189,-13.0091
11,-153,-5.44898,-13.0196
12,-153,-5.54557,-13.0295
13,-153,-5.64157,-13.0388
14,-153,-5.73688,-13.0472
15,-153,-5.83138,-13.0546
16,-153,-5.92499,-13.0608
17,-153,-6.0176,-13.0657
