Phi[deg],Theta[deg],re(rETheta)[mV]
108,-153,98.1652
109,-153,78.0856
110,-153,59.2079
111,-153,41.4749
112,-153,24.825
113,-153,9.1928
114,-153,-5.49107
115,-153,-19.2995
116,-153,-32.3086
117,-153,-44.5978
118,-153,-56.2493
119,-153,-67.3479
120,-153,-77.9807
121,-153,-88.2366
122,-153,-98.2066
123,-153,-107.983
124,-153,-117.658
125,-153,-127.326
126,-153,-137.08
127,-153,-147.015
128,-153,-157.224
129,-153,-167.799
130,-153,-178.83
131,-153,-190.407
132,-153,-202.617
133,-153,-215.543
134,-153,-229.267
135,-153,-243.866
136,-153,-259.413
137,-153,-275.978
138,-153,-293.625
139,-153,-312.413
140,-153,-332.394
141,-153,-353.618
142,-153,-376.124
143,-153,-399.947
144,-153,-425.114
145,-153,-451.646
146,-153,-479.555
147,-153,-508.847
148,-153,-539.518
149,-153,-571.556
150,-153,-604.944
151,-153,-639.653
152,-153,-675.647
153,-153,-712.883
154,-153,-751.308
155,-153,-790.862
156,-153,-831.476
157,-153,-873.074
158,-153,-915.572
159,-153,-958.879
160,-153,-1002.9
161,-153,-1047.52
162,-153,-1092.64
163,-153,-1138.14
164,-153,-1183.89
165,-153,-1229.78
166,-153,-1275.66
167,-153,-1321.4
168,-153,-1366.87
169,-153,-1411.92
170,-153,-1456.41
171,-153,-1500.2
172,-153,-1543.15
173,-153,-1585.1
174,-153,-1625.91
175,-153,-1665.45
176,-153,-1703.57
177,-153,-1740.13
178,-153,-1775
179,-153,-1808.05
180,-153,-1839.16
-180,-152,-1869.91
-179,-152,-1898.53
-178,-152,-1924.85
-177,-152,-1948.75
-176,-152,-1970.12
-175,-152,-1988.85
-174,-152,-2004.85
-173,-152,-2018.04
-172,-152,-2028.34
-171,-152,-2035.69
-170,-152,-2040.02
-169,-152,-2041.29
-168,-152,-2039.47
-167,-152,-2034.52
-166,-152,-2026.45
-165,-152,-2015.24
-164,-152,-2000.9
-163,-152,-1983.44
-162,-152,-1962.91
-161,-152,-1939.33
-160,-152,-1912.76
-159,-152,-1883.25
-158,-152,-1850.88
-157,-152,-1815.73
-156,-152,-1777.87
-155,-152,-1737.42
-154,-152,-1694.47
-153,-152,-1649.14
-152,-152,-1601.54
-151,-152,-1551.81
-150,-152,-1500.07
-149,-152,-1446.47
-148,-152,-1391.16
-147,-152,-1334.27
-146,-152,-1275.96
-145,-152,-1216.39
-144,-152,-1155.72
-143,-152,-1094.11
-142,-152,-1031.72
-141,-152,-968.722
-140,-152,-905.274
-139,-152,-841.545
-138,-152,-777.7
-137,-152,-713.902
-136,-152,-650.315
-135,-152,-587.099
-134,-152,-524.414
-133,-152,-462.416
-132,-152,-401.258
-131,-152,-341.09
-130,-152,-282.057
-129,-152,-224.302
-128,-152,-167.963
-127,-152,-113.173
-126,-152,-60.061
-125,-152,-8.74978
-124,-152,40.6418
-123,-152,88.0005
-122,-152,133.218
-121,-152,176.193
-120,-152,216.827
-119,-152,255.03
-118,-152,290.714
-117,-152,323.801
-116,-152,354.216
-115,-152,381.889
-114,-152,406.757
-113,-152,428.761
-112,-152,447.85
-111,-152,463.976
-110,-152,477.096
-109,-152,487.175
-108,-152,494.18
-107,-152,498.085
-106,-152,498.869
-105,-152,496.515
-104,-152,491.012
-103,-152,482.352
-102,-152,470.534
-101,-152,455.559
-100,-152,437.436
-99,-152,416.176
-98,-152,391.796
-97,-152,364.316
-96,-152,333.762
-95,-152,300.164
-94,-152,263.557
-93,-152,223.98
-92,-152,181.476
-91,-152,136.094
-90,-152,87.8869
-89,-152,36.9125
-88,-152,-16.7671
-87,-152,-73.0844
-86,-152,-131.968
-85,-152,-193.34
-84,-152,-257.119
-83,-152,-323.218
-82,-152,-391.545
-81,-152,-462.003
-80,-152,-534.49
-79,-152,-608.899
-78,-152,-685.116
-77,-152,-763.024
-76,-152,-842.499
-75,-152,-923.413
-74,-152,-1005.63
-73,-152,-1089.02
-72,-152,-1173.43
-71,-152,-1258.71
-70,-152,-1344.72
-69,-152,-1431.28
-68,-152,-1518.24
-67,-152,-1605.44
-66,-152,-1692.69
-65,-152,-1779.82
-64,-152,-1866.66
-63,-152,-1953.02
-62,-152,-2038.71
-61,-152,-2123.54
-60,-152,-2207.33
-59,-152,-2289.87
-58,-152,-2370.98
-57,-152,-2450.45
-56,-152,-2528.1
-55,-152,-2603.71
-54,-152,-2677.11
-53,-152,-2748.08
-52,-152,-2816.44
-51,-152,-2881.99
-50,-152,-2944.55
-49,-152,-3003.92
-48,-152,-3059.93
-47,-152,-3112.4
-46,-152,-3161.15
-45,-152,-3206.02
-44,-152,-3246.85
-43,-152,-3283.48
-42,-152,-3315.77
-41,-152,-3343.59
-40,-152,-3366.79
-39,-152,-3385.27
-38,-152,-3398.92
-37,-152,-3407.63
-36,-152,-3411.33
-35,-152,-3409.92
-34,-152,-3403.36
-33,-152,-3391.58
-32,-152,-3374.55
-31,-152,-3352.24
-30,-152,-3324.63
-29,-152,-3291.74
-28,-152,-3253.56
-27,-152,-3210.13
-26,-152,-3161.48
-25,-152,-3107.68
-24,-152,-3048.78
-23,-152,-2984.87
-22,-152,-2916.04
-21,-152,-2842.41
-20,-152,-2764.08
-19,-152,-2681.19
-18,-152,-2593.89
-17,-152,-2502.32
-16,-152,-2406.67
-15,-152,-2307.1
-14,-152,-2203.81
-13,-152,-2096.99
-12,-152,-1986.84
-11,-152,-1873.59
-10,-152,-1757.45
-9,-152,-1638.66
-8,-152,-1517.44
-7,-152,-1394.05
-6,-152,-1268.71
-5,-152,-1141.69
-4,-152,-1013.24
-3,-152,-883.61
-2,-152,-753.055
-1,-152,-621.832
0,-152,-490.198
1,-152,-358.41
2,-152,-226.721
3,-152,-95.3834
4,-152,35.3548
5,-152,165.248
6,-152,294.057
7,-152,421.545
8,-152,547.482
9,-152,671.646
10,-152,793.819
11,-152,913.793
12,-152,1031.37
13,-152,1146.34
14,-152,1258.54
15,-152,1367.79
16,-152,1473.91
17,-152,1576.75
18,-152,1676.17
19,-152,1772.03
20,-152,1864.2
21,-152,1952.56
22,-152,2037.02
23,-152,2117.46
24,-152,2193.82
25,-152,2266.01
26,-152,2333.98
27,-152,2397.66
28,-152,2457.01
29,-152,2512.01
30,-152,2562.63
31,-152,2608.85
32,-152,2650.67
33,-152,2688.1
34,-152,2721.15
35,-152,2749.85
36,-152,2774.23
37,-152,2794.33
38,-152,2810.2
39,-152,2821.89
40,-152,2829.48
41,-152,2833.03
42,-152,2832.62
43,-152,2828.34
44,-152,2820.27
45,-152,2808.52
46,-152,2793.18
47,-152,2774.37
48,-152,2752.19
49,-152,2726.76
50,-152,2698.2
51,-152,2666.64
52,-152,2632.2
53,-152,2595.02
54,-152,2555.22
55,-152,2512.94
56,-152,2468.32
57,-152,2421.5
58,-152,2372.61
59,-152,2321.8
60,-152,2269.21
61,-152,2214.98
62,-152,2159.25
63,-152,2102.17
64,-152,2043.87
65,-152,1984.5
66,-152,1924.19
67,-152,1863.08
68,-152,1801.31
69,-152,1739.01
70,-152,1676.31
71,-152,1613.34
72,-152,1550.23
73,-152,1487.11
74,-152,1424.08
75,-152,1361.27
76,-152,1298.8
77,-152,1236.77
78,-152,1175.29
79,-152,1114.46
80,-152,1054.38
81,-152,995.142
82,-152,936.839
83,-152,879.554
84,-152,823.367
85,-152,768.353
86,-152,714.583
87,-152,662.122
88,-152,611.03
89,-152,561.364
90,-152,513.172
91,-152,466.499
92,-152,421.385
93,-152,377.863
94,-152,335.963
95,-152,295.707
96,-152,257.112
97,-152,220.192
98,-152,184.951
99,-152,151.391
100,-152,119.508
101,-152,89.2918
102,-152,60.7267
103,-152,33.7919
104,-152,8.46116
105,-152,-15.297
106,-152,-37.5193
107,-152,-58.2476
108,-152,-77.5289
109,-152,-95.4151
110,-152,-111.963
111,-152,-127.233
112,-152,-141.292
113,-152,-154.21
114,-152,-166.062
115,-152,-176.924
116,-152,-186.88
117,-152,-196.015
118,-152,-204.416
119,-152,-212.177
120,-152,-219.391
121,-152,-226.154
122,-152,-232.566
123,-152,-238.725
124,-152,-244.734
125,-152,-250.694
126,-152,-256.709
127,-152,-262.88
128,-152,-269.311
129,-152,-276.103
130,-152,-283.355
131,-152,-291.167
132,-152,-299.635
133,-152,-308.851
134,-152,-318.908
135,-152,-329.89
136,-152,-341.881
137,-152,-354.959
138,-152,-369.196
139,-152,-384.66
140,-152,-401.413
141,-152,-419.509
142,-152,-438.997
143,-152,-459.917
144,-152,-482.304
145,-152,-506.183
146,-152,-531.571
147,-152,-558.478
148,-152,-586.905
149,-152,-616.843
150,-152,-648.275
151,-152,-681.175
152,-152,-715.507
153,-152,-751.227
154,-152,-788.282
155,-152,-826.609
156,-152,-866.137
157,-152,-906.786
158,-152,-948.467
159,-152,-991.085
160,-152,-1034.53
161,-152,-1078.7
162,-152,-1123.47
163,-152,-1168.72
164,-152,-1214.31
165,-152,-1260.11
166,-152,-1305.98
167,-152,-1351.77
168,-152,-1397.32
169,-152,-1442.5
170,-152,-1487.14
171,-152,-1531.09
172,-152,-1574.19
173,-152,-1616.29
174,-152,-1657.22
175,-152,-1696.83
176,-152,-1734.98
177,-152,-1771.5
178,-152,-1806.26
179,-152,-1839.1
180,-152,-1869.91
-180,-151,-1899.82
-179,-151,-1928.15
-178,-151,-1954.04
-177,-151,-1977.38
-176,-151,-1998.03
-175,-151,-2015.9
-174,-151,-2030.87
-173,-151,-2042.86
-172,-151,-2051.78
-171,-151,-2057.55
-170,-151,-2060.12
-169,-151,-2059.44
-168,-151,-2055.46
-167,-151,-2048.16
-166,-151,-2037.53
-165,-151,-2023.55
-164,-151,-2006.24
-163,-151,-1985.61
-162,-151,-1961.7
-161,-151,-1934.55
-160,-151,-1904.21
-159,-151,-1870.74
-158,-151,-1834.23
-157,-151,-1794.75
-156,-151,-1752.4
-155,-151,-1707.28
-154,-151,-1659.51
-153,-151,-1609.22
-152,-151,-1556.52
-151,-151,-1501.55
-150,-151,-1444.46
-149,-151,-1385.41
-148,-151,-1324.53
-147,-151,-1262
-146,-151,-1197.97
-145,-151,-1132.62
-144,-151,-1066.11
-143,-151,-998.628
-142,-151,-930.334
-141,-151,-861.411
-140,-151,-792.033
-139,-151,-722.379
-138,-151,-652.623
-137,-151,-582.941
-136,-151,-513.506
-135,-151,-444.488
-134,-151,-376.058
-133,-151,-308.38
-132,-151,-241.616
-131,-151,-175.924
-130,-151,-111.46
-129,-151,-48.3715
-128,-151,13.1949
-127,-151,73.0997
-126,-151,131.208
-125,-151,187.39
-124,-151,241.523
-123,-151,293.487
-122,-151,343.17
-121,-151,390.466
-120,-151,435.274
-119,-151,477.498
-118,-151,517.051
-117,-151,553.848
-116,-151,587.814
-115,-151,618.876
-114,-151,646.969
-113,-151,672.034
-112,-151,694.016
-111,-151,712.866
-110,-151,728.542
-109,-151,741.006
-108,-151,750.226
-107,-151,756.173
-106,-151,758.826
-105,-151,758.168
-104,-151,754.186
-103,-151,746.873
-102,-151,736.225
-101,-151,722.246
-100,-151,704.94
-99,-151,684.319
-98,-151,660.4
-97,-151,633.2
-96,-151,602.747
-95,-151,569.067
-94,-151,532.195
-93,-151,492.169
-92,-151,449.032
-91,-151,402.83
-90,-151,353.616
-89,-151,301.445
-88,-151,246.379
-87,-151,188.485
-86,-151,127.832
-85,-151,64.4979
-84,-151,-1.43748
-83,-151,-69.8876
-82,-151,-140.761
-81,-151,-213.961
-80,-151,-289.386
-79,-151,-366.928
-78,-151,-446.474
-77,-151,-527.906
-76,-151,-611.098
-75,-151,-695.923
-74,-151,-782.243
-73,-151,-869.918
-72,-151,-958.802
-71,-151,-1048.74
-70,-151,-1139.58
-69,-151,-1231.16
-68,-151,-1323.3
-67,-151,-1415.84
-66,-151,-1508.6
-65,-151,-1601.39
-64,-151,-1694.03
-63,-151,-1786.33
-62,-151,-1878.1
-61,-151,-1969.12
-60,-151,-2059.22
-59,-151,-2148.17
-58,-151,-2235.78
-57,-151,-2321.84
-56,-151,-2406.14
-55,-151,-2488.48
-54,-151,-2568.63
-53,-151,-2646.4
-52,-151,-2721.57
-51,-151,-2793.95
-50,-151,-2863.33
-49,-151,-2929.5
-48,-151,-2992.28
-47,-151,-3051.46
-46,-151,-3106.87
-45,-151,-3158.33
-44,-151,-3205.65
-43,-151,-3248.67
-42,-151,-3287.24
-41,-151,-3321.2
-40,-151,-3350.41
-39,-151,-3374.74
-38,-151,-3394.07
-37,-151,-3408.28
-36,-151,-3417.29
-35,-151,-3420.99
-34,-151,-3419.33
-33,-151,-3412.23
-32,-151,-3399.65
-31,-151,-3381.56
-30,-151,-3357.94
-29,-151,-3328.77
-28,-151,-3294.07
-27,-151,-3253.86
-26,-151,-3208.18
-25,-151,-3157.07
-24,-151,-3100.62
-23,-151,-3038.89
-22,-151,-2971.98
-21,-151,-2900
-20,-151,-2823.08
-19,-151,-2741.34
-18,-151,-2654.94
-17,-151,-2564.05
-16,-151,-2468.83
-15,-151,-2369.46
-14,-151,-2266.16
-13,-151,-2159.12
-12,-151,-2048.55
-11,-151,-1934.69
-10,-151,-1817.77
-9,-151,-1698.03
-8,-151,-1575.71
-7,-151,-1451.07
-6,-151,-1324.37
-5,-151,-1195.86
-4,-151,-1065.83
-3,-151,-934.524
-2,-151,-802.224
-1,-151,-669.198
0,-151,-535.717
1,-151,-402.049
2,-151,-268.463
3,-151,-135.224
4,-151,-2.59284
5,-151,129.172
6,-151,259.817
7,-151,389.095
8,-151,516.765
9,-151,642.592
10,-151,766.349
11,-151,887.816
12,-151,1006.78
13,-151,1123.05
14,-151,1236.41
15,-151,1346.7
16,-151,1453.74
17,-151,1557.36
18,-151,1657.41
19,-151,1753.75
20,-151,1846.25
21,-151,1934.79
22,-151,2019.26
23,-151,2099.57
24,-151,2175.62
25,-151,2247.34
26,-151,2314.66
27,-151,2377.54
28,-151,2435.93
29,-151,2489.8
30,-151,2539.13
31,-151,2583.9
32,-151,2624.12
33,-151,2659.79
34,-151,2690.94
35,-151,2717.59
36,-151,2739.78
37,-151,2757.56
38,-151,2770.97
39,-151,2780.08
40,-151,2784.97
41,-151,2785.7
42,-151,2782.37
43,-151,2775.06
44,-151,2763.88
45,-151,2748.91
46,-151,2730.29
47,-151,2708.11
48,-151,2682.5
49,-151,2653.58
50,-151,2621.47
51,-151,2586.32
52,-151,2548.25
53,-151,2507.4
54,-151,2463.91
55,-151,2417.93
56,-151,2369.59
57,-151,2319.05
58,-151,2266.45
59,-151,2211.93
60,-151,2155.65
61,-151,2097.76
62,-151,2038.39
63,-151,1977.71
64,-151,1915.86
65,-151,1852.99
66,-151,1789.23
67,-151,1724.73
68,-151,1659.64
69,-151,1594.1
70,-151,1528.23
71,-151,1462.19
72,-151,1396.08
73,-151,1330.06
74,-151,1264.23
75,-151,1198.73
76,-151,1133.67
77,-151,1069.17
78,-151,1005.33
79,-151,942.26
80,-151,880.066
81,-151,818.844
82,-151,758.685
83,-151,699.679
84,-151,641.906
85,-151,585.447
86,-151,530.374
87,-151,476.754
88,-151,424.651
89,-151,374.121
90,-151,325.216
91,-151,277.982
92,-151,232.46
93,-151,188.686
94,-151,146.688
95,-151,106.49
96,-151,68.1116
97,-151,31.5636
98,-151,-3.14699
99,-151,-36.0192
100,-151,-67.058
101,-151,-96.274
102,-151,-123.683
103,-151,-149.309
104,-151,-173.177
105,-151,-195.321
106,-151,-215.781
107,-151,-234.601
108,-151,-251.829
109,-151,-267.521
110,-151,-281.738
111,-151,-294.543
112,-151,-306.007
113,-151,-316.204
114,-151,-325.213
115,-151,-333.119
116,-151,-340.007
117,-151,-345.97
118,-151,-351.103
119,-151,-355.502
120,-151,-359.271
121,-151,-362.512
122,-151,-365.331
123,-151,-367.837
124,-151,-370.14
125,-151,-372.349
126,-151,-374.577
127,-151,-376.935
128,-151,-379.535
129,-151,-382.487
130,-151,-385.902
131,-151,-389.888
132,-151,-394.551
133,-151,-399.994
134,-151,-406.316
135,-151,-413.616
136,-151,-421.983
137,-151,-431.507
138,-151,-442.269
139,-151,-454.344
140,-151,-467.804
141,-151,-482.711
142,-151,-499.121
143,-151,-517.083
144,-151,-536.636
145,-151,-557.813
146,-151,-580.637
147,-151,-605.121
148,-151,-631.269
149,-151,-659.078
150,-151,-688.533
151,-151,-719.608
152,-151,-752.269
153,-151,-786.473
154,-151,-822.163
155,-151,-859.277
156,-151,-897.74
157,-151,-937.468
158,-151,-978.369
159,-151,-1020.34
160,-151,-1063.27
161,-151,-1107.04
162,-151,-1151.53
163,-151,-1196.6
164,-151,-1242.11
165,-151,-1287.91
166,-151,-1333.86
167,-151,-1379.78
168,-151,-1425.54
169,-151,-1470.95
170,-151,-1515.85
171,-151,-1560.07
172,-151,-1603.45
173,-151,-1645.81
174,-151,-1686.98
175,-151,-1726.79
176,-151,-1765.08
177,-151,-1801.69
178,-151,-1836.45
179,-151,-1869.21
180,-151,-1899.82
-180,-150,-1928.94
-179,-150,-1957.08
-178,-150,-1982.66
-177,-150,-2005.54
-176,-150,-2025.59
-175,-150,-2042.69
-174,-150,-2056.73
-173,-150,-2067.6
-172,-150,-2075.22
-171,-150,-2079.51
-170,-150,-2080.39
-169,-150,-2077.81
-168,-150,-2071.73
-167,-150,-2062.13
-166,-150,-2048.97
-165,-150,-2032.27
-164,-150,-2012.01
-163,-150,-1988.23
-162,-150,-1960.96
-161,-150,-1930.24
-160,-150,-1896.13
-159,-150,-1858.7
-158,-150,-1818.03
-157,-150,-1774.21
-156,-150,-1727.34
-155,-150,-1677.54
-154,-150,-1624.92
-153,-150,-1569.62
-152,-150,-1511.78
-151,-150,-1451.53
-150,-150,-1389.05
-149,-150,-1324.48
-148,-150,-1257.99
-147,-150,-1189.76
-146,-150,-1119.96
-145,-150,-1048.77
-144,-150,-976.367
-143,-150,-902.945
-142,-150,-828.687
-141,-150,-753.781
-140,-150,-678.415
-139,-150,-602.777
-138,-150,-527.054
-137,-150,-451.432
-136,-150,-376.094
-135,-150,-301.223
-134,-150,-226.995
-133,-150,-153.587
-132,-150,-81.1699
-131,-150,-9.90971
-130,-150,60.031
-129,-150,128.495
-128,-150,195.329
-127,-150,260.388
-126,-150,323.53
-125,-150,384.62
-124,-150,443.529
-123,-150,500.133
-122,-150,554.316
-121,-150,605.967
-120,-150,654.982
-119,-150,701.263
-118,-150,744.718
-117,-150,785.263
-116,-150,822.816
-115,-150,857.306
-114,-150,888.666
-113,-150,916.833
-112,-150,941.754
-111,-150,963.379
-110,-150,981.662
-109,-150,996.567
-108,-150,1008.06
-107,-150,1016.11
-106,-150,1020.7
-105,-150,1021.81
-104,-150,1019.43
-103,-150,1013.55
-102,-150,1004.16
-101,-150,991.263
-100,-150,974.872
-99,-150,954.993
-98,-150,931.642
-97,-150,904.836
-96,-150,874.6
-95,-150,840.962
-94,-150,803.954
-93,-150,763.612
-92,-150,719.977
-91,-150,673.097
-90,-150,623.019
-89,-150,569.801
-88,-150,513.501
-87,-150,454.183
-86,-150,391.918
-85,-150,326.78
-84,-150,258.848
-83,-150,188.208
-82,-150,114.949
-81,-150,39.1677
-80,-150,-39.0351
-79,-150,-119.552
-78,-150,-202.271
-77,-150,-287.072
-76,-150,-373.832
-75,-150,-462.419
-74,-150,-552.698
-73,-150,-644.525
-72,-150,-737.752
-71,-150,-832.225
-70,-150,-927.783
-69,-150,-1024.26
-68,-150,-1121.48
-67,-150,-1219.28
-66,-150,-1317.46
-65,-150,-1415.83
-64,-150,-1514.21
-63,-150,-1612.4
-62,-150,-1710.19
-61,-150,-1807.39
-60,-150,-1903.77
-59,-150,-1999.12
-58,-150,-2093.24
-57,-150,-2185.9
-56,-150,-2276.88
-55,-150,-2365.96
-54,-150,-2452.93
-53,-150,-2537.55
-52,-150,-2619.61
-51,-150,-2698.9
-50,-150,-2775.19
-49,-150,-2848.26
-48,-150,-2917.92
-47,-150,-2983.95
-46,-150,-3046.15
-45,-150,-3104.33
-44,-150,-3158.3
-43,-150,-3207.87
-42,-150,-3252.88
-41,-150,-3293.15
-40,-150,-3328.54
-39,-150,-3358.9
-38,-150,-3384.1
-37,-150,-3404.01
-36,-150,-3418.51
-35,-150,-3427.53
-34,-150,-3430.96
-33,-150,-3428.74
-32,-150,-3420.82
-31,-150,-3407.14
-30,-150,-3387.69
-29,-150,-3362.45
-28,-150,-3331.42
-27,-150,-3294.62
-26,-150,-3252.09
-25,-150,-3203.87
-24,-150,-3150.03
-23,-150,-3090.65
-22,-150,-3025.83
-21,-150,-2955.68
-20,-150,-2880.31
-19,-150,-2799.88
-18,-150,-2714.54
-17,-150,-2624.45
-16,-150,-2529.79
-15,-150,-2430.77
-14,-150,-2327.57
-13,-150,-2220.42
-12,-150,-2109.55
-11,-150,-1995.19
-10,-150,-1877.58
-9,-150,-1756.98
-8,-150,-1633.64
-7,-150,-1507.84
-6,-150,-1379.85
-5,-150,-1249.94
-4,-150,-1118.38
-3,-150,-985.472
-2,-150,-851.488
-1,-150,-716.716
0,-150,-581.44
1,-150,-445.943
2,-150,-310.507
3,-150,-175.411
4,-150,-40.9302
5,-150,92.6644
6,-150,225.107
7,-150,356.138
8,-150,485.504
9,-150,612.96
10,-150,738.266
11,-150,861.194
12,-150,981.522
13,-150,1099.04
14,-150,1213.55
15,-150,1324.85
16,-150,1432.77
17,-150,1537.14
18,-150,1637.79
19,-150,1734.59
20,-150,1827.4
21,-150,1916.09
22,-150,2000.55
23,-150,2080.69
24,-150,2156.41
25,-150,2227.64
26,-150,2294.31
27,-150,2356.37
28,-150,2413.78
29,-150,2466.51
30,-150,2514.54
31,-150,2557.86
32,-150,2596.47
33,-150,2630.39
34,-150,2659.63
35,-150,2684.24
36,-150,2704.24
37,-150,2719.7
38,-150,2730.67
39,-150,2737.22
40,-150,2739.42
41,-150,2737.36
42,-150,2731.13
43,-150,2720.83
44,-150,2706.55
45,-150,2688.42
46,-150,2666.54
47,-150,2641.04
48,-150,2612.05
49,-150,2579.68
50,-150,2544.09
51,-150,2505.4
52,-150,2463.75
53,-150,2419.3
54,-150,2372.19
55,-150,2322.57
56,-150,2270.58
57,-150,2216.39
58,-150,2160.14
59,-150,2102
60,-150,2042.1
61,-150,1980.62
62,-150,1917.71
63,-150,1853.51
64,-150,1788.19
65,-150,1721.89
66,-150,1654.77
67,-150,1586.97
68,-150,1518.64
69,-150,1449.93
70,-150,1380.98
71,-150,1311.93
72,-150,1242.92
73,-150,1174.07
74,-150,1105.53
75,-150,1037.4
76,-150,969.828
77,-150,902.918
78,-150,836.788
79,-150,771.548
80,-150,707.302
81,-150,644.153
82,-150,582.194
83,-150,521.518
84,-150,462.21
85,-150,404.351
86,-150,348.017
87,-150,293.276
88,-150,240.195
89,-150,188.832
90,-150,139.241
91,-150,91.4695
92,-150,45.5597
93,-150,1.54817
94,-150,-40.5347
95,-150,-80.6641
96,-150,-118.821
97,-150,-154.994
98,-150,-189.174
99,-150,-221.361
100,-150,-251.561
101,-150,-279.784
102,-150,-306.046
103,-150,-330.372
104,-150,-352.79
105,-150,-373.334
106,-150,-392.045
107,-150,-408.969
108,-150,-424.158
109,-150,-437.67
110,-150,-449.568
111,-150,-459.92
112,-150,-468.799
113,-150,-476.284
114,-150,-482.459
115,-150,-487.412
116,-150,-491.236
117,-150,-494.027
118,-150,-495.887
119,-150,-496.92
120,-150,-497.233
121,-150,-496.939
122,-150,-496.15
123,-150,-494.982
124,-150,-493.555
125,-150,-491.986
126,-150,-490.396
127,-150,-488.906
128,-150,-487.637
129,-150,-486.711
130,-150,-486.245
131,-150,-486.359
132,-150,-487.168
133,-150,-488.786
134,-150,-491.323
135,-150,-494.886
136,-150,-499.576
137,-150,-505.49
138,-150,-512.721
139,-150,-521.354
140,-150,-531.467
141,-150,-543.133
142,-150,-556.416
143,-150,-571.371
144,-150,-588.046
145,-150,-606.48
146,-150,-626.702
147,-150,-648.73
148,-150,-672.573
149,-150,-698.231
150,-150,-725.691
151,-150,-754.931
152,-150,-785.918
153,-150,-818.607
154,-150,-852.943
155,-150,-888.86
156,-150,-926.282
157,-150,-965.121
158,-150,-1005.28
159,-150,-1046.65
160,-150,-1089.12
161,-150,-1132.56
162,-150,-1176.83
163,-150,-1221.79
164,-150,-1267.3
165,-150,-1313.19
166,-150,-1359.31
167,-150,-1405.47
168,-150,-1451.52
169,-150,-1497.27
170,-150,-1542.55
171,-150,-1587.16
172,-150,-1630.93
173,-150,-1673.67
174,-150,-1715.2
175,-150,-1755.34
176,-150,-1793.9
177,-150,-1830.71
178,-150,-1865.6
179,-150,-1898.4
180,-150,-1928.94
-180,-149,-1957.29
-179,-149,-1985.36
-178,-149,-2010.73
-177,-149,-2033.27
-176,-149,-2052.82
-175,-149,-2069.26
-174,-149,-2082.45
-173,-149,-2092.3
-172,-149,-2098.7
-171,-149,-2101.57
-170,-149,-2100.84
-169,-149,-2096.43
-168,-149,-2088.32
-167,-149,-2076.46
-166,-149,-2060.83
-165,-149,-2041.43
-164,-149,-2018.26
-163,-149,-1991.35
-162,-149,-1960.74
-161,-149,-1926.46
-160,-149,-1888.59
-159,-149,-1847.19
-158,-149,-1802.36
-157,-149,-1754.18
-156,-149,-1702.78
-155,-149,-1648.26
-154,-149,-1590.77
-153,-149,-1530.43
-152,-149,-1467.41
-151,-149,-1401.85
-150,-149,-1333.92
-149,-149,-1263.79
-148,-149,-1191.65
-147,-149,-1117.67
-146,-149,-1042.04
-145,-149,-964.959
-144,-149,-886.614
-143,-149,-807.205
-142,-149,-726.93
-141,-149,-645.99
-140,-149,-564.585
-139,-149,-482.913
-138,-149,-401.174
-137,-149,-319.565
-136,-149,-238.28
-135,-149,-157.51
-134,-149,-77.4438
-133,-149,1.73385
-132,-149,79.8431
-131,-149,156.708
-130,-149,232.16
-129,-149,306.032
-128,-149,378.165
-127,-149,448.407
-126,-149,516.611
-125,-149,582.635
-124,-149,646.346
-123,-149,707.615
-122,-149,766.322
-121,-149,822.353
-120,-149,875.6
-119,-149,925.962
-118,-149,973.345
-117,-149,1017.66
-116,-149,1058.83
-115,-149,1096.78
-114,-149,1131.44
-113,-149,1162.74
-112,-149,1190.64
-111,-149,1215.08
-110,-149,1236.01
-109,-149,1253.41
-108,-149,1267.23
-107,-149,1277.44
-106,-149,1284.03
-105,-149,1286.97
-104,-149,1286.26
-103,-149,1281.88
-102,-149,1273.83
-101,-149,1262.11
-100,-149,1246.72
-99,-149,1227.68
-98,-149,1205
-97,-149,1178.7
-96,-149,1148.8
-95,-149,1115.32
-94,-149,1078.3
-93,-149,1037.78
-92,-149,993.781
-91,-149,946.361
-90,-149,895.567
-89,-149,841.45
-88,-149,784.068
-87,-149,723.485
-86,-149,659.767
-85,-149,592.987
-84,-149,523.223
-83,-149,450.558
-82,-149,375.08
-81,-149,296.885
-80,-149,216.071
-79,-149,132.745
-78,-149,47.0184
-77,-149,-40.9903
-76,-149,-131.157
-75,-149,-223.351
-74,-149,-317.435
-73,-149,-413.267
-72,-149,-510.695
-71,-149,-609.564
-70,-149,-709.71
-69,-149,-810.965
-68,-149,-913.152
-67,-149,-1016.09
-66,-149,-1119.59
-65,-149,-1223.46
-64,-149,-1327.51
-63,-149,-1431.51
-62,-149,-1535.28
-61,-149,-1638.59
-60,-149,-1741.22
-59,-149,-1842.95
-58,-149,-1943.56
-57,-149,-2042.81
-56,-149,-2140.49
-55,-149,-2236.34
-54,-149,-2330.15
-53,-149,-2421.68
-52,-149,-2510.69
-51,-149,-2596.95
-50,-149,-2680.23
-49,-149,-2760.3
-48,-149,-2836.94
-47,-149,-2909.93
-46,-149,-2979.04
-45,-149,-3044.08
-44,-149,-3104.83
-43,-149,-3161.1
-42,-149,-3212.7
-41,-149,-3259.46
-40,-149,-3301.19
-39,-149,-3337.76
-38,-149,-3369
-37,-149,-3394.78
-36,-149,-3414.98
