Phi[deg],Theta[deg],im(rEPhi)[mV]
-25,-135,-5269.56
-24,-135,-5323.11
-23,-135,-5366.3
-22,-135,-5399.04
-21,-135,-5421.29
-20,-135,-5433.01
-19,-135,-5434.21
-18,-135,-5424.94
-17,-135,-5405.26
-16,-135,-5375.27
-15,-135,-5335.12
-14,-135,-5284.95
-13,-135,-5224.96
-12,-135,-5155.37
-11,-135,-5076.43
-10,-135,-4988.4
-9,-135,-4891.59
-8,-135,-4786.31
-7,-135,-4672.91
-6,-135,-4551.75
-5,-135,-4423.21
-4,-135,-4287.69
-3,-135,-4145.61
-2,-135,-3997.4
-1,-135,-3843.49
0,-135,-3684.35
1,-135,-3520.43
2,-135,-3352.21
3,-135,-3180.15
4,-135,-3004.74
5,-135,-2826.46
6,-135,-2645.79
7,-135,-2463.21
8,-135,-2279.21
9,-135,-2094.24
10,-135,-1908.79
11,-135,-1723.32
12,-135,-1538.27
13,-135,-1354.11
14,-135,-1171.25
15,-135,-990.124
16,-135,-811.144
17,-135,-634.705
18,-135,-461.189
19,-135,-290.964
20,-135,-124.38
21,-135,38.228
22,-135,196.543
23,-135,350.266
24,-135,499.117
25,-135,642.833
26,-135,781.172
27,-135,913.911
28,-135,1040.85
29,-135,1161.79
30,-135,1276.59
31,-135,1385.09
32,-135,1487.18
33,-135,1582.74
34,-135,1671.69
35,-135,1753.97
36,-135,1829.54
37,-135,1898.36
38,-135,1960.43
39,-135,2015.76
40,-135,2064.38
41,-135,2106.33
42,-135,2141.68
43,-135,2170.5
44,-135,2192.89
45,-135,2208.95
46,-135,2218.82
47,-135,2222.61
48,-135,2220.5
49,-135,2212.62
50,-135,2199.17
51,-135,2180.32
52,-135,2156.26
53,-135,2127.19
54,-135,2093.32
55,-135,2054.87
56,-135,2012.06
57,-135,1965.11
58,-135,1914.26
59,-135,1859.75
60,-135,1801.8
61,-135,1740.66
62,-135,1676.57
63,-135,1609.78
64,-135,1540.51
65,-135,1469.01
66,-135,1395.52
67,-135,1320.27
68,-135,1243.5
69,-135,1165.42
70,-135,1086.25
71,-135,1006.22
72,-135,925.533
73,-135,844.388
74,-135,762.981
75,-135,681.498
76,-135,600.117
77,-135,519.007
78,-135,438.326
79,-135,358.223
80,-135,278.837
81,-135,200.297
82,-135,122.718
83,-135,46.2078
84,-135,-29.1396
85,-135,-103.241
86,-135,-176.024
87,-135,-247.429
88,-135,-317.406
89,-135,-385.919
90,-135,-452.941
91,-135,-518.457
92,-135,-582.463
93,-135,-644.963
94,-135,-705.975
95,-135,-765.523
96,-135,-823.643
97,-135,-880.376
98,-135,-935.775
99,-135,-989.896
100,-135,-1042.81
101,-135,-1094.58
102,-135,-1145.28
103,-135,-1195
104,-135,-1243.82
105,-135,-1291.82
106,-135,-1339.1
107,-135,-1385.73
108,-135,-1431.82
109,-135,-1477.45
110,-135,-1522.71
111,-135,-1567.68
112,-135,-1612.43
113,-135,-1657.06
114,-135,-1701.61
115,-135,-1746.17
116,-135,-1790.79
117,-135,-1835.53
118,-135,-1880.41
119,-135,-1925.48
120,-135,-1970.76
121,-135,-2016.26
122,-135,-2062
123,-135,-2107.96
124,-135,-2154.12
125,-135,-2200.46
126,-135,-2246.95
127,-135,-2293.52
128,-135,-2340.12
129,-135,-2386.68
130,-135,-2433.11
131,-135,-2479.31
132,-135,-2525.19
133,-135,-2570.64
134,-135,-2615.52
135,-135,-2659.71
136,-135,-2703.08
137,-135,-2745.47
138,-135,-2786.74
139,-135,-2826.73
140,-135,-2865.29
141,-135,-2902.24
142,-135,-2937.44
143,-135,-2970.7
144,-135,-3001.89
145,-135,-3030.82
146,-135,-3057.34
147,-135,-3081.3
148,-135,-3102.55
149,-135,-3120.95
150,-135,-3136.36
151,-135,-3148.66
152,-135,-3157.73
153,-135,-3163.47
154,-135,-3165.77
155,-135,-3164.56
156,-135,-3159.77
157,-135,-3151.33
158,-135,-3139.21
159,-135,-3123.38
160,-135,-3103.82
161,-135,-3080.52
162,-135,-3053.5
163,-135,-3022.78
164,-135,-2988.41
165,-135,-2950.43
166,-135,-2908.9
167,-135,-2863.92
168,-135,-2815.55
169,-135,-2763.9
170,-135,-2709.07
171,-135,-2651.18
172,-135,-2590.35
173,-135,-2526.72
174,-135,-2460.4
175,-135,-2391.54
176,-135,-2320.29
177,-135,-2246.77
178,-135,-2171.14
179,-135,-2093.54
180,-135,-2014.11
-180,-134,-2077.89
-179,-134,-1996.25
-178,-134,-1912.83
-177,-134,-1827.78
-176,-134,-1741.22
-175,-134,-1653.28
-174,-134,-1564.08
-173,-134,-1473.72
-172,-134,-1382.32
-171,-134,-1289.97
-170,-134,-1196.77
-169,-134,-1102.79
-168,-134,-1008.11
-167,-134,-912.811
-166,-134,-816.94
-165,-134,-720.555
-164,-134,-623.705
-163,-134,-526.431
-162,-134,-428.77
-161,-134,-330.753
-160,-134,-232.407
-159,-134,-133.755
-158,-134,-34.8165
-157,-134,64.3903
-156,-134,163.85
-155,-134,263.547
-154,-134,363.467
-153,-134,463.595
-152,-134,563.916
-151,-134,664.413
-150,-134,765.067
-149,-134,865.856
-148,-134,966.757
-147,-134,1067.74
-146,-134,1168.78
-145,-134,1269.83
-144,-134,1370.87
-143,-134,1471.84
-142,-134,1572.71
-141,-134,1673.41
-140,-134,1773.91
-139,-134,1874.13
-138,-134,1974.02
-137,-134,2073.51
-136,-134,2172.53
-135,-134,2271.02
-134,-134,2368.89
-133,-134,2466.07
-132,-134,2562.49
-131,-134,2658.06
-130,-134,2752.69
-129,-134,2846.3
-128,-134,2938.81
-127,-134,3030.13
-126,-134,3120.16
-125,-134,3208.83
-124,-134,3296.04
-123,-134,3381.69
-122,-134,3465.7
-121,-134,3547.98
-120,-134,3628.42
-119,-134,3706.94
-118,-134,3783.44
-117,-134,3857.82
-116,-134,3929.99
-115,-134,3999.84
-114,-134,4067.27
-113,-134,4132.18
-112,-134,4194.47
-111,-134,4254.03
-110,-134,4310.74
-109,-134,4364.5
-108,-134,4415.2
-107,-134,4462.72
-106,-134,4506.93
-105,-134,4547.73
-104,-134,4584.97
-103,-134,4618.55
-102,-134,4648.32
-101,-134,4674.16
-100,-134,4695.94
-99,-134,4713.51
-98,-134,4726.76
-97,-134,4735.53
-96,-134,4739.7
-95,-134,4739.12
-94,-134,4733.65
-93,-134,4723.17
-92,-134,4707.54
-91,-134,4686.62
-90,-134,4660.29
-89,-134,4628.42
-88,-134,4590.89
-87,-134,4547.58
-86,-134,4498.39
-85,-134,4443.21
-84,-134,4381.94
-83,-134,4314.5
-82,-134,4240.82
-81,-134,4160.81
-80,-134,4074.44
-79,-134,3981.66
-78,-134,3882.43
-77,-134,3776.74
-76,-134,3664.59
-75,-134,3546
-74,-134,3420.98
-73,-134,3289.6
-72,-134,3151.92
-71,-134,3008.02
-70,-134,2858
-69,-134,2701.98
-68,-134,2540.11
-67,-134,2372.54
-66,-134,2199.47
-65,-134,2021.08
-64,-134,1837.62
-63,-134,1649.3
-62,-134,1456.41
-61,-134,1259.23
-60,-134,1058.05
-59,-134,853.212
-58,-134,645.045
-57,-134,433.913
-56,-134,220.195
-55,-134,4.28653
-54,-134,-213.403
-53,-134,-432.447
-52,-134,-652.408
-51,-134,-872.832
-50,-134,-1093.26
-49,-134,-1313.21
-48,-134,-1532.22
-47,-134,-1749.78
-46,-134,-1965.42
-45,-134,-2178.62
-44,-134,-2388.91
-43,-134,-2595.77
-42,-134,-2798.71
-41,-134,-2997.24
-40,-134,-3190.88
-39,-134,-3379.14
-38,-134,-3561.56
-37,-134,-3737.68
-36,-134,-3907.06
-35,-134,-4069.25
-34,-134,-4223.86
-33,-134,-4370.49
-32,-134,-4508.76
-31,-134,-4638.31
-30,-134,-4758.83
-29,-134,-4870
-28,-134,-4971.55
-27,-134,-5063.23
-26,-134,-5144.81
-25,-134,-5216.1
-24,-134,-5276.94
-23,-134,-5327.19
-22,-134,-5366.76
-21,-134,-5395.57
-20,-134,-5413.6
-19,-134,-5420.83
-18,-134,-5417.3
-17,-134,-5403.07
-16,-134,-5378.23
-15,-134,-5342.9
-14,-134,-5297.25
-13,-134,-5241.46
-12,-134,-5175.74
-11,-134,-5100.33
-10,-134,-5015.52
-9,-134,-4921.58
-8,-134,-4818.86
-7,-134,-4707.68
-6,-134,-4588.42
-5,-134,-4461.46
-4,-134,-4327.21
-3,-134,-4186.08
-2,-134,-4038.53
-1,-134,-3884.98
0,-134,-3725.92
1,-134,-3561.8
2,-134,-3393.11
3,-134,-3220.33
4,-134,-3043.96
5,-134,-2864.49
6,-134,-2682.4
7,-134,-2498.2
8,-134,-2312.38
9,-134,-2125.43
10,-134,-1937.82
11,-134,-1750.04
12,-134,-1562.56
13,-134,-1375.83
14,-134,-1190.3
15,-134,-1006.42
16,-134,-824.604
17,-134,-645.267
18,-134,-468.807
19,-134,-295.605
20,-134,-126.028
21,-134,39.5772
22,-134,200.879
23,-134,357.564
24,-134,509.34
25,-134,655.932
26,-134,797.084
27,-134,932.562
28,-134,1062.15
29,-134,1185.66
30,-134,1302.91
31,-134,1413.75
32,-134,1518.04
33,-134,1615.69
34,-134,1706.59
35,-134,1790.68
36,-134,1867.9
37,-134,1938.22
38,-134,2001.64
39,-134,2058.15
40,-134,2107.8
41,-134,2150.61
42,-134,2186.66
43,-134,2216.02
44,-134,2238.79
45,-134,2255.08
46,-134,2265.01
47,-134,2268.73
48,-134,2266.4
49,-134,2258.17
50,-134,2244.22
51,-134,2224.75
52,-134,2199.95
53,-134,2170.04
54,-134,2135.22
55,-134,2095.73
56,-134,2051.8
57,-134,2003.65
58,-134,1951.55
59,-134,1895.72
60,-134,1836.42
61,-134,1773.89
62,-134,1708.4
63,-134,1640.18
64,-134,1569.5
65,-134,1496.6
66,-134,1421.73
67,-134,1345.13
68,-134,1267.05
69,-134,1187.72
70,-134,1107.37
71,-134,1026.23
72,-134,944.511
73,-134,862.43
74,-134,780.188
75,-134,697.979
76,-134,615.988
77,-134,534.391
78,-134,453.352
79,-134,373.027
80,-134,293.559
81,-134,215.081
82,-134,137.713
83,-134,61.5634
84,-134,-13.27
85,-134,-86.7032
86,-134,-158.664
87,-134,-229.093
88,-134,-297.942
89,-134,-365.177
90,-134,-430.773
91,-134,-494.721
92,-134,-557.019
93,-134,-617.681
94,-134,-676.728
95,-134,-734.192
96,-134,-790.118
97,-134,-844.557
98,-134,-897.569
99,-134,-949.224
100,-134,-999.598
101,-134,-1048.77
102,-134,-1096.84
103,-134,-1143.88
104,-134,-1190.01
105,-134,-1235.32
106,-134,-1279.91
107,-134,-1323.88
108,-134,-1367.35
109,-134,-1410.41
110,-134,-1453.16
111,-134,-1495.7
112,-134,-1538.13
113,-134,-1580.54
114,-134,-1623.02
115,-134,-1665.63
116,-134,-1708.46
117,-134,-1751.57
118,-134,-1795.01
119,-134,-1838.82
120,-134,-1883.05
121,-134,-1927.71
122,-134,-1972.83
123,-134,-2018.4
124,-134,-2064.41
125,-134,-2110.85
126,-134,-2157.67
127,-134,-2204.83
128,-134,-2252.27
129,-134,-2299.93
130,-134,-2347.71
131,-134,-2395.52
132,-134,-2443.26
133,-134,-2490.81
134,-134,-2538.04
135,-134,-2584.82
136,-134,-2630.99
137,-134,-2676.41
138,-134,-2720.92
139,-134,-2764.34
140,-134,-2806.52
141,-134,-2847.26
142,-134,-2886.4
143,-134,-2923.76
144,-134,-2959.15
145,-134,-2992.4
146,-134,-3023.34
147,-134,-3051.79
148,-134,-3077.59
149,-134,-3100.57
150,-134,-3120.59
151,-134,-3137.5
152,-134,-3151.17
153,-134,-3161.47
154,-134,-3168.29
155,-134,-3171.53
156,-134,-3171.1
157,-134,-3166.94
158,-134,-3158.98
159,-134,-3147.17
160,-134,-3131.5
161,-134,-3111.94
162,-134,-3088.5
163,-134,-3061.18
164,-134,-3030.02
165,-134,-2995.07
166,-134,-2956.37
167,-134,-2914
168,-134,-2868.03
169,-134,-2818.57
170,-134,-2765.7
171,-134,-2709.55
172,-134,-2650.24
173,-134,-2587.88
174,-134,-2522.62
175,-134,-2454.59
176,-134,-2383.93
177,-134,-2310.79
178,-134,-2235.3
179,-134,-2157.62
180,-134,-2077.89
-180,-133,-2141.09
-179,-133,-2059.02
-178,-133,-1974.94
-177,-133,-1889.01
-176,-133,-1801.36
-175,-133,-1712.12
-174,-133,-1621.4
-173,-133,-1529.33
-172,-133,-1436.01
-171,-133,-1341.55
-170,-133,-1246.03
-169,-133,-1149.56
-168,-133,-1052.2
-167,-133,-954.036
-166,-133,-855.125
-165,-133,-755.527
-164,-133,-655.295
-163,-133,-554.475
-162,-133,-453.107
-161,-133,-351.226
-160,-133,-248.863
-159,-133,-146.046
-158,-133,-42.7996
-157,-133,60.8546
-156,-133,164.896
-155,-133,269.304
-154,-133,374.06
-153,-133,479.143
-152,-133,584.534
-151,-133,690.208
-150,-133,796.141
-149,-133,902.306
-148,-133,1008.67
-147,-133,1115.21
-146,-133,1221.87
-145,-133,1328.62
-144,-133,1435.42
-143,-133,1542.21
-142,-133,1648.94
-141,-133,1755.56
-140,-133,1861.99
-139,-133,1968.19
-138,-133,2074.07
-137,-133,2179.57
-136,-133,2284.6
-135,-133,2389.1
-134,-133,2492.98
-133,-133,2596.16
-132,-133,2698.55
-131,-133,2800.06
-130,-133,2900.6
-129,-133,3000.1
-128,-133,3098.44
-127,-133,3195.55
-126,-133,3291.32
-125,-133,3385.66
-124,-133,3478.49
-123,-133,3569.7
-122,-133,3659.2
-121,-133,3746.9
-120,-133,3832.69
-119,-133,3916.49
-118,-133,3998.18
-117,-133,4077.69
-116,-133,4154.89
-115,-133,4229.71
-114,-133,4302.02
-113,-133,4371.73
-112,-133,4438.74
-111,-133,4502.93
-110,-133,4564.2
-109,-133,4622.43
-108,-133,4677.51
-107,-133,4729.33
-106,-133,4777.76
-105,-133,4822.68
-104,-133,4863.97
-103,-133,4901.5
-102,-133,4935.14
-101,-133,4964.76
-100,-133,4990.22
-99,-133,5011.4
-98,-133,5028.14
-97,-133,5040.32
-96,-133,5047.78
-95,-133,5050.4
-94,-133,5048.03
-93,-133,5040.54
-92,-133,5027.77
-91,-133,5009.6
-90,-133,4985.89
-89,-133,4956.52
-88,-133,4921.35
-87,-133,4880.26
-86,-133,4833.14
-85,-133,4779.87
-84,-133,4720.36
-83,-133,4654.52
-82,-133,4582.25
-81,-133,4503.48
-80,-133,4418.16
-79,-133,4326.22
-78,-133,4227.64
-77,-133,4122.39
-76,-133,4010.45
-75,-133,3891.85
-74,-133,3766.59
-73,-133,3634.73
-72,-133,3496.32
-71,-133,3351.43
-70,-133,3200.17
-69,-133,3042.65
-68,-133,2879.01
-67,-133,2709.4
-66,-133,2534
-65,-133,2353.01
-64,-133,2166.65
-63,-133,1975.17
-62,-133,1778.82
-61,-133,1577.89
-60,-133,1372.68
-59,-133,1163.53
-58,-133,950.759
-57,-133,734.748
-56,-133,515.874
-55,-133,294.538
-54,-133,71.1556
-53,-133,-153.842
-52,-133,-380.007
-51,-133,-606.88
-50,-133,-833.989
-49,-133,-1060.85
-48,-133,-1286.98
-47,-133,-1511.86
-46,-133,-1735.01
-45,-133,-1955.9
-44,-133,-2174.03
-43,-133,-2388.88
-42,-133,-2599.95
-41,-133,-2806.72
-40,-133,-3008.69
-39,-133,-3205.37
-38,-133,-3396.27
-37,-133,-3580.91
-36,-133,-3758.83
-35,-133,-3929.57
-34,-133,-4092.72
-33,-133,-4247.85
-32,-133,-4394.57
-31,-133,-4532.51
-30,-133,-4661.32
-29,-133,-4780.67
-28,-133,-4890.28
-27,-133,-4989.86
-26,-133,-5079.19
-25,-133,-5158.05
-24,-133,-5226.26
-23,-133,-5283.67
-22,-133,-5330.17
-21,-133,-5365.67
-20,-133,-5390.13
-19,-133,-5403.54
-18,-133,-5405.9
-17,-133,-5397.28
-16,-133,-5377.74
-15,-133,-5347.42
-14,-133,-5306.47
-13,-133,-5255.05
-12,-133,-5193.38
-11,-133,-5121.71
-10,-133,-5040.29
-9,-133,-4949.44
-8,-133,-4849.46
-7,-133,-4740.7
-6,-133,-4623.54
-5,-133,-4498.35
-4,-133,-4365.56
-3,-133,-4225.58
-2,-133,-4078.86
-1,-133,-3925.86
0,-133,-3767.05
1,-133,-3602.91
2,-133,-3433.92
3,-133,-3260.58
4,-133,-3083.39
5,-133,-2902.86
6,-133,-2719.5
7,-133,-2533.81
8,-133,-2346.29
9,-133,-2157.46
10,-133,-1967.79
11,-133,-1777.79
12,-133,-1587.95
13,-133,-1398.72
14,-133,-1210.59
15,-133,-1023.99
16,-133,-839.377
17,-133,-657.172
18,-133,-477.788
19,-133,-301.621
20,-133,-129.052
21,-133,39.5566
22,-133,203.859
23,-133,363.528
24,-133,518.257
25,-133,667.758
26,-133,811.763
27,-133,950.025
28,-133,1082.32
29,-133,1208.44
30,-133,1328.19
31,-133,1441.43
32,-133,1548.01
33,-133,1647.8
34,-133,1740.71
35,-133,1826.66
36,-133,1905.59
37,-133,1977.48
38,-133,2042.3
39,-133,2100.06
40,-133,2150.78
41,-133,2194.51
42,-133,2231.31
43,-133,2261.25
44,-133,2284.44
45,-133,2300.99
46,-133,2311.02
47,-133,2314.69
48,-133,2312.15
49,-133,2303.57
50,-133,2289.14
51,-133,2269.05
52,-133,2243.52
53,-133,2212.75
54,-133,2176.97
55,-133,2136.43
56,-133,2091.35
57,-133,2041.98
58,-133,1988.58
59,-133,1931.41
60,-133,1870.71
61,-133,1806.76
62,-133,1739.81
63,-133,1670.13
64,-133,1597.98
65,-133,1523.63
66,-133,1447.32
67,-133,1369.32
68,-133,1289.88
69,-133,1209.25
70,-133,1127.66
71,-133,1045.36
72,-133,962.564
73,-133,879.5
74,-133,796.379
75,-133,713.403
76,-133,630.765
77,-133,548.648
78,-133,467.225
79,-133,386.655
80,-133,307.089
81,-133,228.663
82,-133,151.501
83,-133,75.7168
84,-133,1.40816
85,-133,-71.3387
86,-133,-142.451
87,-133,-211.869
88,-133,-279.546
89,-133,-345.45
90,-133,-409.56
91,-133,-471.869
92,-133,-532.381
93,-133,-591.115
94,-133,-648.099
95,-133,-703.374
96,-133,-756.99
97,-133,-809.01
98,-133,-859.503
99,-133,-908.549
100,-133,-956.236
101,-133,-1002.66
102,-133,-1047.92
103,-133,-1092.12
104,-133,-1135.38
105,-133,-1177.8
106,-133,-1219.51
107,-133,-1260.63
108,-133,-1301.27
109,-133,-1341.55
110,-133,-1381.59
111,-133,-1421.51
112,-133,-1461.4
113,-133,-1501.39
114,-133,-1541.57
115,-133,-1582.03
116,-133,-1622.86
117,-133,-1664.13
118,-133,-1705.92
119,-133,-1748.28
120,-133,-1791.27
121,-133,-1834.9
122,-133,-1879.22
123,-133,-1924.22
124,-133,-1969.91
125,-133,-2016.28
126,-133,-2063.29
127,-133,-2110.9
128,-133,-2159.06
129,-133,-2207.7
130,-133,-2256.73
131,-133,-2306.06
132,-133,-2355.57
133,-133,-2405.16
134,-133,-2454.68
135,-133,-2504
136,-133,-2552.96
137,-133,-2601.39
138,-133,-2649.13
139,-133,-2696
140,-133,-2741.81
141,-133,-2786.38
142,-133,-2829.52
143,-133,-2871.02
144,-133,-2910.7
145,-133,-2948.36
146,-133,-2983.8
147,-133,-3016.85
148,-133,-3047.31
149,-133,-3075
150,-133,-3099.76
151,-133,-3121.42
152,-133,-3139.83
153,-133,-3154.84
154,-133,-3166.33
155,-133,-3174.19
156,-133,-3178.29
157,-133,-3178.57
158,-133,-3174.94
159,-133,-3167.34
160,-133,-3155.73
161,-133,-3140.09
162,-133,-3120.39
163,-133,-3096.65
164,-133,-3068.88
165,-133,-3037.12
166,-133,-3001.41
167,-133,-2961.82
168,-133,-2918.42
169,-133,-2871.29
170,-133,-2820.55
171,-133,-2766.29
172,-133,-2708.62
173,-133,-2647.69
174,-133,-2583.62
175,-133,-2516.54
176,-133,-2446.59
177,-133,-2373.93
178,-133,-2298.7
179,-133,-2221.03
180,-133,-2141.09
-180,-132,-2203.73
-179,-132,-2121.3
-178,-132,-2036.65
-177,-132,-1949.92
-176,-132,-1861.24
-175,-132,-1770.75
-174,-132,-1678.57
-173,-132,-1584.83
-172,-132,-1489.63
-171,-132,-1393.09
-170,-132,-1295.29
-169,-132,-1196.34
-168,-132,-1096.32
-167,-132,-995.3
-166,-132,-893.353
-165,-132,-790.543
-164,-132,-686.926
-163,-132,-582.55
-162,-132,-477.462
-161,-132,-371.702
-160,-132,-265.304
-159,-132,-158.302
-158,-132,-50.724
-157,-132,57.4019
-156,-132,166.05
-155,-132,275.195
-154,-132,384.813
-153,-132,494.877
-152,-132,605.361
-151,-132,716.235
-150,-132,827.469
-149,-132,939.029
-148,-132,1050.88
-147,-132,1162.97
-146,-132,1275.27
-145,-132,1387.73
-144,-132,1500.29
-143,-132,1612.89
-142,-132,1725.48
-141,-132,1837.99
-140,-132,1950.35
-139,-132,2062.49
-138,-132,2174.34
-137,-132,2285.81
-136,-132,2396.81
-135,-132,2507.27
-134,-132,2617.1
-133,-132,2726.21
-132,-132,2834.5
-131,-132,2941.88
-130,-132,3048.26
-129,-132,3153.54
-128,-132,3257.63
-127,-132,3360.42
-126,-132,3461.82
-125,-132,3561.73
-124,-132,3660.06
-123,-132,3756.7
-122,-132,3851.56
-121,-132,3944.55
-120,-132,4035.55
-119,-132,4124.47
-118,-132,4211.22
-117,-132,4295.69
-116,-132,4377.79
-115,-132,4457.4
-114,-132,4534.44
-113,-132,4608.79
-112,-132,4680.35
-111,-132,4749.01
-110,-132,4814.66
-109,-132,4877.2
-108,-132,4936.5
-107,-132,4992.45
-106,-132,5044.94
-105,-132,5093.83
-104,-132,5139.01
-103,-132,5180.35
-102,-132,5217.71
-101,-132,5250.96
-100,-132,5279.98
-99,-132,5304.62
-98,-132,5324.74
-97,-132,5340.2
-96,-132,5350.87
-95,-132,5356.59
-94,-132,5357.22
-93,-132,5352.63
-92,-132,5342.66
-91,-132,5327.18
-90,-132,5306.05
-89,-132,5279.14
-88,-132,5246.3
-87,-132,5207.43
-86,-132,5162.38
-85,-132,5111.05
-84,-132,5053.33
-83,-132,4989.12
-82,-132,4918.32
-81,-132,4840.86
-80,-132,4756.66
-79,-132,4665.68
-78,-132,4567.85
-77,-132,4463.16
-76,-132,4351.58
-75,-132,4233.11
-74,-132,4107.77
-73,-132,3975.6
-72,-132,3836.65
-71,-132,3690.98
-70,-132,3538.68
-69,-132,3379.87
-68,-132,3214.68
-67,-132,3043.26
-66,-132,2865.78
-65,-132,2682.44
-64,-132,2493.45
-63,-132,2299.06
-62,-132,2099.52
-61,-132,1895.12
-60,-132,1686.16
-59,-132,1472.97
-58,-132,1255.88
-57,-132,1035.27
-56,-132,811.527
-55,-132,585.046
-54,-132,356.25
-53,-132,125.578
-52,-132,-106.518
-51,-132,-339.57
-50,-132,-573.098
-49,-132,-806.611
-48,-132,-1039.61
-47,-132,-1271.57
-46,-132,-1502
-45,-132,-1730.35
-44,-132,-1956.11
-43,-132,-2178.76
-42,-132,-2397.76
-41,-132,-2612.59
-40,-132,-2822.73
-39,-132,-3027.67
-38,-132,-3226.91
-37,-132,-3419.94
-36,-132,-3606.3
-35,-132,-3785.5
-34,-132,-3957.1
-33,-132,-4120.68
-32,-132,-4275.8
-31,-132,-4422.09
-30,-132,-4559.17
-29,-132,-4686.71
-28,-132,-4804.38
-27,-132,-4911.9
-26,-132,-5009.02
-25,-132,-5095.5
-24,-132,-5171.15
-23,-132,-5235.8
-22,-132,-5289.32
-21,-132,-5331.63
-20,-132,-5362.64
-19,-132,-5382.34
-18,-132,-5390.74
-17,-132,-5387.86
-16,-132,-5373.8
-15,-132,-5348.65
-14,-132,-5312.55
-13,-132,-5265.68
-12,-132,-5208.25
-11,-132,-5140.5
-10,-132,-5062.68
-9,-132,-4975.09
-8,-132,-4878.05
-7,-132,-4771.91
-6,-132,-4657.03
-5,-132,-4533.82
-4,-132,-4402.68
-3,-132,-4264.04
-2,-132,-4118.35
-1,-132,-3966.08
0,-132,-3807.7
1,-132,-3643.71
2,-132,-3474.59
3,-132,-3300.85
4,-132,-3123.01
5,-132,-2941.58
6,-132,-2757.08
7,-132,-2570.03
8,-132,-2380.94
9,-132,-2190.33
10,-132,-1998.72
11,-132,-1806.6
12,-132,-1614.48
13,-132,-1422.84
14,-132,-1232.16
15,-132,-1042.91
16,-132,-855.545
17,-132,-670.509
18,-132,-488.229
19,-132,-309.116
20,-132,-133.565
21,-132,38.0448
22,-132,205.354
23,-132,368.022
24,-132,525.726
25,-132,678.165
26,-132,825.058
27,-132,966.144
28,-132,1101.18
29,-132,1229.96
30,-132,1352.28
31,-132,1467.97
32,-132,1576.88
33,-132,1678.88
34,-132,1773.86
35,-132,1861.74
36,-132,1942.45
37,-132,2015.96
38,-132,2082.24
39,-132,2141.3
40,-132,2193.15
41,-132,2237.84
42,-132,2275.44
43,-132,2306.01
44,-132,2329.65
45,-132,2346.5
46,-132,2356.66
47,-132,2360.3
48,-132,2357.57
49,-132,2348.66
50,-132,2333.76
51,-132,2313.06
52,-132,2286.78
53,-132,2255.15
54,-132,2218.4
55,-132,2176.78
56,-132,2130.53
57,-132,2079.91
58,-132,2025.19
59,-132,1966.63
60,-132,1904.5
61,-132,1839.07
62,-132,1770.62
63,-132,1699.43
64,-132,1625.76
65,-132,1549.9
66,-132,1472.1
67,-132,1392.65
68,-132,1311.79
69,-132,1229.8
70,-132,1146.92
71,-132,1063.4
72,-132,979.47
73,-132,895.371
74,-132,811.321
75,-132,727.532
76,-132,644.205
77,-132,561.53
78,-132,479.688
79,-132,398.845
80,-132,319.157
81,-132,240.766
82,-132,163.8
83,-132,88.3765
84,-132,14.5959
85,-132,-57.4536
86,-132,-127.698
87,-132,-196.078
88,-132,-262.548
89,-132,-327.077
90,-132,-389.647
91,-132,-450.255
92,-132,-508.911
93,-132,-565.636
94,-132,-620.468
95,-132,-673.454
96,-132,-724.653
97,-132,-774.136
98,-132,-821.984
99,-132,-868.288
100,-132,-913.146
101,-132,-956.666
102,-132,-998.962
103,-132,-1040.15
104,-132,-1080.37
105,-132,-1119.73
106,-132,-1158.38
107,-132,-1196.45
108,-132,-1234.07
109,-132,-1271.38
110,-132,-1308.51
111,-132,-1345.58
112,-132,-1382.74
113,-132,-1420.1
114,-132,-1457.77
115,-132,-1495.87
116,-132,-1534.49
117,-132,-1573.73
118,-132,-1613.67
119,-132,-1654.38
120,-132,-1695.92
121,-132,-1738.33
122,-132,-1781.66
123,-132,-1825.93
124,-132,-1871.13
125,-132,-1917.27
126,-132,-1964.32
127,-132,-2012.23
128,-132,-2060.98
129,-132,-2110.47
130,-132,-2160.64
131,-132,-2211.38
132,-132,-2262.59
133,-132,-2314.13
134,-132,-2365.88
135,-132,-2417.69
136,-132,-2469.39
137,-132,-2520.81
138,-132,-2571.77
139,-132,-2622.08
140,-132,-2671.55
141,-132,-2719.97
142,-132,-2767.14
143,-132,-2812.84
144,-132,-2856.86
145,-132,-2898.99
146,-132,-2939.03
147,-132,-2976.76
148,-132,-3011.98
149,-132,-3044.49
150,-132,-3074.11
151,-132,-3100.64
152,-132,-3123.92
153,-132,-3143.79
154,-132,-3160.1
155,-132,-3172.71
156,-132,-3181.51
157,-132,-3186.38
158,-132,-3187.24
159,-132,-3184
160,-132,-3176.62
161,-132,-3165.06
162,-132,-3149.27
163,-132,-3129.27
164,-132,-3105.05
165,-132,-3076.65
166,-132,-3044.09
167,-132,-3007.43
168,-132,-2966.75
169,-132,-2922.12
170,-132,-2873.64
171,-132,-2821.4
172,-132,-2765.54
173,-132,-2706.16
174,-132,-2643.4
175,-132,-2577.39
176,-132,-2508.28
177,-132,-2436.21
178,-132,-2361.33
179,-132,-2283.79
180,-132,-2203.73
-180,-131,-2265.81
-179,-131,-2183.12
-178,-131,-2097.97
-177,-131,-2010.51
