Phi[deg],Theta[deg],dB(GainTotal)
137,-157,-9.60639
138,-157,-9.56656
139,-157,-9.52511
140,-157,-9.48201
141,-157,-9.43726
142,-157,-9.39084
143,-157,-9.34274
144,-157,-9.29296
145,-157,-9.2415
146,-157,-9.18836
147,-157,-9.13356
148,-157,-9.07711
149,-157,-9.01902
150,-157,-8.9593
151,-157,-8.898
152,-157,-8.83513
153,-157,-8.77073
154,-157,-8.70482
155,-157,-8.63746
156,-157,-8.56867
157,-157,-8.4985
158,-157,-8.427
159,-157,-8.35421
160,-157,-8.28018
161,-157,-8.20496
162,-157,-8.1286
163,-157,-8.05115
164,-157,-7.97266
165,-157,-7.89319
166,-157,-7.81279
167,-157,-7.7315
168,-157,-7.64939
169,-157,-7.5665
170,-157,-7.48288
171,-157,-7.39859
172,-157,-7.31366
173,-157,-7.22815
174,-157,-7.1421
175,-157,-7.05556
176,-157,-6.96857
177,-157,-6.88117
178,-157,-6.7934
179,-157,-6.7053
180,-157,-6.61691
-180,-156,-6.62501
-179,-156,-6.5336
-178,-156,-6.44198
-177,-156,-6.35018
-176,-156,-6.25822
-175,-156,-6.16614
-174,-156,-6.07398
-173,-156,-5.98175
-172,-156,-5.88949
-171,-156,-5.79722
-170,-156,-5.70497
-169,-156,-5.61276
-168,-156,-5.52061
-167,-156,-5.42856
-166,-156,-5.33663
-165,-156,-5.24483
-164,-156,-5.15319
-163,-156,-5.06173
-162,-156,-4.97048
-161,-156,-4.87946
-160,-156,-4.78869
-159,-156,-4.6982
-158,-156,-4.608
-157,-156,-4.51812
-156,-156,-4.4286
-155,-156,-4.33944
-154,-156,-4.25067
-153,-156,-4.16233
-152,-156,-4.07444
-151,-156,-3.98703
-150,-156,-3.90012
-149,-156,-3.81374
-148,-156,-3.72792
-147,-156,-3.64269
-146,-156,-3.55808
-145,-156,-3.47412
-144,-156,-3.39085
-143,-156,-3.30829
-142,-156,-3.22648
-141,-156,-3.14545
-140,-156,-3.06523
-139,-156,-2.98587
-138,-156,-2.90739
-137,-156,-2.82983
-136,-156,-2.75322
-135,-156,-2.6776
-134,-156,-2.60301
-133,-156,-2.52948
-132,-156,-2.45705
-131,-156,-2.38575
-130,-156,-2.31562
-129,-156,-2.2467
-128,-156,-2.17902
-127,-156,-2.11262
-126,-156,-2.04753
-125,-156,-1.98378
-124,-156,-1.92143
-123,-156,-1.86048
-122,-156,-1.80099
-121,-156,-1.74298
-120,-156,-1.68649
-119,-156,-1.63155
-118,-156,-1.57818
-117,-156,-1.52643
-116,-156,-1.47632
-115,-156,-1.42787
-114,-156,-1.38112
-113,-156,-1.33609
-112,-156,-1.29282
-111,-156,-1.25132
-110,-156,-1.21161
-109,-156,-1.17373
-108,-156,-1.1377
-107,-156,-1.10352
-106,-156,-1.07124
-105,-156,-1.04085
-104,-156,-1.01239
-103,-156,-0.985862
-102,-156,-0.961288
-101,-156,-0.93868
-100,-156,-0.918051
-99,-156,-0.899413
-98,-156,-0.882775
-97,-156,-0.868148
-96,-156,-0.855538
-95,-156,-0.844952
-94,-156,-0.836397
-93,-156,-0.829875
-92,-156,-0.82539
-91,-156,-0.822944
-90,-156,-0.822536
-89,-156,-0.824166
-88,-156,-0.827832
-87,-156,-0.83353
-86,-156,-0.841256
-85,-156,-0.851004
-84,-156,-0.862766
-83,-156,-0.876534
-82,-156,-0.892299
-81,-156,-0.91005
-80,-156,-0.929774
-79,-156,-0.951459
-78,-156,-0.97509
-77,-156,-1.00065
-76,-156,-1.02812
-75,-156,-1.05749
-74,-156,-1.08874
-73,-156,-1.12184
-72,-156,-1.15677
-71,-156,-1.19352
-70,-156,-1.23206
-69,-156,-1.27235
-68,-156,-1.31439
-67,-156,-1.35813
-66,-156,-1.40356
-65,-156,-1.45064
-64,-156,-1.49935
-63,-156,-1.54965
-62,-156,-1.60151
-61,-156,-1.6549
-60,-156,-1.70979
-59,-156,-1.76614
-58,-156,-1.82393
-57,-156,-1.8831
-56,-156,-1.94364
-55,-156,-2.0055
-54,-156,-2.06865
-53,-156,-2.13304
-52,-156,-2.19865
-51,-156,-2.26544
-50,-156,-2.33337
-49,-156,-2.40239
-48,-156,-2.47248
-47,-156,-2.5436
-46,-156,-2.6157
-45,-156,-2.68876
-44,-156,-2.76273
-43,-156,-2.83757
-42,-156,-2.91326
-41,-156,-2.98976
-40,-156,-3.06702
-39,-156,-3.14502
-38,-156,-3.22371
-37,-156,-3.30308
-36,-156,-3.38307
-35,-156,-3.46367
-34,-156,-3.54484
-33,-156,-3.62654
-32,-156,-3.70875
-31,-156,-3.79144
-30,-156,-3.87458
-29,-156,-3.95814
-28,-156,-4.04209
-27,-156,-4.12641
-26,-156,-4.21108
-25,-156,-4.29606
-24,-156,-4.38133
-23,-156,-4.46688
-22,-156,-4.55267
-21,-156,-4.63868
-20,-156,-4.7249
-19,-156,-4.8113
-18,-156,-4.89785
-17,-156,-4.98455
-16,-156,-5.07136
-15,-156,-5.15827
-14,-156,-5.24525
-13,-156,-5.33228
-12,-156,-5.41935
-11,-156,-5.50643
-10,-156,-5.59349
-9,-156,-5.68052
-8,-156,-5.76749
-7,-156,-5.85438
-6,-156,-5.94115
-5,-156,-6.0278
-4,-156,-6.11428
-3,-156,-6.20056
-2,-156,-6.28663
-1,-156,-6.37245
0,-156,-6.45797
1,-156,-6.54318
2,-156,-6.62804
3,-156,-6.7125
4,-156,-6.79653
5,-156,-6.88008
6,-156,-6.96312
7,-156,-7.04561
8,-156,-7.12749
9,-156,-7.20873
10,-156,-7.28927
11,-156,-7.36906
12,-156,-7.44807
13,-156,-7.52622
14,-156,-7.60349
15,-156,-7.67981
16,-156,-7.75513
17,-156,-7.82941
18,-156,-7.90259
19,-156,-7.97463
20,-156,-8.04546
21,-156,-8.11506
22,-156,-8.18337
23,-156,-8.25035
24,-156,-8.31595
25,-156,-8.38015
26,-156,-8.4429
27,-156,-8.50417
28,-156,-8.56395
29,-156,-8.62219
30,-156,-8.67889
31,-156,-8.73402
32,-156,-8.78758
33,-156,-8.83956
34,-156,-8.88996
35,-156,-8.93879
36,-156,-8.98605
37,-156,-9.03176
38,-156,-9.07593
39,-156,-9.11859
40,-156,-9.15977
41,-156,-9.1995
42,-156,-9.23781
43,-156,-9.27474
44,-156,-9.31035
45,-156,-9.34466
46,-156,-9.37774
47,-156,-9.40963
48,-156,-9.44039
49,-156,-9.47006
50,-156,-9.49871
51,-156,-9.52638
52,-156,-9.55314
53,-156,-9.57903
54,-156,-9.60411
55,-156,-9.62844
56,-156,-9.65206
57,-156,-9.67501
58,-156,-9.69736
59,-156,-9.71913
60,-156,-9.74038
61,-156,-9.76113
62,-156,-9.78142
63,-156,-9.80129
64,-156,-9.82076
65,-156,-9.83984
66,-156,-9.85857
67,-156,-9.87696
68,-156,-9.89502
69,-156,-9.91276
70,-156,-9.93018
71,-156,-9.94729
72,-156,-9.96409
73,-156,-9.98056
74,-156,-9.99671
75,-156,-10.0125
76,-156,-10.028
77,-156,-10.0431
78,-156,-10.0578
79,-156,-10.0721
80,-156,-10.086
81,-156,-10.0995
82,-156,-10.1125
83,-156,-10.1251
84,-156,-10.1371
85,-156,-10.1486
86,-156,-10.1596
87,-156,-10.17
88,-156,-10.1798
89,-156,-10.189
90,-156,-10.1976
91,-156,-10.2056
92,-156,-10.2129
93,-156,-10.2195
94,-156,-10.2255
95,-156,-10.2307
96,-156,-10.2353
97,-156,-10.2392
98,-156,-10.2423
99,-156,-10.2447
100,-156,-10.2464
101,-156,-10.2473
102,-156,-10.2475
103,-156,-10.247
104,-156,-10.2457
105,-156,-10.2437
106,-156,-10.2409
107,-156,-10.2373
108,-156,-10.233
109,-156,-10.2279
110,-156,-10.2221
111,-156,-10.2154
112,-156,-10.2079
113,-156,-10.1996
114,-156,-10.1905
115,-156,-10.1806
116,-156,-10.1697
117,-156,-10.158
118,-156,-10.1454
119,-156,-10.1318
120,-156,-10.1172
121,-156,-10.1017
122,-156,-10.085
123,-156,-10.0674
124,-156,-10.0485
125,-156,-10.0286
126,-156,-10.0074
127,-156,-9.98496
128,-156,-9.96125
129,-156,-9.93619
130,-156,-9.90975
131,-156,-9.88189
132,-156,-9.85255
133,-156,-9.82169
134,-156,-9.78927
135,-156,-9.75525
136,-156,-9.71959
137,-156,-9.68225
138,-156,-9.64321
139,-156,-9.60243
140,-156,-9.55989
141,-156,-9.51557
142,-156,-9.46944
143,-156,-9.4215
144,-156,-9.37174
145,-156,-9.32016
146,-156,-9.26676
147,-156,-9.21154
148,-156,-9.15452
149,-156,-9.09572
150,-156,-9.03515
151,-156,-8.97284
152,-156,-8.90883
153,-156,-8.84315
154,-156,-8.77584
155,-156,-8.70693
156,-156,-8.63649
157,-156,-8.56454
158,-156,-8.49116
159,-156,-8.41638
160,-156,-8.34026
161,-156,-8.26287
162,-156,-8.18426
163,-156,-8.10448
164,-156,-8.0236
165,-156,-7.94167
166,-156,-7.85876
167,-156,-7.77492
168,-156,-7.69021
169,-156,-7.60468
170,-156,-7.5184
171,-156,-7.43141
172,-156,-7.34378
173,-156,-7.25554
174,-156,-7.16675
175,-156,-7.07746
176,-156,-6.98771
177,-156,-6.89755
178,-156,-6.80702
179,-156,-6.71616
180,-156,-6.62501
-180,-155,-6.63069
-179,-155,-6.53665
-178,-155,-6.44239
-177,-155,-6.34796
-176,-155,-6.25339
-175,-155,-6.15871
-174,-155,-6.06395
-173,-155,-5.96913
-172,-155,-5.87428
-171,-155,-5.77944
-170,-155,-5.68461
-169,-155,-5.58982
-168,-155,-5.49511
-167,-155,-5.40048
-166,-155,-5.30596
-165,-155,-5.21157
-164,-155,-5.11734
-163,-155,-5.02327
-162,-155,-4.92941
-161,-155,-4.83575
-160,-155,-4.74234
-159,-155,-4.64918
-158,-155,-4.55631
-157,-155,-4.46373
-156,-155,-4.37149
-155,-155,-4.2796
-154,-155,-4.18808
-153,-155,-4.09696
-152,-155,-4.00627
-151,-155,-3.91604
-150,-155,-3.82629
-149,-155,-3.73705
-148,-155,-3.64835
-147,-155,-3.56022
-146,-155,-3.47269
-145,-155,-3.38581
-144,-155,-3.29958
-143,-155,-3.21406
-142,-155,-3.12928
-141,-155,-3.04527
-140,-155,-2.96206
-139,-155,-2.8797
-138,-155,-2.79822
-137,-155,-2.71766
-136,-155,-2.63806
-135,-155,-2.55945
-134,-155,-2.48187
-133,-155,-2.40537
-132,-155,-2.32997
-131,-155,-2.25573
-130,-155,-2.18268
-129,-155,-2.11085
-128,-155,-2.0403
-127,-155,-1.97105
-126,-155,-1.90315
-125,-155,-1.83663
-124,-155,-1.77154
-123,-155,-1.7079
-122,-155,-1.64576
-121,-155,-1.58515
-120,-155,-1.52611
-119,-155,-1.46867
-118,-155,-1.41288
-117,-155,-1.35875
-116,-155,-1.30632
-115,-155,-1.25563
-114,-155,-1.20671
-113,-155,-1.15958
-112,-155,-1.11427
-111,-155,-1.07081
-110,-155,-1.02923
-109,-155,-0.989558
-108,-155,-0.951808
-107,-155,-0.916008
-106,-155,-0.882178
-105,-155,-0.85034
-104,-155,-0.820512
-103,-155,-0.792712
-102,-155,-0.766957
-101,-155,-0.743261
-100,-155,-0.721639
-99,-155,-0.702104
-98,-155,-0.684666
-97,-155,-0.669335
-96,-155,-0.65612
-95,-155,-0.645028
-94,-155,-0.636065
-93,-155,-0.629235
-92,-155,-0.624542
-91,-155,-0.621986
-90,-155,-0.62157
-89,-155,-0.62329
-88,-155,-0.627147
-87,-155,-0.633134
-86,-155,-0.641248
-85,-155,-0.651482
-84,-155,-0.663829
-83,-155,-0.678278
-82,-155,-0.69482
-81,-155,-0.713444
-80,-155,-0.734135
-79,-155,-0.756879
-78,-155,-0.781661
-77,-155,-0.808464
-76,-155,-0.837269
-75,-155,-0.868057
-74,-155,-0.900806
-73,-155,-0.935495
-72,-155,-0.9721
-71,-155,-1.0106
-70,-155,-1.05096
-69,-155,-1.09316
-68,-155,-1.13718
-67,-155,-1.18297
-66,-155,-1.23052
-65,-155,-1.27979
-64,-155,-1.33074
-63,-155,-1.38335
-62,-155,-1.43758
-61,-155,-1.4934
-60,-155,-1.55077
-59,-155,-1.60965
-58,-155,-1.67
-57,-155,-1.7318
-56,-155,-1.79499
-55,-155,-1.85955
-54,-155,-1.92542
-53,-155,-1.99258
-52,-155,-2.06098
-51,-155,-2.13058
-50,-155,-2.20134
-49,-155,-2.27322
-48,-155,-2.34617
-47,-155,-2.42017
-46,-155,-2.49517
-45,-155,-2.57112
-44,-155,-2.64799
-43,-155,-2.72574
-42,-155,-2.80433
-41,-155,-2.88372
-40,-155,-2.96388
-39,-155,-3.04476
-38,-155,-3.12633
-37,-155,-3.20856
-36,-155,-3.2914
-35,-155,-3.37484
-34,-155,-3.45882
-33,-155,-3.54332
-32,-155,-3.62832
-31,-155,-3.71377
-30,-155,-3.79966
-29,-155,-3.88595
-28,-155,-3.97261
-27,-155,-4.05962
-26,-155,-4.14695
-25,-155,-4.23459
-24,-155,-4.3225
-23,-155,-4.41066
-22,-155,-4.49905
-21,-155,-4.58766
-20,-155,-4.67645
-19,-155,-4.76541
-18,-155,-4.85452
-17,-155,-4.94376
-16,-155,-5.03311
-15,-155,-5.12255
-14,-155,-5.21206
-13,-155,-5.30163
-12,-155,-5.39123
-11,-155,-5.48084
-10,-155,-5.57044
-9,-155,-5.66001
-8,-155,-5.74953
-7,-155,-5.83898
-6,-155,-5.92832
-5,-155,-6.01755
-4,-155,-6.10662
-3,-155,-6.19551
-2,-155,-6.28419
-1,-155,-6.37263
0,-155,-6.46079
1,-155,-6.54865
2,-155,-6.63615
3,-155,-6.72328
4,-155,-6.80997
5,-155,-6.8962
6,-155,-6.98191
7,-155,-7.06706
8,-155,-7.15159
9,-155,-7.23547
10,-155,-7.31864
11,-155,-7.40103
12,-155,-7.48261
13,-155,-7.5633
14,-155,-7.64306
15,-155,-7.72182
16,-155,-7.79953
17,-155,-7.87614
18,-155,-7.95157
19,-155,-8.02577
20,-155,-8.09869
21,-155,-8.17027
22,-155,-8.24046
23,-155,-8.30921
24,-155,-8.37646
25,-155,-8.44218
26,-155,-8.50632
27,-155,-8.56885
28,-155,-8.62973
29,-155,-8.68893
30,-155,-8.74643
31,-155,-8.80221
32,-155,-8.85625
33,-155,-8.90856
34,-155,-8.95913
35,-155,-9.00797
36,-155,-9.05508
37,-155,-9.10049
38,-155,-9.14421
39,-155,-9.18627
40,-155,-9.22671
41,-155,-9.26557
42,-155,-9.30289
43,-155,-9.33872
44,-155,-9.37311
45,-155,-9.40611
46,-155,-9.43779
47,-155,-9.46821
48,-155,-9.49743
49,-155,-9.52551
50,-155,-9.55252
51,-155,-9.57853
52,-155,-9.6036
53,-155,-9.62779
54,-155,-9.65118
55,-155,-9.67382
56,-155,-9.69577
57,-155,-9.7171
58,-155,-9.73784
59,-155,-9.75807
60,-155,-9.77781
61,-155,-9.79713
62,-155,-9.81605
63,-155,-9.83461
64,-155,-9.85284
65,-155,-9.87077
66,-155,-9.88843
67,-155,-9.90582
68,-155,-9.92296
69,-155,-9.93987
70,-155,-9.95654
71,-155,-9.97298
72,-155,-9.98918
73,-155,-10.0051
74,-155,-10.0208
75,-155,-10.0363
76,-155,-10.0514
77,-155,-10.0663
78,-155,-10.0808
79,-155,-10.095
80,-155,-10.1088
81,-155,-10.1223
82,-155,-10.1353
83,-155,-10.1479
84,-155,-10.16
85,-155,-10.1716
86,-155,-10.1827
87,-155,-10.1933
88,-155,-10.2033
89,-155,-10.2127
90,-155,-10.2215
91,-155,-10.2297
92,-155,-10.2373
93,-155,-10.2442
94,-155,-10.2504
95,-155,-10.256
96,-155,-10.2609
97,-155,-10.2651
98,-155,-10.2686
99,-155,-10.2713
100,-155,-10.2734
101,-155,-10.2748
102,-155,-10.2755
103,-155,-10.2754
104,-155,-10.2747
105,-155,-10.2732
106,-155,-10.2711
107,-155,-10.2682
108,-155,-10.2646
109,-155,-10.2603
110,-155,-10.2553
111,-155,-10.2495
112,-155,-10.243
113,-155,-10.2357
114,-155,-10.2277
115,-155,-10.2189
116,-155,-10.2093
117,-155,-10.1989
118,-155,-10.1876
119,-155,-10.1754
120,-155,-10.1623
121,-155,-10.1482
122,-155,-10.1331
123,-155,-10.117
124,-155,-10.0998
125,-155,-10.0815
126,-155,-10.0619
127,-155,-10.0411
128,-155,-10.0191
129,-155,-9.99563
130,-155,-9.97079
131,-155,-9.94449
132,-155,-9.91666
133,-155,-9.88726
134,-155,-9.85623
135,-155,-9.82351
136,-155,-9.78907
137,-155,-9.75285
138,-155,-9.71481
139,-155,-9.67491
140,-155,-9.63312
141,-155,-9.58942
142,-155,-9.54377
143,-155,-9.49615
144,-155,-9.44657
145,-155,-9.395
146,-155,-9.34146
147,-155,-9.28594
148,-155,-9.22845
149,-155,-9.16902
150,-155,-9.10767
151,-155,-9.04443
152,-155,-8.97933
153,-155,-8.9124
154,-155,-8.84371
155,-155,-8.77329
156,-155,-8.70119
157,-155,-8.62748
158,-155,-8.55221
159,-155,-8.47544
160,-155,-8.39724
161,-155,-8.31766
162,-155,-8.23679
163,-155,-8.15467
164,-155,-8.07139
165,-155,-7.98701
166,-155,-7.90158
167,-155,-7.81519
168,-155,-7.72789
169,-155,-7.63975
170,-155,-7.55082
171,-155,-7.46118
172,-155,-7.37087
173,-155,-7.27995
174,-155,-7.18847
175,-155,-7.0965
176,-155,-7.00407
177,-155,-6.91123
178,-155,-6.81802
179,-155,-6.7245
180,-155,-6.63069
-180,-154,-6.63341
-179,-154,-6.53683
-178,-154,-6.44006
-177,-154,-6.34314
-176,-154,-6.24609
-175,-154,-6.14895
-174,-154,-6.05174
-173,-154,-5.95449
-172,-154,-5.85723
-171,-154,-5.75996
-170,-154,-5.66273
-169,-154,-5.56554
-168,-154,-5.46842
-167,-154,-5.37139
-166,-154,-5.27446
-165,-154,-5.17766
-164,-154,-5.08101
-163,-154,-4.98451
-162,-154,-4.8882
-161,-154,-4.79208
-160,-154,-4.69619
-159,-154,-4.60053
-158,-154,-4.50514
-157,-154,-4.41003
-156,-154,-4.31522
-155,-154,-4.22073
-154,-154,-4.1266
-153,-154,-4.03284
-152,-154,-3.93948
-151,-154,-3.84655
-150,-154,-3.75407
-149,-154,-3.66208
-148,-154,-3.57061
-147,-154,-3.47968
-146,-154,-3.38933
-145,-154,-3.29959
-144,-154,-3.21049
-143,-154,-3.12208
-142,-154,-3.03438
-141,-154,-2.94744
-140,-154,-2.8613
-139,-154,-2.77598
-138,-154,-2.69154
-137,-154,-2.60801
-136,-154,-2.52543
-135,-154,-2.44385
-134,-154,-2.3633
-133,-154,-2.28383
-132,-154,-2.20548
-131,-154,-2.12829
-130,-154,-2.05231
-129,-154,-1.97758
-128,-154,-1.90413
-127,-154,-1.83203
-126,-154,-1.76129
-125,-154,-1.69198
-124,-154,-1.62412
-123,-154,-1.55776
-122,-154,-1.49294
-121,-154,-1.42971
-120,-154,-1.36809
-119,-154,-1.30813
-118,-154,-1.24986
-117,-154,-1.19332
-116,-154,-1.13855
-115,-154,-1.08558
-114,-154,-1.03445
-113,-154,-0.985177
-112,-154,-0.937806
-111,-154,-0.892363
-110,-154,-0.848876
-109,-154,-0.807373
-108,-154,-0.767881
-107,-154,-0.730423
-106,-154,-0.695024
-105,-154,-0.661705
-104,-154,-0.630488
-103,-154,-0.601391
-102,-154,-0.574433
-101,-154,-0.549631
-100,-154,-0.526998
-99,-154,-0.506549
-98,-154,-0.488296
-97,-154,-0.47225
-96,-154,-0.458419
-95,-154,-0.446812
-94,-154,-0.437435
-93,-154,-0.430293
-92,-154,-0.425389
-91,-154,-0.422725
-90,-154,-0.422301
-89,-154,-0.424116
-88,-154,-0.428168
-87,-154,-0.434452
-86,-154,-0.442964
-85,-154,-0.453696
-84,-154,-0.466639
-83,-154,-0.481785
-82,-154,-0.499121
-81,-154,-0.518635
-80,-154,-0.540312
-79,-154,-0.564138
-78,-154,-0.590094
-77,-154,-0.618163
-76,-154,-0.648325
-75,-154,-0.680557
-74,-154,-0.714839
-73,-154,-0.751145
-72,-154,-0.789451
-71,-154,-0.829729
-70,-154,-0.871953
-69,-154,-0.916091
-68,-154,-0.962115
-67,-154,-1.00999
-66,-154,-1.05969
-65,-154,-1.11118
-64,-154,-1.16441
-63,-154,-1.21936
-62,-154,-1.27599
-61,-154,-1.33426
-60,-154,-1.39414
-59,-154,-1.45557
-58,-154,-1.51853
-57,-154,-1.58296
-56,-154,-1.64883
-55,-154,-1.7161
-54,-154,-1.78472
-53,-154,-1.85466
-52,-154,-1.92585
-51,-154,-1.99827
-50,-154,-2.07187
-49,-154,-2.1466
-48,-154,-2.22243
-47,-154,-2.29929
-46,-154,-2.37717
-45,-154,-2.456
-44,-154,-2.53575
-43,-154,-2.61638
-42,-154,-2.69784
-41,-154,-2.78009
-40,-154,-2.86309
-39,-154,-2.94681
-38,-154,-3.0312
-37,-154,-3.11623
-36,-154,-3.20185
-35,-154,-3.28805
-34,-154,-3.37477
-33,-154,-3.462
-32,-154,-3.54969
-31,-154,-3.63781
-30,-154,-3.72634
-29,-154,-3.81525
-28,-154,-3.90451
-27,-154,-3.99409
-26,-154,-4.08398
-25,-154,-4.17414
-24,-154,-4.26455
-23,-154,-4.3552
-22,-154,-4.44606
-21,-154,-4.53712
-20,-154,-4.62834
-19,-154,-4.71973
-18,-154,-4.81125
-17,-154,-4.90289
-16,-154,-4.99463
-15,-154,-5.08647
-14,-154,-5.17837
-13,-154,-5.27032
-12,-154,-5.36231
-11,-154,-5.45432
-10,-154,-5.54632
-9,-154,-5.63831
-8,-154,-5.73025
-7,-154,-5.82213
-6,-154,-5.91393
-5,-154,-6.00563
-4,-154,-6.09718
-3,-154,-6.18858
-2,-154,-6.27979
-1,-154,-6.37077
0,-154,-6.4615
1,-154,-6.55194
2,-154,-6.64205
3,-154,-6.73179
4,-154,-6.82112
5,-154,-6.91
6,-154,-6.99836
7,-154,-7.08617
8,-154,-7.17337
9,-154,-7.25991
10,-154,-7.34573
11,-154,-7.43076
12,-154,-7.51495
13,-154,-7.59823
14,-154,-7.68055
15,-154,-7.76182
16,-154,-7.84199
17,-154,-7.92099
18,-154,-7.99875
19,-154,-8.07521
20,-154,-8.15029
21,-154,-8.22394
22,-154,-8.29609
23,-154,-8.36668
24,-154,-8.43566
25,-154,-8.50296
26,-154,-8.56855
27,-154,-8.63238
28,-154,-8.6944
29,-154,-8.75458
30,-154,-8.81289
31,-154,-8.86932
32,-154,-8.92384
33,-154,-8.97645
34,-154,-9.02715
35,-154,-9.07593
36,-154,-9.12282
37,-154,-9.16783
38,-154,-9.21099
39,-154,-9.25234
40,-154,-9.29191
41,-154,-9.32975
42,-154,-9.36591
43,-154,-9.40046
44,-154,-9.43345
45,-154,-9.46495
46,-154,-9.49504
47,-154,-9.52378
48,-154,-9.55125
49,-154,-9.57752
50,-154,-9.60269
51,-154,-9.62682
52,-154,-9.64999
53,-154,-9.67228
54,-154,-9.69377
55,-154,-9.71453
56,-154,-9.73463
57,-154,-9.75413
58,-154,-9.77311
59,-154,-9.79161
60,-154,-9.8097
61,-154,-9.82743
62,-154,-9.84483
63,-154,-9.86196
64,-154,-9.87884
65,-154,-9.89551
66,-154,-9.91199
67,-154,-9.9283
68,-154,-9.94445
69,-154,-9.96045
70,-154,-9.97631
71,-154,-9.99202
72,-154,-10.0076
73,-154,-10.023
74,-154,-10.0382
75,-154,-10.0532
76,-154,-10.0681
77,-154,-10.0827
78,-154,-10.097
79,-154,-10.111
80,-154,-10.1248
81,-154,-10.1381
82,-154,-10.1512
83,-154,-10.1638
84,-154,-10.1759
85,-154,-10.1876
86,-154,-10.1989
87,-154,-10.2096
88,-154,-10.2197
89,-154,-10.2293
90,-154,-10.2383
91,-154,-10.2467
92,-154,-10.2544
93,-154,-10.2615
94,-154,-10.268
95,-154,-10.2738
96,-154,-10.2789
97,-154,-10.2833
98,-154,-10.2871
99,-154,-10.2902
100,-154,-10.2926
101,-154,-10.2943
102,-154,-10.2954
103,-154,-10.2957
104,-154,-10.2955
105,-154,-10.2945
106,-154,-10.2929
107,-154,-10.2906
108,-154,-10.2877
109,-154,-10.2842
110,-154,-10.2799
111,-154,-10.2751
112,-154,-10.2695
113,-154,-10.2633
114,-154,-10.2564
115,-154,-10.2488
116,-154,-10.2404
117,-154,-10.2313
118,-154,-10.2214
119,-154,-10.2107
120,-154,-10.1991
121,-154,-10.1867
122,-154,-10.1733
123,-154,-10.1589
124,-154,-10.1434
125,-154,-10.1269
126,-154,-10.1092
127,-154,-10.0902
128,-154,-10.07
129,-154,-10.0484
130,-154,-10.0253
131,-154,-10.0008
132,-154,-9.97471
133,-154,-9.94699
134,-154,-9.91756
135,-154,-9.88637
136,-154,-9.85335
137,-154,-9.81845
138,-154,-9.78162
139,-154,-9.7428
140,-154,-9.70195
141,-154,-9.65903
142,-154,-9.61401
143,-154,-9.56688
144,-154,-9.5176
145,-154,-9.46617
146,-154,-9.41258
147,-154,-9.35685
148,-154,-9.29897
149,-154,-9.23898
150,-154,-9.17689
151,-154,-9.11274
152,-154,-9.04657
153,-154,-8.97841
154,-154,-8.90833
155,-154,-8.83638
156,-154,-8.76262
157,-154,-8.68711
158,-154,-8.60993
159,-154,-8.53113
160,-154,-8.4508
161,-154,-8.36901
162,-154,-8.28584
163,-154,-8.20135
164,-154,-8.11564
165,-154,-8.02877
166,-154,-7.94081
167,-154,-7.85185
168,-154,-7.76196
169,-154,-7.6712
170,-154,-7.57964
171,-154,-7.48735
172,-154,-7.3944
173,-154,-7.30084
174,-154,-7.20673
175,-154,-7.11212
176,-154,-7.01708
177,-154,-6.92164
178,-154,-6.82585
179,-154,-6.72976
180,-154,-6.63341
-180,-153,-6.63255
-179,-153,-6.53356
-178,-153,-6.43441
-177,-153,-6.33513
-176,-153,-6.23576
-175,-153,-6.13631
-174,-153,-6.03682
-173,-153,-5.9373
-172,-153,-5.83778
-171,-153,-5.73828
-170,-153,-5.63882
-169,-153,-5.53941
-168,-153,-5.44007
-167,-153,-5.34083
-166,-153,-5.24168
-165,-153,-5.14265
-164,-153,-5.04376
-163,-153,-4.94502
-162,-153,-4.84645
-161,-153,-4.74806
-160,-153,-4.64986
-159,-153,-4.55189
-158,-153,-4.45414
-157,-153,-4.35666
-156,-153,-4.25944
-155,-153,-4.16253
-154,-153,-4.06593
-153,-153,-3.96967
-152,-153,-3.87378
-151,-153,-3.77829
-150,-153,-3.68322
-149,-153,-3.58859
-148,-153,-3.49445
-147,-153,-3.40083
-146,-153,-3.30774
-145,-153,-3.21524
-144,-153,-3.12336
-143,-153,-3.03213
-142,-153,-2.94159
-141,-153,-2.85179
-140,-153,-2.76275
-139,-153,-2.67453
-138,-153,-2.58717
-137,-153,-2.5007
-136,-153,-2.41518
-135,-153,-2.33064
-134,-153,-2.24713
-133,-153,-2.16471
-132,-153,-2.08341
-131,-153,-2.00328
-130,-153,-1.92436
-129,-153,-1.84671
-128,-153,-1.77037
-127,-153,-1.69538
-126,-153,-1.6218
-125,-153,-1.54966
-124,-153,-1.47902
-123,-153,-1.40992
-122,-153,-1.34239
-121,-153,-1.2765
-120,-153,-1.21226
-119,-153,-1.14974
-118,-153,-1.08897
-117,-153,-1.02999
-116,-153,-0.972844
-115,-153,-0.91756
-114,-153,-0.86418
-113,-153,-0.812738
-112,-153,-0.763269
-111,-153,-0.715805
-110,-153,-0.670378
-109,-153,-0.627017
-108,-153,-0.58575
-107,-153,-0.546606
-106,-153,-0.509609
-105,-153,-0.474784
-104,-153,-0.442152
-103,-153,-0.411736
-102,-153,-0.383554
-101,-153,-0.357624
-100,-153,-0.333962
-99,-153,-0.312584
-98,-153,-0.293502
-97,-153,-0.276728
-96,-153,-0.262272
-95,-153,-0.250143
-94,-153,-0.240346
-93,-153,-0.232887
